DLiP-ID,C002VJ
MID,64.97520251164774
Mpe,0.9746995572422515
Mse,1.0099851984117663
NdO,3
NdS,0
NsF,0
NsI,0
NtN,0
SMR,119.5585000000001
SdO,37.83641643392687
SdS,0
Spe,60.4313725490196
SsF,0
SsI,0
Sse,62.61908230152951
StN,0
fMF,0.3548387096774194
nBr,0
nCl,0
AMID,2.030475078488992
BIC0,0.26229257698125974
BIC1,0.5408752567737296
BIC2,0.7552801073650293
BIC3,0.8107502252088137
BIC4,0.8264350501500833
BIC5,0.8264350501500833
CIC0,4.3358707819774684
CIC1,2.6170365409571104
CIC2,1.294174692863347
CIC3,0.9519282259460304
CIC4,0.8551540323976443
CIC5,0.8551540323976443
GGI1,6.5
GGI2,4.444444444444446
GGI3,2.9444444444444446
GGI4,2.4638888888888895
GGI5,1.3377777777777777
GGI6,0.9562358276643991
GGI7,0.7135416666666666
GGI8,0.46160871756109845
GGI9,0.25812500000000005
JGI1,0.18571428571428572
JGI2,0.08714596949891071
JGI3,0.0545267489711934
JGI4,0.04738247863247864
JGI5,0.027870370370370372
JGI6,0.021249685059208864
JGI7,0.017403455284552845
JGI8,0.011836120963105089
JGI9,0.008604166666666666
MIC0,15.53000050651023
MIC1,34.232942907789685
MIC2,39.2897453172131
MIC3,40.473245884898006
MIC4,40.57079427199478
MIC5,40.57079427199478
MPC2,51
MPC3,70
MPC4,92
MPC5,115
MPC6,136
MPC7,154
MPC8,175
MPC9,184
Mare,0.9898064516129034
NaaN,1
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.14454430138654994
RPCG,0.10441238610099282
SIC0,0.27179579645136953
SIC1,0.5604719084602926
SIC2,0.782644940576496
SIC3,0.8401248167976211
SIC4,0.8563779244386249
SIC5,0.8563779244386249
SaaN,4.7171927158272755
SaaO,5.2306585641832335
SaaS,0
Sare,61.36800000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,100.33618276138321
TIC1,206.9039057046454
TIC2,288.9213402864587
TIC3,310.14062123533233
TIC4,316.1406212353323
TIC5,316.1406212353323
Vabc,389.6285568397239
WPol,54
apol,66.55178999999998
bpol,44.12621000000004
nRot,6
ABCGG,20.081323305719593
ATS0Z,1372.0
ATS0d,202.0
ATS0i,10346.250914777473
ATS0m,5405.340880000003
ATS0p,84.52700314546998
ATS0s,283.22222222222223
ATS0v,12575.332318600693
ATS1Z,1602.0
ATS1d,256.0
ATS1i,9790.911248542008
ATS1m,6059.513467000003
ATS1p,107.58772930000006
ATS1s,195.75
ATS1v,15918.64220348089
ATS2Z,2432.0
ATS2d,427.0
ATS2i,19503.053145852282
ATS2m,9060.524022999994
ATS2p,164.88724387813087
ATS2s,340.55555555555554
ATS2v,23923.58405553292
ATS3Z,2759.0
ATS3d,473.0
ATS3i,24533.92316218048
ATS3m,10042.705450000003
ATS3p,199.71279467867805
ATS3s,460.9722222222223
ATS3v,27987.8023354715
ATS4Z,2822.0
ATS4d,492.0
ATS4i,30015.107118420263
ATS4m,10040.031235999999
ATS4p,206.38831911796004
ATS4s,595.8055555555559
ATS4v,28449.42069587932
ATS5Z,2543.0
ATS5d,474.0
ATS5i,28088.762808812877
ATS5m,8937.814580000006
ATS5p,198.641043697168
ATS5s,454.9444444444444
ATS5v,27343.076058867162
ATS6Z,2502.0
ATS6d,475.0
ATS6i,27193.823038403392
ATS6m,8623.770725
ATS6p,213.25929647843304
ATS6s,439.61111111111114
ATS6v,28396.462968662196
ATS7Z,2389.0
ATS7d,462.0
ATS7i,30574.916212395012
ATS7m,8135.722701
ATS7p,209.35109030595999
ATS7s,458.4166666666667
ATS7v,27069.040925027486
ATS8Z,2226.0
ATS8d,431.0
ATS8i,31389.849223681045
ATS8m,7548.4293990000015
ATS8p,193.66242420584598
ATS8s,470.7222222222223
ATS8v,25354.08290038645
C1SP1,0
C1SP2,5
C1SP3,8
C2SP1,0
C2SP2,4
C2SP3,1
C3SP2,0
C3SP3,1
C4SP3,0
FCSP3,0.5454545454545454
GGI10,0.2250851953882257
JGI10,0.009003407815529028
JGT10,0.4707366889763014
Kier1,25.103673469387754
Kier2,10.726643598615917
Kier3,5.326530612244898
MAXdO,12.924970908066355
MID_C,44.57871093693432
MID_N,13.071639184567747
MID_O,7.3248523901456535
MID_X,0.0
MID_h,20.3964915747134
MINdO,12.398524422146458
MPC10,198
MWC01,35.0
MWC02,5.153291594497779
MWC03,6.028278520230698
MWC04,6.928537818164665
MWC05,7.826044013518965
MWC06,8.735042754269337
MWC07,9.64296658814672
MWC08,10.557659989689753
MWC09,11.471863858411968
MWC10,12.390521105527739
NaaCH,3
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,2
NaasN,3
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,4
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,1.0308000000000008
SRW02,4.2626798770413155
SRW03,0.0
SRW04,5.616771097666572
SRW05,3.044522437723423
SRW06,7.1569563646156364
SRW07,5.351858133476067
SRW08,8.789203094473724
SRW09,7.444833273892193
SRW10,10.477316144080852
SaaCH,4.89089351688624
SaaNH,0
SaaSe,0
SaaaC,0.8892336241199883
SaasC,1.1207883168424022
SaasN,4.543889997937686
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.09970489830969553
SdssS,0
SsCH3,7.42590872156841
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,4.012018709088063
SsssP,0
VE1_A,4.103691890316895
VE1_D,5.564659583108153
VE2_A,0.12824037157240298
VE2_D,0.17389561197212977
VE3_A,2.575037839397
VE3_D,2.879586621612416
VR1_A,999.9679354717671
VR1_D,214.09376859412677
VR2_A,31.24899798349272
VR2_D,6.690430268566462
VR3_A,8.070874023745507
VR3_D,6.529564899859245
WPath,3056
Xc-3d,2.4578995224321907
Xc-4d,0.0
Xc-5d,0.8272640971742857
Xc-6d,0.0
Xp-0d,22.99083487370371
Xp-1d,15.273764703227075
Xp-2d,14.228666871009567
Xp-3d,12.431506394485828
Xp-4d,9.82726225772188
Xp-5d,7.582338842147909
Xp-6d,5.77763552203381
Xp-7d,4.140305846669837
ZMIC0,107.07348154688026
ZMIC1,48.67914776888555
ZMIC2,33.174248516060565
ZMIC3,29.37583490819557
ZMIC4,28.687992834421653
ZMIC5,28.687992834421653
nAcid,0
nAtom,62
nBase,1
nRing,4
piPC1,3.8394523125933104
piPC2,4.4942386252808095
piPC3,5.143124477142335
piPC4,5.7549507612306
piPC5,6.2270306184207485
piPC6,6.690473420579367
piPC7,6.998060054899982
piPC8,7.327988405284938
piPC9,7.481586511294057
AATS0Z,22.129032258064516
AATS0d,3.2580645161290325
AATS0i,166.87501475447536
AATS0m,87.1829174193549
AATS0p,1.363338760410806
AATS0s,4.56810035842294
AATS0v,202.82794062259183
AATS1Z,24.646153846153847
AATS1d,3.9384615384615387
AATS1i,150.6294038237232
AATS1m,93.22328410769236
AATS1p,1.6551958353846163
AATS1s,3.0115384615384615
AATS1v,244.90218774585983
AATS2Z,20.436974789915965
AATS2d,3.588235294117647
AATS2i,163.8912029063217
AATS2m,76.13885733613441
AATS2p,1.3856070914128644
AATS2s,2.861811391223156
AATS2v,201.03852147506655
AATS3Z,18.151315789473685
AATS3d,3.111842105263158
AATS3i,161.40738922487157
AATS3m,66.07043059210528
AATS3p,1.313899964991303
AATS3s,3.032711988304094
AATS3v,184.1302785228388
AATS4Z,15.591160220994475
AATS4d,2.718232044198895
AATS4i,165.82932109624454
AATS4m,55.46978583425414
AATS4p,1.1402669564528178
AATS4s,3.2917434008594246
AATS4v,157.17911986673656
AATS5Z,15.22754491017964
AATS5d,2.838323353293413
AATS5i,168.19618448390943
AATS5m,53.51984778443117
AATS5p,1.189467327527952
AATS5s,2.724218230206254
AATS5v,163.73099436447401
AATS6Z,14.892857142857142
AATS6d,2.8273809523809526
AATS6i,161.86799427621068
AATS6m,51.331968601190475
AATS6p,1.2694005742763872
AATS6s,2.6167328042328046
AATS6v,169.02656528965593
AATS7Z,12.844086021505376
AATS7d,2.4838709677419355
AATS7i,164.38126995911296
AATS7m,43.740444629032254
AATS7p,1.1255434962686022
AATS7s,2.464605734767025
AATS7v,145.5324780915456
AATS8Z,12.097826086956522
AATS8d,2.342391304347826
AATS8i,170.59700665044048
AATS8m,41.02407282065218
AATS8p,1.0525131750317716
AATS8s,2.558272946859904
AATS8v,137.7939288064481
AMID_C,1.3930847167791975
AMID_N,0.4084887245177421
AMID_O,0.22890163719205167
AMID_X,0.0
AMID_h,0.6373903617097938
ATS0dv,474.0
ATS0pe,391.0389999999999
ATS0se,482.0619519999998
ATS1dv,474.0
ATS1pe,428.4765000000001
ATS1se,510.8273959999997
ATS2dv,713.0
ATS2pe,772.7176999999997
ATS2se,938.4310759999997
ATS3dv,716.0
ATS3pe,966.3593
ATS3se,1182.7416879999996
ATS4dv,670.0
ATS4pe,1139.0465000000004
ATS4se,1411.4980319999997
ATS5dv,479.0
ATS5pe,1055.7278
ATS5se,1305.7681279999995
ATS6dv,450.0
ATS6pe,1050.351
ATS6se,1295.6389479999996
ATS7dv,405.0
ATS7pe,1123.6170999999997
ATS7se,1405.1941800000002
ATS8dv,385.0
ATS8pe,1120.2168
ATS8se,1409.11462
ATSC0Z,473.6774193548389
ATSC0c,1.3761710648536571
ATSC0d,40.70967741935485
ATSC0i,91.7720262652748
ATSC0m,2246.8900670967746
ATSC0p,13.08924907766194
ATSC0s,105.3996415770609
ATSC0v,2951.724983265961
ATSC1Z,42.9510926118626
ATSC1c,-0.8254484432123518
ATSC1d,20.25598335067638
ATSC1i,-53.719673956853484
ATSC1m,197.69554117273748
ATSC1p,-3.19067929962219
ATSC1s,-1.1295525494276781
ATSC1v,-294.7677332959693
ATSC2Z,140.39334027055148
ATSC2c,-0.07570041854343125
ATSC2d,4.315296566077011
ATSC2i,31.647532571086362
ATSC2m,668.9451980884496
ATSC2p,4.063243053054703
ATSC2s,14.31986356804255
ATSC2v,973.6865390800954
ATSC3Z,39.59729448491156
ATSC3c,0.4702050864196031
ATSC3d,-4.159209157127985
ATSC3i,-0.9095095670822668
ATSC3m,166.25675131113485
ATSC3p,-3.3323509247022294
ATSC3s,21.924355416811185
ATSC3v,-464.61341119546387
ATSC4Z,31.748178980228886
ATSC4c,-0.10445767428868276
ATSC4d,-3.2653485952133177
ATSC4i,-43.99076359299651
ATSC4m,146.78220334651422
ATSC4p,-2.043006618607262
ATSC4s,7.3521216325586805
ATSC4v,-211.15832145523328
ATSC5Z,-137.96982310093657
ATSC5c,-0.39535060126246213
ATSC5d,-18.976066597294487
ATSC5i,47.53150461285865
ATSC5m,-625.0994891155045
ATSC5p,4.7764561648127835
ATSC5s,-30.557636721008222
ATSC5v,483.35254063034785
ATSC6Z,-347.1904266389179
ATSC6c,0.33842897882977707
ATSC6d,-25.052029136316335
ATSC6i,-2.5675088430768924
ATSC6m,-1652.9251110041616
ATSC6p,-5.632908587599986
ATSC6s,-33.99060585038734
ATSC6v,-1903.2088627510218
ATSC7Z,-142.29032258064512
ATSC7c,-0.03911984620396204
ATSC7d,-15.419354838709676
ATSC7i,-65.971424004573
ATSC7m,-690.7883564193551
ATSC7p,-7.963405373711772
ATSC7s,-11.260752688172046
ATSC7v,-1525.2283679807854
ATSC8Z,-56.3975026014568
ATSC8c,-0.23619530920790566
ATSC8d,-11.2996878251821
ATSC8i,69.47433583700695
ATSC8m,-236.56686270655624
ATSC8p,7.094926420880739
ATSC8s,-22.191409411492664
ATSC8v,1038.2868218798405
AXp-0d,0.718463589803241
AXp-1d,0.4363932772350593
AXp-2d,0.2789934680590111
AXp-3d,0.1775929484926547
AXp-4d,0.10681806801871609
AXp-5d,0.06593338123606877
AXp-6d,0.04248261413260154
AXp-7d,0.026885102900453487
GATS1Z,0.7796120319342871
GATS1c,1.7054642015705384
GATS1d,0.7031025234670241
GATS1i,1.9122857929460315
GATS1m,0.7892378357429066
GATS1p,1.4154141351975047
GATS1s,0.5184013476873901
GATS1v,1.1680739727898806
GATS2Z,0.8035199233602455
GATS2c,1.2897342624330903
GATS2d,1.2213972752333895
GATS2i,1.0081126739704813
GATS2m,0.8041256593808624
GATS2p,0.8274988165608576
GATS2s,0.510864051808131
GATS2v,0.7961048207702948
GATS3Z,0.912895032545269
GATS3c,1.0597372816870627
GATS3d,1.1780303820168485
GATS3i,1.126990425265429
GATS3m,0.9189329580292077
GATS3p,1.1395557715142106
GATS3s,0.7316867153430993
GATS3v,1.067286456150949
GATS4Z,0.9832786766819521
GATS4c,0.9719944592189991
GATS4d,1.0555134794371819
GATS4i,1.153029312346816
GATS4m,0.9815267918003789
GATS4p,1.0165669194217868
GATS4s,1.3280331433470243
GATS4v,0.9856618390032196
GATS5Z,1.1088928109458007
GATS5c,1.2626910569282213
GATS5d,1.278587832259411
GATS5i,0.8523097051458033
GATS5m,1.1022619693559579
GATS5p,0.7923277671625117
GATS5s,0.992740387655139
GATS5v,0.8772620264880787
GATS6Z,1.2119082480445185
GATS6c,0.8612540627734303
GATS6d,1.244219775865972
GATS6i,1.105094871183338
GATS6m,1.2154552859838494
GATS6p,1.1911064455319518
GATS6s,0.8904686453756178
GATS6v,1.2423678238941653
GATS7Z,1.0478922636883679
GATS7c,0.8117004808966097
GATS7d,1.0795034337031166
GATS7i,1.2335677294263367
GATS7m,1.0537629608072803
GATS7p,1.2032836777024027
GATS7s,0.8240440038766943
GATS7v,1.1786153227298126
GATS8Z,1.0519335597455965
GATS8c,0.9865766168131991
GATS8d,1.09530894715083
GATS8i,0.6660963988607803
GATS8m,1.0458519595868794
GATS8p,0.7266442329223615
GATS8s,1.0978243774113832
GATS8v,0.8281157891866001
MATS1Z,0.0864907906041111
MATS1c,-0.5721315052065308
MATS1d,0.4746068511520175
MATS1i,-0.5583433914981855
MATS1m,0.08392539285368951
MATS1p,-0.2325127408030648
MATS1s,-0.010222229779130454
MATS1v,-0.09525381608255859
MATS2Z,0.1544217796080567
MATS2c,-0.028659630482270576
MATS2d,0.055227796348333406
MATS2i,0.17966946014165658
MATS2m,0.1551148739745131
MATS2p,0.16173454741219204
MATS2s,0.07078552775232484
MATS2v,0.17186522185384925
MATS3Z,0.0340981591133923
MATS3c,0.13936797894187586
MATS3d,-0.04167361748269239
MATS3i,-0.004042453682433002
MATS3m,0.030181829906748992
MATS3p,-0.10384464344991721
MATS3s,0.08484686522045341
MATS3v,-0.0642042758614991
MATS4Z,0.022958803583710424
MATS4c,-0.026000460781631277
MATS4d,-0.02747546208333696
MATS4i,-0.1641966508262541
MATS4m,0.022377145868397914
MATS4p,-0.05346482580407703
MATS4s,0.02389387921432413
MATS4v,-0.024504476251236213
MATS5Z,-0.10813757937679531
MATS5c,-0.10665597735510063
MATS5d,-0.17305484118925382
MATS5i,0.19228546628414206
MATS5m,-0.10328625668917836
MATS5p,0.13547722199972845
MATS5s,-0.10763557814573367
MATS5v,0.060794365882523
MATS6Z,-0.27050012323098677
MATS6c,0.09075645611479838
MATS6d,-0.22710550147158695
MATS6i,-0.010324856756265901
MATS6m,-0.27148995209556637
MATS6p,-0.15881824008638915
MATS6s,-0.11901513108941746
MATS6v,-0.23795397719317432
MATS7Z,-0.1001316625805865
MATS7c,-0.009475528927823149
MATS7d,-0.12625462229265713
MATS7i,-0.23962067269415704
MATS7m,-0.1024806637605741
MATS7p,-0.20279761215897626
MATS7s,-0.03561287470457214
MATS7v,-0.17224147197855175
MATS8Z,-0.04011908850804778
MATS8c,-0.05783259935802943
MATS8d,-0.09352821608213321
MATS8i,0.25508677868903085
MATS8m,-0.03547692358591317
MATS8p,0.1826446814932233
MATS8s,-0.07094464474358306
MATS8v,0.1185264609852319
MAXaaN,4.7171927158272755
MAXaaO,5.2306585641832335
MINaaN,4.7171927158272755
MINaaO,5.2306585641832335
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,41.22216402034881
SpAD_D,396.5139557212864
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.668885619411309
SssNH2,0
SsssAs,0
SsssCH,0.4655942165744861
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1242
TMWC10,145.73420624245762
TSRW10,84.14414042296977
VE1_Dt,5.606894213362936
VE2_Dt,0.17521544416759174
VE3_Dt,2.8871477598819393
VR1_Dt,208.02138489843654
VR2_Dt,6.500668278076142
VR3_Dt,6.500791696233921
Xc-3dv,1.3484791762204027
Xc-4dv,0.0
Xc-5dv,0.1883774451030964
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.22290498742924503
Xch-6d,0.40553665714011766
Xch-7d,0.8424363321564399
Xp-0dv,19.07542327991954
Xp-1dv,10.978297828871861
Xp-2dv,8.785815462366143
Xp-3dv,6.1135778359610224
Xp-4dv,4.105612110276129
Xp-5dv,2.865032265249052
Xp-6dv,1.8748846306497111
Xp-7dv,1.1636189618703665
Xpc-4d,6.2908884238316745
Xpc-5d,9.715901099836687
Xpc-6d,15.297117039815118
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,65
nFRing,1
nHBAcc,9
nHBDon,0
nHRing,4
nSpiro,0
naRing,3
piPC10,7.481540296861281
AATS0dv,7.645161290322581
AATS0pe,6.307080645161288
AATS0se,7.775192774193545
AATS1dv,7.292307692307692
AATS1pe,6.5919461538461555
AATS1se,7.8588830153846105
AATS2dv,5.991596638655462
AATS2pe,6.493426050420165
AATS2se,7.8859754285714265
AATS3dv,4.7105263157894735
AATS3pe,6.35762697368421
AATS3se,7.781195315789471
AATS4dv,3.701657458563536
AATS4pe,6.293074585635361
AATS4se,7.798331668508286
AATS5dv,2.8682634730538923
AATS5pe,6.321723353293413
AATS5se,7.818970826347302
AATS6dv,2.6785714285714284
AATS6pe,6.252089285714287
AATS6se,7.712136595238093
AATS7dv,2.1774193548387095
AATS7pe,6.040952150537633
AATS7se,7.55480741935484
AATS8dv,2.092391304347826
AATS8pe,6.088134782608695
AATS8se,7.658231630434783
AATSC0Z,7.63995837669095
AATSC0c,0.022196307497639633
AATSC0d,0.656607700312175
AATSC0i,1.4801939720205612
AATSC0m,36.24016237252862
AATSC0p,0.21111692060745063
AATSC0s,1.6999942189848534
AATSC0v,47.60846747203163
AATSC1Z,0.6607860401825015
AATSC1c,-0.012699206818651566
AATSC1d,0.3116305130873289
AATSC1i,-0.8264565224131305
AATSC1m,3.041469864195961
AATSC1p,-0.04908737384034138
AATSC1s,-0.017377731529656586
AATSC1v,-4.534888204553374
AATSC2Z,1.1797759686600964
AATSC2c,-0.0006361379709532037
AATSC2d,0.03626299635358833
AATSC2i,0.2659456518578686
AATSC2m,5.621388219230669
AATSC2p,0.034144899605501704
AATSC2s,0.12033498796674412
AATSC2v,8.182239824202481
AATSC3Z,0.26050851634810235
AATSC3c,0.0030934545159184415
AATSC3d,-0.0273632181389999
AATSC3i,-0.0059836155729096506
AATSC3m,1.093794416520624
AATSC3p,-0.021923361346725193
AATSC3s,0.1442391803737578
AATSC3v,-3.0566671789175253
AATSC4Z,0.17540430375817065
AATSC4c,-0.0005771142225894075
AATSC4d,-0.01804059997355424
