DLiP-ID,C00028
DLiP-Mol-ID,30179
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C15H14O3/c1-15(2)8-7-11-13(17)12(16)9-5-3-4-6-10(9)14(11)18-15/h3-6H,7-8H2,1-2H3"
Standard Inchi Key(RDKit),QZPQTZZNNJUOLS-UHFFFAOYSA-N
Canonical SMILES(RDKit),CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O
SMILES(SDF),
MW(SDF),
MW(RDKit),242.274
MW Monoisotopic(RDKit),242.094294308
MolLogP(RDKit),2.7521
XLogP(SDF),
XLogP(CDK),2.716
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),43.37
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),0
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),18
QED Weighted(RDKit),0.656891774834182
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,13978.472974191931
qed,0.6568917748341816
Chi0,12.91384908344359
Chi1,8.494800481421251
TPSA,43.370000000000005
Chi0n,10.448359510523188
Chi0v,10.448359510523188
Chi1n,6.1009536313038994
Chi1v,6.1009536313038994
Chi2n,5.373264319835561
Chi2v,5.373264319835561
Chi3n,3.5261383535213984
Chi3v,3.5261383535213984
Chi4n,2.5011457118945684
Chi4v,2.5011457118945684
MolMR,67.09750000000003
MolWt,242.274
fr_SH,0
Kappa1,11.20527761667837
Kappa2,3.5451057498140086
Kappa3,1.504779821021014
fr_ArN,0
fr_COO,0
fr_C_O,2
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,593.5112067701166
MolLogP,2.7521000000000013
NOCount,3
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.227572144737797
SMR_VSA1,14.325937321943691
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,32.29016845621695
SMR_VSA6,0.0
SMR_VSA7,40.9654757873097
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,105.45120623941816
NHOHCount,0
PEOE_VSA1,4.736862953800049
PEOE_VSA2,9.589074368143644
PEOE_VSA3,0.0
