DLiP-ID,J000DP
nH,12
nI,0
nN,2
nO,2
nP,0
nS,0
nX,0
ABC,14.020815280171313
AMW,7.8651681939310345
IC0,1.5777993970417765
IC1,3.4526400467771077
IC2,4.280226253673659
IC3,4.582118926162054
IC4,4.582118926162054
IC5,4.582118926162054
MID,36.025539064691095
Mpe,0.9805273833671402
Mse,1.0108496370896853
NdO,0
NdS,0
NsF,0
NsI,0
NtN,0
SMR,62.10700000000003
SdO,0
SdS,0
Spe,28.435294117647064
SsF,0
SsI,0
Sse,29.314639475600874
StN,0
fMF,0.5862068965517241
nBr,0
nCl,0
AMID,2.119149356746535
BIC0,0.3028723526832618
BIC1,0.6627643640227235
BIC2,0.8216267529936697
BIC3,0.8795776839839018
BIC4,0.8795776839839018
BIC5,0.8795776839839018
CIC0,3.2801815980857953
CIC1,1.4053409483504642
CIC2,0.577754741453913
CIC3,0.2758620689655178
CIC4,0.2758620689655178
CIC5,0.2758620689655178
GGI1,3.0
GGI2,2.000000000000001
GGI3,0.7986111111111112
GGI4,0.7383333333333334
GGI5,0.26749999999999996
GGI6,0.18947845804988656
GGI7,0.13368055555555555
GGI8,0.03352544721592341
GGI9,0.006558641975308643
JGI1,0.15000000000000002
JGI2,0.06896551724137935
JGI3,0.03472222222222222
JGI4,0.04343137254901961
JGI5,0.017833333333333336
JGI6,0.013534175574991897
JGI7,0.013368055555555553
JGI8,0.005587574535987235
JGI9,0.0032793209876543217
MIC0,14.74708809656675
MIC1,33.22248504587511
MIC2,35.860761845402855
MIC3,37.957759314443564
MIC4,37.957759314443564
MIC5,37.957759314443564
MPC2,29
MPC3,41
MPC4,56
MPC5,63
MPC6,73
MPC7,85
MPC8,90
MPC9,94
Mare,0.9936551724137929
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,2
NssS,0
NtCH,0
NtsC,0
RNCG,0.28834001342154253
RPCG,0.1467147165875967
SIC0,0.3247850081390331
SIC1,0.7107150172551139
SIC2,0.8810710165327147
SIC3,0.9432146669074662
SIC4,0.9432146669074662
SIC5,0.9432146669074662
SaaN,4.653093348450492
SaaO,0
SaaS,0
Sare,28.815999999999992
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,10.68388983371126
SssS,0
StCH,0
StsC,0
TIC0,45.75618251421152
TIC1,100.12656135653613
TIC2,124.1265613565361
TIC3,132.88144885869957
TIC4,132.88144885869957
TIC5,132.88144885869957
Vabc,188.5701114266314
WPol,23
apol,33.515515999999984
bpol,18.360483999999996
nRot,1
ABCGG,11.86316958020076
ATS0Z,706.0
ATS0d,110.0
ATS0i,4660.7211506859885
ATS0m,2791.9544409999994
ATS0p,45.29746285818801
ATS0s,88.38888888888889
ATS0v,6798.134556284528
ATS1Z,870.0
ATS1d,143.0
ATS1i,4663.873434354798
ATS1m,3342.036727999998
ATS1p,58.58279171999997
ATS1s,95.72222222222223
ATS1v,8851.495229652412
ATS2Z,1328.0
ATS2d,229.0
ATS2i,8823.933090402297
ATS2m,4999.488413
ATS2p,90.69205773339597
ATS2s,171.8888888888889
ATS2v,13460.283078246543
ATS3Z,1130.0
ATS3d,219.0
ATS3i,10452.964957347142
ATS3m,4072.4531869999987
ATS3p,91.63092596564097
ATS3s,170.33333333333331
ATS3v,12666.166133150813
ATS4Z,889.0
ATS4d,176.0
ATS4i,9093.371172870591
ATS4m,3122.863357
ATS4p,75.097511531943
ATS4s,146.94444444444446
ATS4v,10166.501993438082
ATS5Z,738.0
ATS5d,148.0
ATS5i,7398.899544423187
ATS5m,2674.8915629999997
ATS5p,59.614615799339
ATS5s,111.4444444444444
ATS5v,8130.219402229349
ATS6Z,706.0
ATS6d,124.0
ATS6i,5737.994581027397
ATS6m,2574.3349100000005
ATS6p,53.074156580547005
ATS6s,101.44444444444443
ATS6v,7422.020979782017
ATS7Z,566.0
ATS7d,110.0
ATS7i,6424.7223526778425
ATS7m,1972.6769299999996
ATS7p,47.397677714791996
ATS7s,90.99999999999999
ATS7v,6260.852975961882
ATS8Z,374.0
ATS8d,80.0
ATS8i,5509.956966196591
ATS8m,1245.3690179999996
ATS8p,32.68585300249
ATS8s,69.58333333333334
ATS8v,4253.666308163576
C1SP1,0
C1SP2,2
C1SP3,1
C2SP1,0
C2SP2,6
C2SP3,2
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.3076923076923077
GGI10,0.0
JGI10,0.0
JGT10,0.35072157200014353
Kier1,10.88
Kier2,4.280618311533888
Kier3,1.865556216537775
MID_C,27.639134111432597
MID_N,4.308586136011064
MID_O,4.077818817247433
MID_X,0.0
MID_h,8.386404953258497
MPC10,98
MWC01,20.0
MWC02,4.59511985013459
MWC03,5.476463551931511
MWC04,6.371611847231857
MWC05,7.264730177929867
MWC06,8.162516250140179
MWC07,9.05893591781695
MWC08,9.95745476880607
MWC09,10.855203341628478
MWC10,11.754042520774586
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.2249999999999996
SRW02,3.713572066704308
SRW03,0.0
SRW04,5.056245805348308
SRW05,3.4339872044851463
SRW06,6.577861357721047
SRW07,5.733341276897746
SRW08,8.185628891147607
SRW09,7.75833346749091
SRW10,9.842197084093021
SaaCH,8.105118811413455
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.947200517552702
SaasN,2.236028439153439
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.944023564323786
VE1_D,4.072694040609151
VE2_A,0.2320013861366933
VE2_D,0.23957023768289123
VE3_A,1.902829662511837
VE3_D,1.9349329579795889
VR1_A,90.18288502701091
VR1_D,86.5968333840468
VR2_A,5.304875589824171
VR2_D,5.093931375532165
VR3_A,5.032467915415313
VR3_D,4.991891499957929
WPath,510
Xc-3d,0.9999999999999999
Xc-4d,0.0
Xc-5d,0.25
Xc-6d,0.0
Xp-0d,11.24227620818978
Xp-1d,8.398979485566358
Xp-2d,7.70674230225704
Xp-3d,7.024404699913711
Xp-4d,6.160096554385707
Xp-5d,4.408595476524636
Xp-6d,3.308987788060982
Xp-7d,2.49623249003656
ZMIC0,54.7772544057403
ZMIC1,29.607697783903642
ZMIC2,24.163043403592283
ZMIC3,20.890398875045836
ZMIC4,20.890398875045836
ZMIC5,20.890398875045836
nAcid,0
nAtom,29
nBase,0
nRing,4
piPC1,3.2771447329921766
piPC2,3.907010463604602
piPC3,4.5339426766997235
piPC4,5.129528824036666
piPC5,5.558997521390972
piPC6,5.915022121467587
piPC7,6.304277398336431
piPC8,6.628248034718366
piPC9,6.92738938717781
AATS0Z,24.344827586206897
AATS0d,3.793103448275862
AATS0i,160.71452243744787
AATS0m,96.2742910689655
AATS0p,1.5619814778685521
AATS0s,3.047892720306513
AATS0v,234.41843297532856
AATS1Z,27.1875
AATS1d,4.46875
AATS1i,145.74604482358743
AATS1m,104.43864774999994
AATS1p,1.830712241249999
AATS1s,2.9913194444444446
AATS1v,276.60922592663786
AATS2Z,23.29824561403509
AATS2d,4.017543859649122
AATS2i,154.80584369126836
AATS2m,87.71032303508773
AATS2p,1.5910887321648415
AATS2s,3.015594541910332
AATS2v,236.14531716222004
AATS3Z,17.12121212121212
AATS3d,3.3181818181818183
AATS3i,158.37825692950216
AATS3m,61.70383616666665
AATS3p,1.3883473631157723
AATS3s,2.5808080808080804
AATS3v,191.91160807804263
AATS4Z,15.596491228070175
AATS4d,3.087719298245614
AATS4i,159.5328275942209
AATS4m,54.78707643859649
AATS4p,1.3175002023147895
AATS4s,2.5779727095516574
AATS4v,178.35968409540493
AATS5Z,16.043478260869566
AATS5d,3.217391304347826
AATS5i,160.84564227006928
AATS5m,58.14981658695651
AATS5p,1.2959699086812826
AATS5s,2.422705314009661
AATS5v,176.7439000484641
AATS6Z,19.08108108108108
AATS6d,3.3513513513513513
AATS6i,155.08093462236207
AATS6m,69.5766191891892
AATS6p,1.4344366643391082
AATS6s,2.741741741741741
AATS6v,200.5951616157302
AATS7Z,14.15
AATS7d,2.75
AATS7i,160.61805881694607
AATS7m,49.31692324999999
AATS7p,1.1849419428697998
AATS7s,2.2749999999999995
AATS7v,156.52132439904705
AATS8Z,11.333333333333334
AATS8d,2.4242424242424243
AATS8i,166.9683929150482
AATS8m,37.73845509090908
AATS8p,0.9904803940148484
AATS8s,2.108585858585859
AATS8v,128.89897903525988
AMID_C,1.6258314183195646
AMID_N,0.25344624329476845
AMID_O,0.23987169513220194
AMID_X,0.0
AMID_h,0.4933179384269704
ATS0dv,254.0
ATS0pe,184.7629
ATS0se,225.75498000000007
ATS1dv,274.0
ATS1pe,212.69550000000007
ATS1se,252.3464160000001
ATS2dv,409.0
ATS2pe,378.28369999999995
ATS2se,455.0968199999999
ATS3dv,287.0
ATS3pe,410.645
ATS3se,504.8576280000001
ATS4dv,230.0
ATS4pe,353.701
ATS4se,436.5287160000001
ATS5dv,207.0
ATS5pe,280.41209999999995
ATS5se,348.00838799999997
ATS6dv,194.0
ATS6pe,235.73920000000007
ATS6se,287.2978800000001
ATS7dv,126.0
ATS7pe,243.29210000000003
ATS7se,303.25741600000003
ATS8dv,52.0
ATS8pe,199.5815
ATS8se,252.64416000000006
ATSC0Z,209.44827586206904
ATSC0c,0.7676543738289824
ATSC0d,16.758620689655174
ATSC0i,44.84174592480671
ATSC0m,995.4537857931034
ATSC0p,6.563331384179171
ATSC0s,14.362068965517238
ATSC0v,1416.4715301592814
ATSC1Z,23.43638525564799
ATSC1c,-0.3792130140537951
ATSC1d,5.611177170035675
ATSC1i,-14.195125589160643
ATSC1m,109.24046478002361
ATSC1p,-0.9787616469646004
ATSC1s,0.06216144801162564
ATSC1v,-40.42498813661999
ATSC2Z,7.429250891795449
ATSC2c,-0.04185790649112829
ATSC2d,-0.14625445897740807
ATSC2i,5.705212400920586
ATSC2m,38.0773044756239
ATSC2p,1.180144990378319
ATSC2s,2.642753335975689
ATSC2v,165.2027877176608
ATSC3Z,-40.60642092746731
ATSC3c,0.07209859945611412
ATSC3d,-8.105826397146254
ATSC3i,-2.1549112223836326
ATSC3m,-191.1826727360285
ATSC3p,-0.7662022921932539
ATSC3s,-0.17076231998943125
ATSC3v,-169.00995047858237
ATSC4Z,-83.98454221165281
ATSC4c,-0.11552617046931782
ATSC4d,-1.146254458977408
ATSC4i,-7.047384074058892
ATSC4m,-398.2603293519619
ATSC4p,-1.6945636860684765
ATSC4s,-7.123530188928526
ATSC4v,-450.30478593576055
ATSC5Z,48.39239001189061
ATSC5c,0.012035770370345873
ATSC5d,-1.755053507728894
ATSC5i,3.8886631970524994
ATSC5m,229.01138470749112
ATSC5p,0.8113385879083117
ATSC5s,3.856718192627825
ATSC5v,254.25348324245704
ATSC6Z,-21.847800237812134
ATSC6c,0.11354635481261698
ATSC6d,-2.692033293697978
ATSC6i,-7.577786026016193
ATSC6m,-113.03889735671822
ATSC6p,-1.8744653486447709
ATSC6s,1.7717664156427528
ATSC6v,-403.98209160087595
ATSC7Z,-7.032104637336495
ATSC7c,0.013208016341445139
ATSC7d,0.12604042806183155
ATSC7i,-8.396366213843987
ATSC7m,-41.134690059452936
ATSC7p,-1.869941348890445
ATSC7s,-1.8135817148896805
ATSC7v,-305.599402739562
ATSC8Z,-0.26872770511294686
ATSC8c,-0.055511455073531744
ATSC8d,-3.9667063020214037
ATSC8i,4.142251059777119
ATSC8m,3.454512787158258
ATSC8p,0.6184439746050083
ATSC8s,-2.7539635354736425
ATSC8v,132.84366705181628
AXp-0d,0.6613103651876342
AXp-1d,0.4199489742783179
AXp-2d,0.2657497345605876
AXp-3d,0.1713269439003344
AXp-4d,0.11000172418545906
AXp-5d,0.06997770597658153
AXp-6d,0.04532859983645181
AXp-7d,0.029367441059253645
GATS1Z,0.6705116068488638
GATS1c,1.4453683158421629
GATS1d,0.6265432098765431
GATS1i,1.3798443456012448
GATS1m,0.6752134994539057
GATS1p,1.1142113383281234
GATS1s,0.7683239962651728
GATS1v,0.9152860699855079
GATS2Z,0.8806763368744546
GATS2c,1.2178094767189103
GATS2d,1.0552306692657567
GATS2i,0.997469402192039
GATS2m,0.8762783478108556
GATS2p,0.849798773760195
GATS2s,0.9272855340966797
GATS2v,0.8234709120220401
GATS3Z,1.00871074924417
GATS3c,0.7560056298406858
GATS3d,1.2530864197530862
GATS3i,1.0341998288947647
GATS3m,1.0105717103150067
GATS3p,1.006710220230688
GATS3s,0.8693517811164871
GATS3v,1.0123596737112708
GATS4Z,1.1480454511319456
GATS4c,0.8825858359127464
GATS4d,0.9233268356075373
GATS4i,1.0736037678046468
GATS4m,1.149114250302
GATS4p,1.0813098410405866
GATS4s,1.2460399364424133
GATS4v,1.1199428144014545
GATS5Z,0.8268099239810451
GATS5c,0.7922235397393634
GATS5d,1.198604401502952
GATS5i,0.9108887523168135
GATS5m,0.830517291946503
GATS5p,0.8928457936822323
GATS5s,0.6445621726951651
GATS5v,0.8876005113139616
GATS6Z,0.9881817939111318
GATS6c,0.8336005261513809
GATS6d,1.0160160160160159
GATS6i,1.1265858995627505
GATS6m,0.9961086771493993
GATS6p,1.1908166265900038
GATS6s,0.8086658086658087
GATS6v,1.1636878028804327
GATS7Z,1.019344748106684
GATS7c,0.8561922356118294
GATS7d,0.8562757201646088
GATS7i,1.0447803717200874
GATS7m,1.0261740752596946
GATS7p,1.1832983555969856
GATS7s,1.0113445378151262
GATS7v,1.1590495115536692
GATS8Z,1.1241655940371773
GATS8c,1.2527637959543596
GATS8d,1.2151141040029927
GATS8i,0.7432982875578711
GATS8m,1.115017471847207
GATS8p,0.8906766237233555
GATS8s,1.3243357949240304
GATS8v,0.9328033210819092
MATS1Z,0.10140558116562373
MATS1c,-0.44767776450240426
MATS1d,0.30343364197530875
MATS1i,-0.2868829547080639
MATS1m,0.09945129811126414
MATS1p,-0.1351452015206452
MATS1s,0.003922402294250988
MATS1v,-0.02586366525467142
MATS2Z,0.018046433172163118
MATS2c,-0.027741817919546847
MATS2d,-0.004440112627247137
MATS2i,0.06473101935287542
MATS2m,0.01946113818347266
MATS2p,0.09148168956924557
MATS2s,0.0936187340433249
MATS2v,0.059337967145771164
MATS3Z,-0.0851867373105437
MATS3c,0.04126816536170131
MATS3d,-0.21252649956353653
MATS3i,-0.02111547870225874
MATS3m,-0.08438815434351614
MATS3p,-0.0512947806278662
MATS3s,-0.005224311947001044
MATS3v,-0.052427420076143864
MATS4Z,-0.20400730175785198
MATS4c,-0.07656632294263496
MATS4d,-0.03479893148509133
MATS4i,-0.07995922374624351
MATS4m,-0.20354905393777534
MATS4p,-0.13135805375451168
MATS4s,-0.25234889277348377
MATS4v,-0.16174164469370625
MATS5Z,0.1456600478160656
MATS5c,0.00988435490715719
MATS5d,-0.06602254428341382
MATS5i,0.05467112144525169
MATS5m,0.14503610774653383
MATS5p,0.07793238469155732
MATS5s,0.16929380447831313
MATS5v,0.11316163863698517
MATS6Z,-0.08175742420062472
MATS6c,0.11593211039232014
MATS6d,-0.12590368145923697
MATS6i,-0.13245126124514198
MATS6m,-0.08900267993295845
MATS6p,-0.22384601013348454
MATS6s,0.09669092862370172
MATS6v,-0.22353757600776933
MATS7Z,-0.024341455383602197
MATS7c,0.012474118788361155
MATS7d,0.005452674897119357
MATS7i,-0.1357521965189434
MATS7m,-0.029958849640963403
MATS7p,-0.20655782842437131
MATS7s,-0.09154995331465916
MATS7v,-0.1564165338086733
MATS8Z,-0.0011275082068627745
MATS8c,-0.06354786153197298
MATS8d,-0.2080059857837636
MATS8i,0.08117792800334789
MATS8m,0.003049648318986222
MATS8p,0.08280567242152886
MATS8s,-0.16850982817369375
MATS8v,0.08241704961464447
MAXaaN,4.653093348450492
MAXssO,5.38114449483497
MINaaN,4.653093348450492
MINssO,5.30274533887629
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,23.016598078487622
SpAD_D,123.4057553692927
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.708002383051986
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,666
TMWC10,110.4960782263941
TSRW10,67.30116715388809
VE1_Dt,4.096546123425864
VE2_Dt,0.240973301377992
VE3_Dt,1.9407724608261183
VR1_Dt,85.39589152469014
VR2_Dt,5.023287736746479
VR3_Dt,4.977926242089253
Xc-3dv,0.42773195700406397
Xc-4dv,0.0
Xc-5dv,0.06427297649396693
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.33192730526045344
Xch-6d,0.5930130341208204
Xch-7d,0.7580954250859837
Xp-0dv,9.348751973432337
Xp-1dv,5.861108005568098
Xp-2dv,4.407359229778744
Xp-3dv,3.326901842960675
Xp-4dv,2.449832845059994
Xp-5dv,1.4356614724498928
Xp-6dv,0.8952386501812147
Xp-7dv,0.569757318116878
Xpc-4d,2.6986706127492672
Xpc-5d,4.346797007874872
Xpc-6d,5.577685485463593
n3Ring,0
n4Ring,0
n5Ring,3
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,32
nFRing,2
nHBAcc,4
nHBDon,0
nHRing,3
nSpiro,0
naRing,2
piPC10,7.10228071047433
AATS0dv,8.758620689655173
AATS0pe,6.371134482758621
AATS0se,7.784654482758623
AATS1dv,8.5625
AATS1pe,6.646734375000002
AATS1se,7.885825500000003
AATS2dv,7.175438596491228
AATS2pe,6.636556140350876
AATS2se,7.984154736842104
AATS3dv,4.348484848484849
AATS3pe,6.221893939393939
AATS3se,7.649358000000001
AATS4dv,4.035087719298246
AATS4pe,6.205280701754386
AATS4se,7.658398526315791
AATS5dv,4.5
AATS5pe,6.095915217391303
AATS5se,7.565399739130434
AATS6dv,5.243243243243243
AATS6pe,6.371329729729732
AATS6se,7.76480756756757
AATS7dv,3.15
AATS7pe,6.082302500000001
AATS7se,7.581435400000001
AATS8dv,1.5757575757575757
AATS8pe,6.0479242424242425
AATS8se,7.6558836363636384
AATSC0Z,7.222354340071346
AATSC0c,0.026470840476861462
AATSC0d,0.577883472057075
AATSC0i,1.5462671008554039
AATSC0m,34.32599261355529
AATSC0p,0.22632177186824728
AATSC0s,0.4952437574316289
AATSC0v,48.84384586756143
AATSC1Z,0.7323870392389997
AATSC1c,-0.011850406689181097
AATSC1d,0.17534928656361484
AATSC1i,-0.4435976746612701
AATSC1m,3.413764524375738
AATSC1p,-0.030586301467643764
AATSC1s,0.0019425452503633012
AATSC1v,-1.2632808792693746
AATSC2Z,0.13033773494377981
AATSC2c,-0.0007343492366864613
AATSC2d,-0.002565867701358036
AATSC2i,0.10009144563018572
AATSC2m,0.6680228855372614
AATSC2p,0.020704298076812615
AATSC2s,0.046364093613608576
AATSC2v,2.8982945213624705
AATSC3Z,-0.6152488019313229
AATSC3c,0.001092403022062335
AATSC3d,-0.12281555147191293
AATSC3i,-0.032650170036115644
AATSC3m,-2.8967071626670986
AATSC3p,-0.011609125639291725
AATSC3s,-0.002587307878627746
AATSC3v,-2.5607568254330664
AATSC4Z,-1.4734130212570669
AATSC4c,-0.0020267749205143478
AATSC4d,-0.020109727350480843
AATSC4i,-0.12363831708875249
AATSC4m,-6.9870233219642435
AATSC4p,-0.02972918747488555
AATSC4s,-0.12497421384085133
AATSC4v,-7.9000839637852724
AATSC5Z,1.052008478519361
AATSC5c,0.00026164718196404073
AATSC5d,-0.03815333712454117
AATSC5i,0.08453615645766303
AATSC5m,4.978508363206329
AATSC5p,0.017637795389311123
AATSC5s,0.08384169983973533
