DLiP-ID,T0039E
DLiP-Mol-ID,19943
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H18N2O3/c1-17(2,20)16-6-11-4-10-5-15(12-8-18-9-19(12)3)21-13(10)7-14(11)22-16/h4-5,7-9,16,20H,6H2,1-3H3"
Standard Inchi Key(RDKit),KOYJTNWWQYXATJ-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cn1cncc1-c1cc2cc3c(cc2o1)OC(C(C)(C)O)C3
SMILES(SDF),
MW(SDF),
MW(RDKit),298.342
MW Monoisotopic(RDKit),298.131742436
MolLogP(RDKit),2.9077
XLogP(SDF),
XLogP(CDK),2.241
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),60.42
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),22
QED Weighted(RDKit),0.789990230671547
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,HIF-1a/p300
Common Target Pref Name,HIF-1a/p300
RDKit Descriptors
Ipc,159936.23822686283
qed,0.7899902306715475
Chi0,15.482763184195939
Chi1,10.414834803611857
TPSA,60.42
Chi0n,12.829345763751904
Chi0v,12.829345763751904
Chi1n,7.338301314148351
Chi1v,7.338301314148351
Chi2n,6.462474061646432
Chi2v,6.462474061646432
Chi3n,4.23104804512341
Chi3v,4.23104804512341
Chi4n,2.89413271840254
Chi4v,2.89413271840254
MolMR,82.83380000000004
MolWt,298.34200000000004
fr_SH,0
Kappa1,13.396883124047113
Kappa2,4.364287898186997
Kappa3,2.0066133582232863
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,2
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,811.5318187885977
MolLogP,2.907700000000001
NOCount,5
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,1.7550158802862046
SMR_VSA1,14.260541285694101
SMR_VSA2,0.0
SMR_VSA3,9.551078168738563
SMR_VSA4,7.04767198267719
SMR_VSA5,31.97331322103925
SMR_VSA6,0.0
SMR_VSA7,36.286716343459446
SMR_VSA8,0.0
SMR_VSA9,17.20368724700681
fr_Al_OH,1
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,1
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,127.69487152448247
NHOHCount,1
PEOE_VSA1,18.827640933485455
PEOE_VSA2,0.0
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,31.543660028001465
PEOE_VSA8,24.921084888529606
PEOE_VSA9,18.125214457361306
RingCount,4
SMR_VSA10,10.969244356107037
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,298.13174243599997
NumHDonors,1
PEOE_VSA10,23.130426357522907
PEOE_VSA11,5.760247418874442
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,4.736862953800049
SlogP_VSA2,26.36262276231126
SlogP_VSA3,13.4684936056032
SlogP_VSA4,0.0
SlogP_VSA5,19.410925891078243
SlogP_VSA6,35.140415788815794
SlogP_VSA7,0.0
