DLiP-ID,C001HZ
ATS0m,3429.798941
ATS0p,56.330879763037004
ATS0s,188.94444444444446
ATS0v,8496.362511455454
ATS1Z,967.0
ATS1d,151.0
ATS1i,5131.3057226111
ATS1m,3717.0262789999997
ATS1p,70.53866402
ATS1s,128.16666666666669
ATS1v,10516.531671652847
ATS2Z,1415.0
ATS2d,228.0
ATS2i,8501.557409459445
ATS2m,5385.017903999999
ATS2p,101.28083784454698
ATS2s,211.11111111111114
ATS2v,14937.643937419263
ATS3Z,1545.0
ATS3d,243.0
ATS3i,11164.475817132947
ATS3m,5724.149476
ATS3p,109.975634368245
ATS3s,282.6388888888889
ATS3v,15977.041088719387
ATS4Z,1325.0
ATS4d,207.0
ATS4i,11577.00823663644
ATS4m,4827.667978
ATS4p,94.73927205818799
ATS4s,280.27777777777777
ATS4v,13551.56741478857
ATS5Z,1145.0
ATS5d,175.0
ATS5i,9581.672847233587
ATS5m,4240.711942999999
ATS5p,76.70083358303701
ATS5s,276.8333333333333
ATS5v,11180.824828844885
ATS6Z,938.0
ATS6d,143.0
ATS6i,7242.519970467348
ATS6m,3417.261947
ATS6p,65.54405125169801
ATS6s,192.22222222222226
ATS6v,9707.52392599155
ATS7Z,857.0
ATS7d,138.0
ATS7i,7179.188388845443
ATS7m,3141.692322
ATS7p,65.421971527943
ATS7s,168.16666666666666
ATS7v,9357.483041380525
ATS8Z,737.0
ATS8d,126.0
ATS8i,6633.062968124496
ATS8m,2628.4271789999993
ATS8p,62.135605105395996
ATS8s,157.05555555555554
ATS8v,8644.296741895383
C1SP1,0
C1SP2,1
C1SP3,1
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.058823529411764705
GGI10,0.06172839506172839
JGI10,0.008818342151675485
JGT10,0.45162674014039295
Kier1,15.879017013232515
Kier2,7.05078125
Kier3,3.8548483045806066
MAXdO,12.151165910808768
MID_C,35.27797663337812
MID_N,2.0311920946214324
MID_O,5.645991688360487
MID_X,0.0
MID_h,7.6771837829819205
MINdO,11.961076345291714
MPC10,68
MWC01,23.0
MWC02,4.709530201312334
MWC03,5.54907608489522
MWC04,6.418364935936212
MWC05,7.275864600546533
MWC06,8.14757773620177
MWC07,9.01225522000275
MWC08,9.885272664115224
MWC09,10.753788043370438
MWC10,11.628011533745353
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.353720000000002
SRW02,3.8501476017100584
SRW03,0.0
SRW04,5.1647859739235145
SRW05,0.0
SRW06,6.680854678790215
SRW07,0.0
SRW08,8.287780027088433
SRW09,0.0
SRW10,9.941601884644786
SaaCH,15.4478454789859
SaaNH,0
SaaSe,0
SaaaC,0.8642981731004824
SaasC,1.7554802432783136
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.44286470143613
SdssS,0
SsCH3,1.9662444872347469
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.7057669595616023
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.89724449974221
VE1_D,4.5177798605850175
VE2_A,0.1855830714162957
VE2_D,0.21513237431357227
VE3_A,2.1022071096213644
VE3_D,2.2499580366179734
VR1_A,189.58555460702235
VR1_D,112.34894036062877
VR2_A,9.02788355271535
VR2_D,5.349949540982323
VR3_A,5.986777742866258
VR3_D,5.463546911724149
WPath,976
Xc-3d,1.433619897439064
Xc-4d,0.0
Xc-5d,0.2821175568066727
Xc-6d,0.0
Xp-0d,14.819626477379408
Xp-1d,10.131030293135234
Xp-2d,9.256043178926971
Xp-3d,7.624091075888102
Xp-4d,6.163216220790111
Xp-5d,5.236686074871959
Xp-6d,3.175493993824791
Xp-7d,2.2600710292684716
ZMIC0,66.35879918271519
ZMIC1,47.418013090910314
ZMIC2,26.635665967993013
ZMIC3,22.506018089590057
ZMIC4,22.324402628340035
ZMIC5,22.324402628340035
nAcid,0
nAtom,34
nBase,0
nRing,3
piPC1,3.5409593240373143
piPC2,4.204692619390966
piPC3,4.820281565605037
piPC4,5.428797232998827
piPC5,6.026922179129087
piPC6,6.259043556512282
piPC7,6.62489489680957
piPC8,6.899069226716884
piPC9,7.275699686429916
AATS0Z,25.470588235294116
AATS0d,3.6176470588235294
AATS0i,156.67727794302166
AATS0m,100.87643944117647
AATS0p,1.6567905812657941
AATS0s,5.557189542483661
AATS0v,249.8930150428075
AATS1Z,26.86111111111111
AATS1d,4.194444444444445
AATS1i,142.53627007253056
AATS1m,103.25072997222222
AATS1p,1.9594073338888889
AATS1s,3.5601851851851856
AATS1v,292.1258797681346
AATS2Z,24.396551724137932
AATS2d,3.9310344827586206
AATS2i,146.57857602516285
AATS2m,92.84513627586206
AATS2p,1.7462213421473618
AATS2s,3.6398467432950197
AATS2v,257.54558512791834
AATS3Z,21.164383561643834
AATS3d,3.328767123287671
AATS3i,152.93802489223214
AATS3m,78.41300652054794
AATS3p,1.5065155392910274
AATS3s,3.8717656012176564
AATS3v,218.8635765577998
AATS4Z,18.15068493150685
AATS4d,2.835616438356164
AATS4i,158.5891539265266
AATS4m,66.13243805479452
AATS4p,1.2977982473724383
AATS4s,3.839421613394216
AATS4v,185.63790979162422
AATS5Z,19.083333333333332
AATS5d,2.9166666666666665
AATS5i,159.6945474538931
AATS5m,70.67853238333332
AATS5p,1.2783472263839502
AATS5s,4.613888888888889
AATS5v,186.34708048074808
AATS6Z,20.391304347826086
AATS6d,3.108695652173913
AATS6i,157.44608631450757
AATS6m,74.28830319565218
AATS6p,1.4248706793847392
AATS6s,4.178743961352658
AATS6v,211.03312882590328
AATS7Z,18.630434782608695
AATS7d,3.0
AATS7i,156.0693128009879
AATS7m,68.29765917391305
AATS7p,1.422216772346587
AATS7s,3.655797101449275
AATS7v,203.4235443778375
AATS8Z,17.13953488372093
AATS8d,2.9302325581395348
AATS8i,154.25727832847667
AATS8m,61.126213465116265
AATS8p,1.4450140722185116
AATS8s,3.6524547803617566
AATS8v,201.03015678826472
AMID_C,1.6799036492084818
AMID_N,0.09672343307721107
AMID_O,0.26885674706478513
AMID_X,0.0
AMID_h,0.3655801801419962
ATS0dv,318.0
ATS0pe,218.2049
ATS0se,265.78558799999996
ATS1dv,321.0
ATS1pe,235.1425
ATS1se,279.55618799999996
ATS2dv,452.0
ATS2pe,375.2201
ATS2se,450.432
ATS3dv,482.0
ATS3pe,475.4187
ATS3se,576.439288
ATS4dv,416.0
ATS4pe,466.0241
ATS4se,572.9855680000001
ATS5dv,359.0
ATS5pe,385.82869999999997
ATS5se,474.44850800000006
ATS6dv,270.0
ATS6pe,307.6115
ATS6se,373.187772
ATS7dv,226.0
ATS7pe,291.32
ATS7se,357.66243199999997
ATS8dv,167.0
ATS8pe,271.172
ATS8se,333.56729999999993
ATSC0Z,239.0588235294118
ATSC0c,0.7373912656136843
ATSC0d,20.61764705882353
ATSC0i,49.64150911315221
ATSC0m,1135.5137343823526
ATSC0p,7.934904332228735
ATSC0s,65.95098039215685
ATSC0v,1661.6082020398603
ATSC1Z,7.643598615916964
ATSC1c,-0.3655646946429353
ATSC1d,6.051903114186851
ATSC1i,-0.14490832115235963
ATSC1m,37.15954380103824
ATSC1p,0.06907679040048981
ATSC1s,-5.026528258362168
ATSC1v,55.34849884568217
ATSC2Z,32.54671280276817
ATSC2c,-0.039665811634081484
ATSC2d,-3.4065743944636693
ATSC2i,-12.142532791526758
ATSC2m,147.1475001418687
ATSC2p,-1.5676508274292795
ATSC2s,5.028066128412149
ATSC2v,-132.20066943981195
ATSC3Z,-37.508650519031136
ATSC3c,0.11453220452493712
ATSC3d,-2.2378892733564024
ATSC3i,-12.004763906289288
ATSC3m,-187.05695920328702
ATSC3p,-2.3380136311284887
ATSC3s,-1.3686082276047684
ATSC3v,-490.6787091612695
ATSC4Z,13.02076124567474
ATSC4c,-0.27786472660900174
ATSC4d,-1.7967128027681658
ATSC4i,-7.537140499278097
ATSC4m,58.70416176730102
ATSC4p,-0.9791699465231684
ATSC4s,0.39119569396386056
ATSC4v,-67.39869701149225
ATSC5Z,87.13148788927336
ATSC5c,0.2971459408293419
ATSC5d,-0.06055363321799291
ATSC5i,-0.09483455248112371
ATSC5m,411.9022096782007
ATSC5p,1.1133296682324656
ATSC5s,23.77931564782775
ATSC5v,395.82011844956565
ATSC6Z,-98.90311418685121
ATSC6c,-0.09516615123732322
ATSC6d,-1.3356401384083048
ATSC6i,4.674994420422255
ATSC6m,-458.98541389965396
ATSC6p,-0.02919586526943624
ATSC6s,-26.83890811226452
ATSC6v,-214.51235798223104
ATSC7Z,-3.844290657439439
ATSC7c,0.011517356870103478
ATSC7d,-2.865051903114187
ATSC7i,6.421542085931311
ATSC7m,-12.018873899653968
ATSC7p,0.8476109755572696
ATSC7s,-4.613417916186083
ATSC7v,167.1184808783997
ATSC8Z,-80.39792387543253
ATSC8c,0.017241220976564213
ATSC8d,-3.075259515570935
ATSC8i,5.335448342796282
ATSC8m,-374.09240410121106
ATSC8p,0.29477224155986387
ATSC8s,-21.50499807766244
ATSC8v,-177.8912474390481
AXp-0d,0.7056964989228289
AXp-1d,0.4404795779624015
AXp-2d,0.28925134934146784
AXp-3d,0.18595344087531956
AXp-4d,0.11852338886134829
AXp-5d,0.07815949365480536
AXp-6d,0.049617093653512356
AXp-7d,0.03275465259809379
GATS1Z,0.6787032480314961
GATS1c,1.4277111873816832
GATS1d,0.7558250118877794
GATS1i,1.016998924882929
GATS1m,0.6834959852310017
GATS1p,0.9200426664343614
GATS1s,0.5577058867251375
GATS1v,0.8245904063569018
GATS2Z,0.7223370044800433
GATS2c,1.0263257484014103
GATS2d,1.2142259825864528
GATS2i,1.1326489952025807
GATS2m,0.7294914861572507
GATS2p,1.0571065982227699
GATS2s,0.5674712814545604
GATS2v,0.9406736982466256
GATS3Z,0.9965450059324775
GATS3c,1.1469790678169118
GATS3d,1.0305043675375687
GATS3i,1.1074466395015212
GATS3m,0.9976539263046875
GATS3p,1.0748062715103108
GATS3s,0.9267728088199061
GATS3v,1.0391756894485378
GATS4Z,1.0088363579980584
GATS4c,1.4238380538185815
GATS4d,0.9756903054345065
GATS4i,1.0582491006180148
GATS4m,1.006102159925954
GATS4p,1.0136000028943788
GATS4s,1.118791376399747
GATS4v,0.9769001407397928
GATS5Z,0.8650590551181101
GATS5c,0.9914700774852719
GATS5d,1.0803851640513553
GATS5i,0.9737640415671049
GATS5m,0.860022417017431
GATS5p,0.8855189271109728
GATS5s,1.3170661761062388
GATS5v,0.8293350507809545
GATS6Z,1.2948877738788085
GATS6c,1.5433641207225002
GATS6d,0.9916578800471376
GATS6i,0.9742491069388441
GATS6m,1.2785027004007696
GATS6p,0.9103757375705667
GATS6s,1.7667107244653284
GATS6v,0.9485634556419043
GATS7Z,0.9962983567271482
GATS7c,1.115201567926028
GATS7d,1.0960429200520996
GATS7i,0.8834803319522949
GATS7m,0.9907408500119131
GATS7p,0.8876793582483915
GATS7s,1.108008932207005
GATS7v,0.8869524515942193
GATS8Z,1.2311361243362022
GATS8c,0.7493661568244852
GATS8d,1.1352884583485388
GATS8i,0.854087287424776
GATS8m,1.2243739895163053
GATS8p,0.9510609506751309
GATS8s,1.63590494397793
GATS8v,1.0465121932400347
MATS1Z,0.03019739720034999
MATS1c,-0.46821214332287425
MATS1d,0.27722301474084643
MATS1i,-0.002756923818616501
MATS1m,0.03090682537633072
MATS1p,0.008221799306239615
MATS1s,-0.07198189716399915
MATS1v,0.03145963180668645
MATS2Z,0.07980925875644854
MATS2c,-0.03153328961371504
MATS2d,-0.09685670716710124
MATS2i,-0.14338880084756658
MATS2m,0.07596462885623184
MATS2p,-0.11581333409295727
MATS2s,0.04469208832479851
MATS2v,-0.046639721722144846
MATS3Z,-0.07307733793549777
MATS3c,0.07234119656499043
MATS3d,-0.050554003087565726
MATS3i,-0.11263275435109656
MATS3m,-0.07672511279869694
MATS3p,-0.13723389848207945
MATS3s,-0.009665269041204506
MATS3v,-0.13753861404742704
MATS4Z,0.025368083270413115
MATS4c,-0.17550580545860803
MATS4d,-0.040587809977918034
MATS4i,-0.07071600083031519
MATS4m,0.024078673429381695
MATS4p,-0.057474134131974566
MATS4s,0.0027626690777233206
MATS4v,-0.01889204320971749
MATS5Z,0.20653707349081363
MATS5c,0.2283491921526348
MATS5d,-0.0016642891107940987
MATS5i,-0.0010825533046710995
MATS5m,0.20555563978091496
MATS5p,0.07950780319253016
MATS5s,0.20431759245494935
MATS5v,0.1349885411290476
MATS6Z,-0.3057921088668264
MATS6c,-0.09539060471795865
MATS6d,-0.04788190783352975
MATS6i,0.06960768760467591
MATS6m,-0.2987635272584857
MATS6p,-0.0027195731274042545
MATS6s,-0.3007908859603201
MATS6v,-0.09542117824587237
MATS7Z,-0.011885912358781215
MATS7c,0.011544521054044975
MATS7d,-0.10271041369472184
MATS7i,0.09561266929114594
MATS7m,-0.00782334481923343
MATS7p,0.07895433172969177
MATS7s,-0.05170381956338615
MATS7v,0.07433903809587568
MATS8Z,-0.2659197033510346
MATS8c,0.018487598058218167
MATS8d,-0.11793782967853236
MATS8i,0.08498385065235443
MATS8m,-0.2604935413673227
MATS8p,0.02937347649396018
MATS8s,-0.2578271295934583
MATS8v,-0.0846518423999123
MAXaaO,5.488296249055177
MINaaO,5.488296249055177
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,27.374762298991378
SpAD_D,192.0879768035174
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,581
TMWC10,117.3797410201258
TSRW10,54.925170166157
VE1_Dt,4.53529900274849
VE2_Dt,0.21596661917849952
VE3_Dt,2.2538283583718823
VR1_Dt,110.6433598552401
VR2_Dt,5.2687314216781
VR3_Dt,5.44824939907997
Xc-3dv,0.549976515253323
Xc-4dv,0.0
Xc-5dv,0.04604882148010579
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2222222222222222
Xch-7d,0.4154949766059335
Xp-0dv,11.420897294098223
Xp-1dv,6.542564324352895
Xp-2dv,4.79121014665103
Xp-3dv,3.167849421125688
Xp-4dv,2.0454292129229286
Xp-5dv,1.4188201694579536
Xp-6dv,0.6725187346876921
Xp-7dv,0.36390693355360115
Xpc-4d,3.149126025387692
Xpc-5d,4.639690475541851
Xpc-6d,7.245443226909879
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,36
nFRing,1
nHBAcc,3
nHBDon,1
nHRing,1
nSpiro,0
naRing,3
piPC10,7.334387993326431
AATS0dv,9.352941176470589
AATS0pe,6.417791176470589
AATS0se,7.817223176470587
AATS1dv,8.916666666666666
AATS1pe,6.531736111111112
AATS1se,7.765449666666665
AATS2dv,7.793103448275862
AATS2pe,6.469312068965517
AATS2se,7.766068965517242
AATS3dv,6.602739726027397
AATS3pe,6.512584931506849
AATS3se,7.896428602739727
AATS4dv,5.698630136986301
AATS4pe,6.3838917808219175
AATS4se,7.849117369863015
AATS5dv,5.983333333333333
AATS5pe,6.430478333333332
AATS5se,7.907475133333334
AATS6dv,5.869565217391305
AATS6pe,6.68720652173913
AATS6se,8.112777652173913
AATS7dv,4.913043478260869
AATS7pe,6.333043478260869
AATS7se,7.775270260869564
AATS8dv,3.883720930232558
AATS8pe,6.30632558139535
AATS8se,7.75737906976744
AATSC0Z,7.031141868512112
AATSC0c,0.02168797840040248
AATSC0d,0.606401384083045
AATSC0i,1.4600443856809473
AATSC0m,33.397462775951546
AATSC0p,0.2333795391831981
AATSC0s,1.939734717416378
AATSC0v,48.8708294717606
AATSC1Z,0.21232218377547124
AATSC1c,-0.010154574851192647
AATSC1d,0.16810841983852365
AATSC1i,-0.004025231143121101
AATSC1m,1.03220955002884
AATSC1p,0.001918799733346939
AATSC1s,-0.13962578495450467
AATSC1v,1.5374583012689493
AATSC2Z,0.5611502207373822
AATSC2c,-0.0006838933040358877
AATSC2d,-0.05873404128385637
AATSC2i,-0.20935401364701306
AATSC2m,2.5370258645149777
AATSC2p,-0.02702846254188413
AATSC2s,0.08669079531745084
AATSC2v,-2.2793218868933094
AATSC3Z,-0.5138171303976868
AATSC3c,0.0015689343085607825
AATSC3d,-0.030656017443238388
AATSC3i,-0.16444882063409982
AATSC3m,-2.5624240986751645
AATSC3p,-0.03202758398806149
AATSC3s,-0.01874805791239409
AATSC3v,-6.721626152894103
AATSC4Z,0.1783665924065033
AATSC4c,-0.0038063661179315307
AATSC4d,-0.02461250414750912
AATSC4i,-0.10324849999011092
AATSC4m,0.8041665995520687
AATSC4p,-0.01341328693867354
AATSC4s,0.00535884512279261
AATSC4v,-0.9232698220752362
AATSC5Z,1.4521914648212226
AATSC5c,0.004952432347155699
AATSC5d,-0.0010092272202998818
AATSC5i,-0.0015805758746853952
AATSC5m,6.865036827970012
AATSC5p,0.018555494470541094
AATSC5s,0.39632192746379585
