DLiP-ID,C001RH
MID_N,8.39061479710202
MID_O,3.570400068828111
MID_X,0.0
MID_h,11.961014865930132
MINdO,12.267072625346437
MPC10,72
MWC01,25.0
MWC02,4.795790545596741
MWC03,5.659482215759621
MWC04,6.543911845564792
MWC05,7.428333194190806
MWC06,8.32239411311117
MWC07,9.216223035134337
MWC08,10.116217065501464
MWC09,11.01582192792268
MWC10,11.919902762476795
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,2
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.1317199999999996
SRW02,3.9318256327243257
SRW03,0.0
SRW04,5.25227342804663
SRW05,2.3978952727983707
SRW06,6.778784897685177
SRW07,4.948759890378168
SRW08,8.390949464841986
SRW09,7.181591944611865
SRW10,10.048496574446103
SaaCH,15.660869952141145
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.0904540921306802
SaasN,3.2407870370370366
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.3573040018476521
SdssS,0
SsCH3,3.572578262786596
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.6926651077097508
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.8543690221701015
VE1_D,4.722803751033596
VE2_A,0.16758126183348268
VE2_D,0.20533929352319982
VE3_A,2.1821164387768412
VE3_D,2.3853117612249553
VR1_A,254.38802446562744
VR1_D,129.38919529158804
VR2_A,11.06034888980989
VR2_D,5.625617186590785
VR3_A,6.371769879651671
VR3_D,5.695734002996296
WPath,1194
Xc-3d,1.3935797375175405
Xc-4d,0.0
Xc-5d,0.5699526969480186
Xc-6d,0.0
Xp-0d,16.396976746569035
Xp-1d,11.092224152875016
Xp-2d,9.827721486198971
Xp-3d,8.686961164174733
Xp-4d,7.115434106725897
Xp-5d,5.499533604914714
Xp-6d,3.079062547302137
Xp-7d,2.1877268553960003
ZMIC0,74.6509684185628
ZMIC1,43.16663362717142
ZMIC2,29.046412908265044
ZMIC3,23.29688235578804
ZMIC4,22.84950412997565
ZMIC5,22.84950412997565
nAcid,0
nAtom,39
nBase,0
nRing,3
piPC1,3.597312260588446
piPC2,4.237723145067448
piPC3,4.858842942337124
piPC4,5.44592885524981
piPC5,5.895091302450393
piPC6,5.9768266844238696
piPC7,6.382872988226412
piPC8,6.682539269108482
piPC9,6.914901558392679
AATS0Z,24.41025641025641
AATS0d,3.4871794871794872
AATS0i,162.30895663494832
AATS0m,96.55044305128203
AATS0p,1.5551670378867697
AATS0s,5.074786324786325
AATS0v,233.41449967817798
AATS1Z,26.390243902439025
AATS1d,4.121951219512195
AATS1i,148.7022844107268
AATS1m,101.02077348780492
AATS1p,1.8308760231707324
AATS1s,3.4918699186991873
AATS1v,272.0514212531411
AATS2Z,23.507462686567163
AATS2d,3.925373134328358
AATS2i,156.15738126474466
AATS2m,89.12369568656715
AATS2p,1.6013708871506565
AATS2s,3.398009950248757
AATS2v,235.65835552973167
AATS3Z,21.765432098765434
AATS3d,3.45679012345679
AATS3i,158.8249671491919
AATS3m,81.0967447037037
AATS3p,1.4868424295690619
AATS3s,3.626200274348421
AATS3v,216.74613203957475
AATS4Z,18.81111111111111
AATS4d,3.066666666666667
AATS4i,161.7956624332277
AATS4m,68.02420516666666
AATS4p,1.340983519021589
AATS4s,3.7376543209876547
AATS4v,191.7237349813913
AATS5Z,17.641304347826086
AATS5d,2.739130434782609
AATS5i,163.27941657055308
AATS5m,63.97057913043478
AATS5p,1.2670202795264456
AATS5s,4.128019323671497
AATS5v,180.23089029003654
AATS6Z,16.78048780487805
AATS6d,2.7439024390243905
AATS6i,158.06390377037917
AATS6m,59.92157501219512
AATS6p,1.3414631343230485
AATS6s,3.405826558265582
AATS6v,185.09186200681603
AATS7Z,14.753086419753087
AATS7d,2.4691358024691357
AATS7i,163.2992659155708
AATS7m,51.62034422222221
AATS7p,1.2104576939349998
AATS7s,3.3004115226337447
AATS7v,162.24970190876303
AATS8Z,13.308823529411764
AATS8d,2.323529411764706
AATS8i,163.17162118861742
AATS8m,46.251927720588235
AATS8p,1.1861350719181323
AATS8s,2.9289215686274517
AATS8v,155.7658243252633
AMID_C,1.5092576191092923
AMID_N,0.36480933900443563
AMID_O,0.15523478560122222
AMID_X,0.0
AMID_h,0.5200441246056579
ATS0dv,342.0
ATS0pe,248.61610000000002
ATS0se,303.1941719999999
ATS1dv,354.0
ATS1pe,270.67460000000005
ATS1se,321.04574799999983
ATS2dv,504.0
ATS2pe,437.81970000000007
ATS2se,525.563724
ATS3dv,514.0
ATS3pe,531.7033999999999
ATS3se,640.9362520000002
ATS4dv,459.0
ATS4pe,585.8527
ATS4se,712.806812
ATS5dv,447.0
ATS5pe,591.1713000000001
ATS5se,727.1903439999998
ATS6dv,327.0
ATS6pe,513.821
ATS6se,632.1465959999999
ATS7dv,289.0
ATS7pe,501.95079999999996
ATS7se,622.7861680000001
ATS8dv,199.0
ATS8pe,407.7109999999999
ATS8se,510.83098799999993
ATSC0Z,279.07692307692304
ATSC0c,0.7222029389472618
ATSC0d,24.307692307692303
ATSC0i,63.27098465156487
ATSC0m,1327.6679897435902
ATSC0p,8.583672175395689
ATSC0s,66.83333333333333
ATSC0v,1876.9085640044946
ATSC1Z,15.739644970414169
ATSC1c,-0.3294235834243149
ATSC1d,12.266272189349117
ATSC1i,-10.066082163101733
ATSC1m,73.07368309007302
ATSC1p,-0.626796269374952
ATSC1s,-4.111111111111111
ATSC1v,-46.29672709737247
ATSC2Z,60.12426035502955
ATSC2c,-0.16493170786270442
ATSC2d,1.343195266272189
ATSC2i,-15.665670348298754
ATSC2m,282.6809861840901
ATSC2p,0.06489803495104701
ATSC2s,3.6944444444444455
ATSC2v,170.50515935028136
ATSC3Z,-8.77514792899412
ATSC3c,0.33679440795412496
ATSC3d,-14.33136094674556
ATSC3i,-1.6541269797394982
ATSC3m,-48.916275057198476
ATSC3p,-1.5746240651610488
ATSC3s,1.9166666666666674
ATSC3v,-270.1220178537638
ATSC4Z,-118.71597633136099
ATSC4c,-0.27781126867319633
ATSC4d,-11.171597633136095
ATSC4i,-3.964892806923858
ATSC4m,-566.3216659467449
ATSC4p,-3.139051304683366
ATSC4s,-4.305555555555555
ATSC4v,-699.4460095983619
ATSC5Z,3.6390532544378615
ATSC5c,0.08868352773308083
ATSC5d,-0.674556213017752
ATSC5i,15.418672656436566
ATSC5m,25.703563143326726
ATSC5p,2.8492072114421334
ATSC5s,1.1944444444444473
ATSC5v,400.96802261184695
ATSC6Z,-87.75147928994085
ATSC6c,-0.09192560026099583
ATSC6d,-5.544378698224854
ATSC6i,-24.777856087191985
ATSC6m,-416.1626072044706
ATSC6p,-2.6987493211386857
ATSC6s,-18.63888888888889
ATSC6v,-602.1551060817459
ATSC7Z,-53.39053254437868
ATSC7c,0.15567739745926767
ATSC7d,-1.2544378698224856
ATSC7i,4.651808824099925
ATSC7m,-253.956429544379
ATSC7p,-0.7221876069563636
ATSC7s,-9.5
ATSC7v,-300.82804648325833
ATSC8Z,9.6863905325444
ATSC8c,-0.05258727098503391
ATSC8d,0.7455621301775147
ATSC8i,0.2247315613672881
ATSC8m,49.38906678040711
ATSC8p,0.4420375427687129
ATSC8s,-3.416666666666668
ATSC8v,139.6367131636245
AXp-0d,0.7129120324595233
AXp-1d,0.44368896611500064
AXp-2d,0.28079204246282774
AXp-3d,0.1809783575869736
AXp-4d,0.11476506623751447
AXp-5d,0.07533607677965362
AXp-6d,0.044624094888436765
AXp-7d,0.02878587967626316
GATS1Z,0.709044827493479
GATS1c,1.4826238475306417
GATS1d,0.6100648348255635
GATS1i,1.3164612086008238
GATS1m,0.7150672253115977
GATS1p,1.046830180990102
GATS1s,0.5437321330819294
GATS1v,0.9245922003911389
GATS2Z,0.7407683193733648
GATS2c,1.2453932509717527
GATS2d,1.1899678821084452
GATS2i,1.2640537986541667
GATS2m,0.74390068877129
GATS2p,0.9351664026836682
GATS2s,0.5742360516618901
GATS2v,0.8533295637097918
GATS3Z,0.9287673377162536
GATS3c,1.025701730703219
GATS3d,1.4957415221128303
GATS3i,1.1033228761251612
GATS3m,0.929785718986988
GATS3p,1.0133180261152461
GATS3s,0.8908900588036084
GATS3v,0.9639535247358281
GATS4Z,1.1558740659071423
GATS4c,1.5837585509901988
GATS4d,1.3722222222222225
GATS4i,1.0648060156079213
GATS4m,1.152176706940688
GATS4p,1.0770137538666806
GATS4s,1.2130553246513345
GATS4v,1.0613730006290605
GATS5Z,1.041944297972293
GATS5c,1.1482403638277827
GATS5d,1.0790107319757842
GATS5i,0.8279163737167929
GATS5m,1.0324662070378163
GATS5p,0.8192839307473346
GATS5s,1.6675385810835233
GATS5v,0.8533665512070215
GATS6Z,1.113383037082852
GATS6c,1.0628395924974323
GATS6d,1.0962102500771844
GATS6i,1.129342724765317
GATS6m,1.1122253670089028
GATS6p,1.145934937834762
GATS6s,1.3287056748372972
GATS6v,1.1299190731035547
GATS7Z,1.115361318687302
GATS7c,0.7945991827588487
GATS7d,0.9263947491795593
GATS7i,0.8919277101161401
GATS7m,1.1137612082746862
GATS7p,1.0135651977928597
GATS7s,1.2146639573904747
GATS7v,1.063659230161462
GATS8Z,1.0052046176794867
GATS8c,0.7419728909517945
GATS8d,0.8046351451973195
GATS8i,0.8897349414930371
GATS8m,1.0056147002217395
GATS8p,0.9733344540993656
GATS8s,0.9324177301843432
GATS8v,0.9950204867710617
MATS1Z,0.05364778013822025
MATS1c,-0.4338865482702339
MATS1d,0.4800092621179379
MATS1i,-0.15133404067649245
MATS1m,0.052354288662683164
MATS1p,-0.06945988027240563
MATS1s,-0.0585122559455021
MATS1v,-0.023463236840816002
MATS2Z,0.12540522305780902
MATS2c,-0.1329335825186857
MATS2d,0.032165123748346874
MATS2i,-0.14412329899367904
MATS2m,0.12393584084685169
MATS2p,0.004400968179343582
MATS2s,0.032177020136226614
MATS2v,0.05287911929436637
MATS3Z,-0.015139450365470274
MATS3c,0.22453560038513237
MATS3d,-0.2838724800750117
MATS3i,-0.012587626273708767
MATS3m,-0.01773958607501275
MATS3p,-0.08832493974354111
MATS3s,0.01380807241156369
MATS3v,-0.0692941317607446
MATS4Z,-0.18433480338110997
MATS4c,-0.1666912118458014
MATS4d,-0.19915611814345993
MATS4i,-0.027154946707332105
MATS4m,-0.18483992770736626
MATS4p,-0.15847012066255745
MATS4s,-0.027916320310335273
MATS4v,-0.1614853683544869
MATS5Z,0.005527659268491431
MATS5c,0.052054764831778566
MATS5d,-0.011763896532746298
MATS5i,0.10330448448336907
MATS5m,0.008206928060702603
MATS5p,0.14071088408580396
MATS5s,0.00757616827496478
MATS5v,0.09056145731478538
MATS6Z,-0.14954822921988875
MATS6c,-0.06053798726294961
MATS6d,-0.10848255634455085
MATS6i,-0.18625583520073097
MATS6m,-0.14908169635668428
MATS6p,-0.1495340782089059
MATS6s,-0.13264095857916186
MATS6v,-0.15258646512081997
MATS7Z,-0.09211278533218993
MATS7c,0.10378770276278701
MATS7d,-0.02484763244256916
MATS7i,0.03539947760463476
MATS7m,-0.09209781276144939
MATS7p,-0.040509463991602955
MATS7s,-0.0684400110834026
MATS7v,-0.07717111865210305
MATS8Z,0.019906446591867227
MATS8c,-0.041761594931089184
MATS8d,0.01759121370067014
MATS8i,0.0020371132345378606
MATS8m,0.021335215307589982
MATS8p,0.0295353231928815
MATS8s,-0.029320082147572257
MATS8v,0.04266897359699976
MAXaaN,3.913206352763532
MINaaN,3.913206352763532
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,30.095149337604916
SpAD_D,215.07210301428398
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,637
TMWC10,123.01807670525841
TSRW10,71.93057710553263
VE1_Dt,4.718449092446468
VE2_Dt,0.20514996054115078
VE3_Dt,2.38438928642884
VR1_Dt,129.44570112309773
VR2_Dt,5.628073961873815
VR3_Dt,5.696170619798668
Xc-3dv,0.5788469142250625
Xc-4dv,0.0
Xc-5dv,0.15824495569769587
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.06415002990995841
Xch-6d,0.4789721931614953
Xch-7d,0.6622516547024833
Xp-0dv,12.854289790134237
Xp-1dv,7.147380597087332
Xp-2dv,5.132346661358713
Xp-3dv,3.7164689117949288
Xp-4dv,2.395043092324606
Xp-5dv,1.4980394682285585
Xp-6dv,0.7091357130566163
Xp-7dv,0.40166728212282266
Xpc-4d,3.979268009208407
Xpc-5d,6.592630770337105
Xpc-6d,10.30588218342649
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,41
nFRing,0
nHBAcc,5
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,7.152073065527754
AATS0dv,8.76923076923077
AATS0pe,6.374771794871795
AATS0se,7.774209538461537
AATS1dv,8.634146341463415
AATS1pe,6.6018195121951235
AATS1se,7.830384097560971
AATS2dv,7.522388059701493
AATS2pe,6.534622388059702
AATS2se,7.844234686567164
AATS3dv,6.345679012345679
AATS3pe,6.564239506172838
AATS3se,7.9127932345679035
AATS4dv,5.1
AATS4pe,6.509474444444445
AATS4se,7.92007568888889
AATS5dv,4.858695652173913
AATS5pe,6.425775000000001
AATS5se,7.9042428695652145
AATS6dv,3.9878048780487805
AATS6pe,6.266109756097562
AATS6se,7.709104829268292
AATS7dv,3.567901234567901
AATS7pe,6.196923456790123
AATS7se,7.688718123456791
AATS8dv,2.926470588235294
AATS8pe,5.995749999999998
AATS8se,7.512220411764705
AATSC0Z,7.155818540433924
AATSC0c,0.018518024075570818
AATSC0d,0.6232741617357
AATSC0i,1.6223329397837147
AATSC0m,34.04276896778436
AATSC0p,0.2200941583434792
AATSC0s,1.7136752136752136
AATSC0v,48.12586061549986
AATSC1Z,0.38389377976619926
AATSC1c,-0.00803472154693451
AATSC1d,0.29917737047192966
AATSC1i,-0.24551419910004227
AATSC1m,1.7822849534164151
AATSC1p,-0.015287713887193952
AATSC1s,-0.10027100271002709
AATSC1v,-1.1291884657895723
AATSC2Z,0.8973770202243216
AATSC2c,-0.002461667281532902
AATSC2d,0.020047690541375958
AATSC2i,-0.2338159753477426
AATSC2m,4.219119196777465
AATSC2p,0.0009686273873290599
AATSC2s,0.05514096185737979
AATSC2v,2.5448531246310653
AATSC3Z,-0.10833515961721135
AATSC3c,0.004157955653754629
AATSC3d,-0.17693038205858716
AATSC3i,-0.02042132073752467
AATSC3m,-0.6039046303357837
AATSC3p,-0.019439803273593195
AATSC3s,0.02366255144032923
AATSC3v,-3.3348397265896765
AATSC4Z,-1.3190664036817887
AATSC4c,-0.003086791874146626
AATSC4d,-0.12412886259040105
AATSC4i,-0.0440543645213762
AATSC4m,-6.292462954963833
AATSC4p,-0.03487834782981518
AATSC4s,-0.047839506172839504
AATSC4v,-7.771622328870688
AATSC5Z,0.03955492667867241
AATSC5c,0.0009639513884030525
AATSC5d,-0.007332132750192957
