DLiP-ID,C0027K
DLiP-Mol-ID,29080
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C15H12N4S/c1-2-4-13(5-3-1)14-11-20-15(18-14)19-17-10-12-6-8-16-9-7-12/h1-11H,(H,18,19)/b17-10+"
Standard Inchi Key(RDKit),MDQRZVTXYYTTLF-LICLKQGHSA-N
Canonical SMILES(RDKit),C(=N/Nc1nc(-c2ccccc2)cs1)\c1ccncc1
SMILES(SDF),
MW(SDF),
MW(RDKit),280.356
MW Monoisotopic(RDKit),280.078267384
MolLogP(RDKit),3.6511
XLogP(SDF),
XLogP(CDK),3.925
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),50.17
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),20
QED Weighted(RDKit),0.585956489637854
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,84587.05744977162
qed,0.5859564896378543
Chi0,13.623109575743268
Chi1,9.915816237971965
TPSA,50.17
Chi0n,10.600742038049624
Chi0v,11.41723861897735
Chi1n,6.117294275687747
Chi1v,6.996947086942641
Chi2n,4.054473255964846
Chi2v,4.912576107822867
Chi3n,2.6536559592518554
Chi3v,3.4006020463580757
Chi4n,1.6781329622698995
Chi4v,2.3466427961006864
MolMR,83.00370000000002
MolWt,280.356
fr_SH,0
Kappa1,12.50109916643123
Kappa2,6.0759800139012015
Kappa3,3.072294183757217
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,3
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,692.1624015553997
MolLogP,3.6511000000000013
NOCount,4
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,1.6773638071717911
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,5.101407525739723
SMR_VSA5,0.0
SMR_VSA6,5.425791397110385
SMR_VSA7,65.80177088462034
SMR_VSA8,0.0
SMR_VSA9,11.257379486545457
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,120.40551356802925
NHOHCount,1
PEOE_VSA1,0.0
PEOE_VSA2,10.409769918057593
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,5.101407525739723
PEOE_VSA5,11.336785877934737
PEOE_VSA6,30.33183534230805
PEOE_VSA7,17.696185628620217
PEOE_VSA8,23.337201405389063
PEOE_VSA9,11.908528574383777
RingCount,3
SMR_VSA10,22.682944937309387
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,280.078267384
NumHDonors,1
PEOE_VSA10,0.0
