DLiP-ID,I00156
DLiP-Mol-ID,29432
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C19H18N4/c1-3-16(4-2-15(1)22-17-8-10-20-11-9-17)23-18-5-6-19-14(13-18)7-12-21-19/h1-6,8-11,13,21,23H,7,12H2,(H,20,22)"
Standard Inchi Key(RDKit),SZLLILAILCFIFX-UHFFFAOYSA-N
Canonical SMILES(RDKit),c1cc(Nc2ccc(Nc3ccc4c(c3)CCN4)cc2)ccn1
SMILES(SDF),
MW(SDF),
MW(RDKit),302.381
MW Monoisotopic(RDKit),302.153146576
MolLogP(RDKit),4.5368
XLogP(SDF),
XLogP(CDK),2.686
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),48.98
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),23
QED Weighted(RDKit),0.662150672440711
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,MDM2-Like_P53
Common Target Pref Name,P53/HDM2
RDKit Descriptors
Ipc,437511.3276268304
qed,0.6621506724407106
Chi0,15.484916895309068
Chi1,11.365305980755142
TPSA,48.98
Chi0n,12.71228011895894
Chi0v,12.71228011895894
Chi1n,7.776922573295668
Chi1v,7.776922573295668
Chi2n,5.611941938894041
Chi2v,5.611941938894041
Chi3n,3.957602872963668
Chi3v,3.957602872963668
Chi4n,2.7880799935891822
Chi4v,2.7880799935891822
MolMR,95.88010000000001
MolWt,302.381
fr_SH,0
Kappa1,13.63907071383988
Kappa2,6.00563330444484
Kappa3,3.1089946392276016
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,3
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,797.358415773661
MolLogP,4.536800000000002
NOCount,4
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,1.4577205342998227
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,6.4208216229260096
SMR_VSA6,22.495122217931566
SMR_VSA7,72.55444225107763
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,135.13887913865966
NHOHCount,3
PEOE_VSA1,15.950365812018994
PEOE_VSA2,4.9839785209472085
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,66.5815767307775
PEOE_VSA8,47.37537492255653
PEOE_VSA9,0.0
RingCount,4
SMR_VSA10,28.43693137341781
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,302.15314657600004
NumHDonors,3
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,15.950365812018994
SlogP_VSA2,11.528734926859784
SlogP_VSA3,6.4208216229260096
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,66.99099075938064
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,5
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
