DLiP-ID,C0051J
CIC0,2.9942728438609203
CIC1,1.2503258334775644
CIC2,0.7169925001442312
CIC3,0.49182958340544936
CIC4,0.3584962500721156
CIC5,0.3584962500721156
GGI1,5.5
GGI2,3.1666666666666674
GGI3,2.1041666666666665
GGI4,1.0133333333333334
GGI5,0.7536111111111111
GGI6,0.3291156462585033
GGI7,0.13017290249433108
GGI8,0.08063271604938271
GGI9,0.024691358024691357
JGI1,0.275
JGI2,0.11309523809523812
JGI3,0.07514880952380952
JGI4,0.04053333333333334
JGI5,0.044330065359477124
JGI6,0.020569727891156457
JGI7,0.013017290249433107
JGI8,0.0115189594356261
JGI9,0.012345679012345678
MIC0,24.222816903553827
MIC1,41.773911438592116
MIC2,44.055445678135605
MIC3,45.01594323154163
MIC4,45.15034323154163
MIC5,45.15034323154163
MPC2,31
MPC3,38
MPC4,49
MPC5,58
MPC6,60
MPC7,67
MPC8,66
MPC9,59
Mare,1.0055999999999998
NaaN,0
NaaO,0
NaaS,1
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.21475672341871893
RPCG,0.18572804670424672
SIC0,0.38978202478353985
SIC1,0.7451897878879634
SIC2,0.8538804796695666
SIC3,0.8997675668893824
SIC4,0.9269402398347834
SIC5,0.9269402398347834
SaaN,0
SaaO,0
SaaS,1.073960564163937
Sare,30.167999999999992
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,57.37853255242795
TIC1,109.69694286392863
TIC2,125.69694286392863
TIC3,132.45183036609208
TIC4,136.45183036609208
TIC5,136.45183036609208
Vabc,214.77933477451924
WPol,28
apol,36.77751599999999
bpol,24.302483999999996
nRot,3
ABCGG,12.624235762989779
ATS0Z,1210.0
ATS0d,114.0
ATS0i,4807.2433387086885
ATS0m,4815.081400000003
ATS0p,57.182866858188014
ATS0s,203.16400891632372
ATS0v,7361.046003283514
ATS1Z,1279.0
ATS1d,145.0
ATS1i,4610.877775502198
ATS1m,4980.946494000003
ATS1p,68.43939971000002
ATS1s,81.56944444444447
ATS1v,9336.300905696722
ATS2Z,1751.0
ATS2d,214.0
ATS2i,8464.572790376176
ATS2m,6711.518925
ATS2p,99.95243069424497
ATS2s,220.76851851851848
ATS2v,13286.997098073274
ATS3Z,1743.0
ATS3d,213.0
ATS3i,9964.020039893569
ATS3m,6507.47619
ATS3p,108.36432075048995
ATS3s,227.1141975308642
ATS3v,13981.877563740602
ATS4Z,1593.0
ATS4d,199.0
ATS4i,10132.625434286803
ATS4m,5775.138940999999
ATS4p,100.50452079624498
ATS4s,267.5401234567901
ATS4v,13249.916817582734
ATS5Z,1327.0
ATS5d,152.0
ATS5i,9330.515478194024
ATS5m,4805.3253859999995
ATS5p,77.797743123094
ATS5s,234.1637517146777
ATS5v,10195.331041517287
ATS6Z,1162.0
ATS6d,123.0
ATS6i,7397.97768194739
ATS6m,4373.417043999999
ATS6p,61.368178329641005
ATS6s,226.6203703703704
ATS6v,8164.578232483936
ATS7Z,628.0
ATS7d,103.0
ATS7i,5859.255752401212
ATS7m,2189.0388650000004
ATS7p,50.05770694964099
ATS7s,96.48456790123456
ATS7v,6117.382111492552
ATS8Z,566.0
ATS8d,74.0
ATS8i,5339.619308061777
ATS8m,1949.923269
ATS8p,39.23889521139599
ATS8s,110.09259259259261
ATS8v,4891.595455113261
C1SP1,0
C1SP2,1
C1SP3,0
C2SP1,0
C2SP2,5
C2SP3,3
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.36363636363636365
GGI10,0.0
JGI10,0.0
JGT10,0.6055591029004195
Kier1,13.005
Kier2,4.528616024973985
Kier3,2.6592797783933517
MAXdO,12.0278302154195
MID_C,22.522652815945538
MID_N,4.074574394342935
MID_O,5.246546819704278
MID_X,0.0
MID_h,13.539117063965922
MINdO,11.695717907533384
MPC10,42
MWC01,20.0
MWC02,4.634728988229636
MWC03,5.5093883366279774
MWC04,6.431331081933479
MWC05,7.323170717943469
MWC06,8.24301946898925
MWC07,9.140883106960962
MWC08,10.058823244245096
MWC09,10.959940146806769
MWC10,11.876477705995184
NaaCH,3
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,1
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.0406999999999997
SRW02,3.713572066704308
SRW03,1.9459101490553132
SRW04,5.10594547390058
SRW05,3.9318256327243257
SRW06,6.680854678790215
SRW07,5.860786223465865
SRW08,8.332548939252638
SRW09,7.753194269884341
SRW10,10.024864123702642
SaaCH,4.673394274376417
SaaNH,0
SaaSe,0
SaaaC,1.2190221088435376
SaasC,0.16425925925925933
SaasN,1.738476631393298
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,1.7827582776937936
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.6042297335600906
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.935976460561989
VE1_D,4.180533750461758
VE2_A,0.21866535892011052
VE2_D,0.23225187502565323
VE3_A,1.9579456635259673
VE3_D,2.018225594784947
VR1_A,92.9904054198591
VR1_D,91.4779427957617
VR2_A,5.166133634436616
VR2_D,5.0821079330978725
VR3_A,5.120282985204843
VR3_D,5.103884545781996
WPath,585
Xc-3d,2.1425085759482276
Xc-4d,0.2041241452319315
Xc-5d,0.5964673578147688
Xc-6d,0.10206207261596575
Xp-0d,12.91384908344359
Xp-1d,8.471163677742107
Xp-2d,8.664036218280676
Xp-3d,6.4886565106931595
Xp-4d,5.3502861473363605
Xp-5d,4.008612215201814
Xp-6d,2.56633050190667
Xp-7d,1.859079303700751
ZMIC0,61.327520685758685
ZMIC1,33.22117952171004
ZMIC2,28.82829313695743
ZMIC3,27.159647529808666
ZMIC4,26.65114337097973
ZMIC5,26.65114337097973
nAcid,0
nAtom,30
nBase,0
nRing,3
piPC1,3.367295829986474
piPC2,4.114963849424837
piPC3,4.673996376917944
piPC4,5.298004817709737
piPC5,5.825262372193911
piPC6,6.22279325841615
piPC7,6.643657481564276
piPC8,6.92293248899018
piPC9,6.968023219548318
AATS0Z,40.333333333333336
AATS0d,3.8
AATS0i,160.24144462362295
AATS0m,160.50271333333342
AATS0p,1.9060955619396005
AATS0s,6.772133630544124
AATS0v,245.36820010945047
AATS1Z,39.96875
AATS1d,4.53125
AATS1i,144.0899304844437
AATS1m,155.6545779375001
AATS1p,2.1387312409375006
AATS1s,2.5490451388888897
AATS1v,291.75940330302257
AATS2Z,31.836363636363636
AATS2d,3.890909090909091
AATS2i,153.90132346138503
AATS2m,122.02761681818183
AATS2p,1.8173169217135448
AATS2s,4.013973063973063
AATS2v,241.58176541951408
AATS3Z,27.234375
AATS3d,3.328125
AATS3i,155.687813123337
AATS3m,101.67931546875
AATS3p,1.6931925117264055
AATS3s,3.548659336419753
AATS3v,218.4668369334469
AATS4Z,24.50769230769231
AATS4d,3.0615384615384613
AATS4i,155.8865451428739
AATS4m,88.8482914
AATS4p,1.5462233968653074
AATS4s,4.116001899335233
AATS4v,203.84487411665745
AATS5Z,22.879310344827587
AATS5d,2.6206896551724137
AATS5i,160.87095652058662
AATS5m,82.85043768965517
AATS5p,1.3413403986740344
AATS5s,4.037306064046167
AATS5v,175.78156968133254
AATS6Z,25.26086956521739
AATS6d,2.6739130434782608
AATS6i,160.825601781465
AATS6m,95.07428356521737
AATS6p,1.3340908332530652
AATS6s,4.926529790660227
AATS6v,177.49083114095512
AATS7Z,16.972972972972972
AATS7d,2.7837837837837838
AATS7i,158.35826357841114
AATS7m,59.16321256756758
AATS7p,1.3529109986389456
AATS7s,2.6076910243576905
AATS7v,165.33465166196086
AATS8Z,17.6875
AATS8d,2.3125
AATS8i,166.86310337693052
AATS8m,60.93510215625
AATS8p,1.2262154753561247
AATS8s,3.440393518518519
AATS8v,152.8623579722894
AMID_C,1.251258489774752
AMID_N,0.22636524413016307
AMID_O,0.29147482331690433
AMID_X,0.0
AMID_h,0.7521731702203289
ATS0dv,258.8888888888889
ATS0pe,196.9043
ATS0se,241.5133620000001
ATS1dv,185.33333333333331
ATS1pe,212.04580000000007
ATS1se,255.0629320000001
ATS2dv,364.0
ATS2pe,364.4465
ATS2se,442.18051799999995
ATS3dv,333.33333333333337
ATS3pe,413.6001
ATS3se,509.64671600000014
ATS4dv,290.0
ATS4pe,430.6115
ATS4se,529.605636
ATS5dv,202.77777777777777
ATS5pe,382.2022999999999
ATS5se,473.57340100000005
ATS6dv,239.33333333333334
ATS6pe,298.7972000000001
ATS6se,368.625112
ATS7dv,83.0
ATS7pe,222.24899999999997
ATS7se,280.211038
ATS8dv,49.66666666666667
ATS8pe,207.96250000000003
ATS8se,259.400232
ATSC0Z,479.86666666666656
ATSC0c,0.48330978006406666
ATSC0d,23.86666666666666
ATSC0i,52.32802558321477
ATSC0m,2119.955229866667
ATSC0p,12.096677420512794
ATSC0s,93.06213134430726
ATSC0v,1551.8413456186418
ATSC1Z,104.20888888888886
ATSC1c,-0.25478892449514795
ATSC1d,5.408888888888887
ATSC1i,-11.571652958123245
ATSC1m,454.15034560888944
ATSC1p,-1.398854351488317
ATSC1s,-16.367479423868303
ATSC1v,49.85767498685965
ATSC2Z,90.11111111111107
ATSC2c,-0.007579171135347555
ATSC2d,-2.088888888888891
ATSC2i,4.727810289941917
ATSC2m,417.40643771111166
ATSC2p,1.5996313868490013
ATSC2s,32.66228995198903
ATSC2v,174.02205956490923
ATSC3Z,-103.38222222222223
ATSC3c,0.13801039546234486
ATSC3d,-5.515555555555557
ATSC3i,5.540844245328499
ATSC3m,-402.90940464888865
ATSC3p,-0.33258057035783906
ATSC3s,4.437717764060357
ATSC3v,272.13886316487924
ATSC4Z,-317.84444444444455
ATSC4c,-0.015557870213071997
ATSC4d,-7.844444444444445
ATSC4i,-16.913405771275432
ATSC4m,-1395.195067711111
ATSC4p,-5.153687056607399
ATSC4s,-28.131400034293566
ATSC4v,-630.3729683021928
ATSC5Z,0.5911111111111271
ATSC5c,-0.4133289837892021
ATSC5d,2.124444444444445
ATSC5i,-6.428419079034632
ATSC5m,-70.14839014222227
ATSC5p,1.8202087535715186
ATSC5s,-69.14057956104253
ATSC5v,-336.8115304819852
ATSC6Z,194.7377777777778
ATSC6c,0.43501934023162153
ATSC6d,-2.262222222222222
ATSC6i,-0.08288426750212252
ATSC6m,848.0067196711113
ATSC6p,-1.083397702634761
ATSC6s,47.8604732510288
ATSC6v,-113.15361496430256
ATSC7Z,-74.83555555555556
ATSC7c,-0.0673625196501934
ATSC7d,-4.235555555555558
ATSC7i,-12.169804147966316
ATSC7m,-315.0730607688893
ATSC7p,-2.7469743769185206
ATSC7s,9.217255658436217
ATSC7v,-126.30856879833982
ATSC8Z,-100.6577777777778
ATSC8c,-0.027324851596234247
ATSC8d,-3.191111111111111
ATSC8i,4.653296269926753
ATSC8m,-460.6602807244445
ATSC8p,1.2162805753344785
ATSC8s,-31.30326474622771
ATSC8v,-194.6529030552565
AXp-0d,0.7174360601913106
AXp-1d,0.4235581838871053
AXp-2d,0.2794850392993767
AXp-3d,0.17075411870245158
AXp-4d,0.10918951321094614
AXp-5d,0.0691140037103761
AXp-6d,0.04277217503177783
AXp-7d,0.027747452294041058
GATS1Z,0.7629723534315088
GATS1c,1.5076980112855625
GATS1d,0.987255586592179
GATS1i,1.354495035732052
GATS1m,0.7481452986301993
GATS1p,1.1722854292933436
GATS1s,0.6734679910678875
GATS1v,0.8935677978315009
GATS2Z,0.8120058602136958
GATS2c,1.018266578697615
GATS2d,1.1488065007618082
GATS2i,1.0331559141305644
GATS2m,0.8018106790943877
GATS2p,0.8873121123863502
GATS2s,0.5434683380876054
GATS2v,0.8531079578936361
GATS3Z,1.2228331654626288
GATS3c,0.8872913251923747
GATS3d,1.186605272346369
GATS3i,1.001960216816416
GATS3m,1.1982908775214547
GATS3p,1.1326534697390132
GATS3s,0.839903269860606
GATS3v,0.904180805653729
GATS4Z,1.3639365635753524
GATS4c,1.1576593453420154
GATS4d,1.215083798882682
GATS4i,1.13566929398555
GATS4m,1.3523232744271763
GATS4p,1.2579150417028497
GATS4s,1.4093517480526156
GATS4v,1.1232677299335918
GATS5Z,0.8278341205890527
GATS5c,1.4534268282907963
GATS5d,0.8484636871508382
GATS5i,0.9197171759137875
GATS5m,0.8550925026440355
GATS5p,0.756641658882952
GATS5s,1.9061936106044468
GATS5v,1.0142641850880647
GATS6Z,0.5655783007357117
GATS6c,0.3246878392956606
GATS6d,0.845275686179257
GATS6i,0.9115281547787298
GATS6m,0.5801518847667432
GATS6p,0.8851777677204892
GATS6s,0.7010959873165884
GATS6v,0.9892315833123986
GATS7Z,1.1425189429496183
GATS7c,0.9221743067780067
GATS7d,1.182243696210177
GATS7i,1.1035366674425409
GATS7m,1.1389221283558781
GATS7p,1.1874950905165482
GATS7s,0.5434279878314467
GATS7v,1.1301079784995438
GATS8Z,1.083080803695471
GATS8c,1.2160966944300275
GATS8d,0.9113128491620114
GATS8i,0.843146656210547
GATS8m,1.100033002461293
GATS8p,0.7531477632861896
GATS8s,1.5937652093315315
GATS8v,1.0265728440834276
MATS1Z,0.20358953876076688
MATS1c,-0.4942267393855298
MATS1d,0.21246508379888268
MATS1i,-0.20731576487610465
MATS1m,0.20083723609347734
MATS1p,-0.1084120795266031
MATS1s,-0.16488459632528263
MATS1v,0.030120070219902147
MATS2Z,0.10242744196620271
MATS2c,-0.008553713409244905
MATS2d,-0.04773996952767909
MATS2i,0.04928153860104353
MATS2m,0.10739672024386805
MATS2p,0.07212941047175239
MATS2s,0.19143978610754828
MATS2v,0.06116677047369238
MATS3Z,-0.10098725340372328
MATS3c,0.1338528114709341
MATS3d,-0.10832751396648052
MATS3i,0.04963441121751131
MATS3m,-0.08908857166811253
MATS3p,-0.012887600200934215
MATS3s,0.02235259575355234
MATS3v,0.0822024058507626
MATS4Z,-0.30570457605745205
MATS4c,-0.014857045686111433
MATS4d,-0.1516974645466266
MATS4i,-0.14917794417135788
MATS4m,-0.3037498981230541
MATS4p,-0.19663455614049336
MATS4s,-0.13951671754340397
MATS4v,-0.18748138835651634
MATS5Z,0.000637150166233933
MATS5c,-0.4423474601646387
MATS5d,0.04604122519745715
MATS5i,-0.0635423239108678
MATS5m,-0.0171152907204768
MATS5p,0.07783023830441077
MATS5s,-0.3842848667000566
MATS5v,-0.1122620305780552
MATS6Z,0.26466288944996813
MATS6c,0.5870112235900564
MATS6d,-0.061816856934661164
MATS6i,-0.001033002037897276
MATS6m,0.2608771415846627
MATS6p,-0.05840973471868232
MATS6s,0.3354033662172894
MATS6v,-0.04755372451870431
MATS7Z,-0.12644653544903617
MATS7c,-0.11300880186739111
MATS7d,-0.14389249584780323
MATS7i,-0.18856833711277082
MATS7m,-0.12050473532062951
MATS7p,-0.18412299877063354
MATS7s,0.0803060323883756
MATS7v,-0.06599408719768855
MATS8Z,-0.19665184773548217
MATS8c,-0.05300337263622899
MATS8d,-0.12534916201117322
MATS8i,0.0833676639704074
MATS8m,-0.20371610074347124
MATS8p,0.0942624986793883
MATS8s,-0.3153464279795228
MATS8v,-0.11759391327568636
MAXaaS,1.073960564163937
MINaaS,1.073960564163937
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,-3.489516250944822
SdssSe,0
SdsssP,0
SpAD_A,22.819317661532462
SpAD_D,134.40092245430975
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.7811327370454357
SssNH2,0
SsssAs,0
SsssCH,0.06574512366675034
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,508
TMWC10,112.17776279773182
TSRW10,71.34950155748022
VE1_Dt,4.207362031751067
VE2_Dt,0.2337423350972815
VE3_Dt,2.024622520419633
VR1_Dt,88.81169549055235
VR2_Dt,4.933983082808464
VR3_Dt,5.074305012202462
Xc-3dv,1.3381656425993462
Xc-4dv,0.05103103630798288
Xc-5dv,0.25112925734638125
Xc-6dv,0.017010345435994292
Xch-3d,0.28867513459481287
Xch-4d,0.2041241452319315
Xch-5d,0.18062949274780438
Xch-6d,0.5993370434495761
Xch-7d,0.8272667245917626
Xp-0dv,11.345062848806325
Xp-1dv,7.852989990309544
Xp-2dv,7.265797545270324
Xp-3dv,5.042282943207273
Xp-4dv,3.8473641182129974
Xp-5dv,2.653192399936751
Xp-6dv,1.674639823711285
Xp-7dv,1.1624531979391963
Xpc-4d,3.9702770500382436
Xpc-5d,6.148361030744893
Xpc-6d,8.581305355267231
n3Ring,1
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,32
nFRing,1
nHBAcc,5
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,6.533209545902855
AATS0dv,8.62962962962963
AATS0pe,6.563476666666667
AATS0se,8.050445400000003
AATS1dv,5.791666666666666
AATS1pe,6.626431250000002
AATS1se,7.970716625000003
AATS2dv,6.618181818181818
AATS2pe,6.6263000000000005
AATS2se,8.03964578181818
AATS3dv,5.208333333333334
AATS3pe,6.4625015625
AATS3se,7.963229937500002
AATS4dv,4.461538461538462
AATS4pe,6.624792307692307
AATS4se,8.147779015384616
AATS5dv,3.496168582375479
AATS5pe,6.5896948275862055
AATS5se,8.165058637931036
AATS6dv,5.202898550724638
AATS6pe,6.495591304347828
AATS6se,8.013589391304349
AATS7dv,2.2432432432432434
AATS7pe,6.006729729729729
AATS7se,7.573271297297296
AATS8dv,1.5520833333333335
AATS8pe,6.498828125000001
AATS8se,8.10625725
AATSC0Z,15.995555555555551
AATSC0c,0.016110326002135557
AATSC0d,0.7955555555555553
AATSC0i,1.7442675194404922
AATSC0m,70.66517432888891
AATSC0p,0.4032225806837598
AATSC0s,3.102071044810242
AATSC0v,51.72804485395473
AATSC1Z,3.256527777777777
AATSC1c,-0.007962153890473373
AATSC1d,0.16902777777777772
AATSC1i,-0.3616141549413514
AATSC1m,14.192198300277795
AATSC1p,-0.043714198484009904
AATSC1s,-0.5114837319958845
AATSC1v,1.558052343339364
AATSC2Z,1.6383838383838376
AATSC2c,-0.00013780311155177374
AATSC2d,-0.037979797979798016
AATSC2i,0.08596018708985305
AATSC2m,7.589207958383849
AATSC2p,0.029084207033618206
AATSC2s,0.5938598173088915
AATSC2v,3.164037446634713
AATSC3Z,-1.6153472222222223
AATSC3c,0.0021564124290991385
AATSC3d,-0.08618055555555558
AATSC3i,0.08657569133325779
AATSC3m,-6.295459447638885
AATSC3p,-0.005196571411841235
AATSC3s,0.06933934006344308
AATSC3v,4.252169736951238
AATSC4Z,-4.889914529914532
AATSC4c,-0.0002393518494318769
AATSC4d,-0.12068376068376069
AATSC4i,-0.26020624263500663
AATSC4m,-21.464539503247863
AATSC4p,-0.07928749317857538
AATSC4s,-0.43279076975836256
