DLiP-ID,T006SO
AATSC4Z,-1.7509351989961408
AATSC4c,-0.0020997829064867144
AATSC4d,-0.008026138220044039
AATSC4i,-0.20557725647429678
AATSC4m,-8.146677767526102
AATSC4p,-0.02989630955710224
AATSC4s,-0.3809097980424201
AATSC4v,-7.77506829809621
AATSC5Z,2.5211128166824484
AATSC5c,0.00035584885465943944
AATSC5d,0.08795650989133356
AATSC5i,0.03115074328581831
AATSC5m,11.208713404396844
AATSC5p,0.042508527545103474
AATSC5s,0.3420815050840524
AATSC5v,4.690004466767425
AATSC6Z,2.164418168935821
AATSC6c,0.0023983045643896136
AATSC6d,0.0002582105800235936
AATSC6i,0.1468170651445674
AATSC6m,10.279063458569592
AATSC6p,0.017041402072068154
AATSC6s,0.28044190528448304
AATSC6v,10.879783576036436
AATSC7Z,-2.0462932891818166
AATSC7c,-2.0000284749589225e-05
AATSC7d,-0.047885290964859224
AATSC7i,0.05893614425870175
AATSC7m,-8.973293915006213
AATSC7p,-0.007668594916071543
AATSC7s,-0.3401043904395509
AATSC7v,-0.5479317727332016
AATSC8Z,-2.2717056977779437
AATSC8c,-0.0037954269705597027
AATSC8d,-0.013164608211922722
AATSC8i,-0.020584107261593657
AATSC8m,-10.739871844856756
AATSC8p,-0.01991571062718606
AATSC8s,-0.5311907924733897
AATSC8v,-8.865185535110983
ATS0are,364.51680000000005
ATS1are,393.7064
ATS2are,720.4778999999999
ATS3are,930.2849000000003
ATS4are,989.7686
ATS5are,978.4092999999998
ATS6are,927.2107000000002
ATS7are,926.094
ATS8are,945.0459000000003
ATSC0dv,243.52436647173485
ATSC0pe,7.797350877192979
ATSC0se,5.419302982456138
ATSC1dv,19.51290995519989
ATSC1pe,0.09446660510926666
ATSC1se,0.32236540473991887
ATSC2dv,21.75024793953697
ATSC2pe,2.1962281317328443
ATSC2se,1.6134389110495502
ATSC3dv,-126.39909715809995
ATSC3pe,-3.084143490304707
ATSC3se,-2.3801557968605733
ATSC4dv,-104.59885092849078
ATSC4pe,-4.632928716528159
ATSC4se,-2.8450665133887383
ATSC5dv,182.9319106733696
ATSC5pe,3.5570563558017816
ATSC5se,2.177238469375192
ATSC6dv,159.79108101638104
ATSC6pe,4.581933671899041
ATSC6se,2.3770678528778078
ATSC7dv,-119.26373927020282
ATSC7pe,-3.406104863034778
ATSC7se,-2.775497692212991
ATSC8dv,-184.5325057282583
ATSC8pe,-6.1709084333641036
ATSC8se,-3.220842708525701
AXp-0dv,0.5902506628065101
AXp-1dv,0.35157202222269746
AXp-2dv,0.19358633099104544
AXp-3dv,0.11394652573176825
AXp-4dv,0.06681793890396824
AXp-5dv,0.03886884238701367
AXp-6dv,0.023329433973263095
AXp-7dv,0.014164708828617993
BertzCT,1231.919373907646
ECIndex,799
ETA_eta,31.79711152407522
GATS1dv,0.6703921786818061
GATS1pe,0.6498524881923241
GATS1se,0.6283965102138991
GATS2dv,0.9104185101527573
GATS2pe,0.8035498336142055
GATS2se,0.8297824035864098
GATS3dv,1.202708760245902
GATS3pe,1.181138636186122
GATS3se,1.220344356263778
GATS4dv,1.175578671776482
GATS4pe,1.332265759660579
GATS4se,1.3464279348651416
GATS5dv,0.7233131379215832
GATS5pe,0.8826427420838682
GATS5se,0.8836975492668847
GATS6dv,0.7439717223429423
GATS6pe,0.7698012867180194
GATS6se,0.8018955959279667
GATS7dv,1.2592979349208597
GATS7pe,1.2920434158653324
GATS7se,1.3842231785682806
GATS8dv,1.2868815927907364
GATS8pe,1.3634332932651199
GATS8se,1.345208355134758
LogEE_A,4.4469969376753555
LogEE_D,201.42800374144775
MATS1dv,0.07487289728063694
MATS1pe,0.011320777404654831
MATS1se,0.05558402817671658
MATS2dv,0.04628113065853209
MATS2pe,0.14595283761977834
MATS2se,0.15427347597274066
MATS3dv,-0.20126074251421885
MATS3pe,-0.15337162487962047
MATS3se,-0.17030189248921215
MATS4dv,-0.15694039766905735
MATS4pe,-0.21709948723025582
MATS4se,-0.19182236850449183
MATS5dv,0.27272330518429583
MATS5pe,0.16562232291259132
MATS5se,0.14586052427603965
MATS6dv,0.251014436664512
MATS6pe,0.22479689465733294
MATS6se,0.1677979820903179
MATS7dv,-0.19251867006430193
MATS7pe,-0.17171877833079796
MATS7se,-0.2013280521540677
MATS8dv,-0.28988052823124116
MATS8pe,-0.3027545033099649
MATS8se,-0.2273603197597525
MAXaaCH,1.8822330882423048
MAXaaaC,0.6337578320736486
MAXaasC,0.8691135597757625
MAXdssC,-0.25770549886621286
MAXssNH,2.6468625598387505
MAXsssN,1.6944084362139917
MDEC-22,19.953078866167658
MDEC-23,18.94912206595405
MDEC-24,3.433443006706379
MDEC-33,4.2712707749730905
MDEC-34,0.8505818912394976
MDEN-22,0.7663094323935531
MDEN-23,0.5000000000000001
MDEO-11,0.814325284978472
MDEO-12,0.763142828368888
MDEO-22,0.4999999999999999
MINaaCH,1.4768280842333872
MINaaaC,0.5062064852879595
MINaasC,0.054550350877010656
MINdssC,-0.25770549886621286
MINssNH,2.6468625598387505
MINsssN,1.6944084362139917
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.0714285714285716
SM1_Dzi,1.592868280682513
SM1_Dzm,3.0670460142880955
SM1_Dzp,-6.635922732354068
SM1_Dzv,-2.9571131529209076
SddssSe,0
SpAD_Dt,657.8456824430073
SpAbs_A,43.398527359726586
SpAbs_D,402.85600748289573
SpMAD_A,1.3151068896886844
SpMAD_D,12.207757802511988
SpMax_A,2.4543140107475434
SpMax_D,201.42800374144775
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,147.34
TpiPC10,8.53684798303036
VAdjMat,6.20945336562895
VE1_DzZ,5.643544941200302
VE1_Dzi,5.656365137816974
VE1_Dzm,5.643528082633234
VE1_Dzp,5.634677908639668
VE1_Dzv,5.653993385704613
VE2_DzZ,0.17101651336970614
VE2_Dzi,0.17140500417627194
VE2_Dzm,0.1710160025040374
VE2_Dzp,0.1707478154133233
VE2_Dzv,0.1713331329001398
VE3_DzZ,2.9244348722103983
VE3_Dzi,2.926703952588501
VE3_Dzm,2.924431884975881
VE3_Dzp,2.922862455260376
VE3_Dzv,2.926284557899607
VR1_DzZ,225.75548058991848
VR1_Dzi,224.82173203027415
VR1_Dzm,225.75737705173336
VR1_Dzp,226.98188320945667
VR1_Dzv,225.04883485422062
VR2_DzZ,6.841075169391469
VR2_Dzi,6.812779758493156
VR2_Dzm,6.841132637931314
VR2_Dzp,6.87823888513505
VR2_Dzv,6.81966166224911
VR3_DzZ,6.6133749377280795
VR3_Dzi,6.609230254551999
VR3_Dzm,6.613383338205642
VR3_Dzp,6.618792673118907
VR3_Dzv,6.610239890922793
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10290391023624612
Xch-6dv,0.2416692188262421
Xch-7dv,0.2682567120299232
Xpc-4dv,3.0152994704772405
Xpc-5dv,4.1741352591978105
Xpc-6dv,5.146728322247619
Zagreb1,182.0
Zagreb2,216.0
fragCpx,313.11
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,16
nBondsD,3
nBondsM,19
nBondsO,37
nBondsS,42
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,11
naHRing,1
AATS0are,6.3950315789473695
AATS1are,6.454203278688524
AATS2are,6.549799090909089
AATS3are,6.328468707482996
AATS4are,6.344670512820513
AATS5are,6.23190636942675
AATS6are,6.222890604026847
AATS7are,6.386855172413793
AATS8are,6.342589932885908
AATSC0dv,4.2723573065216645
AATSC0pe,0.13679562942443824
AATSC0se,0.09507549092028313
AATSC1dv,0.31988376975737526
AATSC1pe,0.0015486328706437158
AATSC1se,0.005284678766228178
AATSC2dv,0.19772952672306335
AATSC2pe,0.019965710288480404
AATSC2se,0.014667626464086819
AATSC3dv,-0.8598578037965983
AATSC3pe,-0.02098056796125651
AATSC3se,-0.016191536033065123
AATSC4dv,-0.6705054546698127
AATSC4pe,-0.029698261003385636
AATSC4se,-0.018237605855056016
AATSC5dv,1.1651714055628637
AATSC5pe,0.022656409909565488
AATSC5se,0.013867760951434344
AATSC6dv,1.0724233625260473
AATSC6pe,0.030751232697309
AATSC6se,0.01595347552266985
AATSC7dv,-0.8225085466910539
AATSC7pe,-0.02349037836575709
AATSC7se,-0.019141363394572352
AATSC8dv,-1.2384731928071027
AATSC8pe,-0.04141549284136982
AATSC8se,-0.021616394016951014
AETA_eta,0.9635488340628855
ATSC0are,8.466771929824562
ATSC1are,-0.38996294244382773
ATSC2are,2.6364734687596205
ATSC3are,-3.2858662049861476
ATSC4are,-4.850814404432128
ATSC5are,3.7325317020621704
ATSC6are,4.283436534318248
ATSC7are,-3.524367189904582
ATSC8are,-6.248398553401043
BCUTZ-1h,16.013273246943015
BCUTZ-1l,5.694107205704637
BCUTc-1h,0.45438212685919854
BCUTc-1l,-0.4108438031852743
BCUTd-1h,4.0439320252787425
BCUTd-1l,0.9715237404668559
BCUTi-1h,14.55368233772019
BCUTi-1l,10.31974893786765
BCUTm-1h,32.06680286965021
BCUTm-1l,11.70512566435787
BCUTp-1h,2.954677934581245
BCUTp-1l,0.7516480386862981
BCUTs-1h,7.014579499842617
BCUTs-1l,0.29893177364325085
BCUTv-1h,24.441994835818655
BCUTv-1l,14.700946501520033
BalabanJ,1.241149712033407
Diameter,14
ETA_beta,40.25
GATS1are,0.7165879671181382
GATS2are,0.8097391095992851
GATS3are,1.1875105454256973
GATS4are,1.3376341873399509
GATS5are,0.884744203649554
GATS6are,0.7954199052476476
GATS7are,1.3011855605207754
GATS8are,1.3574067881515859
HybRatio,0.4090909090909091
Lipinski,True
LogEE_Dt,328.9228412215037
MATS1are,-0.04303784310902755
MATS2are,0.16135696425429677
MATS3are,-0.1504837258127578
MATS4are,-0.20933751022892041
MATS5are,0.16005190477147002
MATS6are,0.19353658007795302
MATS7are,-0.1636327170289691
MATS8are,-0.2823185723193487
MAXddssS,-3.9648282654111004
MAXssCH2,0.5665078460600647
MAXsssCH,-0.9434067932728645
MAXssssC,-0.6089352259247813
MINddssS,-3.9648282654111004
MINssCH2,0.24409433526497026
MINsssCH,-0.9434067932728645
MINssssC,-0.6089352259247813
NsssssAs,0
RotRatio,0.16216216216216217
SM1_Dzpe,1.9615973072215427
SM1_Dzse,1.9462381818622734
SMR_VSA1,22.686060076000857
SMR_VSA2,0.0
SMR_VSA3,18.369084558135466
SMR_VSA4,0.0
SMR_VSA5,35.986900326014364
SMR_VSA6,26.303276740850986
SMR_VSA7,54.09438803938988
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,300.92171353430257
SpAD_Dzi,332.2651442336353
SpAD_Dzm,300.96221739531757
SpAD_Dzp,430.446872887979
SpAD_Dzv,404.25200927568824
SpAbs_Dt,657.8456824430073
SpDiam_A,4.880417845089379
SpDiam_D,282.8775709296418
SpMAD_Dt,19.934717649788098
SpMax_Dt,328.9228412215037
SsssssAs,0
VE1_Dzpe,5.658251575559146
VE1_Dzse,5.657574459052645
VE2_Dzpe,0.17146216895633776
VE2_Dzse,0.17144165027432257
VE3_Dzpe,2.9270374040535283
VE3_Dzse,2.9269177280342547
VMcGowan,334.11000000000104
VR1_Dzpe,224.43562447351886
VR1_Dzse,224.48834950355098
VR2_Dzpe,6.801079529500571
VR2_Dzse,6.802677257683363
VR3_Dzpe,6.607511383859159
VR3_Dzse,6.607746279001013
mZagreb1,9.152777777777779
mZagreb2,7.041666666666667
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,10
nBondsKS,51
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.14853985841797476
AATSC1are,-0.006392835122029963
AATSC2are,0.023967940625087458
AATSC3are,-0.022352831326436378
AATSC4are,-0.03109496413097518
AATSC5are,0.02377408727428134
AATSC6are,0.028747896203478177
AATSC7are,-0.0243059806200316
AATSC8are,-0.04193556076108083
AETA_beta,1.2196969696969697
BCUTdv-1h,6.023149918033905
BCUTdv-1l,0.6441797846549409
BCUTpe-1h,3.5371175777771247
BCUTpe-1l,2.234808508886427
BCUTse-1h,3.768388469629184
BCUTse-1l,2.4328420739744714
ETA_alpha,15.933333333333335
ETA_dBeta,-3.25
ETA_eta_B,0.4731934295920688
ETA_eta_F,33.00489500199248
ETA_eta_L,8.378307814780598
ETA_eta_R,64.8020065260677
ETA_psi_1,0.5481651376146792
LabuteASA,195.6288442096832
LogEE_DzZ,149.95317261532486
LogEE_Dzi,166.18084085259588
LogEE_Dzm,149.97262823827376
LogEE_Dzp,214.04583927702592
LogEE_Dzv,201.67795719043184
PEOE_VSA1,14.373635638450576
PEOE_VSA2,4.794537184071822
PEOE_VSA3,8.417796984328938
PEOE_VSA4,13.469174827284988
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,30.183374320007832
PEOE_VSA8,25.93115605767717
PEOE_VSA9,29.837434749742226
SM1_Dzare,2.122062110474563
SpAD_Dzpe,332.3320545857224
SpAD_Dzse,331.9135345315426
SpAbs_DzZ,298.4388346257922
SpAbs_Dzi,330.8479196470088
SpAbs_Dzm,298.4827657997437
SpAbs_Dzp,434.72760128640596
SpAbs_Dzv,406.31302753378463
SpDiam_Dt,434.24831833393444
SpMAD_DzZ,9.118839804069776
SpMAD_Dzi,10.068640734352584
SpMAD_Dzm,9.120067193797501
SpMAD_Dzp,13.04384463296906
SpMAD_Dzv,12.250060887142068
SpMax_DzZ,149.95317261532486
SpMax_Dzi,166.18084085259588
SpMax_Dzm,149.97262823827376
SpMax_Dzp,214.04583927702592
SpMax_Dzv,201.67795719043184
VE1_Dzare,5.658621643489016
VE2_Dzare,0.17147338313603078
VE3_Dzare,2.92710280514495
VR1_Dzare,224.39002944664603
VR2_Dzare,6.799697862019577
VR3_Dzare,6.607308209077898
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4828282828282829
AETA_dBeta,-0.09848484848484848
AETA_eta_B,0.014339194836123297
AETA_eta_F,1.0001483333937116
AETA_eta_L,0.25388811559941205
AETA_eta_R,1.963697167456597
BCUTare-1h,3.581126779039507
BCUTare-1l,2.182422343953474
ETA_beta_s,21.75
ETA_dPsi_A,0.16583486238532075
ETA_dPsi_B,0.0
ETA_eta_BR,0.9031934295920687
ETA_eta_FL,7.562712318000429
ETA_eta_RL,15.941020132781027
LogEE_Dzpe,166.22546963550425
LogEE_Dzse,166.01574418037316
PEOE_VSA10,17.075242264380485
PEOE_VSA11,5.7871111525705965
PEOE_VSA12,15.930470882759089
PEOE_VSA13,0.0
SlogP_VSA1,4.722094864452088
SlogP_VSA2,66.10419512993336
SlogP_VSA3,30.712375868005513
SlogP_VSA4,0.0
SlogP_VSA5,18.405094737549014
SlogP_VSA6,53.42642002321065
SlogP_VSA7,0.0
SlogP_VSA8,11.033401435232523
SlogP_VSA9,0.0
SpAD_Dzare,330.388211774438
SpAbs_Dzpe,330.52818797169823
SpAbs_Dzse,330.11421994220575
SpDiam_DzZ,213.55695620952994
SpDiam_Dzi,235.8203451038467
SpDiam_Dzm,213.5889384417434
SpDiam_Dzp,310.6859613652309
SpDiam_Dzv,291.56754806885533
SpMAD_Dzpe,10.070668320779466
SpMAD_Dzse,10.05798589489523
SpMax_Dzpe,166.22546963550425
SpMax_Dzse,166.01574418037316
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6590909090909091
AETA_eta_BR,0.027369497866426326
AETA_eta_FL,0.22917310054546755
AETA_eta_RL,0.4830612161448796
DetourIndex,5181
EState_VSA1,21.85224313512614
EState_VSA2,17.22348482779529
EState_VSA3,50.17832142193552
EState_VSA4,17.291638836895608
EState_VSA5,12.13273413692322
EState_VSA6,10.966276799312087
EState_VSA7,30.33183534230805
EState_VSA8,13.469174827284988
EState_VSA9,9.473725907600098
ETA_beta_ns,18.5
ETA_shape_p,0.06276150627615062
ETA_shape_x,0.08368200836820083
ETA_shape_y,0.2133891213389121
GhoseFilter,False
LogEE_Dzare,165.25841079965764
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,328.447253166818
SpDiam_Dzpe,236.67375566742504
SpDiam_Dzse,236.44547431447342
SpMAD_Dzare,10.011763993164788
SpMax_Dzare,165.25841079965764
TopoPSA(NO),110.72
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,34.680817487819276
VSA_EState9,46.927690621442636
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5606060606060606
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.017171717171717112
FilterItLogS,-4.861983573563862
SpDiam_Dzare,235.16764089636098
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6362573099415197
ETA_epsilon_2,0.8808080808080805
ETA_epsilon_3,0.44505494505494425
ETA_epsilon_4,0.5860696517412924
ETA_epsilon_5,0.8637254901960781
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.1912023648865755
ETA_dEpsilon_B,0.0501876582002273
ETA_dEpsilon_C,-0.1410147066863482
ETA_dEpsilon_D,0.017082590612002346
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.9090909090909091
MDEDescriptor,"0.0,0.0,0.0,0.0,19.953078866167658,18.94912206595405,3.433443006706379,4.2712707749730905,0.8505818912394976,0.0,0.814325284978472,0.763142828368888,0.4999999999999999,0.0,0.0,0.0,0.7663094323935531,0.5000000000000001,0.0"
APolDescriptor,68.93303199999997
BCUTDescriptor,"11.99664398384557,31.973074280451833,-0.3658745863807834,0.24144403970795913,6.100700439453139,12.312327956782106"
BPolDescriptor,45.062967999999984
TPSADescriptor,147.33999999999997
ALOGPDescriptor,"1.0795000000000001,1.1653202500000002,119.3143"
XLogPDescriptor,2.4270000000000005
VAdjMaDescriptor,6.20945336562895
WeightDescriptor,488.11881206000004
ChiPathDescriptor,"22.890694289244873,15.941020132781027,15.057215488732258,12.786241055679042,10.377783053414168,7.981081402111294,5.6155690548718225,4.071866407196139,18.865517062585347,11.895097804874231,9.16737393022477,6.98749869892622,5.106467445616227,3.428693789704698,2.085935508928,1.371384791293109"
ChiChainDescriptor,"0.0,0.0,0.24285113019775795,0.5857155999719497,0.6996069112984886,0.0,0.0,0.10290391023624612,0.2416692188262421,0.25351612225834985"
AtomCountDescriptor,57
BondCountDescriptor,37
SmallRingDescriptor,"5,3,3,2,0,0,2,3,0,0,0"
ChiClusterDescriptor,"2.965162065764377,0.32912414523193156,0.6242451355925467,0.10206207261596577,1.1644145849481344,0.06716625255675436,0.12029325362928549,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,1,4,5,0,0"
ZagrebIndexDescriptor,182.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"68.11456819110201,2.064077823972788,32.910556884449335,13.70320395695315,12.659740340259372"
FractionalPSADescriptor,0.3018527382261366
WienerNumbersDescriptor,"3208.0,52.0"
AminoAcidCountDescriptor,"1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.314641915091643,9.432916957948816,12.081847271066202,2.403201836595306,3.329525547504212,3.5414605574657156"
FractionalCSP3Descriptor,0.4090909090909091
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,7,0,0,8,1,0,0,1,2,2,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"24.68371073776479,10.545953360768175,5.713152152350724"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,2665.11
HBondAcceptorCountDescriptor,9
HybridizationRatioDescriptor,0.4090909090909091
AutocorrelationDescriptorMass,"50.56777245971067,52.780501405669405,70.56887631232061,68.74498622700828,66.7180231531239"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.8375086886274838,-0.4603773403966729,0.08750617154868304,-0.03667575146296583,-0.07573207229666815"
EccentricConnectivityIndexDescriptor,799
AutocorrelationDescriptorPolarizability,"2681.9408095364297,3177.1495141779296,4575.343431023193,4493.226539505331,4179.615866835031"
