DLiP-ID,C000S0
DLiP-Mol-ID,31280
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C11H13N3O2S/c12-5-7-14-17(15,16)11-3-1-2-9-8-13-6-4-10(9)11/h1-4,6,8,14H,5,7,12H2"
Standard Inchi Key(RDKit),DCVZSHVZGVWQKV-UHFFFAOYSA-N
Canonical SMILES(RDKit),NCCNS(=O)(=O)c1cccc2cnccc12
SMILES(SDF),
MW(SDF),
MW(RDKit),251.311
MW Monoisotopic(RDKit),251.072847656
MolLogP(RDKit),0.4718
XLogP(SDF),
XLogP(CDK),0.109
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),85.08
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),17
QED Weighted(RDKit),0.826938216550369
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,8101.754730219028
qed,0.8269382165503687
Chi0,12.303118619434356
Chi1,8.148995134896753
TPSA,85.08
Chi0n,9.127623913592025
Chi0v,9.944120494519751
Chi1n,5.174481622727908
Chi1v,6.6576448703223
Chi2n,3.5394091271563464
Chi2v,5.274784242765161
