DLiP-ID,T006VI
DLiP-Mol-ID,24638
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C16H11NO2/c18-15-13(11-7-3-1-4-8-11)14(16(19)17-15)12-9-5-2-6-10-12/h1-10H,(H,17,18,19)"
Standard Inchi Key(RDKit),WADCPEMKIBAJHH-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C1NC(=O)C(c2ccccc2)=C1c1ccccc1
SMILES(SDF),
MW(SDF),
MW(RDKit),249.269
MW Monoisotopic(RDKit),249.078978592
MolLogP(RDKit),2.2538
XLogP(SDF),
XLogP(CDK),3.04
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),46.17
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),19
QED Weighted(RDKit),0.829669614724792
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Tubulin dimer
Common Target Pref Name,Tubulin dimer
RDKit Descriptors
Ipc,38611.37866261577
qed,0.8296696147247921
Chi0,13.242276208189782
Chi1,9.270856947829097
TPSA,46.17
Chi0n,10.089999272823986
Chi0v,10.089999272823986
Chi1n,5.9796154955097816
Chi1v,5.9796154955097816
Chi2n,4.265299098032742
Chi2v,4.265299098032742
Chi3n,3.056114623734803
Chi3v,3.056114623734803
Chi4n,2.2156793127859418
Chi4v,2.2156793127859418
MolMR,72.84770000000003
MolWt,249.269
fr_SH,0
Kappa1,11.412656509219886
Kappa2,4.534955515932041
Kappa3,1.95156915251083
fr_ArN,0
fr_COO,0
fr_C_O,2
fr_C_S,0
fr_NH0,0
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,612.9098256156402
MolLogP,2.2538
NOCount,3
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.2371752247446937
SMR_VSA1,9.589074368143644
SMR_VSA2,0.0
SMR_VSA3,5.316788604006331
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,71.7905736680101
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,1
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,110.12573798112953
NHOHCount,1
PEOE_VSA1,0.0
PEOE_VSA2,14.905862972149976
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,60.6636706846161
PEOE_VSA7,11.126902983393991
PEOE_VSA8,0.0
PEOE_VSA9,11.146209060138535
RingCount,3
SMR_VSA10,22.960568518841548
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,249.078978592
NumHDonors,1
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
