DLiP-ID,C000JS
SpAbs_D,23.434204413525137
SpMAD_A,1.2040913552507244
SpMAD_D,3.347743487646448
SpMax_A,2.214319743377535
SpMax_D,11.717102206762569
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,52.81
TpiPC10,5.0637810383053425
VAdjMat,3.807354922057604
VE1_DzZ,2.6094707843845373
VE1_Dzi,2.6099940339188503
VE1_Dzm,2.6094666443790495
VE1_Dzp,2.6046183160512544
VE1_Dzv,2.6063767719101465
VE2_DzZ,0.3727815406263625
VE2_Dzi,0.37285629055983577
VE2_Dzm,0.37278094919700705
VE2_Dzp,0.3720883308644649
VE2_Dzv,0.37233953884430665
VE3_DzZ,0.6024724922327227
VE3_Dzi,0.6026729915384106
VE3_Dzm,0.6024709057007728
VE3_Dzp,0.6006112007815324
VE3_Dzv,0.6012861029435789
VR1_DzZ,20.16849568207584
VR1_Dzi,20.300611146781915
VR1_Dzm,20.168419976242742
VR1_Dzp,20.226038806970717
VR1_Dzv,20.252423455667312
VR2_DzZ,2.8812136688679773
VR2_Dzi,2.9000873066831305
VR2_Dzm,2.881202853748963
VR2_Dzp,2.889434115281531
VR2_Dzv,2.893203350809616
VR3_DzZ,2.64744682329638
VR3_Dzi,2.653976047408644
VR3_Dzm,2.647443069621521
VR3_Dzp,2.650295880206998
VR3_Dzv,2.651599519276193
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.037267799624996496
Xch-6dv,0.08291134608376033
Xch-7dv,0.04564354645876384
Xpc-4dv,0.5922437270799128
Xpc-5dv,0.41907807267301816
Xpc-6dv,0.18257418583505536
Zagreb1,32.0
Zagreb2,35.0
fragCpx,7.03
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,5
nBondsD,1
nBondsM,6
nBondsO,7
nBondsS,7
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,3
naHRing,1
AATS0are,6.064876923076924
AATS1are,6.536846153846152
AATS2are,6.430785714285713
AATS3are,5.835
AATS4are,5.527176470588236
AATS5are,4.840000000000001
AATSC0dv,3.3530571992110465
AATSC0pe,0.0865159763313609
AATSC0se,0.04504991715976328
AATSC1dv,1.1143984220907301
AATSC1pe,-0.0005508875739645553
AATSC1se,-0.007247526627218879
AATSC2dv,-0.6139444600983062
AATSC2pe,-0.0026712876866723245
AATSC2se,0.0036816908988447916
AATSC3dv,-1.8882627344165808
AATSC3pe,-0.023152240067624646
AATSC3se,-0.00885534206818823
AATSC4dv,0.06474068917507808
AATSC4pe,-0.025760320222763616
AATSC4se,-0.01526229725026107
AATSC5dv,2.5272846811308347
AATSC5pe,0.07083786982248523
AATSC5se,0.028249852071005745
AETA_eta,0.45525503427979747
ATSC0are,1.1535230769230758
ATSC1are,-0.04472307692307684
ATSC2are,-0.17269881656804714
ATSC3are,-0.4366757396449699
ATSC4are,-0.28168402366863876
ATSC5are,0.3590201183431948
ATSC6are,0.0
ATSC7are,0.0
ATSC8are,0.0
BCUTZ-1h,16.004412236662283
BCUTZ-1l,5.8303888403914526
BCUTc-1h,0.387386906356179
BCUTc-1l,-0.4410532348923158
BCUTd-1h,3.183241254755451
BCUTd-1l,0.9776808433511258
BCUTi-1h,14.558126903115337
BCUTi-1l,10.312951001089928
BCUTm-1h,32.06220026148756
BCUTm-1l,11.850516455519996
BCUTp-1h,2.935616278199401
BCUTp-1l,0.994226922069055
BCUTs-1h,2.5716371623492917
BCUTs-1l,1.1931981409626526
BCUTv-1h,24.440466708781017
BCUTv-1l,15.58465052782657
BalabanJ,2.325296719877603
Diameter,3
ETA_beta,8.25
GATS1are,1.134317608930501
GATS2are,1.384107550114032
GATS3are,0.8827614589227843
GATS4are,0.9205659937723738
GATS5are,0.0
HybRatio,0.25
Lipinski,True
LogEE_Dt,22.726051407930587
MATS1are,-0.03877085583963506
MATS2are,-0.09268023618041622
MATS3are,-0.23434561677269633
MATS4are,-0.1867369922401802
MATS5are,0.674348817668947
NsssssAs,0
RotRatio,0.0
SM1_Dzpe,0.33399632802937596
SM1_Dzse,0.3518820903837915
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,9.551078168738563
SMR_VSA4,7.04767198267719
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,17.16475291381631
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,13.385106772259068
SpAD_Dzi,13.545932640292284
SpAD_Dzm,13.3891896823009
SpAD_Dzp,22.451690155353027
SpAD_Dzv,20.277829667362802
SpAbs_Dt,45.452102815351
SpDiam_A,4.214319743377535
SpDiam_D,15.931421950140106
SpMAD_Dt,6.493157545050143
SpMax_Dt,22.7260514076755
SsssssAs,0
VE1_Dzpe,2.609785677293288
VE1_Dzse,2.6097092542698106
VE2_Dzpe,0.37282652532761257
VE2_Dzse,0.37281560775283007
VE3_Dzpe,0.602593158044585
VE3_Dzse,0.6025638743592917
VMcGowan,84.07000000000005
VR1_Dzpe,20.280055356909163
VR1_Dzse,20.269561835273137
VR2_Dzpe,2.8971507652727375
VR2_Dzse,2.895651690753305
VR3_Dzpe,2.652962964411154
VR3_Dzse,2.652445399876794
mZagreb1,2.9722222222222223
mZagreb2,1.6111111111111112
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,2
nBondsKS,11
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.08873254437869814
AATSC1are,-0.003440236686390526
AATSC2are,-0.008223753169907007
AATSC3are,-0.020794082840236663
AATSC4are,-0.0165696484510964
AATSC5are,0.05983668639053247
AETA_beta,1.1785714285714286
BCUTdv-1h,5.0366579044845725
BCUTdv-1l,0.6534461974655986
BCUTpe-1h,3.1808863286913667
BCUTpe-1l,2.314476181651873
BCUTse-1h,3.3495616233507377
BCUTse-1l,2.553314187458174
ETA_alpha,3.6333333333333333
ETA_dBeta,-1.25
ETA_eta_B,0.10968310973278372
ETA_eta_F,3.7448412189010254
ETA_eta_L,1.512513101901411
ETA_eta_R,6.931626458859608
ETA_psi_1,0.6089385474860334
LabuteASA,46.79390536965459
LogEE_DzZ,6.827432346749858
LogEE_Dzi,6.829179067760657
LogEE_Dzm,6.8294132543845425
LogEE_Dzp,11.13843101943237
LogEE_Dzv,10.07032460366035
PEOE_VSA1,9.551078168738563
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,12.217873443046695
PEOE_VSA8,19.441359125903343
PEOE_VSA9,0.0
SM1_Dzare,0.3467453409515673
SpAD_Dzpe,14.209098618519242
SpAD_Dzse,14.37791486978182
SpAbs_DzZ,12.96993978976368
SpAbs_Dzi,13.286219300545493
SpAbs_Dzm,12.975172706944702
SpAbs_Dzp,22.88899423058813
SpAbs_Dzv,20.621451368302367
SpDiam_Dt,32.15573699486549
SpMAD_DzZ,1.9121581103227239
SpMAD_Dzi,1.9351332343274692
SpMAD_Dzm,1.9127413831858429
SpMAD_Dzp,3.2073843079075752
SpMAD_Dzv,2.8968328096232576
SpMax_DzZ,6.82265542694586
SpMax_Dzi,6.824908988095499
SpMax_Dzm,6.824646135350067
SpMax_Dzp,11.13838426262949
SpMax_Dzv,10.070190493493488
VE1_Dzare,2.6098853386592467
VE2_Dzare,0.3728407626656067
VE3_Dzare,0.6026313448826697
VR1_Dzare,20.287503595392124
VR2_Dzare,2.898214799341732
VR3_Dzare,2.653330166124001
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,5
nAromBond,5
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5190476190476191
AETA_dBeta,-0.17857142857142858
AETA_eta_B,0.01566901567611196
AETA_eta_F,0.5349773169858608
AETA_eta_L,0.21607330027163016
AETA_eta_R,0.9902323512656582
BCUTare-1h,3.194205940541178
BCUTare-1l,2.2308764207659992
ETA_beta_s,4.75
ETA_dPsi_A,0.10506145251396659
ETA_dPsi_B,0.0
ETA_eta_BR,0.19568310973278372
ETA_eta_FL,1.7920173507389001
ETA_eta_RL,3.304530452640311
LogEE_Dzpe,7.155260549780908
LogEE_Dzse,7.241966186762295
PEOE_VSA10,0.0
PEOE_VSA11,4.771065770590158
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,9.551078168738563
SlogP_VSA3,7.04767198267719
SlogP_VSA4,4.771065770590158
SlogP_VSA5,0.0
SlogP_VSA6,12.393687143226153
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,13.952699479912495
SpAbs_Dzpe,13.970529812783976
SpAbs_Dzse,14.126570519507688
SpDiam_DzZ,9.580508623887265
SpDiam_Dzi,9.364552319106748
SpDiam_Dzm,9.583521207919349
SpDiam_Dzp,15.915514107642908
SpDiam_Dzv,14.223800151436308
SpMAD_Dzpe,2.0298712312170344
SpMAD_Dzse,2.05398783854026
SpMax_Dzpe,7.152263070406674
SpMax_Dzse,7.2392263049457375
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,7
AETA_beta_s,0.6785714285714286
AETA_eta_BR,0.027954729961826245
AETA_eta_FL,0.2560024786769857
AETA_eta_RL,0.4720757789486159
DetourIndex,79
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,0.0
EState_VSA4,4.771065770590158
EState_VSA5,0.0
EState_VSA6,0.0
EState_VSA7,24.008458773694695
EState_VSA8,4.9839785209472085
EState_VSA9,12.217873443046695
ETA_beta_ns,3.5
ETA_shape_p,0.3669724770642202
ETA_shape_x,0.0
ETA_shape_y,0.24770642201834864
GhoseFilter,False
LogEE_Dzare,7.029318985730078
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,13.705024236375664
SpDiam_Dzpe,9.865832580664726
SpDiam_Dzse,10.010438189703004
SpMAD_Dzare,1.9932427828446422
SpMax_Dzare,7.025884788663614
TopoPSA(NO),20.72
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.8425925925925926
VSA_EState9,9.19675925925926
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5
EState_VSA10,0.0
ETA_dAlpha_A,0.019047619047619042
ETA_dAlpha_B,0.0
FilterItLogS,-0.547645966636144
SpDiam_Dzare,9.67193158138667
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5974358974358974
ETA_epsilon_2,0.8523809523809526
ETA_epsilon_3,0.4333333333333334
ETA_epsilon_4,0.5577777777777778
ETA_epsilon_5,0.7833333333333334
AETA_beta_ns_d,0.07142857142857142
ETA_dEpsilon_A,0.16410256410256402
ETA_dEpsilon_B,0.039658119658119606
ETA_dEpsilon_C,-0.12444444444444441
ETA_dEpsilon_D,0.06904761904761914
PetitjeanIndex,0.3333333333333333
TopoShapeIndex,0.5
CDK Descriptors
FMFDescriptor,0.7142857142857143
MDEDescriptor,"0.0,0.8164965809277259,0.4999999999999999,0.0,1.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0"
APolDescriptor,16.140757999999998
BCUTDescriptor,"11.997182380432879,31.974279106445316,-0.24841599072234888,0.26606426245739045,6.376995395455485,9.669643678006102"
BPolDescriptor,10.339241999999999
TPSADescriptor,52.81
ALOGPDescriptor,"1.4177,2.00987329,30.0569"
XLogPDescriptor,1.253
VAdjMaDescriptor,3.807354922057604
WeightDescriptor,114.02516924
ChiPathDescriptor,"5.276020881938894,3.304530452640311,2.885471428168324,2.290336413777854,1.330837274785986,0.47140452079103173,0.11785113019775793,0.0,4.826659005270798,2.413400186621039,1.7628314603102493,1.2311304311395141,0.5187734853452592,0.16582269216752066,0.04564354645876384,0.0"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.23570226039551587,0.11785113019775793,0.0,0.0,0.037267799624996496,0.08291134608376033,0.04564354645876384"
AtomCountDescriptor,13
BondCountDescriptor,7
SmallRingDescriptor,"1,1,1,1,0,0,1,0,0,0,0"
ChiClusterDescriptor,"0.47140452079103173,0.0,0.16666666666666666,0.0,0.26603008424987207,0.0,0.07905694150420949,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,0,0,0,0,0,0"
ZagrebIndexDescriptor,32.0
LargestChainDescriptor,4
MannholdLogPDescriptor,1.5699999999999998
WeightedPathDescriptor,"13.453926922059683,1.9219895602942405,8.49684877704232,0.0,6.028020215983714"
FractionalPSADescriptor,0.4631433599440278
WienerNumbersDescriptor,"40.0,5.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"1.1380711874576983,1.040440114519881,0.47140452079103173,0.5922437270799128,0.41907807267301816,0.18257418583505536"
FractionalCSP3Descriptor,0.25
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,6
PetitjeanNumberDescriptor,0.3333333333333333
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"5.142857142857143,1.8518518518518519,0.96"
AromaticAtomsCountDescriptor,5
AromaticBondsCountDescriptor,5
FragmentComplexityDescriptor,127.03
HBondAcceptorCountDescriptor,0
HybridizationRatioDescriptor,0.25
AutocorrelationDescriptorMass,"13.847713641002969,9.500694870455208,13.919254709681665,10.175537546839392,0.0"
PetitjeanShapeIndexDescriptor,"0.5,NaN"
RotatableBondsCountDescriptor,0
AutocorrelationDescriptorCharge,"0.10691190552138156,-0.0939005048917176,0.053015198983284044,-0.012570646852257214,0.0"
EccentricConnectivityIndexDescriptor,36
AutocorrelationDescriptorPolarizability,"434.6837707343751,464.6828051093751,564.6496974531252,248.6254173906251,0.0"
