DLiP-ID,C004W9
DLiP-Mol-ID,35847
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C21H21NO5S2/c1-13(2)14-7-9-15(10-8-14)29(26,27)22-18-11-19(28-12-20(23)24)21(25)17-6-4-3-5-16(17)18/h3-11,13,22,25H,12H2,1-2H3,(H,23,24)"
Standard Inchi Key(RDKit),RTQIUNNFOWTICU-UHFFFAOYSA-N
Canonical SMILES(RDKit),CC(C)c1ccc(S(=O)(=O)Nc2cc(SCC(=O)O)c(O)c3ccccc23)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),431.535
MW Monoisotopic(RDKit),431.086114772
MolLogP(RDKit),4.6463
XLogP(SDF),
XLogP(CDK),4.839
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),103.7
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),29
QED Weighted(RDKit),0.371698759522079
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Keap1/Nrf2
Common Target Pref Name,KEAP1/NRF2
RDKit Descriptors
Ipc,2391466.460419102
qed,0.37169875952207904
Chi0,21.181433796945196
Chi1,13.68637773290538
TPSA,103.7
Chi0n,15.916278116402042
Chi0v,17.549271278257493
Chi1n,8.908715451348339
Chi1v,11.377477258596224
Chi2n,6.828102721971548
Chi2v,9.527681638198136
Chi3n,4.433716291009152
Chi3v,6.828618872000748
Chi4n,2.90393186687004
Chi4v,4.70140486791795
MolMR,115.31210000000002
MolWt,431.53500000000014
fr_SH,0
Kappa1,21.009820882564952
Kappa2,8.343119971711724
Kappa3,4.6542330211863385
fr_ArN,0
fr_COO,1
fr_C_O,1
fr_C_S,0
fr_NH0,0
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1155.6550518114798
