DLiP-ID,C0017F
GGI2,1.333333333333334
GGI3,1.6875
GGI4,1.2355555555555557
GGI5,0.8680555555555556
GGI6,0.6481632653061226
GGI7,0.3923611111111111
GGI8,0.20508944318468125
GGI9,0.24125000000000008
JGI1,0.27777777777777773
JGI2,0.037037037037037056
JGI3,0.05113636363636363
JGI4,0.03633986928104576
JGI5,0.027126736111111112
JGI6,0.020908492429229757
JGI7,0.015090811965811968
JGI8,0.008203577727387251
JGI9,0.011488095238095236
MIC0,13.013174841882662
MIC1,26.975242634097967
MIC2,33.46512374642586
MIC3,36.60572694160483
MIC4,38.94373539045242
MIC5,40.28752979473619
MPC2,36
MPC3,39
MPC4,51
MPC5,60
MPC6,64
MPC7,66
MPC8,71
MPC9,62
Mare,1.0054545454545456
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,3
NssS,0
NtCH,0
NtsC,0
RNCG,0.18147504336880324
RPCG,0.13078050593217466
SIC0,0.26313097267982605
SIC1,0.5364052343937606
SIC2,0.6353767323426107
SIC3,0.773936829471001
SIC4,0.8135254286505408
SIC5,0.8416456032818399
SaaN,0
SaaO,0
SaaS,0
Sare,44.24000000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,15.115986995473447
SssS,0
StCH,0
StsC,0
TIC0,63.20800429200528
TIC1,128.8525786702813
TIC2,152.62701618109864
TIC3,185.91122869624294
TIC4,195.42100370056983
TIC5,202.17589120273334
Vabc,334.3400177609295
WPol,33
apol,50.21427399999999
bpol,25.869725999999996
nRot,5
ABCGG,15.372149627293085
ATS0Z,1122.0
ATS0d,144.0
ATS0i,6977.112573051482
ATS0m,4439.379578000002
ATS0p,67.64025628728197
ATS0s,271.9722222222222
ATS0v,10328.19009652948
ATS1Z,1188.0
ATS1d,165.0
ATS1i,6418.594224187196
ATS1m,4544.157663000004
ATS1p,82.29805758000006
ATS1s,168.0
ATS1v,12413.128844839666
ATS2Z,1695.0
ATS2d,249.0
ATS2i,10857.72293274404
ATS2m,6439.454363999997
ATS2p,110.63580451364095
ATS2s,307.1666666666665
ATS2v,16553.423634421237
ATS3Z,1635.0
ATS3d,262.0
ATS3i,13097.271243784953
ATS3m,5872.480917000002
ATS3p,119.88099381854703
ATS3s,321.0555555555555
ATS3v,17704.228321862753
ATS4Z,1625.0
ATS4d,257.0
ATS4i,12208.742871622448
ATS4m,6020.8362700000025
ATS4p,121.89039127564101
ATS4s,288.5277777777777
ATS4v,17438.08628875162
ATS5Z,1606.0
ATS5d,248.0
ATS5i,13652.421434413587
ATS5m,5784.925283999997
ATS5p,125.63245118879198
ATS5s,319.3333333333333
ATS5v,17767.413759722298
ATS6Z,1575.0
ATS6d,248.0
ATS6i,14788.154962832277
ATS6m,5724.528751000001
ATS6p,120.880758401829
ATS6s,330.0555555555556
ATS6v,16814.97929981025
ATS7Z,1365.0
ATS7d,220.0
ATS7i,12992.553367465891
ATS7m,4842.187522000002
ATS7p,107.76304064933903
ATS7s,284.55555555555554
ATS7v,15063.418147336004
ATS8Z,1306.0
ATS8d,198.0
ATS8i,12216.080780472628
ATS8m,4725.456972999999
ATS8p,94.78161136958403
ATS8s,305.3333333333332
ATS8v,13450.932222557863
C1SP1,0
C1SP2,3
C1SP3,3
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.15
GGI10,0.11141720232629324
JGI10,0.005864063280331224
JGT10,0.4909728244841908
Kier1,22.290809327846365
Kier2,11.11111111111111
Kier3,8.710059171597633
MAXdO,11.16177279216705
MID_C,40.71467115795577
MID_N,0.0
MID_O,11.052494204169298
MID_X,0.0
MID_h,11.052494204169298
MINdO,10.917509987183855
MPC10,68
MWC01,27.0
MWC02,4.844187086458591
MWC03,5.6240175061873385
MWC04,6.47543271670409
MWC05,7.277247726631484
MWC06,8.133000218583613
MWC07,8.945723572455398
MWC08,9.802948727157515
MWC09,10.621741893895802
MWC10,11.479565146111982
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,2
NdssC,3
NdssS,0
NsCH3,3
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.632900000000002
SRW02,4.007333185232471
SRW03,0.0
SRW04,5.293304824724492
SRW05,0.0
SRW06,6.734591659972948
SRW07,0.0
SRW08,8.25712628599743
SRW09,0.0
SRW10,9.827416115584832
SaaCH,11.709254278587723
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.5719929715713454
SaasN,0
SdCH2,0
SddsN,0
SdsCH,3.600004409171076
SdssC,-1.3236032900814643
SdssS,0
SsCH3,3.918642397093251
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.272180993661983
VE1_D,5.010799863327039
VE2_A,0.16431465360238395
VE2_D,0.19272307166642458
VE3_A,2.4076359132180953
VE3_D,2.567107000739659
VR1_A,231.69223962921302
VR1_D,149.5054393990181
VR2_A,8.911239985738963
VR2_D,5.7502092076545415
VR3_A,6.4009213827206235
VR3_D,5.962844221136218
WPath,1944
Xc-3d,2.2453655975512468
Xc-4d,0.0
Xc-5d,0.0
Xc-6d,0.0
Xp-0d,19.104083527755577
Xp-1d,12.312570843487292
Xp-2d,11.657931939216228
Xp-3d,7.363703305156276
Xp-4d,6.550757228781416
Xp-5d,4.874198041565989
Xp-6d,3.5633910720723474
Xp-7d,2.4180008010630027
ZMIC0,90.35581152115607
ZMIC1,63.09577720163601
ZMIC2,47.02897389894628
ZMIC3,39.307920474316155
ZMIC4,34.73924635989857
ZMIC5,32.06037303105143
nAcid,0
nAtom,44
nBase,0
nRing,2
piPC1,3.6375861597263857
piPC2,4.174387269895637
piPC3,4.564348191467836
piPC4,5.151845462647779
piPC5,5.674182004879911
piPC6,5.9195656715641185
piPC7,6.2628028472718595
piPC8,6.6293632534374485
piPC9,6.85935253975397
AATS0Z,25.5
AATS0d,3.272727272727273
AATS0i,158.5707402966246
AATS0m,100.89499040909095
AATS0p,1.5372785519836811
AATS0s,6.181186868686868
AATS0v,234.73159310294275
AATS1Z,26.4
AATS1d,3.6666666666666665
AATS1i,142.63542720415992
AATS1m,100.98128140000009
AATS1p,1.8288457240000013
AATS1s,3.7333333333333334
AATS1v,275.8473076631037
AATS2Z,23.541666666666668
AATS2d,3.4583333333333335
AATS2i,150.80170739922278
AATS2m,89.43686616666663
AATS2p,1.536608396022791
AATS2s,4.2662037037037015
AATS2v,229.90866158918385
AATS3Z,19.464285714285715
AATS3d,3.119047619047619
AATS3i,155.91989575934468
AATS3m,69.91048710714287
AATS3p,1.427154688316036
AATS3s,3.822089947089946
AATS3v,210.7646228793185
AATS4Z,20.061728395061728
AATS4d,3.1728395061728394
AATS4i,150.72522063731418
AATS4m,74.33131197530868
AATS4p,1.504819645378284
AATS4s,3.5620713305898484
AATS4v,215.28501591051383
AATS5Z,18.04494382022472
AATS5d,2.7865168539325844
AATS5i,153.39799364509648
AATS5m,64.999160494382
AATS5p,1.411600575154966
AATS5s,3.588014981273408
AATS5v,199.63386246878986
AATS6Z,16.75531914893617
AATS6d,2.6382978723404253
AATS6i,157.32079747693913
AATS6m,60.8992420319149
AATS6p,1.2859655149130744
AATS6s,3.511229314420804
AATS6v,178.88275850861967
AATS7Z,16.44578313253012
AATS7d,2.6506024096385543
AATS7i,156.53678755983
AATS7m,58.3396086987952
AATS7p,1.298349887341434
AATS7s,3.428380187416332
AATS7v,181.48696563055427
AATS8Z,16.961038961038962
AATS8d,2.5714285714285716
AATS8i,158.65039974639777
AATS8m,61.36957107792207
AATS8p,1.2309300177868054
AATS8s,3.9653679653679634
AATS8v,174.68743146179042
AMID_C,1.5659488906906065
AMID_N,0.0
AMID_O,0.42509593092958836
AMID_X,0.0
AMID_h,0.42509593092958836
ATS0dv,428.0
ATS0pe,288.1715999999999
ATS0se,351.8529679999999
ATS1dv,399.0
ATS1pe,296.97300000000007
ATS1se,354.15161999999975
ATS2dv,501.0
ATS2pe,472.3472999999999
ATS2se,571.454832
ATS3dv,452.0
ATS3pe,565.7999999999998
ATS3se,689.563932
ATS4dv,457.0
ATS4pe,512.0366
ATS4se,625.2590559999998
ATS5dv,433.0
ATS5pe,566.2345000000001
ATS5se,694.7705999999998
ATS6dv,426.0
ATS6pe,581.9847
ATS6se,722.1080440000001
ATS7dv,349.0
ATS7pe,524.5980000000001
ATS7se,648.1901679999999
ATS8dv,348.0
ATS8pe,485.9640999999999
ATS8se,601.9560759999999
ATSC0Z,335.72727272727263
ATSC0c,1.1404216776528997
ATSC0d,26.181818181818187
ATSC0i,59.89109759686659
ATSC0m,1585.5252106363637
ATSC0p,10.334044620302997
ATSC0s,100.60795454545456
ATSC0v,2140.7275882080826
ATSC1Z,13.778925619834666
ATSC1c,-0.7612058570196667
ATSC1d,5.67768595041322
ATSC1i,-7.406439761370256
ATSC1m,63.007529076446644
ATSC1p,-1.0973139544777462
ATSC1s,-8.021392906336086
ATSC1v,-74.02946802689328
ATSC2Z,128.21900826446281
ATSC2c,0.5309512911358432
ATSC2d,-0.024793388429756646
ATSC2i,-5.227779596883739
ATSC2m,589.5316602768594
ATSC2p,-0.6833898402044971
ATSC2s,38.952134986225886
ATSC2v,177.91650066366634
ATSC3Z,-262.6611570247934
ATSC3c,-0.5515921278335908
ATSC3d,-0.7107438016528951
ATSC3i,25.107340374191555
ATSC3m,-1204.921059396694
ATSC3p,3.6130286954789987
ATSC3s,-68.49839302112031
ATSC3v,-132.75709182292923
ATSC4Z,20.365702479338832
ATSC4c,0.41779854349628937
ATSC4d,-7.19834710743802
ATSC4i,-14.450574827087461
ATSC4m,84.58968782851255
ATSC4p,-2.390501214324747
ATSC4s,14.250760445362715
ATSC4v,-304.5702837025786
ATSC5Z,-121.99380165289259
ATSC5c,-0.40266319390705446
ATSC5d,-2.9586776859504154
ATSC5i,-13.281054926889032
ATSC5m,-575.3289487871899
ATSC5p,-2.475304218485248
ATSC5s,-32.32821108815426
ATSC5v,-655.7939036679225
ATSC6Z,101.21900826446281
ATSC6c,0.30694631019159757
ATSC6d,-5.933884297520662
ATSC6i,-1.2396197840288108
ATSC6m,469.15434254958666
ATSC6p,-0.0017330229814996878
ATSC6s,24.50926882460974
ATSC6v,243.57579410245395
ATSC7Z,-102.4400826446281
ATSC7c,-0.12328845308639229
ATSC7d,-4.479338842975208
ATSC7i,-10.132250022520111
ATSC7m,-480.60752274586775
ATSC7p,-1.8541985195682495
ATSC7s,-19.75730314508723
ATSC7v,-493.5196853956924
ATSC8Z,44.15909090909091
ATSC8c,0.08921209958298303
ATSC8d,3.3306690738754696e-16
ATSC8i,-6.076544441633989
ATSC8m,206.39785452272713
ATSC8p,-0.7703825464567499
ATSC8s,21.069286616161612
ATSC8v,66.1789481864426
AXp-0d,0.7347724433752145
AXp-1d,0.4560211423513812
AXp-2d,0.32383144275600634
AXp-3d,0.18881290526041733
AXp-4d,0.12844622017218463
AXp-5d,0.0812366340260998
AXp-6d,0.05567798550113043
AXp-7d,0.03663637577368186
GATS1Z,0.6916328188464665
GATS1c,1.6426023718392206
GATS1d,0.9306712962962961
GATS1i,1.1841339987918624
GATS1m,0.6998031246407435
GATS1p,1.15104709595812
GATS1s,0.5944048074730854
GATS1v,0.9736059214982724
GATS2Z,0.6430690946836358
GATS2c,0.8060634703603433
GATS2d,1.1633391203703702
GATS2i,1.068550796235976
GATS2m,0.6515724505453915
GATS2p,1.0464504003284751
GATS2s,0.4392738590513481
GATS2v,0.9055476583658756
GATS3Z,1.3814359212409582
GATS3c,1.5206364702295034
GATS3d,0.9384920634920633
GATS3i,0.7745782963873026
GATS3m,1.3628369316660673
GATS3p,0.7770610695915202
GATS3s,1.3820590188975572
GATS3v,0.9225298590438874
GATS4Z,0.8238241852286443
GATS4c,0.6826326741761226
GATS4d,1.2165637860082301
GATS4i,1.143249306412931
GATS4m,0.8341654195457615
GATS4p,1.1444173450954045
GATS4s,0.5296349982255744
GATS4v,1.0725784567420222
GATS5Z,1.0858030832702017
GATS5c,0.9614525265907078
GATS5d,1.0057155118601746
GATS5i,1.1066507333734845
GATS5m,1.088443399106966
GATS5p,1.1155469230408939
GATS5s,1.0888469099625353
GATS5v,1.127714916827799
GATS6Z,0.824345656820552
GATS6c,0.6380148347749947
GATS6d,1.0919954196217492
GATS6i,0.984793140909143
GATS6m,0.8312292583724488
GATS6p,0.9929603520053826
GATS6s,0.6470385221161749
GATS6v,0.9713634328136219
GATS7Z,1.1218586776023676
GATS7c,1.0010074247574887
GATS7d,0.9992679049531458
GATS7i,1.068027771262563
GATS7m,1.1221261876967277
GATS7p,1.0768522748177773
GATS7s,0.9317583581440839
GATS7v,1.1062004133697843
GATS8Z,0.9248384975436156
GATS8c,0.9459029777530814
GATS8d,0.9704861111111109
GATS8i,1.0242351936816307
GATS8m,0.9261371604102734
GATS8p,1.0159856975847243
GATS8s,0.8349132842271147
GATS8v,0.977170294884378
MATS1Z,0.04012997562956934
MATS1c,-0.6526447066842338
MATS1d,0.2120370370370369
MATS1i,-0.12091700606095532
MATS1m,0.038856122469922816
MATS1p,-0.10382471136478774
MATS1s,-0.07795745143686632
MATS1v,-0.03381297514738754
MATS2Z,0.2333920028883474
MATS2c,0.2845177707772934
MATS2d,-0.0005787037037038105
MATS2i,-0.05334272247938838
MATS2m,0.2272239794928095
MATS2p,-0.04041274640414413
MATS2s,0.2366023899315817
MATS2v,0.05078962452041116
MATS3Z,-0.4098100653746471
MATS3c,-0.25335296187305034
MATS3d,-0.014219576719576767
MATS3i,0.2195896307336497
MATS3m,-0.3980694359929682
MATS3p,0.18313631400146882
MATS3s,-0.3566329401309917
MATS3v,-0.03248401591737062
MATS4Z,0.03295189765087769
MATS4c,0.1990073493689128
MATS4d,-0.1493484224965707
MATS4i,-0.13106613975649162
MATS4m,0.02898090397674129
MATS4p,-0.12565688626489263
MATS4s,0.07694375516475582
MATS4v,-0.07728474520538879
MATS5Z,-0.17964445336911322
MATS5c,-0.17455775182077654
MATS5d,-0.05586766541822725
MATS5i,-0.10963089772559863
MATS5m,-0.1793931041776937
MATS5p,-0.11841887186781928
MATS5s,-0.1588590728523326
MATS5v,-0.15144977726543993
MATS6Z,0.1411238052439636
MATS6c,0.12598585161551662
MATS6d,-0.10608747044917258
MATS6i,-0.009688377434444093
MATS6m,0.13850562505670896
MATS6p,-7.84980398735344e-05
MATS6s,0.11403098052205451
MATS6v,0.0532595562942235
MATS7Z,-0.16175506249204785
MATS7c,-0.05731014715608784
MATS7d,-0.09069611780455156
MATS7i,-0.08968466901550723
MATS7m,-0.16069116395434965
MATS7p,-0.09511751196157968
MATS7s,-0.10410460198883668
MATS7v,-0.12221307134261414
MATS8Z,0.0751615024563847
MATS8c,0.044701309715337846
MATS8d,7.269317423140905e-18
MATS8i,-0.05797708255202861
MATS8m,0.07438647481897005
MATS8p,-0.042598867544117326
MATS8s,0.11966839407964382
MATS8v,0.017665275128480526
MAXssO,5.069278208818044
MINssO,4.977430577837358
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,31.117823424248336
SpAD_D,311.1826512892934
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,570
TMWC10,126.2038645941858
TSRW10,60.11977207151217
VE1_Dt,5.04571192620083
VE2_Dt,0.19406584331541651
VE3_Dt,2.574050204080531
VR1_Dt,146.4395195378922
VR2_Dt,5.632289212995854
VR3_Dt,5.942123952325525
Xc-3dv,0.6465742349618068
Xc-4dv,0.0
Xc-5dv,0.0
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.15137471507731048
Xch-7d,0.2621886974951644
Xp-0dv,14.645642165489813
Xp-1dv,7.80121892222514
Xp-2dv,5.421050572318254
Xp-3dv,3.035441747640685
Xp-4dv,2.1451403615987514
Xp-5dv,1.3483769609602496
Xp-6dv,0.7503153412766681
Xp-7dv,0.42280700392401305
Xpc-4d,2.6337923567508064
Xpc-5d,4.424978077191587
Xpc-6d,5.454261659617013
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,45
nFRing,0
nHBAcc,6
nHBDon,0
nHRing,0
nSpiro,0
naRing,2
piPC10,7.253779959672162
AATS0dv,9.727272727272727
AATS0pe,6.549354545454543
AATS0se,7.996658363636362
AATS1dv,8.866666666666667
AATS1pe,6.599400000000002
AATS1se,7.8700359999999945
AATS2dv,6.958333333333333
AATS2pe,6.5603791666666655
AATS2se,7.936872666666667
AATS3dv,5.380952380952381
AATS3pe,6.735714285714284
AATS3se,8.20909442857143
AATS4dv,5.6419753086419755
AATS4pe,6.3214395061728395
AATS4se,7.719247604938269
AATS5dv,4.865168539325842
AATS5pe,6.362185393258429
AATS5se,7.806411235955054
AATS6dv,4.531914893617022
AATS6pe,6.19132659574468
AATS6se,7.682000468085107
AATS7dv,4.204819277108434
AATS7pe,6.320457831325302
AATS7se,7.8095200963855405
AATS8dv,4.51948051948052
AATS8pe,6.311222077922077
AATS8se,7.8176113766233755
AATSC0Z,7.630165289256197
AATSC0c,0.025918674492111358
AATSC0d,0.5950413223140497
AATSC0i,1.3611613090196952
AATSC0m,36.034663878099174
AATSC0p,0.23486465046143176
AATSC0s,2.2865444214876036
AATSC0v,48.65289973200188
AATSC1Z,0.30619834710743704
AATSC1c,-0.01691568571154815
AATSC1d,0.12617079889807156
AATSC1i,-0.16458755025267235
AATSC1m,1.4001673128099255
AATSC1p,-0.024384754543949914
AATSC1s,-0.17825317569635746
AATSC1v,-1.6450992894865175
AATSC2Z,1.7808195592286502
AATSC2c,0.007374323487997821
AATSC2d,-0.0003443526170799534
AATSC2i,-0.0726080499567186
AATSC2m,8.18793972606749
AATSC2p,-0.009491525558395794
AATSC2s,0.5410018748086929
AATSC2v,2.471062509217588
AATSC3Z,-3.126918536009445
AATSC3c,-0.00656657295039989
AATSC3d,-0.008461235733963037
AATSC3i,0.29889690921656614
AATSC3m,-14.34429832615112
AATSC3p,0.043012246374749985
AATSC3s,-0.8154570597752417
AATSC3v,-1.580441569320586
AATSC4Z,0.2514284256708498
AATSC4c,0.005158006709830733
AATSC4d,-0.08886848280787679
AATSC4i,-0.17840215835910445
AATSC4m,1.04431713368534
AATSC4p,-0.029512360670675888
AATSC4s,0.17593531414028044
AATSC4v,-3.7601269592910938
AATSC5Z,-1.370716872504411
AATSC5c,-0.0045243055495174656
AATSC5d,-0.03324356950506085
AATSC5i,-0.14922533625718015
AATSC5m,-6.464370211092022
AATSC5p,-0.02781240694927245
