DLiP-ID,T0078F
DLiP-Mol-ID,25187
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H14N2O4/c23-16(12-11-14-7-3-1-4-8-14)13-17-18(24)21-20(26)22(19(17)25)15-9-5-2-6-10-15/h1-13H,(H,21,24,26)/b12-11+,17-13-"
Standard Inchi Key(RDKit),XABJQLXLWCEAOV-VBEVGYOXSA-N
Canonical SMILES(RDKit),O=C(/C=C1/C(=O)NC(=O)N(c2ccccc2)C1=O)/C=C/c1ccccc1
SMILES(SDF),
MW(SDF),
MW(RDKit),346.342
MW Monoisotopic(RDKit),346.095356928
MolLogP(RDKit),2.4783
XLogP(SDF),
XLogP(CDK),2.286
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),83.55
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),26
QED Weighted(RDKit),0.680873777435124
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,840510.7841404761
qed,0.6808737774351236
Chi0,18.518297090128673
Chi1,12.5585506480638
TPSA,83.55000000000001
Chi0n,13.58576025682055
Chi0v,13.58576025682055
Chi1n,7.796718050936167
Chi1v,7.796718050936167
Chi2n,5.43978719442135
Chi2v,5.43978719442135
Chi3n,3.642289460717917
Chi3v,3.642289460717917
Chi4n,2.401897288065348
Chi4v,2.401897288065348
MolMR,96.03269999999999
MolWt,346.34200000000004
fr_SH,0
Kappa1,17.037032989549896
Kappa2,7.395820936356489
Kappa3,3.6448273161563174
fr_ArN,0
fr_COO,0
fr_C_O,4
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,930.7982470533924
MolLogP,2.478300000000001
NOCount,6
fr_Ar_N,0
fr_COO2,0
fr_urea,1
BalabanJ,1.8549828708889917
SMR_VSA1,19.178148736287287
SMR_VSA2,0.0
SMR_VSA3,5.316788604006331
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,4.899909730850478
SMR_VSA7,83.95226692005015
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,4
fr_azide,0
