DLiP-ID,C003LL
TIC5,173.91147050652935
Vabc,268.77826597177693
WPol,28
apol,42.888273999999974
bpol,25.581725999999993
nRot,3
ABCGG,12.85574045666612
ATS0Z,1068.0
ATS0d,124.0
ATS0i,6189.802511924082
ATS0m,4226.126547000002
ATS0p,59.80724428728202
ATS0s,232.52863511659808
ATS0v,8221.32193835044
ATS1Z,1211.0
ATS1d,147.0
ATS1i,5694.939083352399
ATS1m,4632.294285000001
ATS1p,75.64612155
ATS1s,106.62345679012347
ATS1v,10458.44229718843
ATS2Z,1615.0
ATS2d,244.0
ATS2i,10455.785602130998
ATS2m,6069.47165
ATS2p,113.65723160364097
ATS2s,284.9999999999999
ATS2v,15655.359307491135
ATS3Z,1661.0
ATS3d,249.0
ATS3i,14502.662843862909
ATS3m,5807.7591219999995
ATS3p,135.63321811169797
ATS3s,307.76388888888886
ATS3v,17757.473313687064
ATS4Z,1444.0
ATS4d,257.0
ATS4i,19533.155297034213
ATS4m,5052.417463999998
ATS4p,122.15386651675199
ATS4s,328.7993827160495
ATS4v,15353.914705755727
ATS5Z,1080.0
ATS5d,179.0
ATS5i,12446.37345916414
ATS5m,3622.932348
ATS5p,91.53467073679201
ATS5s,260.587962962963
ATS5v,12089.592767898603
ATS6Z,969.0
ATS6d,170.0
ATS6i,10805.812813489005
ATS6m,3492.234253
ATS6p,83.29235285637601
ATS6s,178.86419753086423
ATS6v,10528.516920323475
ATS7Z,947.0
ATS7d,144.0
ATS7i,8908.420423639096
ATS7m,3325.2193929999985
ATS7p,78.49151126309397
ATS7s,182.82870370370372
ATS7v,10028.356494102376
ATS8Z,850.0
ATS8d,133.0
ATS8i,9504.197455342672
ATS8m,2938.2964700000007
ATS8p,70.022130799282
ATS8s,164.08410493827162
ATS8v,8317.503871242334
C1SP1,0
C1SP2,0
C1SP3,2
C2SP1,0
C2SP2,9
C2SP3,2
C3SP2,0
C3SP3,0
C4SP3,1
FCSP3,0.35714285714285715
GGI10,0.037037037037037035
JGI10,0.0030864197530864196
JGT10,0.7045924050484392
Kier1,16.3718820861678
Kier2,6.01171875
Kier3,4.764705882352941
MAXdO,11.652658457296804
MID_C,28.537255231372946
MID_N,3.751259716484931
MID_O,5.140773504707687
MID_X,0.0
MID_h,11.02212078483597
MINdO,11.1636396119513
MPC10,58
MWC01,21.0
MWC02,4.672828834461906
MWC03,5.476463551931511
MWC04,6.385194398997726
MWC05,7.20414929203594
MWC06,8.110427237575024
MWC07,8.934191535338075
MWC08,9.838789018597192
MWC09,10.664737208297877
MWC10,11.568256098325554
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,1
NdssC,2
NdssS,0
NsCH3,2
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.0189000000000004
SRW02,3.7612001156935624
SRW03,0.0
SRW04,5.14166355650266
SRW05,0.0
SRW06,6.683360945766275
SRW07,0.0
SRW08,8.2987883944492
SRW09,0.0
SRW10,9.950991175180095
SaaCH,6.1402432917611485
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.7974351878096922
SaasN,0
SdCH2,0
SddsN,0
SdsCH,1.6099566562736205
SdssC,0.9439923469387759
SdssS,0
SsCH3,4.0906240859776215
SsNH2,5.040625827695633
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.1501818783068782
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.197088065114734
VE1_D,4.412549505917754
VE2_A,0.2098544032557367
VE2_D,0.22062747529588772
VE3_A,2.127538147563488
VE3_D,2.1775998222278683
VR1_A,96.43484549844885
VR1_D,101.11619000508011
VR2_A,4.821742274922443
VR2_D,5.055809500254005
VR3_A,5.2620147846889225
VR3_D,5.30941743229257
WPath,873
Xc-3d,3.414393177327069
Xc-4d,0.5386751345948129
Xc-5d,0.4330127018922193
Xc-6d,0.14433756729740643
Xp-0d,14.966255326250886
Xp-1d,9.155615089609617
Xp-2d,10.098738263941774
Xp-3d,6.216175700420197
Xp-4d,5.4589722187397385
Xp-5d,3.4869820967346765
Xp-6d,2.8442810089703303
Xp-7d,1.4943997116046583
ZMIC0,66.05338086489104
ZMIC1,37.744994663345096
ZMIC2,27.852083445680613
ZMIC3,26.144352708727027
ZMIC4,26.144352708727027
ZMIC5,26.144352708727027
nAcid,0
nAtom,38
nBase,0
nRing,2
piPC1,3.367295829986474
piPC2,3.9982007016691985
piPC3,4.293878247897177
piPC4,4.778072520865554
piPC5,5.156537765067018
piPC6,5.435358218808835
piPC7,5.5422434570447745
piPC8,5.702740265077757
piPC9,5.887318571375632
AATS0Z,28.105263157894736
AATS0d,3.263157894736842
AATS0i,162.88953978747585
AATS0m,111.21385650000005
AATS0p,1.5738748496653163
AATS0s,6.119174608331528
AATS0v,216.35057732501159
AATS1Z,31.05128205128205
AATS1d,3.769230769230769
AATS1i,146.02407906031794
AATS1m,118.77677653846156
AATS1p,1.9396441423076924
AATS1s,2.733934789490345
AATS1v,268.16518710739564
AATS2Z,23.405797101449274
AATS2d,3.536231884057971
AATS2i,151.5331246685652
AATS2m,87.96335724637682
AATS2p,1.6472062551252313
AATS2s,4.130434782608694
AATS2v,226.8892653259585
AATS3Z,17.670212765957448
AATS3d,2.648936170212766
AATS3i,154.28364727513733
AATS3m,61.78467151063829
AATS3p,1.4429065756563615
AATS3s,3.2740839243498816
AATS3v,188.90929057113897
AATS4Z,12.341880341880342
AATS4d,2.1965811965811968
AATS4i,166.9500452737967
AATS4m,43.18305524786323
AATS4p,1.0440501411688203
AATS4s,2.8102511343252092
AATS4v,131.2300402201344
AATS5Z,14.210526315789474
AATS5d,2.3552631578947367
AATS5i,163.7680718311071
AATS5m,47.67016247368421
AATS5p,1.2044035623262106
AATS5s,3.428788986354776
AATS5v,159.0735890512974
AATS6Z,14.462686567164178
AATS6d,2.537313432835821
AATS6i,161.28078826102993
AATS6m,52.12289929850746
AATS6p,1.2431694456175524
AATS6s,2.669614888520362
AATS6v,157.14204358691754
AATS7Z,16.614035087719298
AATS7d,2.526315789473684
AATS7i,156.28807760770343
AATS7m,58.33718233333331
AATS7p,1.3770440572472626
AATS7s,3.207521117608837
AATS7v,175.93607884390133
AATS8Z,14.40677966101695
AATS8d,2.2542372881355934
AATS8i,161.08809246343512
AATS8m,49.801635084745776
AATS8p,1.1868157762590168
AATS8s,2.781086524377485
AATS8v,140.97464188546329
AMID_C,1.4268627615686473
AMID_N,0.18756298582424655
AMID_O,0.2570386752353843
AMID_X,0.0
AMID_h,0.5511060392417985
ATS0dv,268.44444444444446
ATS0pe,238.79540000000003
ATS0se,295.70184499999993
ATS1dv,198.66666666666666
ATS1pe,251.69760000000002
ATS1se,303.917916
ATS2dv,365.0
ATS2pe,437.57179999999994
ATS2se,533.505452
ATS3dv,320.0
ATS3pe,591.2850000000001
ATS3se,726.9747480000001
ATS4dv,264.66666666666663
ATS4pe,681.4136
ATS4se,868.872402
ATS5dv,196.66666666666669
ATS5pe,481.0052
ATS5se,597.758298
ATS6dv,190.66666666666666
ATS6pe,388.78579999999994
ATS6se,491.948118
ATS7dv,155.33333333333334
ATS7pe,350.08399999999995
ATS7se,434.91356000000013
ATS8dv,120.33333333333333
ATS8pe,345.95350000000013
ATS8se,440.26374799999996
ATSC0Z,427.5789473684211
ATSC0c,0.5499620530693743
ATSC0d,29.263157894736835
ATSC0i,58.279492825419936
ATSC0m,1945.7815953947365
ATSC0p,11.401874637306317
ATSC0s,100.83778247057974
ATSC0v,1948.5898919718238
ATSC1Z,103.0110803324099
ATSC1c,-0.3397149664782305
ATSC1d,4.229916897506925
ATSC1i,2.859690462358828
ATSC1m,442.7692390159286
ATSC1p,-0.06450476289537313
ATSC1s,-24.04950431091808
ATSC1v,154.8671811513238
ATSC2Z,64.29085872576172
ATSC2c,0.20767538223340756
ATSC2d,-10.293628808864264
ATSC2i,-0.6650520500921913
ATSC2m,314.2488571779783
ATSC2p,0.3166139089396931
ATSC2s,60.65380040962271
ATSC2v,278.29907674688957
ATSC3Z,-305.85318559556794
ATSC3c,-0.2209398842074879
ATSC3d,-4.545706371191136
ATSC3i,-41.14271010988813
ATSC3m,-1440.5666382396116
ATSC3p,-7.721828440550987
ATSC3s,-27.117893349900633
ATSC3v,-1839.0298250864846
ATSC4Z,258.87534626038786
ATSC4c,0.22545845766192413
ATSC4d,0.7950138504155118
ATSC4i,1.003402290195166
ATSC4m,1227.4305071793624
ATSC4p,3.3259423454802874
ATSC4s,25.826958152365982
ATSC4v,1245.2224233636634
ATSC5Z,-229.57894736842104
ATSC5c,-0.37819692137821925
ATSC5d,2.157894736842106
ATSC5i,11.380612698303043
ATSC5m,-1083.4237308947368
ATSC5p,-0.28075278330647485
ATSC5s,-65.51926756190889
ATSC5v,-713.7513471908701
ATSC6Z,164.58448753462605
ATSC6c,0.4137949569971712
ATSC6d,-2.437673130193905
ATSC6i,18.560889431901973
ATSC6m,771.102913961911
ATSC6p,2.4422114761334948
ATSC6s,31.324356212167853
ATSC6v,689.1572842215353
ATSC7Z,-79.31578947368422
ATSC7c,-0.1970829903594143
ATSC7d,-2.8421052631578947
ATSC7i,-8.976212459525062
ATSC7m,-389.5818223289472
ATSC7p,-1.7881741945092093
ATSC7s,-16.586410728467257
ATSC7v,-691.3341308932183
ATSC8Z,1.0747922437673267
ATSC8c,0.046313318021847454
ATSC8d,3.7756232686980606
ATSC8i,-20.10652719337199
ATSC8m,16.224040545013764
ATSC8p,-2.43180288100128
ATSC8s,4.540038197888057
ATSC8v,-204.269456957109
AXp-0d,0.7483127663125443
AXp-1d,0.43598167093379125
AXp-2d,0.31558557074818044
AXp-3d,0.18282869707118227
AXp-4d,0.126952842296273
AXp-5d,0.07419110844116333
AXp-6d,0.05366567941453453
AXp-7d,0.03320888248010352
GATS1Z,0.8853065939476573
GATS1c,1.6035056140410604
GATS1d,1.2643884892086332
GATS1i,1.2297608589311133
GATS1m,0.875339049412375
GATS1p,1.2738480428367824
GATS1s,0.792684805610145
GATS1v,0.9844797571332761
GATS2Z,0.8295950805985485
GATS2c,0.6533116454747647
GATS2d,1.7591492023772288
GATS2i,1.1144240344281564
GATS2m,0.8228427982431564
GATS2p,1.034265029922339
GATS2s,0.41509041607277536
GATS2v,0.9435294455775546
GATS3Z,1.129081026011712
GATS3c,1.1772111980996944
GATS3d,0.9079385427827952
GATS3i,1.3439762394632415
GATS3m,1.1452777882763716
GATS3p,1.2230793207685946
GATS3s,0.9288015796995461
GATS3v,1.357340163365438
GATS4Z,0.6563989992719682
GATS4c,0.6800058581581845
GATS4d,0.8267155506364141
GATS4i,0.8552384880411501
GATS4m,0.6631595020376864
GATS4p,0.7466697266852933
GATS4s,0.6283361830710217
GATS4v,0.7714131471315131
GATS5Z,1.019617799113737
GATS5c,1.7015345260881503
GATS5d,0.6654676258992807
GATS5i,0.8631366381484892
GATS5m,1.0481899458055859
GATS5p,0.7711204973267346
GATS5s,1.5104144674789302
GATS5v,1.0742226508625363
GATS6Z,0.6037987683443932
GATS6c,0.3308839081483956
GATS6d,1.0096236443680877
GATS6i,0.7357885239824059
GATS6m,0.6118331606782863
GATS6p,0.7831481465797615
GATS6s,0.3038198284473841
GATS6v,0.8280813357365095
GATS7Z,0.9457984572460199
GATS7c,1.0541750184849343
GATS7d,0.9427458033573143
GATS7i,1.090103194596033
GATS7m,0.9655004078714898
GATS7p,1.030080434318906
GATS7s,0.9576950859820316
GATS7v,1.2252519736479492
GATS8Z,1.1696719909203948
GATS8c,0.6176429953253676
GATS8d,0.7822064382392393
GATS8i,1.1487977407833163
GATS8m,1.1504596868842945
GATS8p,1.2813971444675976
GATS8s,0.7676335296660495
GATS8v,1.1083645405635862
MATS1Z,0.23473973917105362
MATS1c,-0.6018675733439519
MATS1d,0.14084117321527398
MATS1i,0.04781038630920879
MATS1m,0.2217187081152051
MATS1p,-0.005512321141504239
MATS1s,-0.2323816508069741
MATS1v,0.07743867932917065
MATS2Z,0.08280707012323471
MATS2c,0.20796334764821012
MATS2d,-0.1937232822437702
MATS2i,-0.0062845527915503996
MATS2m,0.08894348082059604
MATS2p,0.015292843136084694
MATS2s,0.3312601828022208
MATS2v,0.07865490775657176
MATS3Z,-0.28916946897555973
MATS3c,-0.16240415662234856
MATS3d,-0.0627965712536354
MATS3i,-0.28538613841317595
MATS3m,-0.29929192848528446
MATS3p,-0.2737786828873383
MATS3s,-0.10871473332933823
MATS3v,-0.3815259393101168
MATS4Z,0.1966401124451346
MATS4c,0.13314704795963905
MATS4d,0.008823710262559178
MATS4i,0.005591869906810932
MATS4m,0.2048804677261458
MATS4p,0.09474061285547976
MATS4s,0.08318551452839114
MATS4v,0.20755070940892123
MATS5Z,-0.26846381093057603
MATS5c,-0.3438391060505697
MATS5d,0.03687050359712233
MATS5i,0.09763822698658703
MATS5m,-0.2784032219903244
MATS5p,-0.012311694008100515
MATS5s,-0.32487459539793373
MATS5v,-0.1831456044526148
MATS6Z,0.21831389580899047
MATS6c,0.4267379463602166
MATS6d,-0.0472457854611833
MATS6i,0.1806308035251472
MATS6m,0.22476415248112944
MATS6p,0.12148308160911556
MATS6s,0.17618448503896658
MATS6v,0.20058880885595295
MATS7Z,-0.12366650254390285
MATS7c,-0.23890495627165695
MATS7d,-0.06474820143884893
MATS7i,-0.10268005690456616
MATS7m,-0.13347911990773853
MATS7p,-0.10455439720169059
MATS7s,-0.10965738120567708
MATS7v,-0.23652458759759556
MATS8Z,0.0016189737041951654
MATS8c,0.05423813611422862
MATS8d,0.08309962199731741
MATS8i,-0.2222045189327579
MATS8m,0.0053702748914228595
MATS8p,-0.13736740432420513
MATS8s,0.02899798395995959
MATS8v,-0.06751722340301632
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,-3.676527830267909
SdssSe,0
SdsssP,0
SpAD_A,23.088234659766606
SpAD_D,179.9569464657102
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.3176725687915714
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-0.060808361153103396
SssssN,0
TMPC10,451
TMWC10,113.8550371755608
TSRW10,53.8360041875918
VE1_Dt,4.433039990447017
VE2_Dt,0.22165199952235085
VE3_Dt,2.1822327573620317
VR1_Dt,99.72615654143002
VR2_Dt,4.986307827071501
VR3_Dt,5.295575175591061
Xc-3dv,2.188548003109648
Xc-4dv,0.308925565098879
Xc-5dv,0.13024573573692622
Xc-6dv,0.019641855032959652
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1422588984322123
Xch-7d,0.3190355937288492
Xp-0dv,12.32780492029403
Xp-1dv,7.836534398722914
Xp-2dv,7.40946549161304
Xp-3dv,4.073981613199879
Xp-4dv,2.8551840765182988
Xp-5dv,1.6442427688463348
Xp-6dv,1.1128124248440374
Xp-7dv,0.4923638864842283
Xpc-4d,3.902775109937355
Xpc-5d,6.212063707042519
Xpc-6d,6.895406918401316
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,39
nFRing,0
nHBAcc,4
nHBDon,2
nHRing,0
nSpiro,0
naRing,1
piPC10,6.315018884354105
AATS0dv,7.064327485380117
AATS0pe,6.284089473684212
AATS0se,7.781627499999998
AATS1dv,5.094017094017094
AATS1pe,6.453784615384616
AATS1se,7.792767076923076
AATS2dv,5.2898550724637685
AATS2pe,6.341620289855071
AATS2se,7.731963072463768
AATS3dv,3.404255319148936
AATS3pe,6.29026595744681
AATS3se,7.733773914893618
AATS4dv,2.2621082621082618
AATS4pe,5.824047863247863
AATS4se,7.426259846153846
AATS5dv,2.5877192982456143
AATS5pe,6.329015789473684
AATS5se,7.865240763157894
AATS6dv,2.845771144278607
AATS6pe,5.8027731343283575
AATS6se,7.342509223880597
AATS7dv,2.7251461988304095
AATS7pe,6.141824561403507
AATS7se,7.630062456140354
AATS8dv,2.03954802259887
AATS8pe,5.863618644067799
AATS8se,7.462097423728813
AATSC0Z,11.252077562326871
AATSC0c,0.014472685607088797
AATSC0d,0.7700831024930747
AATSC0i,1.5336708638268404
AATSC0m,51.204778826177275
AATSC0p,0.30004933256069255
AATSC0s,2.6536258544889404
AATSC0v,51.278681367679575
AATSC1Z,2.6413097521130746
AATSC1c,-0.008710640166108475
AATSC1d,0.10845940762838269
AATSC1i,0.07332539647073918
AATSC1m,11.353057410664835
AATSC1p,-0.0016539682793685418
AATSC1s,-0.6166539566902072
AATSC1v,3.970953362854456
AATSC2Z,0.9317515757356771
AATSC2c,0.0030097881483102545
AATSC2d,-0.14918302621542412
AATSC2i,-0.009638435508582482
AATSC2m,4.554331263448961
AATSC2p,0.004588607375937581
AATSC2s,0.879040585646706
AATSC2v,4.033319952853472
AATSC3Z,-3.2537572935698718
AATSC3c,-0.0023504243000796584
AATSC3d,-0.04835857841692697
AATSC3i,-0.4376884054243418
AATSC3m,-15.32517700254906
AATSC3p,-0.08214711106969136
AATSC3s,-0.2884882271266025
AATSC3v,-19.564147075388135
AATSC4Z,2.212609797097332
AATSC4c,0.00192699536463183
AATSC4d,0.006794990174491554
AATSC4i,0.008576087950386035
AATSC4m,10.490859035721046
AATSC4p,0.02842685765367767
AATSC4s,0.22074323207150412
AATSC4v,10.642926695415927
AATSC5Z,-3.020775623268698
AATSC5c,-0.004976275281292359
