DLiP-ID,C004E8
DLiP-Mol-ID,35198
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H23Cl2NO3/c1-2-10-25-21(14-6-8-17(23)9-7-14)19(15-4-3-5-18(24)11-15)12-16(22(25)28)13-20(26)27/h3-9,11,16,19,21H,2,10,12-13H2,1H3,(H,26,27)/t16-,19?,21+/m0/s1"
Standard Inchi Key(RDKit),GRVKUEQTAYRZAX-FLBPPNPVSA-N
Canonical SMILES(RDKit),CCCN1C(=O)[C@H](CC(=O)O)CC(c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),420.336
MW Monoisotopic(RDKit),419.105498956
MolLogP(RDKit),5.55150000000001
XLogP(SDF),
XLogP(CDK),4.816
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),57.61
RO3 Pass,
Num RO5 Violations,1
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),28
QED Weighted(RDKit),0.666623689179322
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Tumour suppressor p53/oncoprotein Mdm2
Common Target Pref Name,P53/HDM2
RDKit Descriptors
Ipc,1731548.6429727154
qed,0.666623689179322
Chi0,20.25878406613483
Chi1,13.401085903164898
TPSA,57.61
Chi0n,15.646132803778174
Chi0v,17.157990695815084
Chi1n,9.435351205118067
Chi1v,10.191280151136523
Chi2n,7.220007506532327
Chi2v,8.092879067476296
Chi3n,5.261562788651558
Chi3v,5.748636206778782
Chi4n,4.124468578411569
Chi4v,4.449184190496384
MolMR,110.74980000000004
MolWt,420.336
fr_SH,0
Kappa1,20.68804803919763
Kappa2,8.973611208806405
Kappa3,4.5033388705835105
fr_ArN,0
fr_COO,1
fr_C_O,2
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,853.1152995638969
MolLogP,5.551500000000005
NOCount,4
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,2.09180246341959
SMR_VSA1,14.69560176298435
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,5.917906046161393
SMR_VSA5,38.145948943778
SMR_VSA6,6.544756405912575
SMR_VSA7,69.70310615856953
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,174.61573139224808
NHOHCount,1
PEOE_VSA1,10.006437125691184
PEOE_VSA2,9.589074368143644
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,54.39108525400209
PEOE_VSA7,48.234014503092446
PEOE_VSA8,28.425835125718017
