DLiP-ID,C000GX
AMW,7.14609902666668
IC0,1.3566695198333112
IC1,2.6061376606679536
IC2,3.2072117677592997
IC3,3.9691165296640616
IC4,4.254830815378347
IC5,4.599836172418182
MID,44.10005777689293
Mpe,0.9678804855275442
Mse,1.00478618249922
NdO,0
NdS,0
NsF,0
NsI,0
NtN,0
SMR,88.02000000000005
SdO,0
SdS,0
Spe,40.65098039215686
SsF,0
SsI,0
Sse,42.201019664967234
StN,0
fMF,0.3333333333333333
nBr,0
nCl,0
AMID,2.0045480807678606
BIC0,0.24037988818553913
BIC1,0.4617654265162944
BIC2,0.5682660329953085
BIC3,0.7032632292890669
BIC4,0.7538871778992263
BIC5,0.8150165450267763
CIC0,4.035647902945449
CIC1,2.786179762110807
CIC2,2.185105655019461
CIC3,1.423200893114699
CIC4,1.1374866074004135
CIC5,0.7924812503605789
GGI1,5.0
GGI2,1.7777777777777786
GGI3,1.375
GGI4,1.306666666666667
GGI5,0.7083333333333334
GGI6,0.20408163265306123
GGI7,0.3211805555555556
GGI8,0.18846056941295034
GGI9,0.176875
JGI1,0.21739130434782605
JGI2,0.05925925925925928
JGI3,0.04296875
JGI4,0.04666666666666667
JGI5,0.028333333333333332
JGI6,0.009718172983479106
JGI7,0.01605902777777778
JGI8,0.009423028470647516
JGI9,0.0110546875
MIC0,11.975061698727082
MIC1,21.89510478077544
MIC2,29.1146058810496
MIC3,33.33445132489179
MIC4,36.169748738192446
MIC5,37.763181452048244
MPC2,30
MPC3,38
MPC4,46
MPC5,56
MPC6,53
MPC7,51
MPC8,48
MPC9,52
Mare,0.980952380952381
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,4
NssS,0
NtCH,0
NtsC,0
RNCG,0.22570624495953318
RPCG,0.058751638510582044
SIC0,0.251593037550485
SIC1,0.483305684056886
SIC2,0.594774290217241
SIC3,0.7360687842479983
SIC4,0.7890542195095323
SIC5,0.8530351260456401
SaaN,0
SaaO,0
SaaS,0
Sare,41.2
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,21.12217678680747
SssS,0
StCH,0
StsC,0
TIC0,56.98011983299907
TIC1,109.45778174805405
TIC2,134.70289424589058
TIC3,166.70289424589058
TIC4,178.70289424589058
TIC5,193.19311924156364
Vabc,290.07697025345925
WPol,32
apol,46.603859999999976
bpol,27.008139999999997
nRot,6
ABCGG,13.581394934028191
ATS0Z,924.0
ATS0d,126.0
ATS0i,6722.456593314981
ATS0m,3640.947462
ATS0p,61.665274096980006
ATS0s,133.66666666666669
ATS0v,9110.542227963968
ATS1Z,1044.0
ATS1d,149.0
ATS1i,6191.112922927996
ATS1m,3943.4154869999984
ATS1p,74.81910620000004
ATS1s,142.11111111111111
ATS1v,11069.321870256892
ATS2Z,1380.0
ATS2d,232.0
ATS2i,10907.406369351183
ATS2m,5110.552653999999
ATS2p,101.63979965018802
ATS2s,212.6111111111111
ATS2v,14932.162217696885
ATS3Z,1516.0
ATS3d,250.0
ATS3i,11015.529461252252
ATS3m,5562.0056600000025
ATS3p,117.57832394169802
ATS3s,226.38888888888897
ATS3v,16888.02550238422
ATS4Z,1479.0
ATS4d,235.0
ATS4i,13359.502416123189
ATS4m,5258.950047999999
ATS4p,124.04469779194294
ATS4s,253.27777777777786
ATS4v,16799.167123115578
ATS5Z,1323.0
ATS5d,245.0
ATS5i,15917.279949623424
ATS5m,4622.495344999999
ATS5p,120.10803736692303
ATS5s,240.3888888888889
ATS5v,15771.904117294875
ATS6Z,1176.0
ATS6d,216.0
ATS6i,13610.859127338439
ATS6m,3983.212872999999
ATS6p,106.990658428188
ATS6s,228.1666666666667
ATS6v,14253.118753001254
ATS7Z,1077.0
ATS7d,190.0
ATS7i,12979.210263762874
ATS7m,3750.3691600000006
ATS7p,98.886938739829
ATS7s,194.6666666666667
ATS7v,12883.617184277677
ATS8Z,1069.0
ATS8d,180.0
ATS8i,13076.16834189232
ATS8m,3834.6326000000004
ATS8p,86.25792039231897
ATS8s,199.38888888888894
ATS8v,11436.085968315865
C1SP1,0
C1SP2,0
C1SP3,0
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.2222222222222222
GGI10,0.07835935108662381
JGI10,0.008706594565180425
JGT10,0.4495808249041702
Kier1,18.340264650283554
Kier2,9.333333333333334
Kier3,5.2631578947368425
MID_C,36.50880289315791
MID_N,0.0
MID_O,7.591254883735022
MID_X,0.0
MID_h,7.591254883735022
MPC10,55
MWC01,23.0
MWC02,4.672828834461906
MWC03,5.493061443340548
MWC04,6.340359303727752
MWC05,7.1785454837637
MWC06,8.030409562130485
MWC07,8.872487182278038
MWC08,9.72549660510262
MWC09,10.56887805605103
MWC10,11.422289344710784
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,2
NdssC,0
NdssS,0
NsCH3,4
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.8914000000000026
SRW02,3.8501476017100584
SRW03,0.0
SRW04,5.117993812416755
SRW05,0.0
SRW06,6.594413459749778
SRW07,0.0
SRW08,8.163656176168432
SRW09,0.0
SRW10,9.780585185434793
SaaCH,11.417759201476734
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.961167008980411
SaasN,0
SdCH2,0
SddsN,0
SdsCH,3.960174792139078
SdssC,0
SdssS,0
SsCH3,6.538722210596308
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.301741712346111
VE1_D,4.619000738773544
VE2_A,0.1955337141975505
VE2_D,0.2099545790351611
VE3_A,2.247477350436247
VE3_D,2.318635751755039
VR1_A,126.91119216535593
VR1_D,116.62381407859557
VR2_A,5.768690552970724
VR2_D,5.301082458117981
VR3_A,5.631944927928022
VR3_D,5.547410850807799
WPath,1155
Xc-3d,1.1498299142610593
Xc-4d,0.0
Xc-5d,0.08333333333333333
Xc-6d,0.0
Xp-0d,15.94938298937633
Xp-1d,10.693733105501336
Xp-2d,8.714763667726213
Xp-3d,7.450589170772085
Xp-4d,5.729800964986576
Xp-5d,4.704048986619533
Xp-6d,3.0264496154244522
Xp-7d,1.940304125028481
ZMIC0,77.11198162738799
ZMIC1,60.07082160993032
ZMIC2,43.24172048518517
ZMIC3,33.639336850480824
ZMIC4,27.782322369729634
ZMIC5,24.103403785667314
nAcid,0
nAtom,42
nBase,0
nRing,2
piPC1,3.4339872044851463
piPC2,3.9889840465642745
piPC3,4.564348191467836
piPC4,5.098340874515361
piPC5,5.6280706529205045
piPC6,5.796437617816474
piPC7,6.059634163146474
piPC8,6.304277398336431
piPC9,6.743028030589134
AATS0Z,22.0
AATS0d,3.0
AATS0i,160.05849031702334
AATS0m,86.68922528571429
AATS0p,1.4682208118328572
AATS0s,3.182539682539683
AATS0v,216.91767209438018
AATS1Z,24.27906976744186
AATS1d,3.4651162790697674
AATS1i,143.97937030065106
AATS1m,91.7073369069767
AATS1p,1.7399792139534893
AATS1s,3.304909560723514
AATS1v,257.42609000597423
AATS2Z,19.714285714285715
AATS2d,3.3142857142857145
AATS2i,155.8200909907312
AATS2m,73.00789505714285
AATS2p,1.4519971378598289
AATS2s,3.0373015873015867
AATS2v,213.3166031099555
AATS3Z,20.486486486486488
AATS3d,3.3783783783783785
AATS3i,148.85850623313854
AATS3m,75.16223864864868
AATS3p,1.5888962694824056
AATS3s,3.0593093093093104
AATS3v,228.21656084302998
AATS4Z,16.806818181818183
AATS4d,2.6704545454545454
AATS4i,151.81252745594531
AATS4m,59.760795999999985
AATS4p,1.4095988385448062
AATS4s,2.8781565656565666
AATS4v,190.89962639904067
AATS5Z,13.23
AATS5d,2.45
AATS5i,159.17279949623423
AATS5m,46.224953449999994
AATS5p,1.2010803736692304
AATS5s,2.403888888888889
AATS5v,157.71904117294875
AATS6Z,13.674418604651162
AATS6d,2.511627906976744
AATS6i,158.26580380626092
AATS6m,46.316428755813945
AATS6p,1.2440774235835814
AATS6s,2.653100775193799
AATS6v,165.73393898838668
AATS7Z,13.134146341463415
AATS7d,2.317073170731707
AATS7i,158.28305199710823
AATS7m,45.73620926829269
AATS7p,1.2059382773149878
AATS7s,2.373983739837399
AATS7v,157.11728273509362
AATS8Z,13.3625
AATS8d,2.25
AATS8i,163.45210427365402
AATS8m,47.932907500000006
AATS8p,1.078224004903987
AATS8s,2.4923611111111117
AATS8v,142.9510746039483
AMID_C,1.659491040598087
AMID_N,0.0
AMID_O,0.34505704016977373
AMID_X,0.0
AMID_h,0.34505704016977373
ATS0dv,316.0
ATS0pe,261.1794
ATS0se,323.505432
ATS1dv,298.0
ATS1pe,279.91350000000006
ATS1se,335.73145199999976
ATS2dv,377.0
ATS2pe,451.88700000000017
ATS2se,554.3201200000001
ATS3dv,393.0
ATS3pe,476.29150000000004
ATS3se,578.3537839999998
ATS4dv,352.0
ATS4pe,545.7027
ATS4se,671.5347759999997
ATS5dv,243.0
ATS5pe,592.4265000000003
ATS5se,745.6259239999998
ATS6dv,237.0
ATS6pe,532.68
ATS6se,663.9767800000001
ATS7dv,266.0
ATS7pe,483.46049999999997
ATS7se,608.2351600000002
ATS8dv,274.0
ATS8pe,473.2447
ATS8se,599.2770800000001
ATSC0Z,314.4761904761905
ATSC0c,1.1704031953666478
ATSC0d,22.285714285714285
ATSC0i,56.38967254994185
ATSC0m,1493.0301925714284
ATSC0p,9.95289869460857
ATSC0s,23.571428571428573
ATSC0v,2147.6655766222775
ATSC1Z,22.321995464852648
ATSC1c,-0.33626973771006957
ATSC1d,13.183673469387756
ATSC1i,-10.82808981407045
ATSC1m,101.13898522448983
ATSC1p,-1.6316236923244878
ATSC1s,-0.9818594104308387
ATSC1v,-121.51558373473625
ATSC2Z,33.96825396825398
ATSC2c,-0.2796526209547927
ATSC2d,2.5714285714285703
ATSC2i,31.30013819919054
ATSC2m,186.50627028571435
ATSC2p,5.546927885307999
ATSC2s,-4.341269841269843
ATSC2v,997.7269217090075
ATSC3Z,-76.74376417233557
ATSC3c,-0.2928822591379653
ATSC3d,-8.836734693877547
ATSC3i,-6.127614291978129
ATSC3m,-360.03737995918357
ATSC3p,-1.1720054075313855
ATSC3s,-6.522675736961453
ATSC3v,-350.88145220891045
ATSC4Z,-97.23582766439904
ATSC4c,0.5999473717380337
ATSC4d,-9.693877551020407
ATSC4i,-30.30677406842376
ATSC4m,-485.34778553061204
ATSC4p,-5.6770889765563854
ATSC4s,2.0170068027210886
ATSC4v,-1245.8639021758886
ATSC5Z,39.00907029478458
ATSC5c,-0.06839761211293505
ATSC5d,-9.346938775510203
ATSC5i,-3.557995603047255
ATSC5m,184.42581973469382
ATSC5p,-0.35108401362026553
ATSC5s,4.933106575963718
ATSC5v,118.50219563852471
ATSC6Z,-193.07029478458048
ATSC6c,-0.39732297575130315
ATSC6d,-0.6326530612244895
ATSC6i,-1.727774362842557
ATSC6m,-904.0503618367344
ATSC6p,-0.8707682768481223
ATSC6s,-16.46371882086168
ATSC6v,-678.2538809316069
ATSC7Z,23.21315192743763
ATSC7c,-0.14778431234646286
ATSC7d,7.489795918367346
ATSC7i,-13.063474211945183
ATSC7m,103.00197197959187
ATSC7p,-2.0274290446205914
ATSC7s,-0.5442176870748288
ATSC7v,-187.65906379765258
ATSC8Z,207.14058956916102
ATSC8c,0.6875408853181976
ATSC8d,-1.1632653061224496
ATSC8i,9.14047312979675
ATSC8m,972.4867995306123
ATSC8p,2.088124847569815
ATSC8s,18.633786848072564
ATSC8v,865.3753603792809
AXp-0d,0.7249719540625604
AXp-1d,0.46494491763049284
AXp-2d,0.29049212225754045
AXp-3d,0.19606813607294962
AXp-4d,0.12456089054318643
AXp-5d,0.08400087476106309
AXp-6d,0.05710282293253684
AXp-7d,0.038045178922127075
GATS1Z,0.8065090924457341
GATS1c,1.2401009425669187
GATS1d,0.5989862850327967
GATS1i,1.3003815051918597
GATS1m,0.8137866132284111
GATS1p,1.2528674314482457
GATS1s,0.8854279226372248
GATS1v,1.060662971390128
GATS2Z,0.9498788612961842
GATS2c,1.5247817536078787
GATS2d,1.1564102564102565
GATS2i,0.6852611126975675
GATS2m,0.9338776840703499
GATS2p,0.657620063359764
GATS2s,1.3004040404040402
GATS2v,0.6653031041203878
GATS3Z,1.060622554717043
GATS3c,1.2381353694118988
GATS3d,1.5041146916146917
GATS3i,1.132096877511914
GATS3m,1.0597370482268356
GATS3p,1.1167140182117221
GATS3s,1.1047502047502045
GATS3v,1.0736305738153795
GATS4Z,1.0555973308187874
GATS4c,0.5823732705499273
GATS4d,1.1498397435897436
GATS4i,1.2899935265745959
GATS4m,1.0670475003242963
GATS4p,1.3025277043141226
GATS4s,0.8043598867462503
GATS4v,1.274274647823234
GATS5Z,0.8969836462749848
GATS5c,0.7877896819384059
GATS5d,1.2602243589743591
GATS5i,0.9964116488645233
GATS5m,0.9007715583860568
GATS5p,0.9970375771361583
GATS5s,0.747456228956229
GATS5v,0.9766338897463789
GATS6Z,1.2923853408082486
GATS6c,1.2947861831730754
GATS6d,0.8877832438878951
GATS6i,0.9956959229741876
GATS6m,1.2853919693426619
GATS6p,1.0127374099941537
GATS6s,1.4281457990760316
GATS6v,1.10755884626698
GATS7Z,0.8943443367655965
GATS7c,0.7441781112554383
GATS7d,0.7516025641025641
GATS7i,1.0935368115653437
GATS7m,0.9018618008862413
GATS7p,1.094478477069505
GATS7s,0.803114478114478
GATS7v,1.0530415339716621
GATS8Z,0.6526924969715323
GATS8c,0.5573244479379885
GATS8d,1.0003605769230768
GATS8i,0.8475989747837303
GATS8m,0.6572724915168131
GATS8p,0.8363414070911026
GATS8s,0.5281597222222221
GATS8v,0.7739376840813439
MATS1Z,0.06933077909089641
MATS1c,-0.28062936990598675
MATS1d,0.5778175313059034
MATS1i,-0.18755692831015866
MATS1m,0.06616538385638734
MATS1p,-0.16012209148245152
MATS1s,-0.04068592905802206
MATS1v,-0.05526448867035426
MATS2Z,0.06480920654149004
MATS2c,-0.14336219623897403
MATS2d,0.06923076923076919
MATS2i,0.33304117705031233
MATS2m,0.07495076973540506
MATS2p,0.3343906969521998
MATS2s,-0.11050505050505054
MATS2v,0.27873806776141763
MATS3Z,-0.1385073747278471
MATS3c,-0.14202838138232743
MATS3d,-0.22505197505197497
MATS3i,-0.06167503696018316
MATS3m,-0.13686631455516113
MATS3p,-0.06683402280472876
MATS3s,-0.15705705705705708
MATS3v,-0.09272809254036504
MATS4Z,-0.14757240790705348
MATS4c,0.24464946734857115
MATS4d,-0.20760489510489508
MATS4i,-0.25651145077432963
MATS4m,-0.155149750104529
MATS4p,-0.2722342326541246
MATS4s,0.040840220385674926
MATS4v,-0.2768665982612187
MATS5Z,0.052098728043609925
MATS5c,-0.02454453063795124
MATS5d,-0.17615384615384616
MATS5i,-0.02650056447758869
MATS5m,0.05188029329478257
MATS5p,-0.014815310619044807
MATS5s,0.08789898989898988
MATS5v,0.02317442841657739
MATS6Z,-0.2998323778400687
MATS6c,-0.16579026274198233
MATS6d,-0.01386404293381037
MATS6i,-0.014963675859369962
MATS6m,-0.2957160341467878
MATS6p,-0.04272714301140549
MATS6s,-0.34110876203899465
MATS6v,-0.15423270319053595
MATS7Z,0.03780783265131256
MATS7c,-0.06467378437142865
MATS7d,0.1721388367729831
MATS7i,-0.11865732614722861
MATS7m,0.035335593253101066
MATS7p,-0.10433535984038551
MATS7s,-0.01182557280118253
MATS7v,-0.044754666701069534
MATS8Z,0.3458093579648698
MATS8c,0.30840565560740585
MATS8d,-0.027403846153846168
MATS8i,0.0850997740569118
MATS8m,0.3419593068471359
MATS8p,0.11014535349063626
MATS8s,0.4150252525252526
MATS8v,0.21154227601564188
MAXssO,5.385414304610733
MINssO,5.1978584761498725
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,28.59915211142019
SpAD_D,217.24181756446362
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,474
TMWC10,117.30435581556688
TSRW10,55.50679623547982
VE1_Dt,4.6411663401693
VE2_Dt,0.2109621063713318
VE3_Dt,2.3234230614309874
VR1_Dt,114.66484624159607
VR2_Dt,5.212038465527094
VR3_Dt,5.530470853143503
Xc-3dv,0.44260808852908146
Xc-4dv,0.0
Xc-5dv,0.019641855032959652
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.13608276348795434
Xch-7d,0.2886751345948129
Xp-0dv,13.25179531537246
Xp-1dv,6.830258024587601
Xp-2dv,4.587212869343177
Xp-3dv,3.2697598945086717
Xp-4dv,2.0678048416127246
Xp-5dv,1.3971811951754178
Xp-6dv,0.7309574421162701
Xp-7dv,0.39571122160501904
Xpc-4d,2.696003974393064
Xpc-5d,4.015160186261491
Xpc-6d,5.738991262022257
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,43
nFRing,0
nHBAcc,4
nHBDon,0
nHRing,0
nSpiro,0
naRing,2
piPC10,7.126639773375963
AATS0dv,7.523809523809524
AATS0pe,6.218557142857143
AATS0se,7.702510285714285
AATS1dv,6.930232558139535
AATS1pe,6.5096162790697685
AATS1se,7.807708186046506
AATS2dv,5.385714285714286
AATS2pe,6.455528571428574
AATS2se,7.918858857142858
AATS3dv,5.3108108108108105
AATS3pe,6.436371621621622
AATS3se,7.815591675675673
AATS4dv,4.0
AATS4pe,6.201167045454546
AATS4se,7.631076999999997
AATS5dv,2.43
AATS5pe,5.924265000000003
AATS5se,7.456259239999998
AATS6dv,2.755813953488372
AATS6pe,6.193953488372093
AATS6se,7.72066023255814
AATS7dv,3.2439024390243905
AATS7pe,5.89585975609756
AATS7se,7.417501951219514
AATS8dv,3.425
AATS8pe,5.915558750000001
AATS8se,7.490963500000001
AATSC0Z,7.487528344671202
AATSC0c,0.02786674274682495
AATSC0d,0.5306122448979591
AATSC0i,1.3426112511890917
AATSC0m,35.548337918367345
AATSC0p,0.23697377844306117
AATSC0s,0.5612244897959184
AATSC0v,51.1348946814828
AATSC1Z,0.5191161736012244
AATSC1c,-0.007820226458373712
AATSC1d,0.3065970574276222
AATSC1i,-0.2518160421876849
AATSC1m,2.352069423825345
AATSC1p,-0.03794473703080204
AATSC1s,-0.022833939777461364
AATSC1v,-2.825943807784564
AATSC2Z,0.4852607709750569
AATSC2c,-0.003995037442211325
AATSC2d,0.036734693877551
AATSC2i,0.44714483141700767
AATSC2m,2.6643752897959194
AATSC2p,0.07924182693297141
AATSC2s,-0.062018140589569185
AATSC2v,14.253241738700106
AATSC3Z,-1.037077894220751
AATSC3c,-0.0039578683667292605
AATSC3d,-0.11941533370104794
AATSC3i,-0.08280559854024498
AATSC3m,-4.8653699994484265
AATSC3p,-0.01583791091258629
AATSC3s,-0.08814426671569531
AATSC3v,-4.741641246066357
AATSC4Z,-1.1049525870954435
AATSC4c,0.006817583769750383
AATSC4d,-0.1101576994434137
AATSC4i,-0.3443951598684518
AATSC4m,-5.515315744666046
AATSC4p,-0.06451237473359529
AATSC4s,0.022920531849103278
AATSC4v,-14.157544342907824
AATSC5Z,0.39009070294784576
AATSC5c,-0.0006839761211293505
AATSC5d,-0.09346938775510204
AATSC5i,-0.03557995603047255
AATSC5m,1.844258197346938
AATSC5p,-0.0035108401362026554
AATSC5s,0.04933106575963718
AATSC5v,1.185021956385247
AATSC6Z,-2.24500342772768
AATSC6c,-0.004620034601759339
AATSC6d,-0.007356430944470808
AATSC6i,-0.02009039956793671
AATSC6m,-10.51221350972947
AATSC6p,-0.010125212521489794
