DLiP-ID,T007OE
AATSC6d,-0.1866213151927438
AATSC6i,-0.42140132051529283
AATSC6m,-3.2243177555555538
AATSC6p,-0.07026941380638141
AATSC6s,-0.21029730410682795
AATSC6v,-11.052367088933956
AATSC7Z,0.22237860661505948
AATSC7c,-0.0008029209609036805
AATSC7d,-0.007300023457658942
AATSC7i,-0.22761993422746393
AATSC7m,0.9400948045977053
AATSC7p,-0.035964274583528966
AATSC7s,-0.2572674433758178
AATSC7v,-3.923823958476458
AATSC8Z,0.5398886827458249
AATSC8c,-0.012183051408576534
AATSC8d,0.13254174397031535
AATSC8i,0.2788715947866942
AATSC8m,2.906012127272733
AATSC8p,0.054078808818417444
AATSC8s,-0.9833147804576372
AATSC8v,12.049154698334037
ATS0are,234.65
ATS1are,245.0
ATS2are,397.25
ATS3are,516.15
ATS4are,529.3100000000001
ATS5are,532.2199999999999
ATS6are,573.71
ATS7are,565.9300000000001
ATS8are,369.7699999999999
ATSC0dv,158.74285714285713
ATSC0pe,5.159714285714285
ATSC0se,4.102337142857141
ATSC1dv,28.993469387755106
ATSC1pe,-0.02194693877551023
ATSC1se,-0.05578775510204049
ATSC2dv,8.019591836734694
ATSC2pe,0.7371551020408162
ATSC2se,0.6026844081632655
ATSC3dv,-30.069387755102035
ATSC3pe,-1.2765469387755097
ATSC3se,-1.0833997551020405
ATSC4dv,-36.46204081632653
ATSC4pe,0.13757551020408215
ATSC4se,0.39350204081632656
ATSC5dv,-55.561632653061224
ATSC5pe,-1.4951795918367334
ATSC5se,-1.0309623673469381
ATSC6dv,-11.110204081632652
ATSC6pe,-0.376836734693876
ATSC6se,-0.5467789387755095
ATSC7dv,27.69632653061224
ATSC7pe,0.5717387755102042
ATSC7se,0.094619102040816
ATSC8dv,-6.967346938775506
ATSC8pe,-1.7731224489795927
ATSC8se,-1.682733795918368
AXp-0dv,0.5101670603722521
AXp-1dv,0.267781395233991
AXp-2dv,0.13645848329478544
AXp-3dv,0.07128923441244293
AXp-4dv,0.03667109922649076
AXp-5dv,0.019119039996423438
AXp-6dv,0.00954322846869007
AXp-7dv,0.004981368893860198
BertzCT,1156.264890483857
ECIndex,400
ETA_eta,16.012857218395975
GATS1dv,0.3776382099958319
GATS1pe,0.5182824717810918
GATS1se,0.5653199045678786
GATS2dv,0.6249926235409365
GATS2pe,0.5601625455360796
GATS2se,0.5923145791640931
GATS3dv,0.931695464362851
GATS3pe,0.925122203610388
GATS3se,0.9352070213634321
GATS4dv,0.9717555928859026
GATS4pe,0.8592276413593575
GATS4se,0.8417283396882949
GATS5dv,0.9547910865925908
GATS5pe,0.8796919334684103
GATS5se,0.8649772825018416
GATS6dv,0.894808415326774
GATS6pe,0.8412061391365337
GATS6se,0.8448219992598879
GATS7dv,1.1238445751926054
GATS7pe,1.1428069743299896
GATS7se,1.1380422546750277
GATS8dv,1.6180541920282743
GATS8pe,1.8695644075731561
GATS8se,1.8751554330955347
LogEE_A,4.1710749628288735
LogEE_D,107.92126422062809
MATS1dv,0.16822496305558715
MATS1pe,-0.00391771415914503
MATS1se,-0.01252541096874095
MATS2dv,0.02898653353633349
MATS2pe,0.08197311362846191
MATS2se,0.084294029776686
MATS3dv,-0.08287212023038155
MATS3pe,-0.10824035107148786
MATS3se,-0.11554081889208802
MATS4dv,-0.09924983779075451
MATS4pe,0.01152122090896852
MATS4se,0.04144753103186556
MATS5dv,-0.1475946984482205
MATS5pe,-0.12219618826376988
MATS5se,-0.1059745096061861
MATS6dv,-0.027217822574194063
MATS6pe,-0.028402274027723825
MATS6se,-0.05183295437784513
MATS7dv,0.07019024684921757
MATS7pe,0.04457802108414757
MATS7se,0.009278895095131214
MATS8dv,-0.027930492833300596
MATS8pe,-0.21868471525152416
MATS8se,-0.261029398636115
MAXaaCH,1.715792076089695
MAXaaaC,0.582823129251701
MAXaasC,0.582823129251701
MAXdssC,-1.3068686486940446
MDEC-22,11.345370619752302
MDEC-23,30.03177099508767
MDEC-33,15.893778541040087
MDEO-11,0.873580464736299
MDEO-12,0.7559289460184545
MINaaCH,1.316845238095238
MINaaaC,0.28588057445200343
MINaasC,-0.24257920760896923
MINdssC,-1.3068686486940446
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.25
SM1_Dzi,0.865670929391506
SM1_Dzm,1.2463278954934687
SM1_Dzp,-5.41147132169576
SM1_Dzv,-1.9949723902901284
SddssSe,0
SpAD_Dt,625.174567532481
SpAbs_A,32.46676590890414
SpAbs_D,215.84252844125643
SpMAD_A,1.2986706363561655
SpMAD_D,8.633701137650258
SpMax_A,2.534091672456397
SpMax_D,107.92126422062809
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,93.4
TpiPC10,9.875279353444398
VAdjMat,5.807354922057604
VE1_DzZ,4.927846473144429
VE1_Dzi,4.925973047303987
VE1_Dzm,4.927829045644321
VE1_Dzp,4.884351135735056
VE1_Dzv,4.909127354966636
VE2_DzZ,0.19711385892577715
VE2_Dzi,0.1970389218921595
VE2_Dzm,0.19711316182577285
VE2_Dzp,0.19537404542940223
VE2_Dzv,0.19636509419866546
VE3_DzZ,2.5111928036315287
VE3_Dzi,2.5108125600398683
VE3_Dzm,2.5111892670905633
VE3_Dzp,2.5023271806519314
VE3_Dzv,2.50738692977237
VR1_DzZ,151.6329784064577
VR1_Dzi,151.86635039874784
VR1_Dzm,151.6351944024004
VR1_Dzp,156.0288803906989
VR1_Dzv,153.68784068917367
VR2_DzZ,6.065319136258308
VR2_Dzi,6.074654015949914
VR2_Dzm,6.065407776096016
VR2_Dzp,6.241155215627956
VR2_Dzv,6.147513627566947
VR3_DzZ,5.937753717087625
VR3_Dzi,5.939291592240125
VR3_Dzm,5.937768331189211
VR3_Dzp,5.966331852698725
VR3_Dzv,5.951214268613778
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.08864805928724231
Xch-7dv,0.12623089572455537
Xpc-4dv,1.3672260820022726
Xpc-5dv,2.0370394843103705
Xpc-6dv,2.9698939682649494
Zagreb1,138.0
Zagreb2,167.0
fragCpx,184.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,4
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,21
nBondsD,2
nBondsM,23
nBondsO,28
nBondsS,15
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,5
naHRing,1
AATS0are,6.704285714285715
AATS1are,6.447368421052632
AATS2are,6.512295081967213
AATS3are,6.451874999999999
AATS4are,6.534691358024692
AATS5are,6.412289156626505
AATS6are,6.374555555555556
AATS7are,6.504942528735633
AATS8are,6.7230909090909075
AATSC0dv,4.535510204081632
AATSC0pe,0.1474204081632653
AATSC0se,0.11720963265306117
AATSC1dv,0.7629860365198712
AATSC1pe,-0.000577551020408164
AATSC1se,-0.0014680988184747497
AATSC2dv,0.13146871863499499
AATSC2pe,0.012084509869521578
AATSC2se,0.009880072264971566
AATSC3dv,-0.37586734693877544
AATSC3pe,-0.01595683673469387
AATSC3se,-0.013542496938775506
AATSC4dv,-0.4501486520534139
AATSC4pe,0.0016984630889392857
AATSC4se,0.004858049886621315
AATSC5dv,-0.6694172608802557
AATSC5pe,-0.018014211949840164
AATSC5se,-0.012421233341529374
AATSC6dv,-0.12344671201814059
AATSC6pe,-0.0041870748299319555
AATSC6se,-0.006075321541950106
AATSC7dv,0.3183485808116349
AATSC7pe,0.006571710063335681
AATSC7se,0.0010875758855266207
AATSC8dv,-0.12667903525046376
AATSC8pe,-0.03223858998144714
AATSC8se,-0.03059515992578851
AETA_eta,0.640514288735839
ATSC0are,5.785714285714283
ATSC1are,-0.047346938775510564
ATSC2are,0.8563265306122445
ATSC3are,-1.4887755102040818
ATSC4are,0.3102040816326532
ATSC5are,-1.601836734693878
ATSC6are,-0.514693877551022
ATSC7are,0.47265306122448897
ATSC8are,-2.184693877551019
BCUTZ-1h,8.029817947298703
BCUTZ-1l,5.65888300845833
BCUTc-1h,0.4352996509213954
BCUTc-1l,-0.8888102269480418
BCUTd-1h,3.2924764819597745
BCUTd-1l,0.9727218580903046
BCUTi-1h,13.643791062951708
BCUTi-1l,10.919481999910918
BCUTm-1h,16.0154570627878
BCUTm-1l,11.67089331165144
BCUTp-1h,2.029725516784517
BCUTp-1l,0.7414174341315111
BCUTs-1h,8.002974153934932
BCUTs-1l,1.3681184951883958
BCUTv-1h,20.934582661906255
BCUTv-1l,14.70043279573369
BalabanJ,1.6272149887040777
Diameter,9
ETA_beta,37.5
GATS1are,0.5335282651072126
GATS2are,0.568386966201174
GATS3are,0.9292283950617286
GATS4are,0.8517360158512423
GATS5are,0.8729852744310577
GATS6are,0.8380603566529494
GATS7are,1.140184475663403
GATS8are,1.8820965207631877
HybRatio,0.0
Lipinski,True
LogEE_Dt,310.6418157189686
MATS1are,-0.007537361923326897
MATS2are,0.08492208055049584
MATS3are,-0.11257716049382722
MATS4are,0.02316720012193265
MATS5are,-0.11674847538301363
MATS6are,-0.03459533607681768
MATS7are,0.03286504895700294
MATS8are,-0.2402918069584736
NsssssAs,0
RotRatio,0.07142857142857142
SM1_Dzpe,1.2936046511627908
SM1_Dzse,1.2424740010946906
SMR_VSA1,19.42474291080658
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,76.45044975228548
SMR_VSA8,0.0
SMR_VSA9,28.200113727249335
SpAD_DzZ,152.48862486919774
SpAD_Dzi,154.2719813466268
SpAD_Dzm,152.50561096912924
SpAD_Dzp,183.32127024143583
SpAD_Dzv,167.46395004531772
SpAbs_Dt,625.174567532481
SpDiam_A,5.068183344912792
SpDiam_D,144.91517501340476
SpMAD_Dt,25.00698270129924
SpMax_Dt,310.6418157189686
SsssssAs,0
VE1_Dzpe,4.928020322064416
VE1_Dzse,4.927810745266693
VE2_Dzpe,0.19712081288257666
VE2_Dzse,0.1971124298106677
VE3_Dzpe,2.5112280818924098
VE3_Dzse,2.5111855534041836
VMcGowan,226.9699999999999
VR1_Dzpe,151.6110049900116
VR1_Dzse,151.63752040121457
VR2_Dzpe,6.0644401996004635
VR2_Dzse,6.065500816048583
VR3_Dzpe,5.937608794730132
VR3_Dzse,5.9377836705105596
mZagreb1,7.861111111111111
mZagreb2,5.361111111111109
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,27
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.16530612244897952
AATSC1are,-0.0012459720730397517
AATSC2are,0.014038139846102369
AATSC3are,-0.01860969387755102
AATSC4are,0.003829680020156212
AATSC5are,-0.01929923776739612
AATSC6are,-0.005718820861678023
AATSC7are,0.0054327938071780345
AATSC8are,-0.039721706864563985
AETA_beta,1.5
BCUTdv-1h,7.005186750217451
BCUTdv-1l,2.752027152999314
BCUTpe-1h,3.5020702426407144
BCUTpe-1l,2.2066808234858426
BCUTse-1h,3.7149739736264644
BCUTse-1l,2.4027522648025847
ETA_alpha,11.666666666666666
ETA_dBeta,6.5
ETA_eta_B,0.3724996667149032
ETA_eta_F,29.510245258516303
ETA_eta_L,4.4242394246903665
ETA_eta_R,45.52310247691228
ETA_psi_1,0.5468750000000002
LabuteASA,141.28755158638103
LogEE_DzZ,76.29431243459885
LogEE_Dzi,77.17061751048907
LogEE_Dzm,76.30265860038436
LogEE_Dzp,90.41751164743638
LogEE_Dzv,83.33298054460084
PEOE_VSA1,19.42474291080658
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,5.749511833283905
PEOE_VSA6,36.39820241076966
PEOE_VSA7,23.762552697081826
PEOE_VSA8,28.142945758017394
PEOE_VSA9,5.969305287951849
SM1_Dzare,1.4285714285714284
SpAD_Dzpe,152.27400512113587
SpAD_Dzse,152.5234390925064
SpAbs_DzZ,151.3386248691977
SpAbs_Dzi,153.47556409158665
SpAbs_Dzm,151.3589893052752
SpAbs_Dzp,186.2464946165686
SpAbs_Dzv,168.6609334794918
SpDiam_Dt,428.17540387027793
SpMAD_DzZ,6.09954499476791
SpMAD_Dzi,6.170879253865072
SpMAD_Dzm,6.10022443876517
SpMAD_Dzp,7.332850809657433
SpMAD_Dzv,6.698558001812708
SpMax_DzZ,76.29431243459885
SpMax_Dzi,77.17061751048907
SpMax_Dzm,76.30265860038436
SpMax_Dzp,90.41751164743638
SpMax_Dzv,83.33298054460084
VE1_Dzare,4.928549729514277
VE2_Dzare,0.19714198918057108
VE3_Dzare,2.5113355041392156
VR1_Dzare,151.5432532937401
VR2_Dzare,6.061730131749604
VR3_Dzare,5.93716181636484
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,20
nAromBond,21
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4666666666666666
AETA_dBeta,0.26
AETA_eta_B,0.014899986668596129
AETA_eta_F,1.1804098103406522
AETA_eta_L,0.17696957698761465
AETA_eta_R,1.8209240990764912
BCUTare-1h,3.5559289010824116
BCUTare-1l,2.15708357530261
ETA_beta_s,15.5
ETA_dPsi_A,0.16712499999999975
ETA_dPsi_B,0.0
ETA_eta_BR,0.7164996667149032
ETA_eta_FL,7.617474470967826
ETA_eta_RL,12.041713895658193
LogEE_Dzpe,76.18874674661444
LogEE_Dzse,76.311418506297
PEOE_VSA10,11.343267560516685
PEOE_VSA11,5.428790391900541
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,15.641845181581951
SlogP_VSA2,5.969305287951849
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,10.357988675768818
SlogP_VSA6,69.87535880574127
SlogP_VSA7,0.0
SlogP_VSA8,33.41984625007247
SlogP_VSA9,0.0
SpAD_Dzare,151.61065545069454
SpAbs_Dzpe,151.08637855992976
SpAbs_Dzse,151.3803630114993
SpDiam_DzZ,106.0452760423311
SpDiam_Dzi,106.77774702654631
SpDiam_Dzm,106.05223095564847
SpDiam_Dzp,119.07599721795037
SpDiam_Dzv,112.26358708699311
SpMAD_Dzpe,6.090960204845435
SpMAD_Dzse,6.100937563700256
SpMax_Dzpe,76.18874674661444
SpMax_Dzse,76.311418506297
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,1
nG12FaRing,1
nG12aHRing,0
nHeavyAtom,25
AETA_beta_s,0.62
AETA_eta_BR,0.028659986668596128
AETA_eta_FL,0.30469897883871305
AETA_eta_RL,0.4816685558263277
DetourIndex,3844
EState_VSA1,5.969305287951849
EState_VSA2,28.085021277398127
EState_VSA3,22.076578689555785
EState_VSA4,0.0
EState_VSA5,30.33183534230805
EState_VSA6,30.33183534230805
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,4.417150937053347
ETA_beta_ns,22.0
ETA_shape_p,0.11428571428571428
ETA_shape_x,0.0
ETA_shape_y,0.4285714285714286
GhoseFilter,True
LogEE_Dzare,75.86247058249012
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,150.31142201472318
SpDiam_Dzpe,105.95907231628232
SpDiam_Dzse,106.05953108656297
SpMAD_Dzare,6.064426218027782
SpMax_Dzare,75.86247058249012
TopoPSA(NO),93.4
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.707285289115646
VSA_EState9,62.45938137755103
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,1
AETA_beta_ns,0.88
EState_VSA10,19.802129157825057
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.033333333333333354
FilterItLogS,-6.315294125354871
SpDiam_Dzare,105.69301989878944
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6952380952380952
ETA_epsilon_2,0.853333333333333
ETA_epsilon_3,0.4449275362318844
ETA_epsilon_4,0.5610062893081763
ETA_epsilon_5,0.853333333333333
AETA_beta_ns_d,0.04
ETA_dEpsilon_A,0.2503105590062108
ETA_dEpsilon_B,0.1342318059299189
ETA_dEpsilon_C,-0.1160787530762919
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.8
MDEDescriptor,"0.0,0.0,0.0,0.0,11.345370619752302,30.03177099508767,0.0,15.893778541040087,0.0,0.0,0.873580464736299,0.7559289460184545,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,45.87792999999999
BCUTDescriptor,"11.850000000000005,15.998939843715524,-0.3087850880257521,0.3866892849270871,4.53667760272295,12.782194938141856"
BPolDescriptor,16.680069999999997
TPSADescriptor,93.4
ALOGPDescriptor,"2.819200000000001,7.947888640000005,82.2006"
XLogPDescriptor,4.88
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,330.0528235
ChiPathDescriptor,"17.551677284948283,12.041713895658194,11.35355275888829,9.426658064744213,8.434989718072583,7.497108987896027,5.631488492427534,4.270087587917682,11.99824756328785,7.119914593542523,5.204937131616857,3.844137778430226,2.8435870354559274,2.0882324537814054,1.1868391215167668,0.737860396435208"
ChiChainDescriptor,"0.0,0.0,0.0,0.2647770179839391,0.5615894732135313,0.0,0.0,0.0,0.08864805928724231,0.117138483631389"
AtomCountDescriptor,35
BondCountDescriptor,28
SmallRingDescriptor,"4,4,2,2,0,0,0,4,0,0,0"
ChiClusterDescriptor,"1.8994591009192208,0.0,0.46380384601941854,0.0,0.537067646536548,0.0,0.10898061194184933,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,14,5,0,0,0,0"
ZagrebIndexDescriptor,138.0
LargestChainDescriptor,10
MannholdLogPDescriptor,3.1100000000000003
WeightedPathDescriptor,"51.73874948535507,2.069549979414203,13.164403834573664,13.164403834573664,0.0"
FractionalPSADescriptor,0.28298500527749615
WienerNumbersDescriptor,"1304.0,45.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.273894190313114,7.3638430591878805,11.72104200947431,1.230522469028042,1.8685140860063714,2.4761421981521594"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,25
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,2
KappaShapeIndicesDescriptor,"18.367346938775512,7.552647233789411,3.5752539242843953"
AromaticAtomsCountDescriptor,20
AromaticBondsCountDescriptor,21
FragmentComplexityDescriptor,844.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"28.87234517770473,29.992551862795384,45.09538880686659,49.31719570272333,50.2019498195401"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.6454798929050929,-0.26824203115536954,-0.02673078574822759,-0.14928061738357656,0.22302305294689367"
EccentricConnectivityIndexDescriptor,400
AutocorrelationDescriptorPolarizability,"1900.0126557109145,2334.226764650284,3473.633270018737,3834.6608135640263,3563.2038734325265"
