DLiP-ID,T002B3
Xp-5d,5.514941929201452
Xp-6d,4.46845515287014
Xp-7d,3.009345092642508
ZMIC0,87.48636952348595
ZMIC1,47.058706243667245
ZMIC2,40.42004670062214
ZMIC3,37.04865628242051
ZMIC4,34.9137872142622
ZMIC5,33.20589195973554
nAcid,0
nAtom,52
nBase,0
nRing,3
piPC1,3.6109179126442243
piPC2,4.219507705176107
piPC3,4.812184355372417
piPC4,5.413875707182309
piPC5,5.8316991760273895
piPC6,6.274526588633435
piPC7,6.671914267533045
piPC8,7.074460745192644
piPC9,7.498514950672254
AATS0Z,20.576923076923077
AATS0d,3.1153846153846154
AATS0i,164.60786340914376
AATS0m,80.93115926923079
AATS0p,1.4127758370398842
AATS0s,2.875534188034188
AATS0v,205.47218532704287
AATS1Z,23.35185185185185
AATS1d,3.6296296296296298
AATS1i,147.0972894058407
AATS1m,87.80657059259259
AATS1p,1.7398668900000003
AATS1s,2.9681069958847734
AATS1v,251.17099673498868
AATS2Z,19.21875
AATS2d,3.3645833333333335
AATS2i,156.3093164084847
AATS2m,71.71694591666666
AATS2p,1.4480499168138647
AATS2s,2.642361111111111
AATS2v,204.26802359024347
AATS3Z,16.47008547008547
AATS3d,2.8376068376068377
AATS3i,158.94201934652207
AATS3m,59.36393588034189
AATS3p,1.3284519003160684
AATS3s,2.663342830009496
AATS3v,179.37333840555266
AATS4Z,14.748148148148148
AATS4d,2.6
AATS4i,167.77177706063372
AATS4m,53.11492307407408
AATS4p,1.1363007570852368
AATS4s,2.6146090534979423
AATS4v,154.63489590886897
AATS5Z,16.738317757009344
AATS5d,3.1121495327102804
AATS5i,161.66789113964754
AATS5m,59.40585479439251
AATS5p,1.3008917861031495
AATS5s,2.7515576323987534
AATS5v,181.94297121528683
AATS6Z,18.21875
AATS6d,3.1875
AATS6i,159.7110981449864
AATS6m,65.64091111458335
AATS6p,1.3976598537702394
AATS6s,2.8489583333333326
AATS6v,195.96852241713808
AATS7Z,16.58490566037736
AATS7d,2.811320754716981
AATS7i,165.1108497097834
AATS7m,57.673790339622634
AATS7p,1.3066930073716607
AATS7s,3.0636792452830184
AATS7v,180.16524005431623
AATS8Z,13.135135135135135
AATS8d,2.5135135135135136
AATS8i,161.86753053636298
AATS8m,43.80676080180181
AATS8p,1.2391021592269185
AATS8s,2.4599599599599595
AATS8v,160.91941933541653
AMID_C,1.5399954151578756
AMID_N,0.31720015816199865
AMID_O,0.1570217951404699
AMID_X,0.0
AMID_h,0.47422195330246847
ATS0dv,348.0
ATS0pe,316.52359999999993
ATS0se,393.0003599999999
ATS1dv,381.0
ATS1pe,347.2441
ATS1se,416.2087199999999
ATS2dv,550.0
ATS2pe,595.5282
ATS2se,730.3276000000001
ATS3dv,509.0
ATS3pe,716.4858999999999
ATS3se,883.7439759999999
ATS4dv,495.0
ATS4pe,822.6899000000001
ATS4se,1027.957044
ATS5dv,412.0
ATS5pe,684.813
ATS5se,841.757324
ATS6dv,343.0
ATS6pe,612.9644999999998
ATS6se,747.076612
ATS7dv,311.0
ATS7pe,690.9684000000001
ATS7se,843.3332160000002
ATS8dv,233.0
ATS8pe,681.0104999999999
ATS8se,845.756644
ATSC0Z,375.7692307692308
ATSC0c,0.7979197969876712
ATSC0d,32.692307692307686
ATSC0i,77.31453279531388
ATSC0m,1792.3118566923076
ATSC0p,11.550925621806226
ATSC0s,25.9375
ATSC0v,2600.4426201134493
ATSC1Z,30.778106508875766
ATSC1c,-0.39330650473393924
ATSC1d,16.473372781065084
ATSC1i,-11.634841642574626
ATSC1m,140.85672251183416
ATSC1p,-1.3296002027589287
ATSC1s,0.3298611111111107
ATSC1v,-100.42821080041304
ATSC2Z,178.0029585798817
ATSC2c,-0.23722648004382887
ATSC2d,5.06804733727811
ATSC2i,-13.181114650047537
ATSC2m,843.0330606834318
ATSC2p,1.8275465038647691
ATSC2s,13.937500000000004
ATSC2v,753.7871182544463
ATSC3Z,43.44230769230771
ATSC3c,0.2586562387833638
ATSC3d,12.673076923076923
ATSC3i,-28.33282762814109
ATSC3m,186.44604882692298
ATSC3p,-3.933827431212247
ATSC3s,10.536458333333334
ATSC3v,-541.1411211083781
ATSC4Z,212.56065088757398
ATSC4c,0.2337891611482561
ATSC4d,8.625739644970414
ATSC4i,31.979825844199766
ATSC4m,1014.8218462795859
ATSC4p,4.935661735965898
ATSC4s,9.37326388888889
ATSC4v,1390.0411727884493
ATSC5Z,-134.71745562130178
ATSC5c,-0.3254785288916934
ATSC5d,-12.770710059171595
ATSC5i,-12.570417411446881
ATSC5m,-619.7035714245561
ATSC5p,0.736668482197796
ATSC5s,-19.890625
ATSC5v,-212.51622200913562
ATSC6Z,-93.38165680473371
ATSC6c,-0.13100415383142708
ATSC6d,-18.2396449704142
ATSC6i,-21.13637484060056
ATSC6m,-442.14654812426045
ATSC6p,-2.587017178197885
ATSC6s,-8.111111111111118
ATSC6v,-545.1564257998438
ATSC7Z,-279.72189349112426
ATSC7c,0.5115295618699264
ATSC7d,-18.71893491124261
ATSC7i,35.93813962979784
ATSC7m,-1325.0214046420117
ATSC7p,-0.8894583167845475
ATSC7s,-12.746527777777784
ATSC7v,-980.1335402586884
ATSC8Z,-290.0843195266272
ATSC8c,-0.3656348224279004
ATSC8d,-22.131656804733726
ATSC8i,-0.7855533232712911
ATSC8m,-1376.6377346701188
ATSC8p,-4.4053924434568
ATSC8s,-18.383680555555557
ATSC8v,-1413.7514858707655
AXp-0d,0.7247911732216052
AXp-1d,0.4409372981535181
AXp-2d,0.29452682784542145
AXp-3d,0.17727883127743105
AXp-4d,0.1118557141296639
AXp-5d,0.06980939150887915
AXp-6d,0.046546407842397296
AXp-7d,0.029216942647014642
GATS1Z,0.8444899351757079
GATS1c,1.5350774663923143
GATS1d,0.7944444444444447
GATS1i,1.396747095873606
GATS1m,0.852391148037214
GATS1p,1.2726545406893948
GATS1s,0.8577123308047002
GATS1v,1.1149755568866475
GATS2Z,0.709003966223132
GATS2c,1.1950495311424658
GATS2d,1.2431250000000003
GATS2i,1.1814144656772199
GATS2m,0.7122804221744811
GATS2p,0.9739151443018699
GATS2s,0.6363621151271753
GATS2v,0.8665511597338571
GATS3Z,0.9042306380075059
GATS3c,0.7512794064565511
GATS3d,0.8600000000000003
GATS3i,1.2443018009333553
GATS3m,0.9117489066587743
GATS3p,1.170799464354959
GATS3s,0.7450520028833283
GATS3v,1.0955502112311966
GATS4Z,0.8103081997043102
GATS4c,1.076447864513289
GATS4d,0.7973333333333334
GATS4i,0.8231724120390898
GATS4m,0.8061306523654928
GATS4p,0.7465277969410744
GATS4s,1.0417968168972185
GATS4v,0.7247838304402571
GATS5Z,1.2379839103109842
GATS5c,2.110811249368397
GATS5d,1.3413084112149536
GATS5i,1.1262794780607632
GATS5m,1.222831839187614
GATS5p,0.9334752839518805
GATS5s,1.738858236685058
GATS5v,0.9733026811432441
GATS6Z,1.1373752558853634
GATS6c,1.4087840853826719
GATS6d,1.5356250000000005
GATS6i,1.3112439908034208
GATS6m,1.1338348893529762
GATS6p,1.101754507017839
GATS6s,1.3449799196787149
GATS6v,1.0706288850662808
GATS7Z,1.4282777466638341
GATS7c,1.1183445306059285
GATS7d,1.23622641509434
GATS7i,0.9258392151766021
GATS7m,1.417030144297652
GATS7p,0.9384477001078261
GATS7s,1.722027733575813
GATS7v,1.0750199963163434
GATS8Z,1.352325098896235
GATS8c,1.2423977533974824
GATS8d,1.2648648648648653
GATS8i,1.0524966167556113
GATS8m,1.3487564046918654
GATS8p,1.1559595787211263
GATS8s,1.4198342921234486
GATS8v,1.2193454186648207
MATS1Z,0.07887334622237391
MATS1c,-0.47465872958789707
MATS1d,0.4852287581699346
MATS1i,-0.14491352630171506
MATS1m,0.0756786863607372
MATS1p,-0.11084442863936338
MATS1s,0.012246516931925217
MATS1v,-0.037189302578503225
MATS2Z,0.2565890481064484
MATS2c,-0.16104084292119997
MATS2d,0.0839705882352942
MATS2i,-0.09234706823288422
MATS2m,0.2547787128479537
MATS2p,0.0857005797923193
MATS2s,0.2910642570281125
MATS2v,0.15701225343835715
MATS3Z,0.05138178096212898
MATS3c,0.14407253558835806
MATS3d,0.17228758169934644
MATS3i,-0.16287193855347995
MATS3m,0.0462335336790495
MATS3p,-0.151361700737196
MATS3s,0.18054439982150824
MATS3v,-0.09248701089453931
MATS4Z,0.2178869555328102
MATS4c,0.11285861269659854
MATS4d,0.10162962962962964
MATS4i,0.15932522249859182
MATS4m,0.21809504820805298
MATS4p,0.16458800290345685
MATS4s,0.1391977787693986
MATS4v,0.20589697400521453
MATS5Z,-0.17422971331273496
MATS5c,-0.19823606573955777
MATS5d,-0.18984057174271576
MATS5i,-0.07901474250725014
MATS5m,-0.16803122254840414
MATS5p,0.03099380297003479
MATS5s,-0.3726832563900462
MATS5v,-0.039715897144503125
MATS6Z,-0.13460849539406344
MATS6c,-0.08893197485918845
MATS6d,-0.3022058823529412
MATS6i,-0.14808172915738338
MATS6m,-0.13362409337771636
MATS6p,-0.12131503720173137
MATS6s,-0.1693886657742081
MATS6v,-0.11355492395445843
MATS7Z,-0.3651764160599447
MATS7c,0.31449154576517163
MATS7d,-0.2808879023307438
MATS7i,0.22802997217175439
MATS7m,-0.36266596014714103
MATS7p,-0.03777515815463823
MATS7s,-0.24108004344421724
MATS7v,-0.18489937965858225
MATS8Z,-0.36164578088836025
MATS8c,-0.2146686746314499
MATS8d,-0.31713831478537363
MATS8i,-0.004759867892204644
MATS8m,-0.35982095905284556
MATS8p,-0.17866857761534574
MATS8s,-0.3320356501079393
MATS8v,-0.2546866399813141
MAXaaN,4.569439109755217
MAXaaO,5.662721681660624
MINaaN,4.3137944066515495
MINaaO,5.600460249309907
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,3
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,32.316155092291325
SpAD_D,276.5625176944799
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.8422534800957421
SssNH2,0
SsssAs,0
SsssCH,1.062788064864356
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,872
TMWC10,129.7728048578132
TSRW10,76.49012437892628
VE1_Dt,5.0493042117090186
VE2_Dt,0.19420400814265457
VE3_Dt,2.5747618989625876
VR1_Dt,152.64611539284982
VR2_Dt,5.871004438186532
VR3_Dt,5.983633716081377
Xc-3dv,1.4484703455612533
Xc-4dv,0.0
Xc-5dv,0.19388429201074026
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.23570226039551584
Xch-6d,0.34020690871988585
Xch-7d,0.6610341670353805
Xp-0dv,16.276559359251863
Xp-1dv,9.12924770151854
Xp-2dv,7.665842816212757
Xp-3dv,4.149662156245437
Xp-4dv,2.6394842469759823
Xp-5dv,1.6500628052307749
Xp-6dv,1.078635248412658
Xp-7dv,0.5816765774635461
Xpc-4d,4.488691028928708
Xpc-5d,6.138394746237407
Xpc-6d,8.736837225330628
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,54
nFRing,0
nHBAcc,6
nHBDon,0
nHRing,3
nSpiro,0
naRing,3
piPC10,7.823276965216486
AATS0dv,6.6923076923076925
AATS0pe,6.086992307692307
AATS0se,7.557699230769229
AATS1dv,7.055555555555555
AATS1pe,6.430446296296297
AATS1se,7.707568888888887
AATS2dv,5.729166666666667
AATS2pe,6.20341875
AATS2se,7.6075791666666674
AATS3dv,4.35042735042735
AATS3pe,6.12381111111111
AATS3se,7.553367316239315
AATS4dv,3.6666666666666665
AATS4pe,6.09399925925926
AATS4se,7.614496622222222
AATS5dv,3.850467289719626
AATS5pe,6.400121495327102
AATS5se,7.866890878504673
AATS6dv,3.5729166666666665
AATS6pe,6.385046874999998
AATS6se,7.782048041666666
AATS7dv,2.9339622641509435
AATS7pe,6.518569811320756
AATS7se,7.955973735849058
AATS8dv,2.099099099099099
AATS8pe,6.135229729729729
AATS8se,7.619429225225225
AATSC0Z,7.226331360946745
AATSC0c,0.01534461148053214
AATSC0d,0.6286982248520709
AATSC0i,1.4868179383714208
AATSC0m,34.4675357056213
AATSC0p,0.22213318503473511
AATSC0s,0.4987980769230769
AATSC0v,50.00851192525864
AATSC1Z,0.5699649353495512
AATSC1c,-0.007283453791369245
AATSC1d,0.30506245890861267
AATSC1i,-0.21546003041804862
AATSC1m,2.6084578242932253
AATSC1p,-0.024622225977017197
AATSC1s,0.006108539094650199
AATSC1v,-1.8597816814891304
AATSC2Z,1.854197485207101
AATSC2c,-0.0024711091671232176
AATSC2d,0.05279215976331365
AATSC2i,-0.13730327760466185
AATSC2m,8.781594382119081
AATSC2p,0.019036942748591346
AATSC2s,0.1451822916666667
AATSC2v,7.851949148483816
AATSC3Z,0.3713017751479291
AATSC3c,0.002210737083618494
AATSC3d,0.10831689677843524
AATSC3i,-0.2421609198986418
AATSC3m,1.5935559728796835
AATSC3p,-0.033622456677027755
AATSC3s,0.09005519943019943
AATSC3v,-4.625137787251095
AATSC4Z,1.5745233399079555
AATSC4c,0.0017317715640611563
AATSC4d,0.06389436774052158
AATSC4i,0.2368875988459242
AATSC4m,7.517198861330265
AATSC4p,0.036560457303451095
AATSC4s,0.06943158436213992
AATSC4v,10.296601279914439
AATSC5Z,-1.2590416413205774
AATSC5c,-0.003041855410202742
AATSC5d,-0.11935243045954762
AATSC5i,-0.11748053655557833
AATSC5m,-5.791622162846319
AATSC5p,0.00688475217007286
AATSC5s,-0.18589369158878505
