DLiP-ID,C0019T
SIC1,0.5697355711055756
SIC2,0.7536419269730679
SIC3,0.9349591285190845
SIC4,0.9851418144516776
SIC5,0.9999999999999997
SaaN,0
SaaO,0
SaaS,0
Sare,28.107999999999997
SdNH,0
SdSe,0
SddC,0
SdsN,4.159516250944822
SsBr,0
SsCl,0
SsLi,0
SsOH,27.522316009507566
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,43.69158617460498
TIC1,76.68979085671928
TIC2,101.44467835888274
TIC3,125.85105031544944
TIC4,132.60593781761287
TIC5,134.60593781761287
Vabc,205.80357778040204
WPol,22
apol,32.550722999999984
bpol,12.175276999999996
nRot,2
ABCGG,10.577207732953713
ATS0Z,720.0
ATS0d,95.0
ATS0i,4450.014721654239
ATS0m,2850.7103289999995
ATS0p,44.28605395333901
ATS0s,173.8888888888889
ATS0v,6740.127415596272
ATS1Z,768.0
ATS1d,113.0
ATS1i,4216.20647866665
ATS1m,2933.6393739999994
ATS1p,54.460378437999985
ATS1s,119.77777777777779
ATS1v,8219.86281407341
ATS2Z,1069.0
ATS2d,161.0
ATS2i,6266.797279768499
ATS2m,4053.706620000001
ATS2p,76.15780987999997
ATS2s,172.77777777777786
ATS2v,11284.386951661003
ATS3Z,1115.0
ATS3d,165.0
ATS3i,8673.718494694946
ATS3m,4067.281046000001
ATS3p,79.48360700854697
ATS3s,248.33333333333343
ATS3v,11439.148748049005
ATS4Z,783.0
ATS4d,131.0
ATS4i,8805.473065954491
ATS4m,2703.870538
ATS4p,63.34032744564101
ATS4s,186.6666666666667
ATS4v,8635.013605214266
ATS5Z,639.0
ATS5d,110.0
ATS5i,6631.617688822288
ATS5m,2322.9330929999987
ATS5p,51.655279160187995
ATS5s,135.77777777777777
ATS5v,7009.882246974718
ATS6Z,616.0
ATS6d,100.0
ATS6i,5083.286584108446
ATS6m,2256.888685000001
ATS6p,49.70612023539601
ATS6s,116.88888888888887
ATS6v,6941.9429255538225
ATS7Z,596.0
ATS7d,97.0
ATS7i,5385.102593010096
ATS7m,2151.8087000000005
ATS7p,48.97657377024498
ATS7s,117.0
ATS7v,6759.237611906963
ATS8Z,539.0
ATS8d,84.0
ATS8i,5235.745180392642
ATS8m,1938.9060819999997
ATS8p,38.96308664594299
ATS8s,129.1111111111111
ATS8v,5498.370720906954
C1SP1,0
C1SP2,1
C1SP3,0
C2SP1,0
C2SP2,11
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.04122028364452607
JGI10,0.013740094548175355
JGT10,0.4888888903070902
Kier1,13.432098765432098
Kier2,6.25
Kier3,4.0
MID_C,26.838145782432434
MID_N,2.043140939287423
MID_O,5.2743499755297
MID_X,0.0
MID_h,7.317490914817123
MPC10,30
MWC01,18.0
MWC02,4.442651256490317
MWC03,5.241747015059643
MWC04,6.07073772800249
MWC05,6.88653164253051
MWC06,7.713784616598755
MWC07,8.534836626588833
MWC08,9.36142922633904
MWC09,10.184484831459187
MWC10,11.011010027333993
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,1
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.554000000000001
SRW02,3.6109179126442243
SRW03,0.0
SRW04,4.890349128221754
SRW05,0.0
SRW06,6.3578422665081
SRW07,0.0
SRW08,7.904334842085095
SRW09,0.0
SRW10,9.486986774807699
SaaCH,10.880812232300327
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.2096363084566566
SaasN,0
SdCH2,0
SddsN,0
SdsCH,1.5610525321239606
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.8160818753832313
VE1_D,4.06766609509598
VE2_A,0.22447540443430772
VE2_D,0.23927447618211647
VE3_A,1.8698524602312536
VE3_D,1.9336976450281376
VR1_A,86.93862699932801
VR1_D,78.89738609236682
VR2_A,5.114036882313412
VR2_D,4.641022711315695
VR3_A,4.9958306839898095
VR3_D,4.898776348990897
WPath,590
Xc-3d,1.1683279458497076
Xc-4d,0.0
Xc-5d,0.16666666666666666
Xc-6d,0.0
Xp-0d,12.25071237662706
Xp-1d,8.147867045540842
Xp-2d,7.33689362863086
Xp-3d,5.825371357908786
Xp-4d,4.010437732401105
Xp-5d,3.4118979936166487
Xp-6d,1.954508401821434
Xp-7d,1.08202629464635
ZMIC0,55.39908840270814
ZMIC1,44.959913033698115
ZMIC2,29.993672412663884
ZMIC3,22.92837308106445
ZMIC4,20.8034750175367
ZMIC5,20.60294966596116
nAcid,0
nAtom,28
nBase,0
nRing,2
piPC1,3.258096538021482
piPC2,3.8501476017100584
piPC3,4.375757021660286
piPC4,4.850075229083814
piPC5,5.410529357154965
piPC6,5.459585514144159
piPC7,5.641796249194774
piPC8,6.030985695895189
piPC9,6.459708817088444
AATS0Z,25.714285714285715
AATS0d,3.392857142857143
AATS0i,158.9290972019371
AATS0m,101.81108317857141
AATS0p,1.5816447840478216
AATS0s,6.210317460317461
AATS0v,240.71883627129543
AATS1Z,26.482758620689655
AATS1d,3.896551724137931
AATS1i,145.38643029885
AATS1m,101.15997841379308
AATS1p,1.877944084068965
AATS1s,4.130268199233717
AATS1v,283.4435453128762
AATS2Z,24.86046511627907
AATS2d,3.744186046511628
AATS2i,145.73947162252324
AATS2m,94.2722469767442
AATS2p,1.771111857674418
AATS2s,4.01808785529716
AATS2v,262.4276035270001
AATS3Z,19.910714285714285
AATS3d,2.9464285714285716
AATS3i,154.88783026240975
AATS3m,72.63001867857145
AATS3p,1.4193501251526244
AATS3s,4.434523809523811
AATS3v,204.27051335801795
AATS4Z,14.5
AATS4d,2.425925925925926
AATS4i,163.06431603619427
AATS4m,50.07167662962963
AATS4p,1.1729690267711297
AATS4s,3.456790123456791
AATS4v,159.90765935581973
AATS5Z,15.585365853658537
AATS5d,2.682926829268293
AATS5i,161.74677289810458
AATS5m,56.65690470731704
AATS5p,1.2598848575655608
AATS5s,3.3116531165311653
AATS5v,170.9727377310907
AATS6Z,18.666666666666668
AATS6d,3.0303030303030303
AATS6i,154.03898739722564
AATS6m,68.39056621212124
AATS6p,1.5062460677392728
AATS6s,3.5420875420875415
AATS6v,210.36190683496432
AATS7Z,17.02857142857143
AATS7d,2.7714285714285714
AATS7i,153.86007408600275
AATS7m,61.48024857142858
AATS7p,1.3993306791498565
AATS7s,3.342857142857143
AATS7v,193.12107462591322
AATS8Z,16.333333333333332
AATS8d,2.5454545454545454
AATS8i,158.65894486038312
AATS8m,58.75472975757575
AATS8p,1.1806995953316057
AATS8s,3.9124579124579117
AATS8v,166.61729457293802
AMID_C,1.5787144577901433
AMID_N,0.1201847611345543
AMID_O,0.31025588091351175
AMID_X,0.0
AMID_h,0.43044064204806604
ATS0dv,252.0
ATS0pe,182.5149
ATS0se,222.18659600000007
ATS1dv,246.0
ATS1pe,193.93650000000002
ATS1se,231.024368
ATS2dv,319.0
ATS2pe,281.09350000000006
ATS2se,336.01944000000003
ATS3dv,306.0
ATS3pe,365.4191000000001
ATS3se,444.1221520000001
ATS4dv,203.0
ATS4pe,339.34950000000003
ATS4se,421.46370399999995
ATS5dv,185.0
ATS5pe,248.7957
ATS5se,310.382972
ATS6dv,170.0
ATS6pe,206.26060000000004
ATS6se,252.57574
ATS7dv,160.0
ATS7pe,215.32400000000004
ATS7se,265.684112
ATS8dv,142.0
ATS8pe,206.198
ATS8se,255.98379999999992
ATSC0Z,205.71428571428567
ATSC0c,1.2008790002966105
ATSC0d,16.107142857142858
ATSC0i,41.073572106720064
ATSC0m,973.9715709642855
ATSC0p,6.444997959670108
ATSC0s,60.55158730158731
ATSC0v,1347.1607349626747
ATSC1Z,-15.061224489795904
ATSC1c,-0.6804570913406522
ATSC1d,3.353316326530611
ATSC1i,4.869485602663129
ATSC1m,-63.63310428443883
ATSC1p,1.2591580271310319
ATSC1s,-16.33715986394558
ATSC1v,157.7259748688448
ATSC2Z,-14.061224489795908
ATSC2c,0.006472787194424612
ATSC2d,-8.235969387755105
ATSC2i,-13.313477184809994
ATSC2m,-70.57108140943883
ATSC2p,-1.8272781737028079
ATSC2s,0.11323696145124718
ATSC2v,-274.17086405497935
ATSC3Z,-72.14285714285714
ATSC3c,0.32092001901568934
ATSC3d,-4.5357142857142865
ATSC3i,-20.946094964332815
ATSC3m,-349.4470077499999
ATSC3p,-3.0370038345274635
ATSC3s,3.5515873015873045
ATSC3v,-666.1588551426698
ATSC4Z,-76.59183673469387
ATSC4c,-0.5407256047944105
ATSC4d,1.150510204081633
ATSC4i,-2.4954042931479195
ATSC4m,-356.2933227525509
ATSC4p,-0.46892767519795664
ATSC4s,-25.301870748299326
ATSC4v,-226.60933588529298
ATSC5Z,80.63265306122449
ATSC5c,0.37397625536237417
ATSC5d,2.271683673469388
ATSC5i,15.22453293836174
ATSC5m,382.2912776237245
ATSC5p,2.21519348614745
ATSC5s,13.362953514739225
ATSC5v,499.9763632464424
ATSC6Z,-7.877551020408163
ATSC6c,-0.048629748788454705
ATSC6d,-0.05484693877551022
ATSC6i,8.08072221960982
ATSC6m,-38.934049815051026
ATSC6p,0.18521742700090893
ATSC6s,2.330073696145124
ATSC6v,-21.391292235411136
ATSC7Z,-8.285714285714278
ATSC7c,-0.06512033710690358
ATSC7d,-2.4553571428571446
ATSC7i,-5.157478518211463
ATSC7m,-42.93835852678569
ATSC7p,-1.2582598107935983
ATSC7s,-1.5347222222222219
ATSC7v,-185.18471761816923
ATSC8Z,22.265306122448976
ATSC8c,0.126351291458371
ATSC8d,-2.626275510204083
ATSC8i,-10.601421648855077
ATSC8m,101.99544325637757
ATSC8p,-1.5119214146675906
ATSC8s,1.8102324263038532
ATSC8v,-97.12700536655437
AXp-0d,0.7206301398015917
AXp-1d,0.45265928030782454
AXp-2d,0.3057039011929525
AXp-3d,0.2080489770681709
AXp-4d,0.12936895910971305
AXp-5d,0.08748456393888843
AXp-6d,0.061078387556919814
AXp-7d,0.03864379623736964
GATS1Z,0.8169181034482761
GATS1c,1.3726706852695478
GATS1d,0.8670387644315314
GATS1i,0.9276547459661962
GATS1m,0.8117628254583426
GATS1p,0.7956995244925107
GATS1s,1.1002302767614813
GATS1v,0.7617150207947136
GATS2Z,0.7829215116279072
GATS2c,0.646986694708638
GATS2d,1.500850822461713
GATS2i,1.2595807900955611
GATS2m,0.7915272698021095
GATS2p,1.1592924713347252
GATS2s,0.6308286226809339
GATS2v,1.0333085602273226
GATS3Z,1.0792968750000005
GATS3c,0.7559427623424905
GATS3d,1.0626385809312637
GATS3i,1.2598378260155103
GATS3m,1.08284315196817
GATS3p,1.1755915135282022
GATS3s,0.915246739629071
GATS3v,1.1575843719043983
GATS4Z,1.2225694444444448
GATS4c,1.1884123621846137
GATS4d,0.7760532150776053
GATS4i,1.0178807922537494
GATS4m,1.218181186310526
GATS4p,0.9695705725094759
GATS4s,1.1725539026148502
GATS4v,1.0579225718242207
GATS5Z,0.7458841463414636
GATS5c,0.5502200224978722
GATS5d,0.8790222270293656
GATS5i,0.7206968268045209
GATS5m,0.7505496194090089
GATS5p,0.744043268690899
GATS5s,0.5401562292705303
GATS5v,0.7955398833679996
GATS6Z,0.9048295454545456
GATS6c,0.6732319601509225
GATS6d,0.8889336827252569
GATS6i,0.8443877626284706
GATS6m,0.9124222340981031
GATS6p,0.9567325633356165
GATS6s,0.5930330237296616
GATS6v,0.9962532198124807
GATS7Z,0.9393750000000003
GATS7c,0.6837172973684559
GATS7d,1.0057649667405764
GATS7i,1.038458604656648
GATS7m,0.9482261756366512
GATS7p,1.1563911728515512
GATS7s,0.7233501540074707
GATS7v,1.1234330848030825
GATS8Z,0.9386363636363639
GATS8c,0.8751026009095237
GATS8d,1.1937109453739165
GATS8i,1.0945139098311307
GATS8m,0.9407723895623002
GATS8p,1.1836057959734414
GATS8s,1.0531966231553356
GATS8v,1.0705455750834731
MATS1Z,-0.07068965517241374
MATS1c,-0.5470934653249346
MATS1d,0.201009251471825
MATS1i,0.11446709075615916
MATS1m,-0.06308075219103725
MATS1p,0.18863292004492693
MATS1s,-0.2605019988203683
MATS1v,0.11304304244990397
MATS2Z,-0.04450904392764855
MATS2c,0.003509794219128371
MATS2d,-0.3329551900170166
MATS2i,-0.21106615550811358
MATS2m,-0.047181317897838325
MATS2p,-0.18461690172981435
MATS2s,0.0012177334916336068
MATS2v,-0.1325230615268634
MATS3Z,-0.17534722222222227
MATS3c,0.133618798786732
MATS3d,-0.14079822616407983
MATS3i,-0.25498263104447416
MATS3m,-0.1793928170839874
MATS3p,-0.23560937129318463
MATS3s,0.02932695458417985
MATS3v,-0.24724549857115857
MATS4Z,-0.19305555555555556
MATS4c,-0.2334758451549042
MATS4d,0.03703703703703705
MATS4i,-0.031502332785321885
MATS4m,-0.18968180527978412
MATS4p,-0.03772657260056343
MATS4s,-0.2166663025828109
MATS4v,-0.08722131968087908
MATS5Z,0.26768292682926836
MATS5c,0.21267622985594178
MATS5d,0.09631712725109515
MATS5i,0.2531370288338026
MATS5m,0.26805399445695755
MATS5p,0.23472700428719584
MATS5s,0.1507131337123712
MATS5v,0.2534569658983161
MATS6Z,-0.032491582491582495
MATS6c,-0.034359502516437414
MATS6d,-0.0028892024457434664
MATS6i,0.16692900121613755
MATS6m,-0.033917777831563085
MATS6p,0.024383899183369757
MATS6s,0.03265037821692909
MATS6v,-0.013472918917697533
MATS7Z,-0.0322222222222222
MATS7c,-0.04338178090603248
MATS7d,-0.1219512195121952
MATS7i,-0.10045346929769756
MATS7m,-0.03526867502654054
MATS7p,-0.15618435489565347
MATS7s,-0.02027655809686086
MATS7v,-0.10997037714184867
MATS8Z,0.09183501683501684
MATS8c,0.08927390383414255
MATS8d,-0.13834576362292555
MATS8i,-0.21900081195959806
MATS8m,0.08885432675601766
MATS8p,-0.19904465765120144
MATS8s,0.025366053218468156
MATS8v,-0.06117368944434925
MAXdsN,4.159516250944822
MAXsOH,9.288960065507684
MINdsN,4.159516250944822
MINsOH,9.096141312891854
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,21.657845797982027
SpAD_D,143.1636627923031
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,310
TMWC10,104.44721297040277
TSRW10,49.25043092426687
VE1_Dt,4.073874209277261
VE2_Dt,0.23963965936925066
VE3_Dt,1.9352226919240343
VR1_Dt,78.88058659672443
VR2_Dt,4.640034505689672
VR3_Dt,4.89856339789995
Xc-3dv,0.3743956882385042
Xc-4dv,0.0
Xc-5dv,0.016666666666666666
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.15137471507731048
Xch-7d,0.32645418435263546
Xp-0dv,8.907656535516841
Xp-1dv,5.000702292100394
Xp-2dv,3.522748391964176
Xp-3dv,2.2118716691687603
Xp-4dv,1.3085336584544587
Xp-5dv,0.868068015934178
Xp-6dv,0.36079955118374124
Xp-7dv,0.16258637129244694
Xpc-4d,2.3552745414276393
Xpc-5d,2.5770908783066777
Xpc-6d,3.6167247154665576
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,29
nFRing,0
nHBAcc,4
nHBDon,3
nHRing,0
nSpiro,0
naRing,2
piPC10,6.746999500102743
AATS0dv,9.0
AATS0pe,6.518389285714286
AATS0se,7.935235571428573
AATS1dv,8.482758620689655
AATS1pe,6.68746551724138
AATS1se,7.96635751724138
AATS2dv,7.4186046511627906
AATS2pe,6.537058139534885
AATS2se,7.8144055813953495
AATS3dv,5.464285714285714
AATS3pe,6.525341071428573
AATS3se,7.930752714285716
AATS4dv,3.759259259259259
AATS4pe,6.284250000000001
AATS4se,7.804883407407407
AATS5dv,4.512195121951219
AATS5pe,6.068187804878049
AATS5se,7.570316390243902
AATS6dv,5.151515151515151
AATS6pe,6.2503212121212135
AATS6se,7.653810303030303
AATS7dv,4.571428571428571
AATS7pe,6.152114285714287
AATS7se,7.59097462857143
AATS8dv,4.303030303030303
AATS8pe,6.248424242424242
AATS8se,7.757084848484846
AATSC0Z,7.3469387755102025
AATSC0c,0.04288853572487895
AATSC0d,0.5752551020408163
AATSC0i,1.4669132895257166
AATSC0m,34.7846989630102
AATSC0p,0.2301784985596467
AATSC0s,2.162556689342404
AATSC0v,48.1128833915241
AATSC1Z,-0.5193525686136519
AATSC1c,-0.023464037632436284
AATSC1d,0.1156315974665728
AATSC1i,0.16791329664355617
AATSC1m,-2.1942449753254767
AATSC1p,0.04341924231486317
AATSC1s,-0.5633503401360545
AATSC1v,5.438826719615338
AATSC2Z,-0.3270052206929281
AATSC2c,0.00015052993475406074
AATSC2d,-0.19153417180825827
AATSC2i,-0.30961574848395335
AATSC2m,-1.6411879397543914
AATSC2p,-0.04249484124890251
AATSC2s,0.002633417708168539
AATSC2v,-6.376066605929752
AATSC3Z,-1.288265306122449
AATSC3c,0.005730714625280167
AATSC3d,-0.08099489795918369
AATSC3i,-0.3740374100773717
AATSC3m,-6.240125138392855
AATSC3p,-0.05423221133084756
AATSC3s,0.06342120181405901
AATSC3v,-11.89569384183339
AATSC4Z,-1.4183673469387754
AATSC4c,-0.010013437125822415
AATSC4d,0.021305744520030243
AATSC4i,-0.04621119061385036
AATSC4m,-6.59802449541761
AATSC4p,-0.008683845836999196
AATSC4s,-0.4685531620055431
AATSC4v,-4.196469183060981
AATSC5Z,1.9666500746640119
AATSC5c,0.009121372082009126
AATSC5d,0.05540691886510703
AATSC5i,0.37133007166735954
AATSC5m,9.32417750301767
AATSC5p,0.05402910941823049
AATSC5s,0.3259256954814445
AATSC5v,12.194545445035182
AATSC6Z,-0.23871366728509583
AATSC6c,-0.001473628751165294
AATSC6d,-0.001662028447742734
