DLiP-ID,C00094
DLiP-Mol-ID,30462
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C21H30O3/c1-13(22)21(24)11-8-18-16-5-4-14-12-15(23)6-9-19(14,2)17(16)7-10-20(18,21)3/h12,16-18,24H,4-11H2,1-3H3/t16-,17+,18+,19+,20+,21+/m1/s1"
Standard Inchi Key(RDKit),DBPWSSGDRRHUNT-CEGNMAFCSA-N
Canonical SMILES(RDKit),CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
SMILES(SDF),
MW(SDF),
MW(RDKit),330.468
MW Monoisotopic(RDKit),330.21949482
MolLogP(RDKit),3.8384
XLogP(SDF),
XLogP(CDK),3.035
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),54.37
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),1
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),0
nAtoms(SDF),
Heavy Atoms(RDKit),24
QED Weighted(RDKit),0.794577793173969
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,291351.4896301493
qed,0.7945777931739687
Chi0,17.328062645816686
Chi1,11.22181621764166
TPSA,54.37
Chi0n,15.22996550267857
Chi0v,15.22996550267857
Chi1n,9.69573411761772
Chi1v,9.69573411761772
Chi2n,9.380149131971743
Chi2v,9.380149131971743
