DLiP-ID,C100I9
DLiP-Mol-ID,36464
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C18H11NO5/c1-10(20)22-12-6-7-14-13(9-12)18(21)24-17(19-14)16-8-11-4-2-3-5-15(11)23-16/h2-9H,1H3"
Standard Inchi Key(RDKit),CGRXXENDRLIPNL-UHFFFAOYSA-N
Canonical SMILES(RDKit),CC(=O)Oc1ccc2nc(-c3cc4ccccc4o3)oc(=O)c2c1
SMILES(SDF),
MW(SDF),
MW(RDKit),321.288
MW Monoisotopic(RDKit),321.063722452
MolLogP(RDKit),3.5265
XLogP(SDF),
XLogP(CDK),3.357
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),82.54
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),4
nAtoms(SDF),
Heavy Atoms(RDKit),24
QED Weighted(RDKit),0.414767701866105
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,MIF/CD74 (Macrophage migration inhibitory factor and HLA-DR antigens-associated invariant chain)
Common Target Pref Name,MIF/CD74 (Macrophage migration inhibitory factor and HLA-DR antigens-associated invariant chain)
RDKit Descriptors
Ipc,481452.56832256506
qed,0.41476770186610534
Chi0,16.681433796945207
Chi1,11.597356788324023
TPSA,82.53999999999999
Chi0n,12.607257201336282
Chi0v,12.607257201336282
Chi1n,7.222941167447249
Chi1v,7.222941167447249
Chi2n,5.227551078401774
Chi2v,5.227551078401774
Chi3n,3.497187983103006
Chi3v,3.497187983103006
Chi4n,2.4732660238128004
Chi4v,2.4732660238128004
MolMR,86.79600000000003
MolWt,321.28800000000007
fr_SH,0
Kappa1,14.199378529388138
Kappa2,5.344871143769132
Kappa3,2.4362242990551284
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1106.0297638508132
MolLogP,3.5265000000000013
NOCount,6
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,1.8514424698320102
SMR_VSA1,18.365702011978563
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,0.0
SMR_VSA7,58.95106005084269
SMR_VSA8,0.0
SMR_VSA9,17.400483174184256
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,1
fr_ether,1
fr_furan,1
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,134.83709411645142
NHOHCount,0
