DLiP-ID,P000HA
AATSC3s,0.004623828126357997
AATSC3v,4.208345309250824
AATSC4Z,0.576122448979592
AATSC4c,-0.0002004547374996003
AATSC4d,-0.07039540816326532
AATSC4i,-0.18881289778307297
AATSC4m,2.9227329104117103
AATSC4p,-0.0022240216504777334
AATSC4s,-0.0685944919901355
AATSC4v,-0.5986683199805023
AATSC5Z,0.7758331180573494
AATSC5c,0.0009736247511439142
AATSC5d,-0.03855996512529062
AATSC5i,-0.17230951545300993
AATSC5m,3.6000208478845144
AATSC5p,-0.008383421031049347
AATSC5s,-0.07615972765949114
AATSC5v,-2.8607011469901704
AATSC6Z,-0.5295031055900618
AATSC6c,-0.00041170535717939815
AATSC6d,0.026605479148181014
AATSC6i,-0.161022436537218
AATSC6m,-2.5821105040108385
AATSC6p,-0.017449595046590292
AATSC6s,-0.06603761564987617
AATSC6v,-3.111669335425495
AATSC7Z,-1.300479282622139
AATSC7c,0.0008259072179893876
AATSC7d,0.07242385590599876
AATSC7i,0.343309408141674
AATSC7m,-6.120971613261347
AATSC7p,0.028230743736173045
AATSC7s,-0.1326770672858452
AATSC7v,5.7006580118270795
AATSC8Z,-1.8788695253382246
AATSC8c,-0.0019723631916208936
AATSC8d,-0.08294757509745475
AATSC8i,-0.1336404388996417
AATSC8m,-9.095603663343123
AATSC8p,-0.03576260095083682
AATSC8s,-0.13216020430684
AATSC8v,-5.177572801361117
ATS0are,358.1132
ATS1are,390.53690000000006
ATS2are,673.3258000000001
ATS3are,859.4988999999999
ATS4are,954.4008
ATS5are,998.1662000000001
ATS6are,1006.8291999999999
ATS7are,827.0026
ATS8are,572.7331000000001
ATSC0dv,233.89770723104058
ATSC0pe,7.656298214285711
ATSC0se,4.768545124999999
ATSC1dv,83.55051650289741
ATSC1pe,-0.10809451530612185
ATSC1se,-0.2170754374999992
ATSC2dv,57.90961199294531
ATSC2pe,-0.12876272321428545
ATSC2se,-0.22941373437499912
ATSC3dv,21.88863693625599
ATSC3pe,-0.19354923469387816
ATSC3se,-0.5051268749999995
ATSC4dv,-43.836230788611736
ATSC4pe,0.03755656887755193
ATSC4se,-0.022868031249998155
ATSC5dv,-36.91156462585034
ATSC5pe,1.4732282525510223
ATSC5se,1.061947093750001
ATSC6dv,-6.541887125220463
ATSC6pe,-0.8673591517857139
ATSC6se,-0.6135777343749986
ATSC7dv,7.825774754346182
ATSC7pe,-2.5235904336734687
ATSC7se,-1.7382543124999974
ATSC8dv,-47.56494079113127
ATSC8pe,-1.5120453762755084
ATSC8se,-0.9352981093749974
AXp-0dv,0.5716035291593212
AXp-1dv,0.30151636488307165
AXp-2dv,0.15820784859776363
AXp-3dv,0.08295979580265263
AXp-4dv,0.0439588050030447
AXp-5dv,0.02372008514804141
AXp-6dv,0.01208442169429503
AXp-7dv,0.006195579392259368
BertzCT,1364.1885357274934
ECIndex,900
ETA_eta,30.37558268719385
GATS1dv,0.4416478158146081
GATS1pe,0.6523452796915334
GATS1se,0.6823373530167303
GATS2dv,0.8020937013019654
GATS2pe,0.772188723243026
GATS2se,0.7671990890912407
GATS3dv,0.9317235999361287
GATS3pe,0.8781510125698543
GATS3se,0.9213373698606683
GATS4dv,1.0826467853013622
GATS4pe,1.003703720116515
GATS4se,1.0575800342597503
GATS5dv,1.046092600157679
GATS5pe,0.9934116722970161
GATS5se,1.0270213281180505
GATS6dv,1.0078386760472877
GATS6pe,1.1934460526809614
GATS6se,1.2142630118947464
GATS7dv,1.1019972477755993
GATS7pe,1.3804021914419822
GATS7se,1.4068223883414894
GATS8dv,1.2037957143752784
GATS8pe,1.2665987653242496
GATS8se,1.3184801295934094
LogEE_A,4.446410791225965
LogEE_D,202.26665632406272
MATS1dv,0.33339566681747324
MATS1pe,-0.01317715317011408
MATS1se,-0.04248753788749476
MATS2dv,0.1320454431206957
MATS2pe,-0.008969537295819542
MATS2se,-0.025658558000259298
MATS3dv,0.03853380290436187
MATS3pe,-0.010409305054076253
MATS3se,-0.04361779403684408
MATS4dv,-0.06996873272005226
MATS4pe,0.0018313183022910088
MATS4se,-0.0017903570396290726
MATS5dv,-0.05593291196508917
MATS5pe,0.06819964875860571
MATS5se,0.07893105797312994
MATS6dv,-0.0097283510258142
MATS6pe,-0.039404178273599114
MATS6se,-0.0447554415019411
MATS7dv,0.014194348857295619
MATS7pe,-0.139834433483663
MATS7se,-0.1546470053557158
MATS8dv,-0.12795551707251776
MATS8pe,-0.12426362078034325
MATS8se,-0.12341336104683998
MAXaaCH,1.9093859581152497
MAXaaNH,2.921766106802215
MAXaaaC,0.8024016279619184
MAXaasC,0.8857388101157528
MAXdssC,0.048350392936779674
MAXsCH3,1.9152655877448792
MAXsNH2,5.504873308770111
MAXsssN,2.035443016712858
MDEC-12,1.6397259074940123
MDEC-13,2.8435481883262104
MDEC-22,10.122870272545516
MDEC-23,25.146041080480156
MDEC-33,17.4712977024086
MDEN-12,0.3170233138523431
MDEN-13,0.37796447300922725
MDEN-22,1.3433816176943039
MDEN-23,1.2269851150758007
MDEN-33,0.33333333333333337
MINaaCH,1.3707055792932417
MINaaNH,2.921766106802215
MINaaaC,0.20919970855396564
MINaasC,-0.49100968325805927
MINdssC,0.048350392936779674
MINsCH3,1.9152655877448792
MINsNH2,5.504873308770111
MINsssN,1.7983637495170175
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.2303921568627456
SM1_Dzi,2.2352453901938167
SM1_Dzm,2.2757405686693337
SM1_Dzp,-6.473826705346992
SM1_Dzv,-3.097637911325125
SddssSe,0
SpAD_Dt,846.0655999900373
SpAbs_A,43.38951945201762
SpAbs_D,404.5333126481254
SpMAD_A,1.314833922788413
SpMAD_D,12.258585231761378
SpMax_A,2.545875818436957
SpMax_D,202.26665632406272
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,104.03
TpiPC10,9.842854520039792
VAdjMat,6.20945336562895
VE1_DzZ,5.622956208031137
VE1_Dzi,5.625253784766364
VE1_Dzm,5.622739990715155
VE1_Dzp,5.614118822303856
VE1_Dzv,5.620134819543783
VE2_DzZ,0.1703926123645799
VE2_Dzi,0.170462235902011
VE2_Dzm,0.1703860603247017
VE2_Dzp,0.17012481279708652
VE2_Dzv,0.17030711574375101
VE3_DzZ,2.920780009744194
VE3_Dzi,2.921188532836962
VE3_Dzm,2.920741556399521
VE3_Dzp,2.9192071115433
VE3_Dzv,2.920278121332963
VR1_DzZ,231.24575218939063
VR1_Dzi,231.44927617344737
VR1_Dzm,231.22569100678857
VR1_Dzp,233.88567859907073
VR1_Dzv,232.6629192465215
VR2_DzZ,7.00744703604214
VR2_Dzi,7.013614429498405
VR2_Dzm,7.006839121417835
VR2_Dzp,7.087444806032447
VR2_Dzv,7.050391492318834
VR3_DzZ,6.637403475785516
VR3_Dzi,6.638283208588796
VR3_Dzm,6.637316719368834
VR3_Dzp,6.648754911453813
VR3_Dzv,6.64351317604668
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.032274861218395144
Xch-6dv,0.1380806163969456
Xch-7dv,0.2153007963011852
Xpc-4dv,2.4995747490408333
Xpc-5dv,3.6649005843068605
Xpc-6dv,5.193185820526783
Zagreb1,182.0
Zagreb2,223.0
fragCpx,313.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,21
nBondsD,1
nBondsM,22
nBondsO,37
nBondsS,38
nBondsT,0
nFARing,0
nFHRing,2
nFaRing,2
nHetero,10
naHRing,2
AATS0are,6.394878571428571
AATS1are,6.5089483333333344
AATS2are,6.412626666666667
AATS3are,6.319844852941176
AATS4are,6.362672
AATS5are,6.31750759493671
AATS6are,6.253597515527949
AATS7are,6.265171212121213
AATS8are,6.435203370786518
AATSC0dv,4.176744771982867
AATSC0pe,0.1367196109693877
AATSC0se,0.08515259151785713
AATSC1dv,1.3925086083816234
AATSC1pe,-0.0018015752551020308
AATSC1se,-0.0036179239583333197
AATSC2dv,0.5515201142185268
AATSC2pe,-0.0012263116496598614
AATSC2se,-0.002184892708333325
AATSC3dv,0.16094585982541168
AATSC3pe,-0.0014231561374549865
AATSC3se,-0.0037141681985294085
AATSC4dv,-0.2922415385907449
AATSC4pe,0.00025037712585034624
AATSC4se,-0.00015245354166665436
AATSC5dv,-0.23361749763196418
AATSC5pe,0.009324229446525457
AATSC5se,0.0067211841376582345
AATSC6dv,-0.040632839287083625
AATSC6pe,-0.005387323924134869
AATSC6se,-0.0038110418284161406
AATSC7dv,0.05928617238141047
AATSC7pe,-0.019118109346011127
AATSC7se,-0.013168593276515131
AATSC8dv,-0.5344375369790031
AATSC8pe,-0.01698927389073605
AATSC8se,-0.010508967521067386
AETA_eta,0.920472202642238
ATSC0are,8.013192857142853
ATSC1are,-0.19033877551020303
ATSC2are,-0.2766651785714271
ATSC3are,-0.3274862244897953
ATSC4are,-0.576677295918366
ATSC5are,1.214870153061224
ATSC6are,-0.8209794642857138
ATSC7are,-2.072965306122448
ATSC8are,-1.34443507653061
BCUTZ-1h,17.001103938908756
BCUTZ-1l,5.660315408310002
BCUTc-1h,0.43979174174798386
BCUTc-1l,-0.42113458917699387
BCUTd-1h,3.3146067664611363
BCUTd-1l,0.9778873459209988
BCUTi-1h,17.42477420469153
BCUTi-1l,10.922167914593118
BCUTm-1h,35.45051779473766
BCUTm-1l,11.672655486645986
BCUTp-1h,2.2082359220367103
BCUTp-1l,0.5458399952041222
BCUTs-1h,8.00192042110803
BCUTs-1l,1.2953868975098966
BCUTv-1h,22.45586930074904
BCUTv-1l,13.304118731485604
BalabanJ,1.2688053856117911
Diameter,16
ETA_beta,43.0
GATS1are,0.6842689629988165
GATS2are,0.798239569804676
GATS3are,0.8915088963845809
GATS4are,1.0501363376645831
GATS5are,1.0139524881396709
GATS6are,1.1681175155210848
GATS7are,1.3335066338517345
GATS8are,1.256512497052538
HybRatio,0.30434782608695654
Lipinski,True
LogEE_Dt,423.0327999950187
MATS1are,-0.022169630380375584
MATS2are,-0.01841397861443367
MATS3are,-0.01682815717923995
MATS4are,-0.02686730008637537
MATS5are,0.05373474685671222
MATS6are,-0.03563599174823536
MATS7are,-0.10974899051080562
MATS8are,-0.10556799174170856
MAXssCH2,0.5802077401080826
MINssCH2,0.33503687635765633
NsssssAs,0
RotRatio,0.10810810810810811
SM1_Dzpe,1.9393448610123738
SM1_Dzse,1.7536199246654043
SMR_VSA1,9.184952231746642
SMR_VSA2,0.0
SMR_VSA3,25.06523038934697
SMR_VSA4,5.733667477162185
SMR_VSA5,13.344558822616634
SMR_VSA6,37.62369176041336
SMR_VSA7,47.12657049824667
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,313.1171420825561
SpAD_Dzi,304.6407196496383
SpAD_Dzm,312.99708570194093
SpAD_Dzp,411.78271792089635
SpAD_Dzv,378.7829111398798
SpAbs_Dt,846.0655999900375
SpDiam_A,5.077654862814028
SpDiam_D,303.6299594022072
SpMAD_Dt,25.638351514849614
SpMax_Dt,423.0327999950187
SsssssAs,0
VE1_Dzpe,5.624820128222574
VE1_Dzse,5.6248009410986155
VE2_Dzpe,0.17044909479462345
VE2_Dzse,0.1704485133666247
VE3_Dzpe,2.921111438846761
VE3_Dzse,2.9211080276876045
VMcGowan,327.360000000001
VR1_Dzpe,231.420038538254
VR1_Dzse,231.45087871174096
VR2_Dzpe,7.012728440553151
VR2_Dzse,7.013662991264877
VR3_Dzpe,6.6381568764500996
VR3_Dzse,6.638290132493559
mZagreb1,10.194444444444446
mZagreb2,7.222222222222221
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,10
nBondsKS,50
nFAHRing,0
nFaHRing,2
nG12Ring,0
AATSC0are,0.14309272959183666
AATSC1are,-0.0031723129251700504
AATSC2are,-0.00263490646258502
AATSC3are,-0.0024079869447779065
AATSC4are,-0.00384451530612244
AATSC5are,0.007689051601653316
AATSC6are,-0.005099251330967166
AATSC7are,-0.015704282622139756
AATSC8are,-0.015106012095849549
AETA_beta,1.303030303030303
BCUTdv-1h,7.004068750025985
BCUTdv-1l,0.7739999525286559
BCUTpe-1h,3.9886862781504107
BCUTpe-1l,2.2075237206463103
BCUTse-1h,4.009972933021352
BCUTse-1l,2.403278581188518
ETA_alpha,15.633333333333336
ETA_dBeta,-2.0
ETA_eta_B,0.42381126173115646
ETA_eta_F,35.61478555588121
ETA_eta_L,7.535888829466487
ETA_eta_R,65.99036824307507
ETA_psi_1,0.5491803278688527
LabuteASA,194.09197185020474
LogEE_DzZ,156.59766997384875
LogEE_Dzi,152.3034341434676
LogEE_Dzm,156.54063257152194
LogEE_Dzp,204.71429955947602
LogEE_Dzv,188.82824867697173
PEOE_VSA1,15.533486938863142
PEOE_VSA2,9.893218992372859
PEOE_VSA3,14.358372089569237
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,17.667306958694127
PEOE_VSA7,24.619922828310838
PEOE_VSA8,61.04395506481246
PEOE_VSA9,16.736177602970663
SM1_Dzare,2.0922402291058773
SpAD_Dzpe,312.27299273389576
SpAD_Dzse,315.0378174818542
SpAbs_DzZ,311.15710049016167
SpAbs_Dzi,302.6764130946195
SpAbs_Dzm,310.99719247492845
SpAbs_Dzp,415.90242582429903
SpAbs_Dzv,380.7541352652686
SpDiam_Dt,595.8402647634512
SpMAD_DzZ,9.488398244925943
SpMAD_Dzi,9.231536959079948
SpMAD_Dzm,9.484760172786089
SpMAD_Dzp,12.478264179421101
SpMAD_Dzv,11.478270034541811
SpMax_DzZ,156.59766997384875
SpMax_Dzi,152.3034341434676
SpMax_Dzm,156.54063257152194
SpMax_Dzp,204.71429955947602
SpMax_Dzv,188.82824867697173
VE1_Dzare,5.625068758147653
VE2_Dzare,0.17045662903477735
VE3_Dzare,2.921155640158904
VR1_Dzare,231.42202724487748
VR2_Dzare,7.012788704390227
VR3_Dzare,6.638165469906791
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,19
nAromBond,21
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47373737373737385
AETA_dBeta,-0.06060606060606061
AETA_eta_B,0.012842765507004741
AETA_eta_F,1.0792359259357944
AETA_eta_L,0.22836026755959052
AETA_eta_R,1.9997081285780323
BCUTare-1h,4.107729884282801
BCUTare-1l,2.157667205908022
ETA_beta_s,22.5
ETA_dPsi_A,0.16481967213114723
ETA_dPsi_B,0.0
ETA_eta_BR,0.8538112617311564
ETA_eta_FL,8.454513471175453
ETA_eta_RL,15.99040230064194
LogEE_Dzpe,156.1454933318491
LogEE_Dzse,157.53087365065386
PEOE_VSA10,17.66188357021583
PEOE_VSA11,5.817220841045895
PEOE_VSA12,5.907179729351506
PEOE_VSA13,0.0
SlogP_VSA1,10.633577208012664
SlogP_VSA2,63.69619214826135
SlogP_VSA3,4.794537184071822
SlogP_VSA4,12.740958040736519
SlogP_VSA5,11.984273114623004
SlogP_VSA6,30.72326485176245
SlogP_VSA7,5.022633313741326
SlogP_VSA8,32.9327528475561
SlogP_VSA9,0.0
SpAD_Dzare,309.2953646136359
SpAbs_Dzpe,310.5687199772484
SpAbs_Dzse,313.4967575480573
SpDiam_DzZ,236.8565195202843
SpDiam_Dzi,229.62884072359594
SpDiam_Dzm,236.81563070684874
SpDiam_Dzp,310.4326350941235
SpDiam_Dzv,286.54702771412485
SpMAD_Dzpe,9.462817961633204
SpMAD_Dzse,9.546600529753157
SpMax_Dzpe,156.1454933318491
SpMax_Dzse,157.53087365065386
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6818181818181818
AETA_eta_BR,0.02587306853730777
AETA_eta_FL,0.25619737791440766
AETA_eta_RL,0.48455764547399816
DetourIndex,6859
EState_VSA1,5.817220841045895
EState_VSA2,16.446513760709095
EState_VSA3,61.475593628182686
EState_VSA4,16.466376423778055
EState_VSA5,6.3273200747645415
EState_VSA6,17.163120370925164
EState_VSA7,23.95638106746432
EState_VSA8,20.16532065849649
EState_VSA9,17.3346073673947
ETA_beta_ns,20.5
ETA_shape_p,0.14285714285714282
ETA_shape_x,0.0
ETA_shape_y,0.4029850746268656
GhoseFilter,True
LogEE_Dzare,154.64923958997488
SlogP_VSA10,10.208277825509848
SlogP_VSA11,0.0
SpAbs_Dzare,307.4567292607853
SpDiam_Dzpe,235.71874242491504
SpDiam_Dzse,237.85447253506334
SpMAD_Dzare,9.372586806473816
SpMax_Dzare,154.64923958997488
TopoPSA(NO),104.03
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,15.941142000528242
VSA_EState9,55.31992238177154
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6212121212121212
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.026262626262626168
FilterItLogS,-6.922724286970846
SpDiam_Dzare,233.34243786710903
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6315476190476185
ETA_epsilon_2,0.8626262626262624
ETA_epsilon_3,0.44505494505494425
ETA_epsilon_4,0.5730392156862735
ETA_epsilon_5,0.8157407407407405
AETA_beta_ns_d,0.030303030303030304
ETA_dEpsilon_A,0.18649267399267422
ETA_dEpsilon_B,0.058508403361344996
ETA_dEpsilon_C,-0.12798427063132922
ETA_dEpsilon_D,0.046885521885521864
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7575757575757576
MDEDescriptor,"0.0,1.6397259074940123,2.8435481883262104,0.0,10.122870272545516,25.146041080480156,0.0,17.4712977024086,0.0,0.0,0.0,0.0,0.0,0.0,0.3170233138523431,0.37796447300922725,1.3433816176943039,1.2269851150758007,0.33333333333333337"
APolDescriptor,67.05523899999999
BCUTDescriptor,"11.997369569376236,34.9688541331931,-0.32989635023018576,0.20432131012318627,4.9018695277590485,11.90506739942587"
BPolDescriptor,34.324760999999995
TPSADescriptor,104.03
ALOGPDescriptor,"3.006400000000001,9.038440960000006,126.96809999999999"
XLogPDescriptor,3.912999999999999
VAdjMaDescriptor,6.20945336562895
WeightDescriptor,467.16366444000005
ChiPathDescriptor,"23.112155217263346,15.990402300641941,14.499561877720108,13.035605157467005,11.562616064293834,9.433499906835268,6.833604173805215,5.127294955257139,18.862916462257605,11.15610550067365,8.543223824279236,6.470864072606904,4.791509745331873,3.3919721761699266,1.9939295795586827,1.239115878451874"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.40366590687282794,0.7498836231029794,0.0,0.0,0.03227486121839514,0.1380806163969456,0.21530079630118526"
AtomCountDescriptor,56
BondCountDescriptor,37
SmallRingDescriptor,"5,4,3,2,0,0,1,4,0,0,0"
ChiClusterDescriptor,"2.1661101470904622,0.0,0.7472952533019861,0.0,1.0908111146709278,0.0,0.24172264201208749,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,7,5,6,1,0,0"
ZagrebIndexDescriptor,182.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"68.24333350488288,2.067979803178269,29.495659999012343,2.5229823163666483,21.764026811373853"
FractionalPSADescriptor,0.22268427088545764
WienerNumbersDescriptor,"3201.0,61.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.013306900349668,10.587009892740706,16.13090157866375,2.4995747490408333,3.6649005843068614,4.7178457199824875"
FractionalCSP3Descriptor,0.30434782608695654
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,6,0,0,5,0,0,0,1,6,4,0,0,1,0,0,0,1,0,0,0,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"24.68371073776479,10.545953360768175,4.733727810650888"
AromaticAtomsCountDescriptor,19
AromaticBondsCountDescriptor,21
FragmentComplexityDescriptor,2544.1
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.30434782608695654
AutocorrelationDescriptorMass,"45.509325191367736,42.38599316071806,63.16535467638527,73.46048363568545,80.81541011706982"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.6234856634078247,-0.3296336450257456,0.08314859646779374,-0.08059845465467134,-0.07146748978397192"
EccentricConnectivityIndexDescriptor,900
AutocorrelationDescriptorPolarizability,"2559.428984419208,3114.924185916701,4605.835808195628,5056.280158157916,4838.793872870646"
