DLiP-ID,C0007Q
DLiP-Mol-ID,30408
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C18H17N3O4/c1-22-15-6-12-13(7-16(15)23-2)20-9-21-18(12)19-8-11-3-4-14-17(5-11)25-10-24-14/h3-7,9H,8,10H2,1-2H3,(H,19,20,21)"
Standard Inchi Key(RDKit),KKKDUDNNZMEMBD-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1cc2ncnc(NCc3ccc4c(c3)OCO4)c2cc1OC
SMILES(SDF),
MW(SDF),
MW(RDKit),339.351
MW Monoisotopic(RDKit),339.121906024
MolLogP(RDKit),2.9878
XLogP(SDF),
XLogP(CDK),2.487
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),7
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),74.73
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),25
QED Weighted(RDKit),0.765677874111924
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,1029806.9033530648
qed,0.7656778741119238
Chi0,17.225403871315226
Chi1,12.27951954312824
TPSA,74.73000000000002
Chi0n,13.90573553036622
Chi0v,13.90573553036622
Chi1n,7.773795997317744
Chi1v,7.773795997317744
Chi2n,5.487783305626167
Chi2v,5.487783305626167
Chi3n,4.037589126043459
Chi3v,4.037589126043459
Chi4n,2.7606452236489076
Chi4v,2.7606452236489076
MolMR,92.53370000000004
MolWt,339.3510000000001
fr_SH,0
Kappa1,15.316035270183914
Kappa2,6.350639280292179
Kappa3,2.842178343947069
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,2
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,929.5833952360719
MolLogP,2.987800000000001
NOCount,7
