DLiP-ID,I0004H
DLiP-Mol-ID,27847
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H21N3O3/c1-23-15-18(17-9-5-6-10-19(17)23)20(26)22(28)25-13-11-24(12-14-25)21(27)16-7-3-2-4-8-16/h2-10,15H,11-14H2,1H3"
Standard Inchi Key(RDKit),BQMOORMQCXINHT-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cn1cc(C(=O)C(=O)N2CCN(C(=O)c3ccccc3)CC2)c2ccccc21
SMILES(SDF),
MW(SDF),
MW(RDKit),375.428
MW Monoisotopic(RDKit),375.158291532
MolLogP(RDKit),2.3456
XLogP(SDF),
XLogP(CDK),2.707
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),62.62
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),28
QED Weighted(RDKit),0.521470938593919
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,CD4_gp120
Common Target Pref Name,CD4/gp120
RDKit Descriptors
Ipc,3741667.0061189285
qed,0.5214709385939191
Chi0,19.67299762850792
Chi1,13.558550648063802
TPSA,62.620000000000005
Chi0n,15.668315474533916
Chi0v,15.668315474533916
Chi1n,9.280225384567597
Chi1v,9.280225384567597
Chi2n,6.950379766639873
Chi2v,6.950379766639873
Chi3n,5.210661777841434
Chi3v,5.210661777841434
Chi4n,3.6573796719934464
Chi4v,3.6573796719934464
MolMR,106.17500000000003
MolWt,375.4280000000001
fr_SH,0
Kappa1,17.976742994458412
Kappa2,7.306717223612469
Kappa3,3.17488031793687
fr_ArN,0
fr_COO,0
fr_C_O,3
fr_C_S,0
fr_NH0,3
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1047.3340432794264
MolLogP,2.3455999999999992
NOCount,6
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,1.450274247805206
SMR_VSA1,14.383611552215466
SMR_VSA2,0.0
SMR_VSA3,14.366919109492311
SMR_VSA4,7.04767198267719
SMR_VSA5,0.0
SMR_VSA6,26.1790256236503
SMR_VSA7,71.92105017116157
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,162.5072331670875
NHOHCount,0
PEOE_VSA1,14.366919109492311
PEOE_VSA2,14.383611552215466
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,36.39820241076966
PEOE_VSA7,18.19910120538483
PEOE_VSA8,55.889917601718615
PEOE_VSA9,5.563451491696996
RingCount,4
SMR_VSA10,28.50052933714901
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,1
fr_lactam,0
fr_phenol,0
ExactMolWt,375.158291532
NumHDonors,0
