DLiP-ID,T003S1
DLiP-Mol-ID,20742
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C23H25N3O4S/c1-3-19-6-4-5-7-21(19)31-22-10-8-18(16-20(22)26(29)30)9-11-23(28)25-14-12-24(13-15-25)17(2)27/h4-11,16H,3,12-15H2,1-2H3/b11-9+"
Standard Inchi Key(RDKit),MDLWTUYIAFVKGK-PKNBQFBNSA-N
Canonical SMILES(RDKit),CCc1ccccc1Sc1ccc(/C=C/C(=O)N2CCN(C(C)=O)CC2)cc1[N+](=O)[O-]
SMILES(SDF),
MW(SDF),
MW(RDKit),439.537
MW Monoisotopic(RDKit),439.15657728
MolLogP(RDKit),4.0123
XLogP(SDF),
XLogP(CDK),4.05
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),83.76
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),31
QED Weighted(RDKit),0.385738050143274
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,8332083.234551717
qed,0.38573805014327367
Chi0,22.380104409694475
Chi1,14.884249150759292
TPSA,83.76
Chi0n,17.614568567458562
Chi0v,18.43106514838629
Chi1n,10.154104325120116
Chi1v,10.97060090604784
Chi2n,7.212295376567509
Chi2v,8.296072333054337
Chi3n,5.208146377155346
Chi3v,6.391465230369148
Chi4n,3.3956509121346343
Chi4v,4.496769599443601
MolMR,120.90740000000007
MolWt,439.5370000000003
fr_SH,0
Kappa1,22.552872068439864
Kappa2,10.25780885414834
Kappa3,5.726974981434209
fr_ArN,0
fr_COO,0
fr_C_O,2
fr_C_S,0
fr_NH0,3
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1013.6312184671795
MolLogP,4.012300000000003
NOCount,7
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.7262576404794627
SMR_VSA1,14.512385416961315
SMR_VSA2,0.0
SMR_VSA3,9.799819461700956
SMR_VSA4,0.0
SMR_VSA5,30.059262973342808
SMR_VSA6,26.1790256236503
SMR_VSA7,69.78181083822471
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,1
fr_oxime,0
fr_quatN,0
LabuteASA,185.42622368656956
NHOHCount,0
