DLiP-ID,T002DL
C3SP3,0
C4SP3,0
FCSP3,0.4090909090909091
GGI10,0.21456994184266912
JGI10,0.009329127906203008
JGT10,0.4960185927853571
Kier1,23.658688865764827
Kier2,11.039480800432667
Kier3,7.277201076509035
MID_C,44.53784312873389
MID_N,14.004323491634992
MID_O,0.0
MID_X,0.0
MID_h,14.004323491634992
MPC10,124
MWC01,31.0
MWC02,5.003946305945459
MWC03,5.820082930352362
MWC04,6.693323668269949
MWC05,7.528869256642251
MWC06,8.407601514786142
MWC07,9.253304071408298
MWC08,10.135115013498648
MWC09,10.987612065031541
MWC10,11.871333905535112
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,5
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,4.109640000000002
SRW02,4.143134726391533
SRW03,0.0
SRW04,5.459585514144159
SRW05,0.0
SRW06,6.947937068614969
SRW07,0.0
SRW08,8.528924114291936
SRW09,0.0
SRW10,10.164042488848484
SaaCH,9.790388043121908
SaaNH,0
SaaSe,0
SaaaC,1.8195033559208622
SaasC,4.85039513281298
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,10.269565306289541
SsNH2,6.174494711211468
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,6.786196200000764
SssPH,0
SssSe,0
SsssB,0
SsssN,2.199463825165294
SsssP,0
VE1_A,4.18581030498183
VE1_D,5.294863194705344
VE2_A,0.1443382863786838
VE2_D,0.18258148947259806
VE3_A,2.496411043453776
VE3_D,2.731447879018039
VR1_A,1286.1237543278105
VR1_D,179.87513244904392
VR2_A,44.34909497682105
VR2_D,6.202590774104963
VR3_A,8.224098869141184
VR3_D,6.2569736385390575
WPath,2594
Xc-3d,2.4250978204942335
Xc-4d,0.0
Xc-5d,0.1642664266089148
Xc-6d,0.0
Xp-0d,20.965890847321376
Xp-1d,13.795734091081684
Xp-2d,13.102528370274404
Xp-3d,9.385715532090199
Xp-4d,8.301122455930198
Xp-5d,6.204253401223483
Xp-6d,4.749549982312531
Xp-7d,2.9854827839467823
ZMIC0,103.03501355417315
ZMIC1,43.63594713343718
ZMIC2,26.72026948729632
ZMIC3,24.634612153749202
ZMIC4,24.634612153749202
ZMIC5,24.634612153749202
nAcid,0
nAtom,60
nBase,1
nRing,3
piPC1,3.7013019741124933
piPC2,4.31748811353631
piPC3,4.853981484050879
piPC4,5.481680047850402
piPC5,6.052677231275971
piPC6,6.348264483234865
piPC7,6.687731855004171
piPC8,7.121504844654478
piPC9,7.558836609071368
AATS0Z,19.433333333333334
AATS0d,2.9833333333333334
AATS0i,166.676724773362
AATS0m,76.3113498166667
AATS0p,1.3934800008386499
AATS0s,2.6875
AATS0v,199.73611880659797
AATS1Z,22.419354838709676
AATS1d,3.4516129032258065
AATS1i,151.15474081650817
AATS1m,83.7288828225807
AATS1p,1.7117562188709683
AATS1s,2.885304659498208
AATS1v,244.188483986998
AATS2Z,18.462962962962962
AATS2d,3.2962962962962963
AATS2i,160.19110665134008
AATS2m,68.1947521388889
AATS2p,1.4405429200197313
AATS2s,2.6322016460905355
AATS2v,199.73481088753653
AATS3Z,15.8
AATS3d,2.814814814814815
AATS3i,161.56702129667806
AATS3m,55.722068903703686
AATS3p,1.3589009000943335
AATS3s,2.557407407407408
AATS3v,182.14301948022643
AATS4Z,12.91875
AATS4d,2.5125
AATS4i,164.9894349645591
AATS4m,45.47694294999999
AATS4p,1.1628945427653128
AATS4s,2.2611111111111115
AATS4v,149.1437279128948
AATS5Z,13.227586206896552
AATS5d,2.503448275862069
AATS5i,167.41627007662782
AATS5m,45.14143808965516
AATS5p,1.2059453642822278
AATS5s,2.450574712643678
AATS5v,156.38360977850067
AATS6Z,12.61111111111111
AATS6d,2.513888888888889
AATS6i,165.03941243241084
AATS6m,43.88103196527776
AATS6p,1.1776469348170697
AATS6s,2.190007716049384
AATS6v,150.9134078524698
AATS7Z,12.977611940298507
AATS7d,2.425373134328358
AATS7i,164.03538497019173
AATS7m,44.139954828358206
AATS7p,1.2163622538535515
AATS7s,2.407752902155887
AATS7v,154.9867054197646
AATS8Z,11.30281690140845
AATS8d,2.288732394366197
AATS8i,168.0534879945746
AATS8m,39.377556781690146
AATS8p,1.0714011563126264
AATS8s,2.065532081377151
AATS8v,134.67059889637406
AMID_C,1.535787694094272
AMID_N,0.48290770660810317
AMID_O,0.0
AMID_X,0.0
AMID_h,0.48290770660810317
ATS0dv,340.0
ATS0pe,357.7862
ATS0se,445.57518799999986
ATS1dv,374.0
ATS1pe,397.2925
ATS1se,476.27036399999974
ATS2dv,498.0
ATS2pe,669.0283999999996
ATS2se,818.8526199999999
ATS3dv,485.0
ATS3pe,832.8975
ATS3se,1023.8970639999997
ATS4dv,415.0
ATS4pe,936.2882999999997
ATS4se,1177.5173440000003
ATS5dv,367.0
ATS5pe,881.2617999999998
ATS5se,1095.846828
ATS6dv,346.0
ATS6pe,843.9774999999998
ATS6se,1061.2376760000002
ATS7dv,362.0
ATS7pe,803.6113999999997
ATS7se,1001.0715159999999
ATS8dv,327.0
ATS8pe,813.3254999999999
ATS8se,1034.6784920000002
ATSC0Z,416.93333333333334
ATSC0c,0.886968300655489
ATSC0d,34.850000000000016
ATSC0i,92.81573346633411
ATSC0m,1997.4652469833327
ATSC0p,12.952333073654184
ATSC0s,25.74953703703704
ATSC0v,2985.9785391026567
ATSC1Z,19.30222222222227
ATSC1c,-0.5785325079219608
ATSC1d,14.204999999999997
ATSC1i,-21.58363389770387
ATSC1m,91.30549740055564
ATSC1p,-0.6954947912778368
ATSC1s,-4.692114197530854
ATSC1v,-18.757518989899346
ATSC2Z,134.0533333333334
ATSC2c,0.4220857507818089
ATSC2d,1.6699999999999982
ATSC2i,9.814715446963698
ATSC2m,637.9707025633334
ATSC2p,2.556217851681072
ATSC2s,17.234166666666678
ATSC2v,718.0400632143776
ATSC3Z,-149.5333333333334
ATSC3c,-0.5929555842088986
ATSC3d,2.1874999999999973
ATSC3i,-18.328310631930044
ATSC3m,-709.1185698958332
ATSC3p,-2.704779127843361
ATSC3s,-12.348495370370362
ATSC3v,-743.1109936388813
ATSC4Z,163.71111111111108
ATSC4c,0.5004006989144067
ATSC4d,-2.5500000000000016
ATSC4i,-22.44062168658766
ATSC4m,773.4942992777775
ATSC4p,0.6644436483190133
ATSC4s,16.80679012345679
ATSC4v,521.9768978587088
ATSC5Z,-176.08888888888896
ATSC5c,-0.08831560560190624
ATSC5d,-3.1875000000000018
ATSC5i,37.0068483943279
ATSC5m,-830.2415018097224
ATSC5p,0.13775735180125553
ATSC5s,-15.497955246913573
ATSC5v,-441.92311247008615
ATSC6Z,62.759999999999984
ATSC6c,-0.27675393025726575
ATSC6d,-5.040000000000002
ATSC6i,-11.805164655777926
ATSC6m,303.66827729000005
ATSC6p,1.4110014048507435
ATSC6s,2.3825925925925913
ATSC6v,442.5203081743771
ATSC7Z,-153.2177777777778
ATSC7c,0.24025376639511015
ATSC7d,6.784999999999998
ATSC7i,-1.2537015829964477
ATSC7m,-739.4607957794445
ATSC7p,-4.362356720414457
ATSC7s,-2.9045216049382683
ATSC7v,-1145.955984447588
ATSC8Z,226.0577777777777
ATSC8c,-0.319141873861056
ATSC8d,4.305000000000001
ATSC8i,-7.854229769922799
ATSC8m,1084.7233222394443
ATSC8p,4.8955287562731975
ATSC8s,7.368688271604931
ATSC8v,1422.036115442143
AXp-0d,0.7229617533559095
AXp-1d,0.4450236803574737
AXp-2d,0.30470996209940476
AXp-3d,0.18403363788412155
AXp-4d,0.12207533023426761
AXp-5d,0.07475004097859618
AXp-6d,0.05219285694848935
AXp-7d,0.031760455148370025
GATS1Z,0.9506238587948874
GATS1c,1.808553757687071
GATS1d,0.8328319526079507
GATS1i,1.5438388303976427
GATS1m,0.9529287428455404
GATS1p,1.1928919546111991
GATS1s,1.210325550157204
GATS1v,1.0879644177003405
GATS2Z,0.8280922431865829
GATS2c,0.8481760362732298
GATS2d,1.3010786970614798
GATS2i,1.091587349435871
GATS2m,0.8286848537210475
GATS2p,0.9236905103294091
GATS2s,0.4920880354635007
GATS2v,0.8787327904071729
GATS3Z,1.1703354297693922
GATS3c,1.4827699445226785
GATS3d,0.9718901110579728
GATS3i,1.2239241549142732
GATS3m,1.1671265443682886
GATS3p,1.09701928956339
GATS3s,1.3047699527140004
GATS3v,1.1006101576013625
GATS4Z,0.8304834905660378
GATS4c,0.8266368632801736
GATS4d,1.0845588235294112
GATS4i,1.0522076774467968
GATS4m,0.8330860797299946
GATS4p,0.9695430075644678
GATS4s,0.6877887951958863
GATS4v,0.9236652544804417
GATS5Z,1.1999024072869227
GATS5c,1.3206739113520551
GATS5d,0.9632414782565671
GATS5i,0.887352809899719
GATS5m,1.1934336460862702
GATS5p,0.9258686705586002
GATS5s,1.4792513845739887
GATS5v,1.0012490441526687
GATS6Z,0.9173545597484277
GATS6c,1.1571320098333453
GATS6d,1.1404033157978635
GATS6i,1.0248030699388953
GATS6m,0.9170650255745413
GATS6p,0.9415386393548533
GATS6s,0.8450949016223472
GATS6v,0.9252373773627007
GATS7Z,1.1579484652210645
GATS7c,0.9747717621511645
GATS7d,0.8275337801665985
GATS7i,1.0462629155649226
GATS7m,1.1583879634629517
GATS7p,1.136670696459155
GATS7s,0.9960329781002036
GATS7v,1.153084860161841
GATS8Z,0.7464124368854638
GATS8c,1.038983696222773
GATS8d,0.9001353890920842
GATS8i,0.9212711756534009
GATS8m,0.7463615445283998
GATS8p,0.7974783115470099
GATS8s,0.7830412598390103
GATS8v,0.7693425855855932
MATS1Z,0.04480229427360049
MATS1c,-0.6312177882151819
MATS1d,0.39445550053223466
MATS1i,-0.22504145431890002
MATS1m,0.04423614323612238
MATS1p,-0.051964342763791915
MATS1s,-0.1763431967145129
MATS1v,-0.006079225786269652
MATS2Z,0.1786234587641688
MATS2c,0.26437481880060065
MATS2d,0.026622030926191573
MATS2i,0.058746717707460344
MATS2m,0.1774389660225704
MATS2p,0.10964210236380637
MATS2s,0.3718333662956905
MATS2v,0.13359478007169137
MATS3Z,-0.15940020609032446
MATS3c,-0.29711976742482926
MATS3d,0.027897337796907336
MATS3i,-0.08776438575867118
MATS3m,-0.15778187346116182
MATS3p,-0.09281139158353358
MATS3s,-0.2131385957236834
MATS3v,-0.11060747704758941
MATS4Z,0.14724576271186438
MATS4c,0.21156366237014881
MATS4d,-0.027439024390243906
MATS4i,-0.09066601984589957
MATS4m,0.14521422220848626
MATS4p,0.01923718041396335
MATS4s,0.24476348010571924
MATS4v,0.06555349749963031
MATS5Z,-0.17476263467243042
MATS5c,-0.04120145950866521
MATS5d,-0.03784693019343987
MATS5i,0.16498472914059498
MATS5m,-0.1719920825477416
MATS5p,0.004400986432367543
MATS5s,-0.24905096311047253
MATS5v,-0.061241142158199424
MATS6Z,0.06271985929005436
MATS6c,-0.1300093109550526
MATS6d,-0.06025824964131993
MATS6i,-0.052995525897107494
MATS6m,0.06334450577396661
MATS6p,0.04539083798091958
MATS6s,0.03855397136470149
MATS6v,0.06174976120047217
MATS7Z,-0.1645466304550163
MATS7c,0.12128540922121127
MATS7d,0.08717531424655768
MATS7i,-0.006048100863882288
MATS7m,-0.16576100603327817
MATS7p,-0.1508063483859937
MATS7s,-0.050507007564525426
MATS7v,-0.17184136228122582
MATS8Z,0.2290950692964952
MATS8c,-0.15203325642705012
MATS8d,0.052195526097763026
MATS8i,-0.035755668906957395
MATS8m,0.22945770837392052
MATS8p,0.15970352719743242
MATS8s,0.12091597029994548
MATS8v,0.20122727695460296
MAXaaN,4.638014980683632
MINaaN,4.529736949825335
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,35.59386029855646
SpAD_D,372.22478296726854
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.269543140947405
SssNH2,0
SsssAs,0
SsssCH,0.3049826608222377
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,845
TMWC10,135.70118873146976
TSRW10,64.24362391229107
VE1_Dt,5.325606273942438
VE2_Dt,0.18364159565318752
VE3_Dt,2.7372372963685034
VR1_Dt,176.0436299516544
VR2_Dt,6.07046999833291
VR3_Dt,6.235442598761666
Xc-3dv,1.1964856961848813
Xc-4dv,0.0
Xc-5dv,0.04269016102873266
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1916383190435099
Xch-7d,0.48945371278272143
Xp-0dv,17.951626609886855
Xp-1dv,10.00797898245158
Xp-2dv,7.918854931306684
Xp-3dv,4.7133372498008965
Xp-4dv,3.3188470698828763
Xp-5dv,2.029370161262156
Xp-6dv,1.3398738023790084
Xp-7dv,0.6276368861566204
Xpc-4d,3.7835890840221182
Xpc-5d,6.342864695947175
Xpc-6d,8.74403027246548
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,62
nFRing,1
nHBAcc,7
nHBDon,3
nHRing,2
nSpiro,0
naRing,3
piPC10,7.729887277258275
AATS0dv,5.666666666666667
AATS0pe,5.963103333333334
AATS0se,7.426253133333331
AATS1dv,6.032258064516129
AATS1pe,6.407943548387097
AATS1se,7.681780064516125
AATS2dv,4.611111111111111
AATS2pe,6.194707407407403
AATS2se,7.581968703703702
AATS3dv,3.5925925925925926
AATS3pe,6.169611111111111
AATS3se,7.5844226962962935
AATS4dv,2.59375
AATS4pe,5.851801874999998
AATS4se,7.359483400000002
AATS5dv,2.5310344827586206
AATS5pe,6.0776675862068945
AATS5se,7.557564331034483
AATS6dv,2.4027777777777777
AATS6pe,5.86095486111111
AATS6se,7.369706083333335
AATS7dv,2.701492537313433
AATS7pe,5.997099999999998
AATS7se,7.47068295522388
AATS8dv,2.3028169014084505
AATS8pe,5.7276443661971825
AATS8se,7.286468253521129
AATSC0Z,6.948888888888889
AATSC0c,0.014782805010924818
AATSC0d,0.5808333333333336
AATSC0i,1.5469288911055685
AATSC0m,33.29108744972221
AATSC0p,0.2158722178942364
AATSC0s,0.429158950617284
AATSC0v,49.766308985044276
AATSC1Z,0.3113261648745527
AATSC1c,-0.00933116948261227
AATSC1d,0.2291129032258064
AATSC1i,-0.3481231273823205
AATSC1m,1.4726693129121877
AATSC1p,-0.011217657923836076
AATSC1s,-0.07567926125049765
AATSC1v,-0.3025406288693443
AATSC2Z,1.241234567901235
AATSC2c,0.00390820139612786
AATSC2d,0.015462962962962946
AATSC2i,0.0908769948792935
AATSC2m,5.907136134845679
AATSC2p,0.02366868381186178
AATSC2s,0.15957561728395073
AATSC2v,6.648519103836829
AATSC3Z,-1.1076543209876548
AATSC3c,-0.004392263586732582
AATSC3d,0.016203703703703685
AATSC3i,-0.13576526394022256
AATSC3m,-5.252730147376542
AATSC3p,-0.020035400946987858
AATSC3s,-0.0914703360768175
AATSC3v,-5.504525878806528
AATSC4Z,1.0231944444444443
AATSC4c,0.0031275043682150424
AATSC4d,-0.01593750000000001
AATSC4i,-0.14025388554117288
AATSC4m,4.834339370486109
AATSC4p,0.004152772801993833
AATSC4s,0.10504243827160493
AATSC4v,3.26235561161693
AATSC5Z,-1.2144061302681997
AATSC5c,-0.000609073142082112
AATSC5d,-0.021982758620689668
AATSC5i,0.25521964409881315
AATSC5m,-5.7258034607567065
AATSC5p,0.0009500507020776244
AATSC5s,-0.1068824499787143
