DLiP-ID,T000EJ
ATS3Z,2475.0
ATS3d,449.0
ATS3i,23501.363028667383
ATS3m,8824.623737000004
ATS3p,208.85729029837597
ATS3s,365.65740740740733
ATS3v,27620.307242920866
ATS4Z,2398.0
ATS4d,440.0
ATS4i,24357.333293003205
ATS4m,8381.794889000003
ATS4p,209.54661709122504
ATS4s,369.4290123456789
ATS4v,27012.27110023092
ATS5Z,2386.0
ATS5d,416.0
ATS5i,23706.592708174914
ATS5m,8437.159215000001
ATS5p,199.09590653662102
ATS5s,385.57716049382714
ATS5v,25736.704683625372
ATS6Z,2538.0
ATS6d,389.0
ATS6i,21922.29569079084
ATS6m,9193.247338
ATS6p,187.48129733492308
ATS6s,399.5987654320988
ATS6v,24578.115858037665
ATS7Z,2511.0
ATS7d,352.0
ATS7i,20768.925222254366
ATS7m,9135.447574
ATS7p,174.20859208377206
ATS7s,367.679012345679
ATS7v,22708.141566328588
ATS8Z,2098.0
ATS8d,318.0
ATS8i,19243.050493549108
ATS8m,7632.428626999999
ATS8p,154.1090846717151
ATS8s,305.60493827160496
ATS8v,19822.31604975772
C1SP1,0
C1SP2,4
C1SP3,1
C2SP1,0
C2SP2,9
C2SP3,7
C3SP2,2
C3SP3,1
C4SP3,0
FCSP3,0.4
GGI10,0.12591164166921742
JGI10,0.005036465666768698
JGT10,0.368762113264207
Kier1,24.68371073776479
Kier2,11.82314494425221
Kier3,6.6115702479338845
MAXdO,11.493805687992072
MID_C,52.868696514675264
MID_N,6.185776316723239
MID_O,7.485817968967593
MID_X,0.0
MID_h,15.715920200792837
MINdO,11.493805687992072
MPC10,139
MWC01,37.0
MWC02,5.176149732573829
MWC03,6.018593214496234
MWC04,6.8885724595653635
MWC05,7.745435610274381
MWC06,8.617762246337932
MWC07,9.48044384215367
MWC08,10.353320361711043
MWC09,11.21891675481818
MWC10,12.091901205204898
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,8
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.601200000000004
SRW02,4.31748811353631
SRW03,0.0
SRW04,5.631211781821365
SRW05,3.044522437723423
SRW06,7.122059881629142
SRW07,5.2832037287379885
SRW08,8.698013622083925
SRW09,7.260522598089852
SRW10,10.32137518064285
SaaCH,12.060527540478168
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,7.805969832902413
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.8192970367410422
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.3952000467881027
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.39878853657443
VE1_D,5.666624894112819
VE2_A,0.13329662232043726
VE2_D,0.17171590588220664
VE3_A,2.6752516388889513
VE3_D,2.928516152206221
VR1_A,739.1153122528226
VR1_D,223.65383523953025
VR2_A,22.397433704630988
VR2_D,6.777388946652432
VR3_A,7.799376415479092
VR3_D,6.604021946603679
WPath,3822
Xc-3d,2.020620726159658
Xc-4d,0.0
Xc-5d,0.25
Xc-6d,0.0
Xp-0d,22.622745096813755
Xp-1d,16.13616292858424
Xp-2d,14.609227473274174
Xp-3d,11.930007011898558
Xp-4d,10.264521284063091
Xp-5d,8.007197134166251
Xp-6d,5.651153079640788
Xp-7d,4.197770888685333
ZMIC0,107.38438321239498
ZMIC1,50.82851144407114
ZMIC2,32.05663189216315
ZMIC3,25.520548307197764
ZMIC4,25.39031862067748
ZMIC5,25.39031862067748
nAcid,1
nAtom,60
nBase,0
nRing,5
piPC1,3.8607297110405954
piPC2,4.421848128860553
piPC3,4.929967391028801
piPC4,5.460914417994212
piPC5,5.87493073085203
piPC6,6.038169204786392
piPC7,6.298604518326243
piPC8,6.574378247268227
piPC9,6.795670819305294
AATS0Z,26.433333333333334
AATS0d,3.3833333333333333
AATS0i,160.75817742908038
AATS0m,104.57234173333336
AATS0p,1.60566440718205
AATS0s,3.8699645633287605
AATS0v,226.99110846095806
AATS1Z,26.953125
AATS1d,4.046875
AATS1i,144.7262946729837
AATS1m,102.86805854687503
AATS1p,1.9061810630625005
AATS1s,2.930796682098766
AATS1v,273.8468555688894
AATS2Z,22.57894736842105
AATS2d,3.6052631578947367
AATS2i,151.43771315673834
AATS2m,84.22507336842108
AATS2p,1.6354224820845706
AATS2s,2.9839722763699363
AATS2v,227.07607307880468
AATS3Z,16.610738255033556
AATS3d,3.0134228187919465
AATS3i,157.72726864877438
AATS3m,59.22566266442956
AATS3p,1.4017267805260132
AATS3s,2.4540765597812575
AATS3v,185.37118954980446
AATS4Z,15.571428571428571
AATS4d,2.857142857142857
AATS4i,158.1645019026182
AATS4m,54.427239538961054
AATS4p,1.3606923187741886
AATS4s,2.3988896905563566
AATS4v,175.40435779370728
AATS5Z,16.013422818791945
AATS5d,2.791946308724832
AATS5i,159.1046490481538
AATS5m,56.6252296308725
AATS5p,1.3362141378296712
AATS5s,2.5877661778109204
AATS5v,172.72956163506962
AATS6Z,18.391304347826086
AATS6d,2.818840579710145
AATS6i,158.85721515065828
AATS6m,66.61773433333333
AATS6p,1.3585601256153848
AATS6s,2.895643227768832
AATS6v,178.10228882635988
AATS7Z,19.315384615384616
AATS7d,2.707692307692308
AATS7i,159.7609632481105
AATS7m,70.27267364615385
AATS7p,1.3400660929520927
AATS7s,2.8283000949667616
AATS7v,174.67801204868144
AATS8Z,17.483333333333334
AATS8d,2.65
AATS8i,160.35875411290922
AATS8m,63.60357189166666
AATS8p,1.2842423722642924
AATS8s,2.546707818930041
AATS8v,165.18596708131432
AMID_C,1.602081712565917
AMID_N,0.1874477671734315
AMID_O,0.22684296875659374
AMID_X,0.0
AMID_h,0.4762400060846314
ATS0dv,442.44444444444446
ATS0pe,374.95809999999994
ATS0se,462.6670489999999
ATS1dv,438.66666666666663
ATS1pe,416.36550000000005
ATS1se,498.1901759999998
ATS2dv,600.3333333333333
ATS2pe,726.6895
ATS2se,883.8164539999998
ATS3dv,484.6666666666667
ATS3pe,910.0689999999998
ATS3se,1128.3555279999998
ATS4dv,447.3333333333333
ATS4pe,931.9215000000002
ATS4se,1160.5951199999997
ATS5dv,468.6666666666667
ATS5pe,903.001
ATS5se,1126.80753
ATS6dv,531.0
ATS6pe,853.8224999999999
ATS6se,1061.5583219999999
ATS7dv,523.6666666666667
ATS7pe,807.7441999999998
ATS7se,1006.7398519999999
ATS8dv,409.0
ATS8pe,722.3457999999996
ATS8se,907.0081680000002
ATSC0Z,577.4000000000001
ATSC0c,1.4116558272612694
ATSC0d,32.98333333333333
ATSC0i,92.1512109414756
ATSC0m,2661.781126933333
ATSC0p,16.618184905740986
ATSC0s,72.19169524462734
ATSC0v,3083.431125893764
ATSC1Z,37.44000000000004
ATSC1c,-0.8409731183122063
ATSC1d,7.734444444444439
ATSC1i,-5.622412140689541
ATSC1m,176.50876947111146
ATSC1p,0.6227993815788051
ATSC1s,-2.865900396281053
ATSC1v,130.77656562803443
ATSC2Z,25.440000000000044
ATSC2c,0.25422285991279275
ATSC2d,-3.2683333333333335
ATSC2i,-12.762303562441655
ATSC2m,106.48591002666713
ATSC2p,-0.8514165120540975
ATSC2s,26.750039437585727
ATSC2v,-213.85224382819322
ATSC3Z,-120.71000000000001
ATSC3c,-0.07725884753499697
ATSC3d,-7.491944444444446
ATSC3i,-1.1577852121475531
ATSC3m,-554.2394846177779
ATSC3p,-0.6338693136936241
ATSC3s,-18.819607434080176
ATSC3v,-302.81413604502654
ATSC4Z,-228.46000000000004
ATSC4c,-0.03849123377637664
ATSC4d,-9.057222222222219
ATSC4i,-12.501509426777924
ATSC4m,-1054.4314831955555
ATSC4p,-4.823279611366623
ATSC4s,-13.901357072092663
ATSC4v,-951.4514501620982
ATSC5Z,-90.80999999999997
ATSC5c,-0.09246358112813843
ATSC5d,-5.1419444444444435
ATSC5i,-3.8145084917300425
ATSC5m,-414.49480341777786
ATSC5p,-1.637032374169125
ATSC5s,-5.643641499009299
ATSC5v,-342.62387944941787
ATSC6Z,56.680000000000035
ATSC6c,-0.04326586306731693
ATSC6d,-2.711666666666668
ATSC6i,-2.517356019391192
ATSC6m,255.0975100533335
ATSC6p,0.25040639429820555
ATSC6s,11.189890832190219
ATSC6v,-65.19905165613537
ATSC7Z,120.69999999999999
ATSC7c,0.027176977080952888
ATSC7d,1.5861111111111112
ATSC7i,-3.9937935394094723
ATSC7m,538.7008296444444
ATSC7p,0.030361952417802984
ATSC7s,7.259374523700656
ATSC7v,137.79197612650466
ATSC8Z,232.49999999999994
ATSC8c,0.4286143079983231
ATSC8d,3.2166666666666672
ATSC8i,-0.15805610461579755
ATSC8m,1073.4833645999997
ATSC8p,0.3167708020996999
ATSC8s,28.958459076360317
ATSC8v,629.5757738636862
AXp-0d,0.6855377302064775
AXp-1d,0.43611251158335784
AXp-2d,0.2864554406524348
AXp-3d,0.180757681998463
AXp-4d,0.117983003265093
AXp-5d,0.07699228013621395
AXp-6d,0.05091128900577287
AXp-7d,0.03331564197369312
GATS1Z,0.7504005022514719
GATS1c,1.5327430303535334
GATS1d,0.8245168014148561
GATS1i,1.1846173617986082
GATS1m,0.7521774889926303
GATS1p,0.9669733284854527
GATS1s,0.7186812140007897
GATS1v,0.9264235028782772
GATS2Z,0.8878198700769935
GATS2c,0.8568190930773921
GATS2d,1.1925214754926732
GATS2i,1.143818408369443
GATS2m,0.8893785440542912
GATS2p,1.0296441890671177
GATS2s,0.47744187586061737
GATS2v,1.005734448983282
GATS3Z,0.9847894867759429
GATS3c,0.768424752131645
GATS3d,1.1404987265617847
GATS3i,1.029395003763537
GATS3m,0.9905581854251375
GATS3p,0.9651386477619491
GATS3s,0.8858435429315926
GATS3v,1.0220401062201814
GATS4Z,1.143909779171296
GATS4c,0.7654956642847496
GATS4d,1.0802386092936878
GATS4i,1.078395068724802
GATS4m,1.1420028197662457
GATS4p,1.1234846622666483
GATS4s,0.773770189077023
GATS4v,1.1181117508358402
GATS5Z,1.0825140702477896
GATS5c,0.8423859559367227
GATS5d,1.062464603165452
GATS5i,1.0204169553805504
GATS5m,1.0781212231305461
GATS5p,1.0576783477059952
GATS5s,0.9915083097172284
GATS5v,1.042314368617667
GATS6Z,1.0688405797101448
GATS6c,1.0401005179932397
GATS6d,1.0304941011050817
GATS6i,1.0091644917573932
GATS6m,1.056889383475777
GATS6p,1.061665820401039
GATS6s,1.118706457248881
GATS6v,0.9968067483833524
GATS7Z,1.1633050011990087
GATS7c,1.08859390883557
GATS7d,0.9012710382088857
GATS7i,1.0240364681470275
GATS7m,1.1396012620253415
GATS7p,1.1539756222925757
GATS7s,1.2131741929270308
GATS7v,0.9737365878492773
GATS8Z,0.9762657314397875
GATS8c,0.7656652124469404
GATS8d,0.9018443658413341
GATS8i,0.9718399478880757
GATS8m,0.9591301933900301
GATS8p,1.1080163347497225
GATS8s,0.6340744374462173
GATS8v,0.924730091774057
MATS1Z,0.06078974714236237
MATS1c,-0.5585017843529746
MATS1d,0.21983956543708935
MATS1i,-0.05719958889356339
MATS1m,0.062167760416054506
MATS1p,0.03513466865014976
MATS1s,-0.03721732274618448
MATS1v,0.03976188384643894
MATS2Z,0.023189251271580443
MATS2c,0.09478337611289112
MATS2d,-0.05215286827477994
MATS2i,-0.07289108636060355
MATS2m,0.021055531289336068
MATS2p,-0.026965276668565387
MATS2s,0.1950219907890708
MATS2v,-0.036502781461846164
MATS3Z,-0.08418436732122472
MATS3c,-0.022038619269162795
MATS3d,-0.09146711612874786
MATS3i,-0.005059317488249233
MATS3m,-0.08384749700968717
MATS3p,-0.015359643036368381
MATS3s,-0.10497558457405408
MATS3v,-0.03954639273410717
MATS4Z,-0.1541572386740381
MATS4c,-0.010623400051621169
MATS4d,-0.10698699986218933
MATS4i,-0.05285571300390458
MATS4m,-0.15433930943021926
MATS4p,-0.11308093267966965
MATS4s,-0.07502404710982662
MATS4v,-0.12022171245533347
MATS5Z,-0.06333180678022049
MATS5c,-0.026375874424263368
MATS5d,-0.06277660400649776
MATS5i,-0.016668730364493105
MATS5m,-0.0627063801022238
MATS5p,-0.03966785008048152
MATS5s,-0.03148017659560965
MATS5v,-0.044745396214842956
MATS6Z,0.042680080119275335
MATS6c,-0.013325659448006046
MATS6d,-0.035744886525913414
MATS6i,-0.011877246169035304
MATS6m,0.04166832493118493
MATS6p,0.006551398119865329
MATS6s,0.06739237679006163
MATS6v,-0.009193464230637008
MATS7Z,0.0964802429991207
MATS7c,0.008885466236868745
MATS7d,0.022194581568002494
MATS7i,-0.02000287686997354
MATS7m,0.09340781239592016
MATS7p,0.0008432454499513784
MATS7s,0.0464108861559066
MATS7v,0.020625171789863585
MATS8Z,0.2013335642535503
MATS8c,0.15181260889556586
MATS8d,0.048762001010611435
MATS8i,-0.0008575910343499314
MATS8m,0.20164756480875112
MATS8p,0.009530848401809122
MATS8s,0.20056641541822962
MATS8v,0.10209013079239726
MAXaaN,4.793645723147437
MAXaaS,1.647728995791766
MAXsOH,9.436060426312158
MAXssO,5.46772083880908
MINaaN,4.772035086518728
MINaaS,1.647728995791766
MINsOH,9.436060426312158
MINssO,5.375469190440862
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,9
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,43.60954903383772
SpAD_D,477.93989431645866
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,6.905258277308997
SssNH2,0
SsssAs,0
SsssCH,-0.16745794308207662
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1041
TMWC10,147.59109542713554
TSRW10,84.67839734426485
VE1_Dt,5.641635183236769
VE2_Dt,0.17095864191626572
VE3_Dt,2.9240964180677604
VR1_Dt,226.67722645308933
VR2_Dt,6.869006862214828
VR3_Dt,6.6174495641823645
Xc-3dv,0.957150589995779
Xc-4dv,0.0
Xc-5dv,0.08482318455073962
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.23570226039551584
Xch-6d,0.552749430154621
Xch-7d,0.7296247576864746
Xp-0dv,19.196543444289365
Xp-1dv,12.291120578430196
Xp-2dv,9.481047368601539
Xp-3dv,7.076685408931202
Xp-4dv,5.277613670775722
Xp-5dv,3.6346126253923425
Xp-6dv,2.3198307332154506
Xp-7dv,1.5831143886972727
Xpc-4d,4.149091315755668
Xpc-5d,6.611355929334334
Xpc-6d,9.105816271749816
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,64
nFRing,2
nHBAcc,7
nHBDon,2
nHRing,4
nSpiro,0
naRing,3
piPC10,6.9523102970915
AATS0dv,7.374074074074074
AATS0pe,6.249301666666666
AATS0se,7.711117483333331
AATS1dv,6.854166666666666
AATS1pe,6.505710937500001
AATS1se,7.784221499999997
AATS2dv,5.266081871345029
AATS2pe,6.3744692982456135
AATS2se,7.7527759122807
AATS3dv,3.2527964205816557
AATS3pe,6.107845637583892
AATS3se,7.572855892617448
AATS4dv,2.9047619047619047
AATS4pe,6.051438311688313
AATS4se,7.536331948051946
AATS5dv,3.145413870246085
AATS5pe,6.060409395973155
AATS5se,7.562466644295302
AATS6dv,3.847826086956522
AATS6pe,6.18711956521739
AATS6se,7.692451608695651
AATS7dv,4.028205128205129
AATS7pe,6.213416923076921
AATS7se,7.744152707692307
AATS8dv,3.408333333333333
AATS8pe,6.01954833333333
AATS8se,7.558401400000002
AATSC0Z,9.623333333333335
AATSC0c,0.023527597121021156
AATSC0d,0.5497222222222221
AATSC0i,1.53585351569126
AATSC0m,44.36301878222221
AATSC0p,0.27696974842901645
AATSC0s,1.203194920743789
AATSC0v,51.39051876489607
AATSC1Z,0.5850000000000006
AATSC1c,-0.013140204973628224
AATSC1d,0.12085069444444436
AATSC1i,-0.08785018969827407
AATSC1m,2.7579495229861166
AATSC1p,0.00973124033716883
AATSC1s,-0.044779693691891456
AATSC1v,2.043383837938038
AATSC2Z,0.2231578947368425
AATSC2c,0.0022300250869543223
AATSC2d,-0.028669590643274855
AATSC2i,-0.1119500312494882
AATSC2m,0.9340869300584835
AATSC2p,-0.0074685658952113815
AATSC2s,0.234649468750752
AATSC2v,-1.8758968756859056
AATSC3Z,-0.8101342281879195
AATSC3c,-0.000518515755268436
AATSC3d,-0.05028150633855333
AATSC3i,-0.00777037055132586
AATSC3m,-3.719728084683073
AATSC3p,-0.004254156467742444
AATSC3s,-0.12630609016161193
AATSC3v,-2.032309637886084
AATSC4Z,-1.4835064935064937
