DLiP-ID,C004UN
AATSC6Z,-2.1337868480725617
AATSC6c,-0.00016245918132648545
AATSC6d,-0.19787045252883761
AATSC6i,0.5620030723571683
AATSC6m,-9.783993146209209
AATSC6p,0.05753737973042319
AATSC6s,-0.22093556126960748
AATSC6v,-3.349094012650475
AATSC7Z,-17.530612244897952
AATSC7c,-0.0010193603166609472
AATSC7d,0.1530612244897958
AATSC7i,-0.9142307339468873
AATSC7m,-77.81602083219956
AATSC7p,-0.3895335543335492
AATSC7s,0.025619936538350627
AATSC7v,-44.39111534478646
AATSC8Z,3.4036281179138332
AATSC8c,0.001632628889097038
AATSC8d,0.4081632653061224
AATSC8i,0.28742835121480376
AATSC8m,17.41829116553288
AATSC8p,0.0710362204336936
AATSC8s,0.3488295435026118
AATSC8v,33.833062538568676
ATS0are,132.0234
ATS1are,142.2429
ATS2are,218.56579999999997
ATS3are,227.3398
ATS4are,240.13299999999998
ATS5are,221.80399999999997
ATS6are,138.83700000000002
ATS7are,66.534
ATS8are,35.068000000000005
ATSC0dv,88.48442092886542
ATSC0pe,2.21462857142857
ATSC0se,1.4309262857142857
ATSC1dv,43.02455138433973
ATSC1pe,0.3128653061224464
ATSC1se,0.09446951020408156
ATSC2dv,25.548444892360234
ATSC2pe,1.354691836734691
ATSC2se,1.0700753469387752
ATSC3dv,-20.751798661851574
ATSC3pe,-0.17084081632653036
ATSC3se,-0.054722551020408156
ATSC4dv,-24.896699420508945
ATSC4pe,-0.13451020408163233
ATSC4se,-0.18723224489795914
ATSC5dv,-56.70331177738585
ATSC5pe,-1.7032857142857156
ATSC5se,-1.1006052857142854
ATSC6dv,-50.087287589933084
ATSC6pe,-1.0659693877551006
ATSC6se,-0.5448254081632651
ATSC7dv,9.689678340471989
ATSC7pe,-0.23074489795918135
ATSC7se,-0.18606702040816298
ATSC8dv,25.22829708014893
ATSC8pe,0.4361428571428598
ATSC8se,0.15685428571428578
AXp-0dv,0.6118244111324735
AXp-1dv,0.307402324885956
AXp-2dv,0.1624886504197198
AXp-3dv,0.08210575335053356
AXp-4dv,0.042279063357988964
AXp-5dv,0.024075379262291908
AXp-6dv,0.013057746887053648
AXp-7dv,0.00670399830859993
BertzCT,425.0579801974958
ECIndex,150
ETA_eta,7.123831567672215
GATS1dv,0.3707526793393699
GATS1pe,0.6295330224528287
GATS1se,0.7605035677371238
GATS2dv,0.7525254972829991
GATS2pe,0.5649068379545028
GATS2se,0.5501056176645476
GATS3dv,0.9915237071875741
GATS3pe,0.8201241028416176
GATS3se,0.7973353480878873
GATS4dv,1.0949753048057496
GATS4pe,1.010935279500147
GATS4se,1.0394867920233106
GATS5dv,1.5235595832890394
GATS5pe,1.8749870987718034
GATS5se,1.936004290527494
GATS6dv,1.515652659213074
GATS6pe,1.3773828007556754
GATS6se,1.1958723761490682
GATS7dv,0.6358795312001698
GATS7pe,0.7219043502941478
GATS7se,0.68016198764623
GATS8dv,0.15028702030402885
GATS8pe,0.17216689028795532
GATS8se,0.1566827241974328
LogEE_A,3.5005898082747384
LogEE_D,37.84869795468729
MATS1dv,0.46413695797133625
MATS1pe,0.1348506741478142
MATS1se,0.06301892868885832
MATS2dv,0.17833559489491543
MATS2pe,0.37781569305397816
MATS2se,0.46188884595573815
MATS3dv,-0.13310871863678278
MATS3pe,-0.043783281681929596
MATS3se,-0.021705342534986946
MATS4dv,-0.15150593665927983
MATS4pe,-0.032704613479203164
MATS4se,-0.07045601415242496
MATS5dv,-0.3844969171893269
MATS5pe,-0.46146403137578756
MATS5se,-0.4614934941242854
MATS6dv,-0.5168352891694895
MATS6pe,-0.4394761316059895
MATS6se,-0.3476414478373847
MATS7dv,0.19163754385032408
MATS7pe,-0.1823346707606547
MATS7se,-0.22755699504936028
MATS8dv,0.8553470819602419
MATS8pe,0.5908117452781544
MATS8se,0.3288519204942574
MAXaaCH,1.9977418745275888
MAXaasC,1.1106327160493827
MAXsCH3,1.9977418745275888
MDEC-12,1.3731780959380786
MDEC-13,1.7091480255849363
MDEC-22,3.965406456500188
MDEC-23,6.018726277519616
MDEC-33,3.1473451902649443
MDEN-22,1.0
MINaaCH,1.9352418745275888
MINaasC,0.29004913076341676
MINsCH3,1.9977418745275888
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.1607142857142858
SM1_Dzi,0.5367328615238046
SM1_Dzm,1.1596246384960072
SM1_Dzp,-1.6945199696683053
SM1_Dzv,-0.8800648593734153
SddssSe,0
SpAD_Dt,148.54598499390545
SpAbs_A,16.659314832947775
SpAbs_D,75.69739590937459
SpMAD_A,1.2814857563805981
SpMAD_D,5.82287660841343
SpMax_A,2.3606959623675516
SpMax_D,37.84869795468729
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,77.72
TpiPC10,7.436258111176299
VAdjMat,4.807354922057604
VE1_DzZ,3.5643919878943184
VE1_Dzi,3.5494932599555353
VE1_Dzm,3.5643991547297587
VE1_Dzp,3.558625826178155
VE1_Dzv,3.557296490121549
VE2_DzZ,0.2741839990687937
VE2_Dzi,0.2730379430735027
VE2_Dzm,0.2741845503638276
VE2_Dzp,0.2737404481675504
VE2_Dzv,0.2736381915478115
VE3_DzZ,1.533357753408105
VE3_Dzi,1.5291691140914705
VE3_Dzm,1.5333597640815269
VE3_Dzp,1.5317387309302137
VE3_Dzv,1.5313651079441886
VR1_DzZ,54.07328406120533
VR1_Dzi,54.80518308240828
VR1_Dzm,54.07275345135834
VR1_Dzp,54.1358136583461
VR1_Dzv,54.391462485079494
VR2_DzZ,4.159483389323487
VR2_Dzi,4.215783314031406
VR2_Dzm,4.15944257318141
VR2_Dzp,4.164293358334316
VR2_Dzv,4.183958652698423
VR3_DzZ,4.2527045032317945
VR3_Dzi,4.2661490357446565
VR3_Dzm,4.25269469039243
VR3_Dzp,4.253860221289122
VR3_Dzv,4.258571466400569
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.020412414523193152
Xch-6dv,0.06537011291463266
Xch-7dv,0.066355390744982
Xpc-4dv,0.6644929852020307
Xpc-5dv,0.7955736687431383
Xpc-6dv,0.8435128037170796
Zagreb1,66.0
Zagreb2,76.0
fragCpx,40.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,0
nBondsM,11
nBondsO,14
nBondsS,11
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,4
naHRing,1
AATS0are,6.286828571428572
AATS1are,6.465586363636363
AATS2are,6.428405882352941
AATS3are,6.144318918918919
AATS4are,6.15725641025641
AATS5are,6.337257142857142
AATS6are,6.036391304347827
AATS7are,5.5445
AATS8are,5.009714285714287
AATSC0dv,4.213543853755496
AATSC0pe,0.10545850340136048
AATSC0se,0.0681393469387755
AATSC1dv,1.955661426560897
AATSC1pe,0.014221150278293017
AATSC1se,0.004294068645640071
AATSC2dv,0.751424849775301
AATSC2pe,0.03984387755102032
AATSC2se,0.03147280432172868
AATSC3dv,-0.5608594232932858
AATSC3pe,-0.004617319360176496
AATSC3se,-0.0014789878654164366
AATSC4dv,-0.638376908218178
AATSC4pe,-0.0034489795918367263
AATSC4se,-0.004800826792255362
AATSC5dv,-1.6200946222110242
AATSC5pe,-0.048665306122449015
AATSC5se,-0.03144586530612244
AATSC6dv,-2.177708156084047
AATSC6pe,-0.04634649511978699
AATSC6se,-0.023688061224489788
AATSC7dv,0.8074731950393325
AATSC7pe,-0.019228741496598447
AATSC7se,-0.01550558503401358
AATSC8dv,3.6040424400212756
AATSC8pe,0.06230612244897997
AATSC8se,0.022407755102040825
AETA_eta,0.5479870436670935
ATSC0are,2.3685238095238086
ATSC1are,0.37482743764172105
ATSC2are,1.3526471655328767
ATSC3are,-0.24900861678004504
ATSC4are,-0.20382040816326513
ATSC5are,-1.857701587301589
ATSC6are,-1.0562784580498852
ATSC7are,-0.03987074829931704
ATSC8are,0.4138539682539707
BCUTZ-1h,16.00121249270487
BCUTZ-1l,5.687193066029023
BCUTc-1h,0.41860851575755986
BCUTc-1l,-0.4779833214102797
BCUTd-1h,3.2063712539226086
BCUTd-1l,0.9929591012040803
BCUTi-1h,14.690873892140344
BCUTi-1l,10.346598800437668
BCUTm-1h,32.06060436394307
BCUTm-1l,11.698474753436805
BCUTp-1h,2.9099894857835804
BCUTp-1l,0.7503121194745276
BCUTs-1h,3.5252902619341597
BCUTs-1l,1.2185305862190174
BCUTv-1h,24.432173788403283
BCUTv-1l,14.702553933754464
BalabanJ,1.907234634199052
Diameter,7
ETA_beta,18.5
GATS1are,0.6411742020620365
GATS2are,0.614058325636292
GATS3are,0.8286721551362979
GATS4are,1.0232382266198787
GATS5are,1.921413779931241
GATS6are,1.331722897874732
GATS7are,0.4955618327670435
GATS8are,0.08902470898088011
HybRatio,0.1111111111111111
Lipinski,True
LogEE_Dt,74.27299249695272
MATS1are,0.15106026183952875
MATS2are,0.3527338589791647
MATS3are,-0.059669746346197365
MATS4are,-0.04633664652563301
MATS5are,-0.4705973179999604
MATS6are,-0.40718533352797215
MATS7are,-0.029458774804477412
MATS8are,0.5241922837210271
NsssssAs,0
RotRatio,0.07142857142857142
SM1_Dzpe,0.5927172582619341
SM1_Dzse,0.6003768906027296
SMR_VSA1,4.417150937053347
SMR_VSA2,0.0
SMR_VSA3,10.197363616602075
SMR_VSA4,0.0
SMR_VSA5,12.146493105537312
SMR_VSA6,0.0
SMR_VSA7,29.828919765543436
SMR_VSA8,0.0
SMR_VSA9,11.454175413722904
SpAD_DzZ,51.26838377315487
SpAD_Dzi,54.517707336614336
SpAD_Dzm,51.276623163943825
SpAD_Dzp,71.99509238120984
SpAD_Dzv,64.12521801722772
SpAbs_Dt,148.54598499390545
SpDiam_A,4.649508291100374
SpDiam_D,56.18703710087266
SpMAD_Dt,11.42661423030042
SpMax_Dt,74.27299249695272
SsssssAs,0
VE1_Dzpe,3.553268082294211
VE1_Dzse,3.5547569971626913
VE2_Dzpe,0.27332831402263164
VE2_Dzse,0.27344284593559165
VE3_Dzpe,1.5302320310366362
VE3_Dzse,1.5306509701578725
VMcGowan,136.63
VR1_Dzpe,54.6980970387627
VR1_Dzse,54.630661099620994
VR2_Dzpe,4.207545926058669
VR2_Dzse,4.2023585461246915
VR3_Dzpe,4.264193184236575
VR3_Dzse,4.2629595482044405
mZagreb1,4.194444444444445
mZagreb2,2.888888888888889
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,17
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.11278684807256231
AATSC1are,0.017037610801896412
AATSC2are,0.039783740162731666
AATSC3are,-0.006729962615676893
AATSC4are,-0.005226164311878593
AATSC5are,-0.05307718820861683
AATSC6are,-0.04592515034999501
AATSC7are,-0.00332256235827642
AATSC8are,0.05912199546485296
AETA_beta,1.4230769230769231
BCUTdv-1h,6.022662535078606
BCUTdv-1l,0.5520359488514508
BCUTpe-1h,3.493169973028385
BCUTpe-1l,2.236640206966861
BCUTse-1h,3.7054863066197408
BCUTse-1l,2.4326026365793236
ETA_alpha,6.466666666666667
ETA_dBeta,2.5
ETA_eta_B,0.14335661454399862
ETA_eta_F,9.743536980424597
ETA_eta_L,2.4902872745193907
ETA_eta_R,16.867368548096813
ETA_psi_1,0.5914634146341463
LabuteASA,81.2105848977339
LogEE_DzZ,25.723477600911753
LogEE_Dzi,27.3001408115107
LogEE_Dzm,25.727513477289236
LogEE_Dzp,35.606503120681474
LogEE_Dzv,31.859517117989316
PEOE_VSA1,4.417150937053347
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,10.197363616602075
PEOE_VSA6,30.827890353397823
PEOE_VSA7,18.55355575984923
PEOE_VSA8,5.563451491696996
PEOE_VSA9,0.0
SM1_Dzare,0.632459626665853
SpAD_Dzpe,53.73797459603102
SpAD_Dzse,53.73067045495769
SpAbs_DzZ,50.286240916012055
SpAbs_Dzi,54.06354876147881
SpAbs_Dzm,50.2954023159857
SpAbs_Dzp,72.90752621103124
SpAbs_Dzv,64.5990990953519
SpDiam_Dt,107.8650966468208
SpMAD_DzZ,3.943721828704221
SpMAD_Dzi,4.19366979512418
SpMAD_Dzm,3.944355627995679
SpMAD_Dzp,5.5380840293238345
SpMAD_Dzv,4.932709078248286
SpMax_DzZ,25.723477600863152
SpMax_Dzi,27.3001408115013
SpMax_Dzm,25.727513477240837
SpMax_Dzp,35.606503120681474
SpMax_Dzv,31.859517117989235
VE1_Dzare,3.5522429971598735
VE2_Dzare,0.2732494613199903
VE3_Dzare,1.5299434986200413
VR1_Dzare,54.7483906516085
VR2_Dzare,4.211414665508347
VR3_Dzare,4.2651122382409055
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.49743589743589745
AETA_dBeta,0.19230769230769232
AETA_eta_B,0.011027431887999893
AETA_eta_F,0.749502844648046
AETA_eta_L,0.19156055957841467
AETA_eta_R,1.2974898883151396
BCUTare-1h,3.5470054989429025
BCUTare-1l,2.1867624841034514
ETA_beta_s,8.0
ETA_dPsi_A,0.12253658536585366
ETA_dPsi_B,0.0
ETA_eta_BR,0.3153566145439986
ETA_eta_FL,3.7805696733097056
ETA_eta_RL,6.270856947829096
LogEE_Dzpe,26.91458093328017
LogEE_Dzse,26.911518065231245
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,5.890723922025908
PEOE_VSA13,5.222755905846688
SlogP_VSA1,0.0
SlogP_VSA2,10.197363616602075
SlogP_VSA3,0.0
SlogP_VSA4,6.923737199690624
SlogP_VSA5,5.563451491696996
SlogP_VSA6,33.90537511674648
SlogP_VSA7,0.0
SlogP_VSA8,11.454175413722904
SlogP_VSA9,0.0
SpAD_Dzare,53.45386240178537
SpAbs_Dzpe,53.23644460827093
SpAbs_Dzse,53.22265923983231
SpDiam_DzZ,38.76177639997484
SpDiam_Dzi,40.786192794821034
SpDiam_Dzm,38.76826887708092
SpDiam_Dzp,54.752966971933404
SpDiam_Dzv,48.04889634159765
SpMAD_Dzpe,4.133690353540848
SpMAD_Dzse,4.133128496535207
SpMax_Dzpe,26.91458093326643
SpMax_Dzse,26.911518065217518
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,13
AETA_beta_s,0.6153846153846154
AETA_eta_BR,0.024258201118769123
AETA_eta_FL,0.2908130517930543
AETA_eta_RL,0.48237361137146895
DetourIndex,474
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,11.113479827872595
EState_VSA4,11.126902983393991
EState_VSA5,0.0
EState_VSA6,0.0
EState_VSA7,31.18920547353706
EState_VSA8,22.826152764615067
EState_VSA9,4.417150937053347
ETA_beta_ns,10.5
ETA_shape_p,0.2061855670103093
ETA_shape_x,0.0
ETA_shape_y,0.30927835051546393
GhoseFilter,True
LogEE_Dzare,26.77558194142139
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,52.918704256145034
SpDiam_Dzpe,40.1414219679594
SpDiam_Dzse,40.16709060633003
SpMAD_Dzare,4.111835569368106
SpMax_Dzare,26.775581941405445
TopoPSA(NO),38.92
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.1923456790123454
VSA_EState9,20.2471839569161
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8076923076923077
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.002564102564102555
FilterItLogS,-3.2785297049107642
SpDiam_Dzare,39.90714889602334
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6349206349206352
ETA_epsilon_2,0.841025641025641
ETA_epsilon_3,0.4405405405405409
ETA_epsilon_4,0.5604938271604942
ETA_epsilon_5,0.8023809523809524
AETA_beta_ns_d,0.038461538461538464
ETA_dEpsilon_A,0.1943800943800943
ETA_dEpsilon_B,0.07442680776014099
ETA_dEpsilon_C,-0.1199532866199533
ETA_dEpsilon_D,0.03864468864468862
PetitjeanIndex,0.42857142857142855
TopoShapeIndex,0.75
CDK Descriptors
FMFDescriptor,0.8461538461538461
MDEDescriptor,"0.0,1.3731780959380786,1.7091480255849363,0.0,3.965406456500188,6.018726277519616,0.0,3.1473451902649443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0"
APolDescriptor,27.076344000000002
BCUTDescriptor,"11.993814235356108,31.972071625821837,-0.3073430662697881,0.2476549720854288,6.449220405091467,9.596320322421045"
BPolDescriptor,14.261655999999999
TPSADescriptor,77.72
ALOGPDescriptor,"2.8692,8.232308640000001,54.6554"
XLogPDescriptor,3.7169999999999996
VAdjMaDescriptor,4.807354922057604
WeightDescriptor,192.03573394
ChiPathDescriptor,"9.259148545064338,6.270856947829097,5.603899445583318,4.518699181256743,3.6852549970478607,2.5560733684449644,1.4578595424596033,0.8777904273920805,7.953717344722157,4.303632548403384,3.087284357974676,1.970538080412805,1.2683719007396688,0.7463367571310491,0.3525591659504485,0.16089595940639828"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.26922584527506843,0.28688347000816744,0.0,0.0,0.020412414523193152,0.06537011291463266,0.066355390744982"
AtomCountDescriptor,21
BondCountDescriptor,14
SmallRingDescriptor,"2,2,2,2,0,0,1,1,0,0,0"
ChiClusterDescriptor,"0.8271268251449497,0.0,0.1642664266089148,0.0,0.38462438454403247,0.0,0.05484282358403491,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,4,2,1,0,0,0"
ZagrebIndexDescriptor,66.0
LargestChainDescriptor,8
MannholdLogPDescriptor,2.0100000000000002
WeightedPathDescriptor,"26.218236527277053,2.016787425175158,11.544873333410152,3.0201251365431037,6.011142314586722"
FractionalPSADescriptor,0.40471634317956146
WienerNumbersDescriptor,"239.0,16.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"1.7893422017929814,2.803489307164445,3.3256405160557634,0.6644929852020306,0.7955736687431384,0.7762936837386234"
FractionalCSP3Descriptor,0.1111111111111111
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.42857142857142855
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"9.551020408163266,4.022160664819944,2.0833333333333335"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,328.04
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.1111111111111111
AutocorrelationDescriptorMass,"20.62218267654392,17.026313326455483,25.607415693481535,20.945970229381594,16.496970801852907"
PetitjeanShapeIndexDescriptor,"0.75,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.19940615656006444,-0.14899865617729824,0.04187410435063599,0.016293126946865518,-0.012430020023361936"
EccentricConnectivityIndexDescriptor,150
AutocorrelationDescriptorPolarizability,"777.4166989188234,881.5775040211184,1175.8950430062262,967.2249141566165,737.6662402619633"
