DLiP-ID,T001BQ
AMW,7.828510056888901
IC0,1.6662040063325274
IC1,3.9643792264660527
IC2,5.1891611226363725
IC3,5.755057701277693
IC4,5.755057701277693
IC5,5.755057701277693
MID,74.2089221900429
Mpe,0.989666977902272
Mse,1.020404860171794
NdO,3
NdS,0
NsF,0
NsI,0
NtN,0
SMR,131.1479
SdO,37.43344079360228
SdS,0
Spe,62.34901960784313
SsF,0
SsI,0
Sse,64.28550619082303
StN,0
fMF,0.47619047619047616
nBr,0
nCl,0
AMID,2.061358949723414
BIC0,0.265878532085404
BIC1,0.6326016054196825
BIC2,0.8280417864784917
BIC3,0.9183427046550616
BIC4,0.9183427046550616
BIC5,0.9183427046550616
CIC0,4.31107591716739
CIC1,2.012900697033864
CIC2,0.7881188008635442
CIC3,0.2222222222222241
CIC4,0.2222222222222241
CIC5,0.2222222222222241
GGI1,7.5
GGI2,3.555555555555557
GGI3,2.263888888888889
GGI4,2.081666666666667
GGI5,1.149444444444444
GGI6,0.9047165532879817
GGI7,0.757830215419501
GGI8,0.5457923910304862
GGI9,0.28439043209876547
JGI1,0.1875
JGI2,0.06349206349206352
JGI3,0.04192386831275719
JGI4,0.03927672955974843
JGI5,0.0208989898989899
JGI6,0.016155652737285385
JGI7,0.01485941598861767
JGI8,0.011138620225111964
JGI9,0.007109760802469136
MIC0,16.115986155278243
MIC1,37.59625619023029
MIC2,44.72838875421651
MIC3,46.59992361659807
MIC4,46.59992361659807
MIC5,46.59992361659807
MPC2,56
MPC3,73
MPC4,97
MPC5,118
MPC6,128
MPC7,146
MPC8,171
MPC9,179
Mare,1.004761904761905
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,1
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,2
NssS,0
NtCH,0
NtsC,0
RNCG,0.11879181858760134
RPCG,0.07537050183056732
SIC0,0.27875622819366036
SIC1,0.6632413534591104
SIC2,0.8681475836918691
SIC3,0.9628221824866277
SIC4,0.9628221824866277
SIC5,0.9628221824866277
SaaN,0
SaaO,0
SaaS,0
Sare,63.30000000000002
SdNH,0
SdSe,0
SddC,0
SdsN,4.398536904774473
SsBr,0
SsCl,0
SsLi,0
SsOH,9.40483203994471
SsSH,0
SssO,10.693343617376769
SssS,0
StCH,0
StsC,0
TIC0,104.97085239894923
TIC1,249.7558912673613
TIC2,326.91715072609145
TIC3,362.56863518049465
TIC4,362.56863518049465
TIC5,362.56863518049465
Vabc,438.73437002559
WPol,54
apol,70.065411
bpol,37.72258900000001
nRot,7
ABCGG,21.500268721490837
ATS0Z,1556.0
ATS0d,219.0
ATS0i,10331.543535769724
ATS0m,6150.825004000003
ATS0p,91.63627243092297
ATS0s,338.5555555555556
ATS0v,13942.099171262922
ATS1Z,1769.0
ATS1d,280.0
ATS1i,9989.595959051758
ATS1m,6754.424484000003
ATS1p,117.83532401600006
ATS1s,222.6388888888889
ATS1v,17828.65947764434
ATS2Z,2665.0
ATS2d,444.0
ATS2i,18387.334542761047
ATS2m,9967.740204000002
ATS2p,180.651146017943
ATS2s,410.7777777777778
ATS2v,26482.91227914181
ATS3Z,2742.0
ATS3d,497.0
ATS3i,25316.84442695263
ATS3m,9854.288197999998
ATS3p,206.08408008297994
ATS3s,472.91666666666663
ATS3v,29065.35282622328
ATS4Z,2744.0
ATS4d,473.0
ATS4i,25886.238277346423
ATS4m,9857.618985000005
ATS4p,201.84573876437602
ATS4s,527.4722222222223
ATS4v,28434.77335717584
ATS5Z,2778.0
ATS5d,477.0
ATS5i,25584.250233111372
ATS5m,10098.945271000002
ATS5p,204.16715537347005
ATS5s,554.1388888888889
ATS5v,28810.089492958192
ATS6Z,2906.0
ATS6d,475.0
ATS6i,25739.041797774236
ATS6m,10552.261088000003
ATS6p,205.95849948322504
ATS6s,608.7500000000001
ATS6v,29244.296057188534
ATS7Z,2752.0
ATS7d,463.0
ATS7i,27029.11849069277
ATS7m,9838.773975000002
ATS7p,197.95653283946996
ATS7s,571.0833333333334
ATS7v,27829.851998703492
ATS8Z,2644.0
ATS8d,418.0
ATS8i,25354.783490499613
ATS8m,9578.177656999998
ATS8p,175.4567481428659
ATS8s,583.5555555555558
ATS8v,25068.488063509583
C1SP1,0
C1SP2,3
C1SP3,3
C2SP1,0
C2SP2,11
C2SP3,4
C3SP2,1
C3SP3,1
C4SP3,0
FCSP3,0.36
GGI10,0.21885521885521886
JGI10,0.006079311634867192
JGT10,0.4084344126519104
Kier1,27.5625
Kier2,12.901785714285714
Kier3,7.158566335147307
MAXdO,13.12113328323004
MID_C,52.74930896357833
MID_N,10.405780458038977
MID_O,11.053832768425575
MID_X,0.0
MID_h,21.459613226464548
MINdO,11.495029847075006
MPC10,191
MWC01,40.0
MWC02,5.262690188904886
MWC03,6.111467339502679
MWC04,6.99117688712121
MWC05,7.85748078694253
MWC06,8.740816627567298
MWC07,9.614538010517382
MWC08,10.499820923406714
MWC09,11.377689763693581
MWC10,12.264327402610627
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,4
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,3
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,1.8615999999999997
SRW02,4.394449154672439
SRW03,0.0
SRW04,5.720311776607412
SRW05,3.044522437723423
SRW06,7.223295679562314
SRW07,5.351858133476067
SRW08,8.807022955925477
SRW09,7.40184157874383
SRW10,10.434733259991683
SaaCH,12.452404755647596
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.1212232046780644
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.9000342690347216
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,9.240025612054998
SssPH,0
SssSe,0
SsssB,0
SsssN,1.581658901597574
SsssP,0
VE1_A,5.0736926349967
VE1_D,5.908663866516397
VE2_A,0.14093590652768612
VE2_D,0.1641295518476777
VE3_A,2.9050027283354063
VE3_D,3.0573535712044406
VR1_A,451.1315629556244
VR1_D,255.50306150893613
VR2_A,12.5314323043229
VR2_D,7.097307264137115
VR3_A,7.392692856295088
VR3_D,6.824168237456485
WPath,4463
Xc-3d,2.423983865206712
Xc-4d,0.0
Xc-5d,0.44878422347333935
Xc-6d,0.0
Xp-0d,25.07033885400645
Xp-1d,17.457530133630158
Xp-2d,16.031881821401115
Xp-3d,13.050968403606012
Xp-4d,11.205508935619731
Xp-5d,8.853047856160963
Xp-6d,6.11564541026752
Xp-7d,4.395769350224018
ZMIC0,119.17677879986063
ZMIC1,52.5616486891865
ZMIC2,31.01351460162136
ZMIC3,25.551979349825032
ZMIC4,25.551979349825032
ZMIC5,25.551979349825032
nAcid,1
nAtom,63
nBase,3
nRing,5
piPC1,3.9318256327243257
piPC2,4.454347296253507
piPC3,4.901564199041894
piPC4,5.40042258948519
piPC5,5.868590448957447
piPC6,6.041890277770932
piPC7,6.317446686692753
piPC8,6.616650689729026
piPC9,6.7039546905110585
AATS0Z,24.6984126984127
AATS0d,3.4761904761904763
AATS0i,163.99275453602738
AATS0m,97.63214292063496
AATS0p,1.4545440068400473
AATS0s,5.373897707231041
AATS0v,221.3031614486178
AATS1Z,26.402985074626866
AATS1d,4.17910447761194
AATS1i,149.09844715002623
AATS1m,100.81230573134333
AATS1p,1.7587361793432845
AATS1s,3.322968490878939
AATS1v,266.09939518872153
AATS2Z,22.584745762711865
AATS2d,3.76271186440678
AATS2i,155.82486900644955
AATS2m,84.47237461016951
AATS2p,1.5309419154062966
AATS2s,3.4811676082862526
AATS2v,224.43145999272718
AATS3Z,17.46496815286624
AATS3d,3.1656050955414012
AATS3i,161.25378615893393
AATS3m,62.76616686624203
AATS3p,1.312637452757834
AATS3s,3.0122080679405516
AATS3v,185.12963583581706
AATS4Z,17.257861635220127
AATS4d,2.9748427672955975
AATS4i,162.80653004620393
AATS4m,61.99760367924531
AATS4p,1.2694700551218618
AATS4s,3.3174353598881905
AATS4v,178.83505256085434
AATS5Z,17.471698113207548
AATS5d,3.0
AATS5i,160.90723417051177
AATS5m,63.515379062893096
AATS5p,1.2840701595815727
AATS5s,3.485150244584207
AATS5v,181.19553140225278
AATS6Z,18.049689440993788
AATS6d,2.950310559006211
AATS6i,159.86982483089588
AATS6m,65.54199433540374
AATS6p,1.2792453384051246
AATS6s,3.781055900621119
AATS6v,181.6415904173201
AATS7Z,16.57831325301205
AATS7d,2.789156626506024
AATS7i,162.8260150041733
AATS7m,59.269722740963864
AATS7p,1.1925092339727106
AATS7s,3.440261044176707
AATS7v,167.6497108355632
AATS8Z,17.281045751633986
AATS8d,2.7320261437908497
AATS8i,165.71753915359224
AATS8m,62.60246834640522
AATS8p,1.1467761316527183
AATS8s,3.8140885984023254
AATS8v,163.84632721248093
AMID_C,1.4652585823216202
AMID_N,0.2890494571677494
AMID_O,0.30705091023404374
AMID_X,0.0
AMID_h,0.596100367401793
ATS0dv,556.0
ATS0pe,410.45209999999986
ATS0se,501.0299039999998
ATS1dv,533.0
ATS1pe,448.6625000000001
ATS1se,533.1131199999998
ATS2dv,751.0
ATS2pe,780.6381999999999
ATS2se,939.6562719999996
ATS3dv,684.0
ATS3pe,1001.7330000000001
ATS3se,1228.7151279999996
ATS4dv,737.0
ATS4pe,1018.3175000000001
ATS4se,1251.1541799999998
ATS5dv,761.0
ATS5pe,1004.0868000000002
ATS5se,1237.0311
ATS6dv,792.0
ATS6pe,1032.1646
ATS6se,1267.3673199999998
ATS7dv,746.0
ATS7pe,1059.0553000000002
ATS7se,1307.5996679999998
ATS8dv,744.0
ATS8pe,988.9323999999999
ATS8se,1220.025244
ATSC0Z,482.9841269841271
ATSC0c,2.004021337760723
ATSC0d,37.26984126984126
ATSC0i,95.35170838819718
ATSC0m,2284.7616643174592
ATSC0p,13.713068961098857
ATSC0s,126.19400352733689
ATSC0v,2973.564677405451
ATSC1Z,17.127991937515674
ATSC1c,-1.2914044327025502
ATSC1d,7.903502141597392
ATSC1i,-16.99597692233981
ATSC1m,85.05476461476513
ATSC1p,-0.4833597890270341
ATSC1s,-7.145033733658074
ATSC1v,69.33042530960444
ATSC2Z,-1.0972537163013882
ATSC2c,0.7156455601645956
ATSC2d,-5.378432854623328
ATSC2i,3.9137811372277485
ATSC2m,-17.80041183270258
ATSC2p,-0.8750882368893478
ATSC2s,26.40735141793343
ATSC2v,-293.7816240501823
ATSC3Z,-151.27790375409427
ATSC3c,-0.6189908518660356
ATSC3d,-8.02166792642983
ATSC3i,-18.89549517311351
ATSC3m,-703.8266373943056
ATSC3p,-1.9257630907523566
ATSC3s,-45.90278127711989
ATSC3v,-497.83517458229045
ATSC4Z,-98.70597127739987
ATSC4c,0.3063397814711683
ATSC4d,-0.7762660619803474
ATSC4i,14.218611404006186
ATSC4m,-460.09441230914575
ATSC4p,-0.08203997136925839
ATSC4s,-31.42304946670026
ATSC4v,-236.4766986453384
ATSC5Z,63.23053665910808
ATSC5c,-0.26205027739794573
ATSC5d,-3.5699168556311407
ATSC5i,-1.358241543118802
ATSC5m,297.97081464323514
ATSC5p,0.03156882684074235
ATSC5s,24.313282102964635
ATSC5v,261.7985648027075
ATSC6Z,2.437389770723073
ATSC6c,0.3259918699174388
ATSC6d,-4.895943562610231
ATSC6i,-19.975919444754386
ATSC6m,-3.2560839223982896
ATSC6p,-3.373637563033776
ATSC6s,30.586664707035073
ATSC6v,-554.6582890997781
ATSC7Z,-37.513731418493315
ATSC7c,-0.5090121505910356
ATSC7d,-0.7745023935500126
ATSC7i,-26.907146638557162
ATSC7m,-182.93274139203842
ATSC7p,-2.561985066768527
ATSC7s,-20.519561322471365
ATSC7v,-426.557308913517
ATSC8Z,115.92743764172339
ATSC8c,0.6477743632291126
ATSC8d,-3.448979591836735
ATSC8i,13.472834958302803
ATSC8m,539.1831594036281
ATSC8p,1.571548814226631
ATSC8s,8.10733182161753
ATSC8v,431.90238606166906
AXp-0d,0.6963983015001792
AXp-1d,0.4364382533407539
AXp-2d,0.2862836039535913
AXp-3d,0.17878038909049332
AXp-4d,0.11552071067649207
AXp-5d,0.07502582928949969
AXp-6d,0.047778479767715
AXp-7d,0.030108009248109715
GATS1Z,0.742430381286678
GATS1c,1.6205531212177386
GATS1d,0.869015230491495
GATS1i,1.4107589574279562
GATS1m,0.7466996300017633
GATS1p,1.1245840719238394
GATS1s,0.6313458180085706
GATS1v,0.9509145506767517
GATS2Z,0.8664881030629681
GATS2c,0.8259564093645496
GATS2d,1.2335597551468256
GATS2i,1.1316093057341898
GATS2m,0.8724595126081828
GATS2p,1.0622673018769369
GATS2s,0.5005595077468845
GATS2v,1.015373204272853
GATS3Z,1.063333595690861
GATS3c,1.028740429803433
GATS3d,1.1761358087652862
GATS3i,1.1372045903050838
GATS3m,1.0634772796515075
GATS3p,1.039099465719796
GATS3s,1.0104738979196812
GATS3v,1.0420901250999983
GATS4Z,1.0475362811313311
GATS4c,0.8918813922735825
GATS4d,1.009634855838771
GATS4i,0.9704344006344077
GATS4m,1.0469037632664564
GATS4p,0.9722631513249129
GATS4s,1.123122357773315
GATS4v,1.0001254320515989
GATS5Z,0.9050390529080711
GATS5c,0.9184383822662168
GATS5d,1.11426022950082
GATS5i,1.0068326128133678
GATS5m,0.9074046967230083
GATS5p,1.0054731028131179
GATS5s,0.9325305965631011
GATS5v,0.9679047374035039
GATS6Z,0.9623658986859926
GATS6c,0.8601421782430396
GATS6d,1.0745870676246208
GATS6i,1.0708918991708851
GATS6m,0.965036611126199
GATS6p,1.108762696630072
GATS6s,1.040551991376293
GATS6v,1.0637796167959905
GATS7Z,1.0304287347892949
GATS7c,1.0887404929002964
GATS7d,0.9971239301327972
GATS7i,1.0674972664668994
GATS7m,1.03013142478093
GATS7p,1.0497863226151884
GATS7s,1.2184019508265618
GATS7v,1.0344069510884772
GATS8Z,0.94136979098199
GATS8c,0.9495323383234948
GATS8d,1.087283294919331
GATS8i,0.887702109555824
GATS8m,0.9392890970910969
GATS8p,0.8965907671762241
GATS8s,1.2733129505156262
GATS8v,0.8968129018855588
MATS1Z,0.03334566159605533
MATS1c,-0.6059344966644719
MATS1d,0.19940120521752433
MATS1i,-0.16760362245302554
MATS1m,0.035004468723763255
MATS1p,-0.03314374699630906
MATS1s,-0.053239174348516806
MATS1v,0.0219236177829689
MATS2Z,-0.00121292163997038
MATS2c,0.1906576264503432
MATS2d,-0.07704718043484536
MATS2i,0.02191424937172068
MATS2m,-0.004159562835683971
MATS2p,-0.0340702819915946
MATS2s,0.11172353495194201
MATS2v,-0.0527479736147167
MATS3Z,-0.1256850252742404
MATS3c,-0.12394322328031232
MATS3d,-0.08636703957291203
MATS3i,-0.0795189608230658
MATS3m,-0.12361344021615225
MATS3p,-0.05635196905102658
MATS3s,-0.1459624615797659
MATS3v,-0.06718140563298432
MATS4Z,-0.08097556619895775
MATS4c,0.0605681741636211
MATS4d,-0.008252708045385877
MATS4i,0.05908430503722603
MATS4m,-0.07979018662703705
MATS4p,-0.002370468918540223
MATS4s,-0.09866270895213822
MATS4v,-0.0315104343515885
MATS5Z,0.051872530514347495
MATS5c,-0.05181144533315472
MATS5d,-0.03795281411719328
MATS5i,-0.005644064344092892
MATS5m,0.05167449608977003
MATS5p,0.0009121519860597991
MATS5s,0.07633932150150197
MATS5v,0.034884563835729195
MATS6Z,0.001974725796034519
MATS6c,0.06365303285502276
MATS6d,-0.05140359973335312
MATS6i,-0.08197717967183928
MATS6m,-0.0005576598275521641
MATS6p,-0.09626722144761511
MATS6s,0.09484361024150265
MATS6v,-0.07298990391286789
MATS7Z,-0.02947744705653162
MATS7c,-0.09639583497645023
MATS7d,-0.007886742882945755
MATS7i,-0.10709560002315496
MATS7m,-0.03038666240595269
MATS7p,-0.07090459739769904
MATS7s,-0.061710890689322534
MATS7v,-0.05444179803109585
MATS8Z,0.09883311810329494
MATS8c,0.13309769468383334
MATS8d,-0.03810502054314061
MATS8i,0.05818079211985817
MATS8m,0.09717275920544523
MATS8p,0.04718916947807248
MATS8s,0.026453817215616095
MATS8v,0.059807731884192174
MAXdsN,4.398536904774473
MAXsOH,9.40483203994471
MAXssO,5.383559074732023
MINdsN,4.398536904774473
MINsOH,9.40483203994471
MINssO,5.3097845426447465
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,46.903614625321005
SpAD_D,513.5219273053303
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.6220175658333944
SssNH2,0
SsssAs,0
SsssCH,-1.3807824598084695
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1235
TMWC10,154.72000793026692
TSRW10,88.37803497670264
VE1_Dt,5.8921985887590855
VE2_Dt,0.16367218302108572
VE3_Dt,3.054563048307605
VR1_Dt,257.4261872649827
VR2_Dt,7.150727424027297
VR3_Dt,6.831666873075364
Xc-3dv,0.9413283984735579
Xc-4dv,0.0
Xc-5dv,0.12654644937443538
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.21407617506269555
Xch-6d,0.6274396103359917
Xch-7d,0.7972720905605383
Xp-0dv,19.528782129831658
Xp-1dv,11.835685242097231
Xp-2dv,8.863112965945716
Xp-3dv,6.307874443699725
Xp-4dv,4.483635841005437
Xp-5dv,2.9618545235488676
Xp-6dv,1.689241900626094
Xp-7dv,1.0544167033914986
Xpc-4d,5.138075940112017
Xpc-5d,8.144269772293539
Xpc-6d,11.823866584936217
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,3
nBonds,67
nFRing,1
nHBAcc,8
nHBDon,4
nHRing,3
nSpiro,0
naRing,2
piPC10,6.822673856613236
AATS0dv,8.825396825396826
AATS0pe,6.515112698412696
AATS0se,7.952855619047616
AATS1dv,7.955223880597015
AATS1pe,6.696455223880598
AATS1se,7.956912238805966
AATS2dv,6.364406779661017
AATS2pe,6.615577966101694
AATS2se,7.963188745762708
AATS3dv,4.356687898089172
AATS3pe,6.380464968152866
AATS3se,7.826211006369424
AATS4dv,4.635220125786163
AATS4pe,6.404512578616353
AATS4se,7.868894213836477
AATS5dv,4.786163522012578
AATS5pe,6.315011320754718
AATS5se,7.780069811320754
AATS6dv,4.919254658385094
AATS6pe,6.410960248447205
AATS6se,7.871846708074533
AATS7dv,4.493975903614458
AATS7pe,6.379851204819278
AATS7se,7.877106433734939
AATS8dv,4.862745098039215
AATS8pe,6.46361045751634
AATS8se,7.974021202614378
AATSC0Z,7.666414714033763
AATSC0c,0.03180986250413846
AATSC0d,0.5915847820609723
AATSC0i,1.5135191807650346
AATSC0m,36.266058163769195
AATSC0p,0.21766776128728343
AATSC0s,2.0030794210688394
AATSC0v,47.19943932389605
AATSC1Z,0.25564167070918914
AATSC1c,-0.019274693025411196
AATSC1d,0.11796271853130436
AATSC1i,-0.25367129734835536
AATSC1m,1.269474098727838
AATSC1p,-0.007214325209358718
AATSC1s,-0.10664229453221005
AATSC1v,1.034782467307529
AATSC2Z,-0.009298760307638883
AATSC2c,0.00606479288275081
AATSC2d,-0.04557993944596041
AATSC2i,0.03316763675616736
AATSC2m,-0.15085094773476762
AATSC2p,-0.007416002007536846
AATSC2s,0.22379111371130025
AATSC2v,-2.4896747800862906
AATSC3Z,-0.9635535270961418
AATSC3c,-0.003942616890866469
AATSC3d,-0.05109342628299254
AATSC3i,-0.12035347244021344
AATSC3m,-4.482972212702584
AATSC3p,-0.01226600694746724
AATSC3s,-0.2923744030389802
AATSC3v,-3.170924678868092
AATSC4Z,-0.6207922721849048
AATSC4c,0.0019266652922714988
AATSC4d,-0.004882176490442437
