DLiP-ID,C000AA
IC4,5.080942892597506
IC5,5.080942892597506
MID,51.37850962810578
Mpe,0.9976682564917855
Mse,1.022853880829118
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,99.34470000000002
SdO,24.992505493967133
SdS,0
Spe,36.913725490196065
SsF,0
SsI,0
Sse,37.84559359067737
StN,0
fMF,0.5405405405405406
nBr,0
nCl,2
AMID,2.0551403851242314
BIC0,0.30178523740542107
BIC1,0.5973190396830742
BIC2,0.7486897654228649
BIC3,0.8715283602277039
BIC4,0.900260871601038
BIC5,0.900260871601038
CIC0,3.50622088551573
CIC1,1.8382706062433378
CIC2,0.9839559988261275
CIC3,0.29067263519360775
CIC4,0.1285104730314437
CIC5,0.1285104730314437
GGI1,5.0
GGI2,3.333333333333335
GGI3,3.1458333333333335
GGI4,1.8105555555555557
GGI5,1.341111111111111
GGI6,0.8271655328798185
GGI7,0.4965986394557823
GGI8,0.1491480851599899
GGI9,0.13844135802469135
JGI1,0.17857142857142858
JGI2,0.07936507936507939
JGI3,0.07149621212121213
JGI4,0.0411489898989899
JGI5,0.03118863049095607
JGI6,0.02176751402315312
JGI7,0.017124091015716627
JGI8,0.008286004731110548
JGI9,0.015382373113854595
MIC0,21.35599757904609
MIC1,37.25563807098371
MIC2,46.223656319369084
MIC3,51.1634048688296
MIC4,52.137188652613375
MIC5,52.137188652613375
MPC2,42
MPC3,60
MPC4,87
MPC5,110
MPC6,123
MPC7,144
MPC8,159
MPC9,159
Mare,1.0021621621621626
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,2
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.20911786311603003
RPCG,0.1548733306273955
SIC0,0.32695032675613267
SIC1,0.6471279273998456
SIC2,0.8111210659225602
SIC3,0.9442028530073012
SIC4,0.9753312940894465
SIC5,0.9753312940894465
SaaN,0
SaaO,0
SaaS,0
Sare,37.08000000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,12.235885390313149
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,63.019601764189154
TIC1,124.73376209726766
TIC2,156.34340257170444
TIC3,181.99488702610768
TIC4,187.99488702610773
TIC5,187.99488702610773
Vabc,298.68586409087874
WPol,44
apol,47.89551599999999
bpol,17.074483999999998
nRot,2
ABCGG,17.005926116458753
ATS0Z,1500.0
ATS0d,152.0
ATS0i,5757.806142859788
ATS0m,6170.9441670000015
ATS0p,71.53566285818799
ATS0s,187.64948178631306
ATS0v,10347.177883606693
ATS1Z,1267.0
ATS1d,193.0
ATS1i,5708.099017116199
ATS1m,4965.413586000001
ATS1p,85.11643971000002
ATS1s,133.5411522633745
ATS1v,12530.39281374414
ATS2Z,2003.0
ATS2d,307.0
ATS2i,9730.345220773244
ATS2m,7825.878569999998
ATS2p,132.26656118454702
ATS2s,222.8724279835391
ATS2v,19191.038969057252
ATS3Z,2262.0
ATS3d,326.0
ATS3i,12142.820952662067
ATS3m,8659.156017
ATS3p,152.63476679139595
ATS3s,267.48148148148147
ATS3v,21553.318720813022
ATS4Z,2489.0
ATS4d,326.0
ATS4i,12930.604340896474
ATS4m,9646.312311
ATS4p,153.250801429094
ATS4s,316.0330742264899
ATS4v,21502.04635928416
ATS5Z,2347.0
ATS5d,308.0
ATS5i,13544.440072160334
ATS5m,8986.811644000001
ATS5p,143.72214986594295
ATS5s,328.5802469135802
ATS5v,20643.68513351144
ATS6Z,2153.0
ATS6d,270.0
ATS6i,13632.148431325131
ATS6m,8172.027870999999
ATS6p,132.93013190849
ATS6s,334.1851851851853
ATS6v,18900.171646288796
ATS7Z,1938.0
ATS7d,212.0
ATS7i,12289.700096580731
ATS7m,7320.0131280000005
ATS7p,114.55608882194298
ATS7s,280.1851851851852
ATS7v,15788.29074764187
ATS8Z,1345.0
ATS8d,146.0
ATS8i,9549.504089498172
ATS8m,4996.335432000001
ATS8p,88.50136466479198
ATS8s,179.06378600823047
ATS8v,11390.037369717356
C1SP1,0
C1SP2,3
C1SP3,0
C2SP1,0
C2SP2,10
C2SP3,0
C3SP2,5
C3SP3,0
C4SP3,0
FCSP3,0.05263157894736842
GGI10,0.024793388429752067
JGI10,0.006198347107438017
JGT10,0.470528670438939
Kier1,18.367346938775512
Kier2,7.197278911564626
Kier3,3.2266666666666666
MAXdO,12.531840181545869
MID_C,40.108037944264986
MID_N,4.164930666464501
MID_O,3.568907461144204
MID_X,3.536633556232081
MID_h,11.270471683840785
MINdO,12.460665312421265
MPC10,156
MWC01,28.0
MWC02,4.948759890378168
MWC03,5.84354441703136
MWC04,6.771935555839602
MWC05,7.68937110752969
MWC06,8.623533227187563
MWC07,9.54987932996818
MWC08,10.485954537441994
MWC09,11.416755916013987
MWC10,12.353694918751847
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,4
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,4
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.0523000000000025
SRW02,4.04305126783455
SRW03,0.0
SRW04,5.41610040220442
SRW05,3.044522437723423
SRW06,6.981934677156389
SRW07,5.53338948872752
SRW08,8.639233817325263
SRW09,7.719129840906732
SRW10,10.346794218071167
SaaCH,14.421943288577037
SaaNH,0
SaaSe,0
SaaaC,1.8667944626410238
SaasC,1.9682377149666124
SaasN,1.9254280570252793
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.2976217246157702
SdssS,0
SsCH3,1.898822467037354
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.3768937389770723
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.374912866850145
VE1_D,4.9270411868411115
VE2_A,0.1749965146740058
VE2_D,0.19708164747364446
VE3_A,2.392177335336865
VE3_D,2.511029374816733
VR1_A,186.50493611649048
VR1_D,152.01675502437715
VR2_A,7.460197444659619
VR2_D,6.080670200975086
VR3_A,6.144748437720327
VR3_D,5.940281477069039
WPath,1342
Xc-3d,1.998037452350916
Xc-4d,0.0
Xc-5d,0.5884549204670035
Xc-6d,0.0
Xp-0d,17.714813991764814
Xp-1d,11.969234250586762
Xp-2d,11.393340333508617
Xp-3d,9.788430312308666
Xp-4d,8.982651928298576
Xp-5d,7.191875058784432
Xp-6d,4.983227106546906
Xp-7d,3.640922923623042
ZMIC0,77.17301922110072
ZMIC1,56.980600686066936
ZMIC2,37.90679127470309
ZMIC3,28.945331472144947
ZMIC4,27.21049181504822
ZMIC5,27.21049181504822
nAcid,0
nAtom,37
nBase,0
nRing,4
piPC1,3.6888794541139363
piPC2,4.378896741664954
piPC3,5.057041666910411
piPC4,5.732329438300844
piPC5,6.29214767587761
piPC6,6.662074505397804
piPC7,7.126658603226298
piPC8,7.560875640322591
piPC9,7.805184877715366
AATS0Z,40.54054054054054
AATS0d,4.108108108108108
AATS0i,155.61638223945374
AATS0m,166.78227478378383
AATS0p,1.9333962934645403
AATS0s,5.071607615846299
AATS0v,279.6534563136944
AATS1Z,31.675
AATS1d,4.825
AATS1i,142.70247542790497
AATS1m,124.13533965000002
AATS1p,2.1279109927500004
AATS1s,3.3385288065843626
AATS1v,313.2598203436035
AATS2Z,30.348484848484848
AATS2d,4.651515151515151
AATS2i,147.42947304201886
AATS2m,118.5739177272727
AATS2p,2.00403880582647
AATS2s,3.376854969447562
AATS2v,290.77331771298867
AATS3Z,27.585365853658537
AATS3d,3.975609756097561
AATS3i,148.0831823495374
AATS3m,105.59946362195122
AATS3p,1.8613995950170237
AATS3s,3.26196928635953
AATS3v,262.84535025381734
AATS4Z,28.941860465116278
AATS4d,3.7906976744186047
AATS4i,150.35586442902877
AATS4m,112.16642222093023
AATS4p,1.7819860631289999
AATS4s,3.674803188680115
AATS4v,250.0237948753972
AATS5Z,26.670454545454547
AATS5d,3.5
AATS5i,153.9140917290947
AATS5m,102.1228595909091
AATS5p,1.6332062484766245
AATS5s,3.733866442199775
AATS5v,234.58733106263
AATS6Z,24.74712643678161
AATS6d,3.103448275862069
AATS6i,156.69136127959922
AATS6m,93.93135483908046
AATS6p,1.527932550672299
AATS6s,3.841209025117072
AATS6v,217.24335225619305
AATS7Z,25.16883116883117
AATS7d,2.7532467532467533
AATS7i,159.6064947607887
AATS7m,95.06510555844156
AATS7p,1.4877414132719868
AATS7s,3.638768638768639
AATS7v,205.04273698236193
AATS8Z,22.416666666666668
AATS8d,2.433333333333333
AATS8i,159.1584014916362
AATS8m,83.27225720000001
AATS8p,1.4750227444131996
AATS8s,2.9843964334705078
AATS8v,189.83395616195594
AMID_C,1.6043215177705994
AMID_N,0.16659722665858007
AMID_O,0.14275629844576815
AMID_X,0.14146534224928323
AMID_h,0.4508188673536314
ATS0dv,347.2098765432099
ATS0pe,243.74910000000003
ATS0se,295.1493259999999
ATS1dv,374.22222222222223
ATS1pe,264.3655
ATS1se,312.8486919999999
ATS2dv,559.1111111111111
ATS2pe,434.6657
ATS2se,518.3780320000001
ATS3dv,575.0
ATS3pe,532.872
ATS3se,643.313458
ATS4dv,587.2716049382716
ATS4pe,559.3496999999999
ATS4se,676.355117
ATS5dv,577.1111111111111
ATS5pe,579.6449999999999
ATS5se,700.6626820000001
ATS6dv,472.3333333333333
ATS6pe,569.9270000000001
ATS6se,694.2370299999998
ATS7dv,292.3333333333333
ATS7pe,507.83020000000005
ATS7se,621.6514780000001
ATS8dv,144.55555555555554
ATS8pe,379.8354000000001
ATS8se,471.75036800000004
ATSC0Z,524.3243243243243
ATSC0c,0.6011931160572267
ATSC0d,27.027027027027035
ATSC0i,54.62638215806429
ATSC0m,2446.5641375675673
ATSC0p,9.53619115801892
ATSC0s,63.197819218395345
ATSC0v,1767.3429709159532
ATSC1Z,0.703433162892624
ATSC1c,-0.3465334077881819
ATSC1d,10.159970781592401
ATSC1i,-3.4683477605684496
ATSC1m,5.569962197224424
ATSC1p,0.1386880240677686
ATSC1s,-3.699559335778888
ATSC1v,54.030695907174945
ATSC2Z,46.097151205259294
ATSC2c,0.20997301171562666
ATSC2d,4.30314097881665
ATSC2i,17.213630881276792
ATSC2m,222.3096334470418
ATSC2p,2.5393991909816904
ATSC2s,6.450558110106546
ATSC2v,376.1827012487696
ATSC3Z,-115.15120525931336
ATSC3c,-0.2433495916288562
ATSC3d,-7.19503287070855
ATSC3i,-11.757815996603144
ATSC3m,-534.7138688524471
ATSC3p,-1.8146631948210588
ATSC3s,-8.922062536343482
ATSC3v,-287.95708060282226
ATSC4Z,109.48940832724615
ATSC4c,-0.05401897636246229
ATSC4d,-8.387143900657417
ATSC4i,-21.924048227927887
ATSC4m,493.31208816727553
ATSC4p,-1.7848494511893211
ATSC4s,31.075755991783122
ATSC4v,-320.29123106509553
ATSC5Z,51.03944485025566
ATSC5c,0.13469046430486287
ATSC5d,-8.604821037253473
ATSC5i,-12.399775608616515
ATSC5m,224.85124627173124
ATSC5p,-2.648587539973131
ATSC5s,-4.0133569227107175
ATSC5v,-336.6238620586229
ATSC6Z,51.48064280496713
ATSC6c,0.053787758744185864
ATSC6d,-9.550036523009496
ATSC6i,-8.958662353795138
ATSC6m,243.17983482761127
ATSC6p,0.19275681615534956
ATSC6s,-12.470314325002343
ATSC6v,30.546814044555212
ATSC7Z,-16.404674945215483
ATSC7c,0.006206775617630106
ATSC7d,-9.434623813002187
ATSC7i,6.189255772945061
ATSC7m,-77.20118623520827
ATSC7p,0.659046581258651
ATSC7s,-31.070490966998587
ATSC7v,-192.8211013876615
ATSC8Z,-40.93133674214755
ATSC8c,-0.07588457360153884
ATSC8d,1.3075237399561757
ATSC8i,4.1122385950688365
ATSC8m,-186.62126865010978
ATSC8p,1.218588337893209
ATSC8s,-22.47832302884578
ATSC8v,-87.7964583672586
AXp-0d,0.7085925596705925
AXp-1d,0.4274726518066701
AXp-2d,0.27127000794068135
AXp-3d,0.16314050520514442
AXp-4d,0.1032488727390641
AXp-5d,0.06538068235258575
AXp-6d,0.04051404151664151
AXp-7d,0.025284186969604456
GATS1Z,0.4857680412371135
GATS1c,1.524639928571518
GATS1d,0.6493499999999999
GATS1i,1.0836652361222783
GATS1m,0.4876393147355418
GATS1p,0.7035772916048006
GATS1s,0.5171100865659525
GATS1v,0.7070295201985867
GATS2Z,0.5555201499531398
GATS2c,0.8705938177250313
GATS2d,0.9889090909090907
GATS2i,0.8711291904088129
GATS2m,0.5563902447025977
GATS2p,0.6351661702763904
GATS2s,0.5089775591789285
GATS2v,0.6847782696609435
GATS3Z,0.9361176766406841
GATS3c,1.0049518022336075
GATS3d,1.2020487804878046
GATS3i,1.0313745042851403
GATS3m,0.9357456877615782
GATS3p,0.9833433685316079
GATS3s,0.9247828667677653
GATS3v,0.9654859941413089
GATS4Z,0.7580520258930713
GATS4c,1.0035566920435073
GATS4d,1.1771162790697671
GATS4i,1.139978726246344
GATS4m,0.7618544267980332
GATS4p,0.9875761362032582
GATS4s,0.6335904556572372
GATS4v,0.9911001311838645
GATS5Z,0.7197574976569823
GATS5c,1.1538190202032448
GATS5d,1.1200909090909088
GATS5i,1.1203590924724507
GATS5m,0.7238666711991949
GATS5p,1.0082524441318237
GATS5s,1.2044940809412874
GATS5v,0.9837173391576822
GATS6Z,0.7789335229292571
GATS6c,1.2360876865142096
GATS6d,1.1176551724137929
GATS6i,1.07618597413804
GATS6m,0.7803516965132432
GATS6p,0.9399340966081747
GATS6s,1.549305124464623
GATS6v,0.9519425977485428
GATS7Z,1.0263301646806802
GATS7c,1.2236939020054896
GATS7d,1.0725194805194804
GATS7i,0.9617114981108303
GATS7m,1.0254886040936464
GATS7p,0.9742431226614875
GATS7s,1.7791169594760565
GATS7v,1.0347253297515615
GATS8Z,1.2473195876288663
GATS8c,0.8836657429287677
GATS8d,0.8102999999999997
GATS8i,0.881102759727358
GATS8m,1.2455205772899318
GATS8p,1.028012569317704
GATS8s,1.4101136343118923
GATS8v,1.1349423833710262
MATS1Z,0.0012409793814433022
MATS1c,-0.5331787634334061
MATS1d,0.34772499999999984
MATS1i,-0.05873026094319516
MATS1m,0.0021058982077433084
MATS1p,0.013452585013966583
MATS1s,-0.054148899881649455
MATS1v,0.028278831294547623
MATS2Z,0.04928694158075601
MATS2c,0.19579755620535552
MATS2d,0.08925757575757565
MATS2i,0.17665577356297263
MATS2m,0.05094006158589069
MATS2p,0.14928419042495442
MATS2s,0.05722067652873554
MATS2v,0.1193261894752223
MATS3Z,-0.0990960523007292
MATS3c,-0.18264361499642076
MATS3d,-0.12012195121951222
MATS3i,-0.0971207645257551
MATS3m,-0.09861721070899346
MATS3p,-0.08586357257289946
MATS3s,-0.06370170292603172
MATS3v,-0.07351818836578032
MATS4Z,0.08984116518820426
MATS4c,-0.038657665511740436
MATS4d,-0.13351162790697674
MATS4i,-0.17267186625287934
MATS4m,0.08674978856854157
MATS4p,-0.08052484818673168
MATS4s,0.21155479986203715
MATS4v,-0.07796999108745716
MATS5Z,0.04092842080599813
MATS5c,0.09419804790474706
MATS5d,-0.13386363636363635
MATS5i,-0.09544000190555472
MATS5m,0.03864183533731614
MATS5p,-0.11677730152038195
MATS5s,-0.02670082894559781
MATS5v,-0.08008351250445697
MATS6Z,0.041756724730418304
MATS6c,0.03804975989880467
MATS6d,-0.15027586206896548
MATS6i,-0.06974662567989708
MATS6m,0.042272061245629246
MATS6p,0.0085964129071374
MATS6s,-0.08391851297044274
MATS6v,0.00735068065613254
MATS7Z,-0.015034141116615343
MATS7c,0.004960929384961053
MATS7d,-0.1677402597402596
MATS7i,0.05444361957217237
MATS7m,-0.015162763704250301
MATS7p,0.03320872197473186
MATS7s,-0.23624195207358709
MATS7v,-0.05242575832577287
MATS8Z,-0.04814003436426117
MATS8c,-0.07783769608204877
MATS8d,0.029833333333333403
MATS8i,0.046422266435683285
MATS8m,-0.04703866696173602
MATS8p,0.0788011477449861
MATS8s,-0.21933719716740024
MATS8v,-0.030634206386334076
MAXsCl,6.283684387335181
MINsCl,5.952201002977968
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,32.13694547652724
SpAD_D,221.8179784822334
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1093
TMWC10,130.6834289001424
TSRW10,76.72415614994947
VE1_Dt,4.944099219024273
VE2_Dt,0.1977639687609709
VE3_Dt,2.5144855204010446
VR1_Dt,148.4280679089716
VR2_Dt,5.937122716358864
VR3_Dt,5.916391181576224
Xc-3dv,0.9898632450540542
Xc-4dv,0.0
Xc-5dv,0.20120550187532454
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.15713484026367722
Xch-6d,0.6342708500718918
Xch-7d,1.065171545712424
Xp-0dv,14.650299168000055
Xp-1dv,8.325220267985667
Xp-2dv,6.671881190745363
Xp-3dv,4.845757815383123
Xp-4dv,3.705261872319233
Xp-5dv,2.425786919020696
Xp-6dv,1.4553061114201085
Xp-7dv,0.8417671152024352
Xpc-4d,4.831641574267698
Xpc-5d,8.792724008058071
Xpc-6d,14.342604633618238
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,40
nFRing,1
nHBAcc,3
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,8.127036481447972
AATS0dv,9.384050717384051
AATS0pe,6.587813513513514
AATS0se,7.977008810810808
AATS1dv,9.355555555555556
AATS1pe,6.6091375
AATS1se,7.821217299999998
AATS2dv,8.47138047138047
AATS2pe,6.585843939393939
AATS2se,7.8542126060606074
AATS3dv,7.012195121951219
AATS3pe,6.498439024390243
AATS3se,7.8452860731707315
AATS4dv,6.828739592305483
AATS4pe,6.504066279069766
AATS4se,7.86459438372093
AATS5dv,6.558080808080808
AATS5pe,6.586874999999998
AATS5se,7.962075931818183
AATS6dv,5.42911877394636
AATS6pe,6.550885057471266
AATS6se,7.979735977011492
AATS7dv,3.796536796536796
AATS7pe,6.595197402597403
AATS7se,8.073395818181819
AATS8dv,2.409259259259259
AATS8pe,6.330590000000002
AATS8se,7.862506133333334
AATSC0Z,14.170927684441196
AATSC0c,0.016248462596141263
AATSC0d,0.7304601899196496
AATSC0i,1.4763887069747106
AATSC0m,66.12335506939371
AATSC0p,0.2577348961626735
AATSC0s,1.7080491680647392
AATSC0v,47.766026240971705
AATSC1Z,0.017585829072315602
AATSC1c,-0.008663335194704549
AATSC1d,0.25399926953981
AATSC1i,-0.08670869401421125
AATSC1m,0.1392490549306106
AATSC1p,0.0034672006016942146
AATSC1s,-0.0924889833944722
AATSC1v,1.3507673976793737
AATSC2Z,0.6984416849281712
AATSC2c,0.0031814092684185856
AATSC2d,0.06519910573964621
AATSC2i,0.2608125891102544
AATSC2m,3.3683277795006332
AATSC2p,0.0384757453179044
AATSC2s,0.09773572894100828
AATSC2v,5.69973789770863
AATSC3Z,-1.404282990967236
AATSC3c,-0.0029676779466933684
AATSC3d,-0.08774430330132378
AATSC3i,-0.14338799995857493
AATSC3m,-6.52090083966399
AATSC3p,-0.022130038961232425
AATSC3s,-0.10880564068711564
AATSC3v,-3.511671714668564
AATSC4Z,1.2731326549679784
AATSC4c,-0.0006281276321216545
AATSC4d,-0.09752492907741182
AATSC4i,-0.2549307933479987
AATSC4m,5.736187071712506
AATSC4p,-0.02075406338592234
AATSC4s,0.36134599990445493
AATSC4v,-3.7243166402918084
AATSC5Z,0.579993691480178
AATSC5c,0.0015305734580098053
