DLiP-ID,T005W9
DLiP-Mol-ID,23112
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H22N2O4/c1-27-19-6-3-7-20(28-2)21(19)16-10-8-15(9-11-16)13-18(22(25)26)24-17-5-4-12-23-14-17/h3-12,14,18,24H,13H2,1-2H3,(H,25,26)"
Standard Inchi Key(RDKit),SJRHEVNMVZWOFI-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1cccc(OC)c1-c1ccc(CC(Nc2cccnc2)C(=O)O)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),378.428
MW Monoisotopic(RDKit),378.157957184
MolLogP(RDKit),3.8736
XLogP(SDF),
XLogP(CDK),1.373
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),80.68
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),8
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),28
QED Weighted(RDKit),0.619268502216784
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,2455048.0851661996
qed,0.6192685022167836
Chi0,19.93251065250177
Chi1,13.617723500579764
TPSA,80.68
Chi0n,15.754482073853566
Chi0v,15.754482073853566
Chi1n,8.81742662087309
Chi1v,8.81742662087309
Chi2n,6.2154423166190576
Chi2v,6.2154423166190576
Chi3n,4.410792692632173
Chi3v,4.410792692632173
Chi4n,3.028321828768911
Chi4v,3.028321828768911
MolMR,107.96950000000004
MolWt,378.42800000000005
fr_SH,0
Kappa1,19.22794134131355
Kappa2,8.902545110640567
Kappa3,4.40455834843174
fr_ArN,0
fr_COO,1
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,904.776607301285
MolLogP,3.8736000000000015
NOCount,6
fr_Ar_N,1
fr_COO2,1
fr_urea,0
BalabanJ,1.8150570998203095
SMR_VSA1,19.374790486512623
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,12.462662452073971
SMR_VSA6,19.536383686561397
SMR_VSA7,72.55444225107765
SMR_VSA8,0.0
SMR_VSA9,22.6259266499618
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,2
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,163.32265857941613
NHOHCount,2
PEOE_VSA1,19.897041906447136
PEOE_VSA2,4.9839785209472085
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,35.392371257240434
PEOE_VSA8,18.814508766152162
