DLiP-ID,T002A8
DLiP-Mol-ID,18420
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H24N4O6/c25-19(26)10-14(13-2-3-16-17(9-13)29-12-28-16)8-15-11-18(24-30-15)27-7-1-4-21-20-22-5-6-23-20/h2-3,9,11,14H,1,4-8,10,12H2,(H,25,26)(H2,21,22,23)"
Standard Inchi Key(RDKit),HSACVEKFGJAKFH-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(O)CC(Cc1cc(OCCCNC2=NCCN2)no1)c1ccc2c(c1)OCO2
SMILES(SDF),
MW(SDF),
MW(RDKit),416.434
MW Monoisotopic(RDKit),416.169584488
MolLogP(RDKit),1.522
XLogP(SDF),
XLogP(CDK),1.837
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),9
HBA Lipinski(RDKit),10
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),127.44
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),10
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),30
QED Weighted(RDKit),0.493987591966467
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,11745667.141182924
qed,0.49398759196646674
Chi0,20.760937777247957
Chi1,14.669836433395457
TPSA,127.44000000000001
Chi0n,16.426487834259703
Chi0v,16.426487834259703
Chi1n,9.891037893843773
Chi1v,9.891037893843773
Chi2n,7.028967200464151
Chi2v,7.028967200464151
Chi3n,4.811638237467682
Chi3v,4.811638237467682
Chi4n,3.3588294597212123
Chi4v,3.3588294597212123
MolMR,106.18520000000004
MolWt,416.43400000000014
fr_SH,0
Kappa1,19.867826620747913
Kappa2,9.378449097525653
Kappa3,5.1325130077858905
fr_ArN,0
fr_COO,1
fr_C_O,1
fr_C_S,0
fr_NH0,2
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,912.4516951604224
MolLogP,1.5219999999999996
NOCount,10
fr_Ar_N,1
fr_COO2,1
fr_urea,0
BalabanJ,1.298740304029466
SMR_VSA1,28.634748377286023
SMR_VSA2,0.0
SMR_VSA3,15.790240465138108
SMR_VSA4,4.992404732635669
SMR_VSA5,25.18037091493942
