DLiP-ID,T002S9
DLiP-Mol-ID,19209
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H29NO6/c1-4-22(2,3)19(24)20(25)23-11-5-8-16(23)21(26)27-12-6-7-15-9-10-17-18(13-15)29-14-28-17/h9-10,13,16H,4-8,11-12,14H2,1-3H3"
Standard Inchi Key(RDKit),JFSKMFUZQHKBNN-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCC(C)(C)C(=O)C(=O)N1CCCC1C(=O)OCCCc1ccc2c(c1)OCO2
SMILES(SDF),
MW(SDF),
MW(RDKit),403.475
MW Monoisotopic(RDKit),403.199487648
MolLogP(RDKit),2.8874
XLogP(SDF),
XLogP(CDK),2.849
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),82.14
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),8
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),29
QED Weighted(RDKit),0.377116088632056
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,FKBP1A/FK506
Common Target Pref Name,FKBP1A/FK506
RDKit Descriptors
Ipc,3970997.9644255266
qed,0.37711608863205565
Chi0,21.01829709012867
Chi1,13.83053568524881
TPSA,82.14000000000001
