DLiP-ID,T0041A
DLiP-Mol-ID,21147
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C18H21Br2N3O2/c1-17(2,3)13-14(21)23-11-6-5-9(19)7-10(11)18(20)8-12(15(24)25-4)22(13)16(18)23/h5-7,12-13,16,21H,8H2,1-4H3/t12-,13+,16+,18+/m0/s1"
Standard Inchi Key(RDKit),MWWNFOMQZYBOHX-TVFIUFHYSA-N
Canonical SMILES(RDKit),COC(=O)[C@@H]1C[C@@]2(Br)c3cc(Br)ccc3N3C(=N)[C@H](C(C)(C)C)N1[C@H]32
SMILES(SDF),
MW(SDF),
MW(RDKit),471.193
MW Monoisotopic(RDKit),469.000051112
MolLogP(RDKit),3.83827
XLogP(SDF),
XLogP(CDK),4.683
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),56.63
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),1
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),25
QED Weighted(RDKit),0.500040332138995
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,HIF-1a/p300
Common Target Pref Name,HIF-1a/p300
RDKit Descriptors
Ipc,436535.3579342828
qed,0.500040332138995
Chi0,18.309036597829
Chi1,11.608226125916318
TPSA,56.63
Chi0n,14.6380611142704
Chi0v,17.810054192499805
Chi1n,8.329006299574532
Chi1v,9.915002838689235
Chi2n,8.111708855042139
Chi2v,10.442455736881548
Chi3n,5.562684853261475
Chi3v,7.216347674995618
Chi4n,4.722965434465419
Chi4v,6.1494582640099456
MolMR,104.24370000000002
MolWt,471.19300000000015
fr_SH,0
Kappa1,17.491649710142713
Kappa2,5.299184027777778
Kappa3,2.1491778688488856
fr_ArN,0
fr_COO,0
