DLiP-ID,J100AI
AATSC4m,-5.724974006901206
AATSC4p,-0.013051779086961925
AATSC4s,0.25877412154183305
AATSC4v,-1.536852772138889
AATSC5Z,-1.1045422116527943
AATSC5c,-0.0007669603025443632
AATSC5d,-0.08449464922711059
AATSC5i,0.09624563690625348
AATSC5m,-5.013042789227109
AATSC5p,0.011326671892013845
AATSC5s,-0.7577930080298291
AATSC5v,-4.778387685033644
AATSC6Z,-2.0873143549928885
AATSC6c,-0.0010501189818987802
AATSC6d,-0.29062040987619786
AATSC6i,-0.5080537202385247
AATSC6m,-8.316020867617915
AATSC6p,-0.10441669182303695
AATSC6s,-0.07808160485543808
AATSC6v,-14.216152796905153
AATSC7Z,1.9909219793286381
AATSC7c,-0.0005981334409236598
AATSC7d,-0.034574224823927587
AATSC7i,-0.018368304791924216
AATSC7m,10.559846440958555
AATSC7p,-0.017726544794465893
AATSC7s,-0.26128604061689126
AATSC7v,-11.383380257341672
AATSC8Z,-9.602579346931309
AATSC8c,-5.093465089937323e-05
AATSC8d,0.20415256562700085
AATSC8i,0.060147297157503686
AATSC8m,-48.583335282295174
AATSC8p,-0.07111968704051343
AATSC8s,0.31581015279874647
AATSC8v,7.629762129524872
ATS0are,185.05100000000002
ATS1are,200.824
ATS2are,321.5846000000001
ATS3are,349.8958
ATS4are,344.05890000000016
ATS5are,336.56260000000003
ATS6are,321.44000000000005
ATS7are,311.06979999999993
ATS8are,209.21399999999994
ATSC0dv,121.68005297762645
ATSC0pe,3.5663310344827557
ATSC0se,2.4795722068965507
ATSC1dv,43.69251609472686
ATSC1pe,0.31917372175980835
ATSC1se,0.2001283305588585
ATSC2dv,46.8030987344415
ATSC2pe,0.888348870392389
ATSC2se,0.42114022235433984
ATSC3dv,19.146647550355663
ATSC3pe,-0.8311864447086821
ATSC3se,-0.9567815648038049
ATSC4dv,-18.52342318978157
ATSC4pe,1.4498419738406616
ATSC4se,1.079943429250891
ATSC5dv,-128.9658923908274
ATSC5pe,-3.214719024970277
ATSC5se,-1.7555049774078473
ATSC6dv,-64.90632844497291
ATSC6pe,-0.5796338882283001
ATSC6se,-0.42409615695600456
ATSC7dv,-73.73801846061504
ATSC7pe,-1.1531453032104593
ATSC7se,-0.23612112960760964
ATSC8dv,81.73385430174085
ATSC8pe,1.1346444708680197
ATSC8se,0.3887759976218792
AXp-0dv,0.6721489127713988
AXp-1dv,0.36435049847739753
AXp-2dv,0.23368534564977256
AXp-3dv,0.115295855336785
AXp-4dv,0.06301660857505835
AXp-5dv,0.038598087085850455
AXp-6dv,0.018582060224154102
AXp-7dv,0.011723887162935714
BertzCT,600.9943151503859
ECIndex,273
ETA_eta,15.172930370470777
GATS1dv,0.45359969677566314
GATS1pe,0.5780767077683276
GATS1se,0.6146956534781427
GATS2dv,0.6625358024215952
GATS2pe,0.6248097582157646
GATS2se,0.6590062763705581
GATS3dv,0.9860280685976773
GATS3pe,1.1972304193626995
GATS3se,1.2864687304603235
GATS4dv,1.246950367629432
GATS4pe,0.9949094563238843
GATS4se,1.0487690659776274
GATS5dv,1.7721691873623382
GATS5pe,1.873030836288817
GATS5se,1.897638611576964
GATS6dv,1.229889585631355
GATS6pe,1.0582117298824127
GATS6se,1.0957306297148803
GATS7dv,1.2423771953657607
GATS7pe,1.1195215970644403
GATS7se,0.942468745694327
GATS8dv,0.28781157637130056
GATS8pe,0.41859007332651643
GATS8se,0.36809747014894456
LogEE_A,3.874849868173578
LogEE_D,68.29358382884455
MATS1dv,0.3359108012233605
MATS1pe,0.08372242112581998
MATS1se,0.07550367956246559
MATS2dv,0.21871725134967332
MATS2pe,0.1416412410593281
MATS2se,0.09657790584868205
MATS3dv,0.08296762554715516
MATS3pe,-0.122888744577025
MATS3se,-0.20345639609736815
MATS4dv,-0.08656247802401343
MATS4pe,0.2311675326653926
MATS4se,0.2476578329398808
MATS5dv,-0.6147286737328554
MATS5pe,-0.5228165911842182
MATS5se,-0.4106324809031992
MATS6dv,-0.3033161080472847
MATS6pe,-0.09241871749376593
MATS6se,-0.09725577502028124
MATS7dv,-0.3379611092667734
MATS7pe,-0.18032545465742475
MATS7se,-0.053107119566643934
MATS8dv,0.4994775583637199
MATS8pe,0.236576465560954
MATS8se,0.11658859684805335
MAXaaCH,1.9370915217939026
MAXaasC,1.0062075354833295
MAXdssC,-0.08724773242630346
MAXsCH3,1.7648439862055934
MAXssNH,2.9680268565759635
MDEC-12,0.6977567595947369
MDEC-13,2.3374778497693005
MDEC-22,1.5682738757241306
MDEC-23,8.15441462546316
MDEC-33,8.30283282811807
MDEN-22,0.25
MDEO-12,0.25
MINaaCH,1.930503590325019
MINaasC,0.5520833333333335
MINdssC,-0.08724773242630346
MINsCH3,1.7648439862055934
MINssNH,2.9680268565759635
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.2392857142857143
SM1_Dzi,0.756719034061775
SM1_Dzm,2.2585723361369516
SM1_Dzp,-2.3243552176140145
SM1_Dzv,-1.0550054807990596
SddssSe,0
SpAD_Dt,232.71239005397112
SpAbs_A,23.32913269932611
SpAbs_D,136.58716765768904
SpMAD_A,1.2960629277403395
SpMAD_D,7.588175980982728
SpMax_A,2.4590069145315065
SpMax_D,68.29358382884455
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,83.37
TpiPC10,7.768718273246774
VAdjMat,5.321928094887363
VE1_DzZ,4.167064167007716
VE1_Dzi,4.163372591745577
VE1_Dzm,4.1670469823873075
VE1_Dzp,4.162538505865884
VE1_Dzv,4.164770645185673
VE2_DzZ,0.231503564833762
VE2_Dzi,0.23129847731919873
VE2_Dzm,0.23150261013262818
VE2_Dzp,0.23125213921477134
VE2_Dzv,0.2313761469547596
VE3_DzZ,2.0149984160738184
VE3_Dzi,2.014112129889626
VE3_Dzm,2.0149942921498387
VE3_Dzp,2.0139117708243646
VE3_Dzv,2.0144478718223606
VR1_DzZ,91.61085461420538
VR1_Dzi,92.34188326413711
VR1_Dzm,91.59478696051102
VR1_Dzp,92.43954794851838
VR1_Dzv,92.28836330135927
VR2_DzZ,5.08949192301141
VR2_Dzi,5.130104625785395
VR2_Dzm,5.088599275583945
VR2_Dzp,5.135530441584354
VR2_Dzv,5.127131294519959
VR3_DzZ,5.105336429716695
VR3_Dzi,5.11328447666293
VR3_Dzm,5.105161024051265
VR3_Dzp,5.114341560081266
VR3_Dzv,5.112704723721334
Xch-3dv,0.28867513459481287
Xch-4dv,0.14433756729740643
Xch-5dv,0.1970526294940509
Xch-6dv,0.3626676885748561
Xch-7dv,0.2588306783148591
Xpc-4dv,1.7897838708811589
Xpc-5dv,2.370575200507092
Xpc-6dv,2.573114344866407
Zagreb1,98.0
Zagreb2,117.0
fragCpx,94.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,1
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,10
nBondsD,1
nBondsM,11
nBondsO,20
nBondsS,20
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,2
AATS0are,6.381068965517242
AATS1are,6.478193548387098
AATS2are,6.305580392156864
AATS3are,6.361741818181819
AATS4are,6.746252941176474
AATS5are,6.7312520000000005
AATS6are,6.302745098039217
AATS7are,5.982111538461537
AATS8are,5.364461538461537
AATSC0dv,4.195863895780223
AATSC0pe,0.1229769322235433
AATSC0se,0.0855024898929845
AATSC1dv,1.4094360030557052
AATSC1pe,0.010295926508380914
AATSC1se,0.006455752598672855
AATSC2dv,0.9177078183223824
AATSC2pe,0.017418605301811548
AATSC2se,0.008257651418712547
AATSC3dv,0.34812086455192115
AATSC3pe,-0.015112480812885128
AATSC3se,-0.017396028450978273
AATSC4dv,-0.3632043762702269
AATSC4pe,0.028428273996875718
AATSC4se,0.021175361357860606
AATSC5dv,-2.579317847816548
AATSC5pe,-0.06429438049940554
AATSC5se,-0.03511009954815694
AATSC6dv,-1.2726731067641748
AATSC6pe,-0.011365370357417649
AATSC6se,-0.00831561092070597
AATSC7dv,-1.4180388165502893
AATSC7pe,-0.022175871215585754
AATSC7se,-0.004540790953992493
AATSC8dv,2.095739853890791
AATSC8pe,0.029093447970974864
AATSC8se,0.009968615323637927
AETA_eta,0.8429405761372654
ATSC0are,3.700986206896549
ATSC1are,0.39717336504161666
ATSC2are,0.834072532699167
ATSC3are,-1.0561600475624258
ATSC4are,1.70241391200951
ATSC5are,-3.5199831153388823
ATSC6are,-0.660899881093935
ATSC7are,-1.3266994054696766
ATSC8are,1.323908204518432
BCUTZ-1h,35.00041795042469
BCUTZ-1l,5.728931269426115
BCUTc-1h,0.4385367205167509
BCUTc-1l,-0.4637650247988401
BCUTd-1h,3.2604973292687154
BCUTd-1l,0.977966285218996
BCUTi-1h,14.564984648398635
BCUTi-1l,10.311221033420852
BCUTm-1h,79.90417848692312
BCUTm-1l,11.74231497753041
BCUTp-1h,3.060213111169239
BCUTp-1l,0.7157317797900766
BCUTs-1h,7.008269225439959
BCUTs-1l,0.6046020379606302
BCUTv-1h,26.523895908940432
BCUTv-1l,14.681750499468587
BalabanJ,1.6380423148657366
Diameter,9
ETA_beta,21.5
GATS1are,0.5956407133883025
GATS2are,0.6497176547025661
GATS3are,1.2541345160393582
GATS4are,1.054504303496322
GATS5are,2.012050730187481
GATS6are,1.0836687609862812
GATS7are,1.1125288277165786
GATS8are,0.21963376598021983
HybRatio,0.3333333333333333
Lipinski,True
LogEE_Dt,116.35619502698555
MATS1are,0.1003919647909137
MATS2are,0.12814869110230767
MATS3are,-0.15046918782810256
MATS4are,0.2615625212262738
MATS5are,-0.5516341031188335
MATS6are,-0.10154207385031554
MATS7are,-0.19991699825080655
MATS8are,0.2659951989282667
MAXssCH2,1.0654276633492903
MAXsssCH,0.3284461346266898
MINssCH2,1.0654276633492903
MINsssCH,0.3284461346266898
NsssssAs,0
RotRatio,0.15
SM1_Dzpe,0.9899517020080059
SM1_Dzse,0.9958117343134353
SMR_VSA1,9.31763212104517
SMR_VSA2,0.0
SMR_VSA3,10.473451861131776
SMR_VSA4,0.0
SMR_VSA5,25.807221274690605
SMR_VSA6,0.0
SMR_VSA7,27.242848265331375
SMR_VSA8,0.0
SMR_VSA9,10.57107518854976
SpAD_DzZ,100.12926405184847
SpAD_Dzi,108.80603551544131
SpAD_Dzm,100.1453234869083
SpAD_Dzp,129.85434430633052
SpAD_Dzv,124.12757397914103
SpAbs_Dt,232.71239005397118
SpDiam_A,4.747866322326627
SpDiam_D,97.96919564027628
SpMAD_Dt,12.928466114109506
SpMax_Dt,116.35619502698555
SsssssAs,0
VE1_Dzpe,4.163880779307461
VE1_Dzse,4.164223225309383
VE2_Dzpe,0.2313267099615256
VE2_Dzse,0.2313457347394102
VE3_Dzpe,2.014234183954723
VE3_Dzse,2.014316422601581
VMcGowan,191.40999999999983
VR1_Dzpe,92.23419201960428
VR1_Dzse,92.21400368925643
VR2_Dzpe,5.124121778866904
VR2_Dzse,5.12300020495869
VR3_Dzpe,5.112117572917824
VR3_Dzse,5.1118986677629
mZagreb1,5.777777777777779
mZagreb2,3.8611111111111107
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,26
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.12762021403091547
AATSC1are,0.012812044033600537
AATSC2are,0.01635436338625818
AATSC3are,-0.01920290995568047
AATSC4are,0.03338066494136294
AATSC5are,-0.07039966230677765
AATSC6are,-0.012958821197920295
AATSC7are,-0.02551345010518609
AATSC8are,0.033946364218421336
AETA_beta,1.1944444444444444
BCUTdv-1h,6.033424595563016
BCUTdv-1l,0.255988435696586
BCUTpe-1h,3.5153102564625964
BCUTpe-1l,2.2669118117995017
BCUTse-1h,3.7235323484647793
BCUTse-1l,2.4673898927792597
ETA_alpha,9.633333333333333
ETA_dBeta,-1.5
ETA_eta_B,0.26634651683225563
ETA_eta_F,11.771580234614415
ETA_eta_L,4.851372422085987
ETA_eta_R,26.944510605085192
ETA_psi_1,0.6310043668122272
LabuteASA,116.49200545451214
LogEE_DzZ,49.84275625021402
LogEE_Dzi,54.44505770405742
LogEE_Dzm,49.808087944951666
LogEE_Dzp,64.55948715477166
LogEE_Dzv,62.005175573970575
PEOE_VSA1,9.83988354097968
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,11.336785877934737
PEOE_VSA6,5.156663257125445
PEOE_VSA7,47.82805848041521
PEOE_VSA8,6.041840829147961
PEOE_VSA9,8.663562411538017
SM1_Dzare,1.0057651532560512
SpAD_Dzpe,108.76170747324674
SpAD_Dzse,108.71428656181016
SpAbs_DzZ,98.6364069089913
SpAbs_Dzi,108.13339637405305
SpAbs_Dzm,98.63960859615034
SpAbs_Dzp,131.49882548717534
SpAbs_Dzv,125.06535662874019
SpDiam_Dt,170.36586448370255
SpMAD_DzZ,5.562736891769359
SpMAD_Dzi,6.044779750857851
SpMAD_Dzm,5.563629082606017
SpMAD_Dzp,7.214130239240585
SpMAD_Dzv,6.895976332174502
SpMax_DzZ,49.84275625021402
SpMax_Dzi,54.44505770405742
SpMax_Dzm,49.808087944951666
SpMax_Dzp,64.55948715477166
SpMax_Dzv,62.005175573970575
VE1_Dzare,4.162893542519724
VE2_Dzare,0.231271863473318
VE3_Dzare,2.0139970604890913
VR1_Dzare,92.29430117586644
VR2_Dzare,5.127461176437024
VR3_Dzare,5.112769062098137
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,10
nAromBond,10
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5351851851851852
AETA_dBeta,-0.08333333333333333
AETA_eta_B,0.014797028712903091
AETA_eta_F,0.6539766797008009
AETA_eta_L,0.2695206901158882
AETA_eta_R,1.4969172558380661
BCUTare-1h,3.5696835145124206
BCUTare-1l,2.204735754247566
ETA_beta_s,11.5
ETA_dPsi_A,0.08299563318777281
ETA_dPsi_B,0.0
ETA_eta_BR,0.5243465168322556
ETA_eta_FL,3.796494623454853
ETA_eta_RL,8.64786704554084
LogEE_Dzpe,54.43585105340159
LogEE_Dzse,54.4124661550336
PEOE_VSA10,17.0176269054199
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,17.10568381562491
SlogP_VSA3,0.0
SlogP_VSA4,6.923737199690624
SlogP_VSA5,28.959879340495277
SlogP_VSA6,20.44224429173329
SlogP_VSA7,0.0
SlogP_VSA8,10.57107518854976
SlogP_VSA9,0.0
SpAD_Dzare,108.58584924533343
SpAbs_Dzpe,107.88175040479517
SpAbs_Dzse,107.8291205757538
SpDiam_DzZ,73.58454913738612
SpDiam_Dzi,79.15034491951639
SpDiam_Dzm,73.55196828170637
SpDiam_Dzp,94.45746450487292
SpDiam_Dzv,90.36061940137456
SpMAD_Dzpe,6.042317081847042
SpMAD_Dzse,6.039682586767231
SpMax_Dzpe,54.43585105340159
SpMax_Dzse,54.4124661550336
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,18
AETA_beta_s,0.6388888888888888
AETA_eta_BR,0.029130362046236424
AETA_eta_FL,0.21091636796971405
AETA_eta_RL,0.4804370580856022
DetourIndex,1018
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,23.05946773456786
EState_VSA4,21.505205657390036
EState_VSA5,11.336785877934737
EState_VSA6,6.923737199690624
EState_VSA7,12.13273413692322
EState_VSA8,26.403395759081125
EState_VSA9,4.523094936973348
ETA_beta_ns,10.0
ETA_shape_p,0.22491349480968859
ETA_shape_x,0.0
ETA_shape_y,0.3633217993079585
GhoseFilter,True
LogEE_Dzare,54.34880046451428
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,107.69183577577247
SpDiam_Dzpe,79.28870493091316
SpDiam_Dzse,79.2755430633152
SpMAD_Dzare,6.0325471802963015
SpMax_Dzare,54.34880046451428
TopoPSA(NO),55.13
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,6.169164829512052
VSA_EState9,29.805381432665655
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5555555555555556
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.03518518518518516
ETA_dAlpha_B,0.0
FilterItLogS,-4.536562841289873
SpDiam_Dzare,79.1313578268265
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6402298850574714
ETA_epsilon_2,0.848148148148148
ETA_epsilon_3,0.44400000000000034
ETA_epsilon_4,0.5819047619047621
ETA_epsilon_5,0.819298245614035
AETA_beta_ns_d,0.027777777777777776
ETA_dEpsilon_A,0.19622988505747102
ETA_dEpsilon_B,0.05832512315270921
ETA_dEpsilon_C,-0.1379047619047618
ETA_dEpsilon_D,0.028849902534113014
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.8333333333333334
MDEDescriptor,"0.0,0.6977567595947369,2.3374778497693005,0.0,1.5682738757241306,8.15441462546316,0.0,8.30283282811807,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0"
APolDescriptor,38.20872299999999
BCUTDescriptor,"11.900000000000002,78.91833736332757,-0.2748129249131845,0.23586838107720215,5.407257766820061,12.037041648536075"
BPolDescriptor,19.129277
TPSADescriptor,83.37
ALOGPDescriptor,"1.7923999999999998,3.2126977599999993,70.42689999999999"
XLogPDescriptor,2.189
VAdjMaDescriptor,5.321928094887363
WeightDescriptor,325.97246078
ChiPathDescriptor,"12.698306133819765,8.647867045540842,8.130504751148688,6.2181015869296505,5.353638263728331,3.5842556516416626,2.316399344122379,1.6464594940552004,12.098680429885178,7.287009969547951,6.776875023843405,4.15065079212426,3.0247972116028006,1.9299043542925218,0.9848491918801676,0.6565376811244"
ChiChainDescriptor,"0.2886751345948129,0.20412414523193154,0.21407617506269555,0.5791211798595188,0.618639227937585,0.2886751345948129,0.14433756729740646,0.12488384584534769,0.36266768857485615,0.2588306783148592"
AtomCountDescriptor,29
BondCountDescriptor,20
SmallRingDescriptor,"3,2,3,2,1,0,2,0,0,0,0"
ChiClusterDescriptor,"1.3780643418835086,0.0,0.2705371431703058,0.0,1.2869741457849004,0.0,0.09177717284246559,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,5,1,1,3,0,0"
ZagrebIndexDescriptor,98.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.12
WeightedPathDescriptor,"36.156891261740675,2.008716181207815,17.090853848548555,5.560691187895243,5.986145344740359"
FractionalPSADescriptor,0.25575780174959845
WienerNumbersDescriptor,"593.0,24.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.7317592637143715,4.832974621706384,5.947495028457833,1.7897838708811586,2.370575200507093,2.40792984516356"
FractionalCSP3Descriptor,0.3333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.005,5.174791914387634,2.8049671292914535"
AromaticAtomsCountDescriptor,10
AromaticBondsCountDescriptor,10
FragmentComplexityDescriptor,655.06
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.3333333333333333
AutocorrelationDescriptorMass,"69.65474250340027,30.708437221123635,56.30216669633958,41.57996094942935,42.115205471238056"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.2982802023057804,-0.0887572730408907,0.009381176602369987,-0.15636693192356976,0.08971420491785286"
EccentricConnectivityIndexDescriptor,273
AutocorrelationDescriptorPolarizability,"1405.3704270119474,1664.6362425862271,2207.0435017502145,1872.796549399476,1834.3417986329343"
