DLiP-ID,T004AT
DLiP-Mol-ID,17230
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H14O2/c18-17-8-4-7-16(19-17)15-11-9-14(10-12-15)13-5-2-1-3-6-13/h1-6,8-12,16H,7H2/t16-/m1/s1"
Standard Inchi Key(RDKit),NNZGBALIQZYIGN-MRXNPFEDSA-N
Canonical SMILES(RDKit),O=C1C=CC[C@H](c2ccc(-c3ccccc3)cc2)O1
SMILES(SDF),
MW(SDF),
MW(RDKit),250.297
MW Monoisotopic(RDKit),250.099379688
MolLogP(RDKit),3.8978
XLogP(SDF),
XLogP(CDK),4.219
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),2
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),26.3
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),19
QED Weighted(RDKit),0.755536429718397
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,CRM1/Rev
Common Target Pref Name,CRM1/Rev
RDKit Descriptors
Ipc,37511.61973010959
qed,0.7555364297183966
Chi0,13.079139501373252
Chi1,9.326499840494924
TPSA,26.3
Chi0n,10.451806592389786
Chi0v,10.451806592389786
Chi1n,6.353181541878942
Chi1v,6.353181541878942
Chi2n,4.551633725193246
Chi2v,4.551633725193246
Chi3n,3.2520966629334236
Chi3v,3.2520966629334236
Chi4n,2.240416701702923
Chi4v,2.240416701702923
MolMR,74.46800000000005
MolWt,250.29700000000003
fr_SH,0
Kappa1,11.724254828252915
Kappa2,5.105224589522321
Kappa3,2.575191365534111
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,596.9190084084106
MolLogP,3.897800000000003
NOCount,2
fr_Ar_N,0
fr_COO2,0
fr_urea,0
