DLiP-ID,T003RL
BIC0,0.3271578679003492
BIC1,0.6798793978798333
BIC2,0.8370482880365439
BIC3,0.899080304321582
BIC4,0.899080304321582
BIC5,0.899080304321582
CIC0,3.772406298947404
CIC1,1.6640909792148593
CIC2,0.7246485274823895
CIC3,0.3538658019276113
CIC4,0.3538658019276113
CIC5,0.3538658019276113
GGI1,9.5
GGI2,4.444444444444446
GGI3,2.5625
GGI4,2.1111111111111116
GGI5,1.666666666666666
GGI6,0.8146938775510206
GGI7,0.6024305555555556
GGI8,0.49710254472159227
GGI9,0.28250000000000003
JGI1,0.296875
JGI2,0.09661835748792272
JGI3,0.05452127659574469
JGI4,0.0469135802469136
JGI5,0.03546099290780142
JGI6,0.018104308390022673
JGI7,0.01628190690690691
JGI8,0.01462066308004683
JGI9,0.009112903225806452
MIC0,23.249665723658023
MIC1,41.52002873045941
MIC2,46.961916598254774
MIC3,47.335665585613995
MIC4,47.335665585613995
MIC5,47.335665585613995
MPC2,46
MPC3,53
MPC4,62
MPC5,78
MPC6,79
MPC7,79
MPC8,81
MPC9,80
Mare,1.0366037735849059
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.144570087571414
RPCG,0.12237779618548275
SIC0,0.3414003687949118
SIC1,0.70947728893666
SIC2,0.8734883744928594
SIC3,0.9382208945227756
SIC4,0.9382208945227756
SIC5,0.9382208945227756
SaaN,0
SaaO,0
SaaS,0
Sare,54.94000000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.42110773550459
SsSH,0
SssO,5.436958933267381
SssS,0
StCH,0
StsC,0
TIC0,103.64225024763714
TIC1,215.382962193462
TIC2,265.1734121352829
TIC3,284.82489658968615
TIC4,284.82489658968615
TIC5,284.82489658968615
Vabc,385.8651655577042
WPol,47
apol,58.28044599999998
bpol,34.099554000000005
nRot,10
ABCGG,19.182924712050657
ATS0Z,1672.0
ATS0d,178.0
ATS0i,9056.249414406078
ATS0m,6742.461431449313
ATS0p,78.95735090667799
ATS0s,504.6119684499314
ATS0v,11670.469169017655
ATS1Z,1731.0
ATS1d,217.0
ATS1i,8147.951768929051
ATS1m,6695.122467505599
ATS1p,98.56256844599999
ATS1s,191.22067901234567
ATS1v,14573.871856058044
ATS2Z,2504.0
ATS2d,317.0
ATS2i,14627.029841008722
ATS2m,9647.261215954912
ATS2p,143.20834154109403
ATS2s,592.9135802469137
ATS2v,20916.70184899785
ATS3Z,2679.0
ATS3d,370.0
ATS3i,19560.614011101377
ATS3m,9968.6863580112
ATS3p,168.170733485282
ATS3s,492.96450617283944
ATS3v,23561.40440566508
ATS4Z,2805.0
ATS4d,368.0
ATS4i,22347.38015526492
ATS4m,10261.680409564799
ATS4p,165.43628070582898
ATS4s,563.8618827160494
ATS4v,23549.475328687673
ATS5Z,2926.0
ATS5d,341.0
ATS5i,20533.38901737559
ATS5m,10989.0404925584
ATS5p,157.88906776313098
ATS5s,650.3472222222222
ATS5v,23000.33987316618
ATS6Z,2666.0
ATS6d,324.0
ATS6i,21214.03046095064
ATS6m,9940.1692149248
ATS6p,151.05066785967801
ATS6s,833.891975308642
ATS6v,21847.60327130123
ATS7Z,2161.0
ATS7d,302.0
ATS7i,19353.26527242451
ATS7m,7834.724005782399
ATS7p,139.90315723082898
ATS7s,500.2577160493826
ATS7v,19757.20806677907
ATS8Z,2004.0
ATS8d,267.0
ATS8i,18281.89471376129
ATS8m,7295.435387287999
ATS8p,123.893118303678
ATS8s,492.5601851851852
ATS8v,17799.907401455854
C1SP1,0
C1SP2,1
C1SP3,3
C2SP1,0
C2SP2,10
C2SP3,3
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.3157894736842105
GGI10,0.20650953984287318
JGI10,0.008260381593714929
JGT10,0.5967693704348802
Kier1,27.24609375
Kier2,11.9234404536862
Kier3,8.37308650765397
MAXdO,12.48749192196918
MAXsF,12.865001813588265
MID_C,39.33638273716888
MID_N,5.502001663063602
MID_O,8.926663610079743
MID_X,5.069605884812188
MID_h,21.737858531044616
MINdO,11.590625714842748
MINsF,12.865001813588265
MPC10,75
MWC01,32.0
MWC02,5.056245805348308
MWC03,5.872117789475416
MWC04,6.755768921984255
MWC05,7.601402334583733
MWC06,8.48528964240323
MWC07,9.3425083355536
MWC08,10.227200158772034
MWC09,11.089820688682373
MWC10,11.975558246134733
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,2
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.9893999999999998
SRW02,4.174387269895637
SRW03,0.0
SRW04,5.517452896464707
SRW05,0.0
SRW06,7.037905963447182
SRW07,0.0
SRW08,8.639233817325263
SRW09,0.0
SRW10,10.284147541725321
SaaCH,7.495916221071657
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,-0.8816457614096072
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.5024122851938955
SdssS,0
SsCH3,0
SsNH2,11.263544420424232
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,1.9315894502122857
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.493117146462285
VE1_D,5.469588533500449
VE2_A,0.14493926278910596
VE2_D,0.17643833979033707
VE3_A,2.6339488143445644
VE3_D,2.830605502700845
VR1_A,676.2272696923669
VR1_D,193.74458152381706
VR2_A,21.813782893302157
VR2_D,6.249825210445712
VR3_A,7.647931328802032
VR3_D,6.397942813004806
WPath,2986
Xc-3d,3.8116704263253154
Xc-4d,0.4927992798267444
Xc-5d,1.0659922112859819
Xc-6d,0.2463996399133722
Xp-0d,23.2338400397525
Xp-1d,14.435707400771351
Xp-2d,14.271205755287399
Xp-3d,10.005334147486419
Xp-4d,7.417745852703475
Xp-5d,6.116504694861848
Xp-6d,4.0374447478609925
Xp-7d,2.609732053152905
ZMIC0,97.90649908706892
ZMIC1,48.9292613871238
ZMIC2,33.26454135324091
ZMIC3,31.320913656810124
ZMIC4,31.320913656810124
ZMIC5,31.320913656810124
nAcid,1
nAtom,53
nBase,1
nRing,2
piPC1,3.7376696182833684
piPC2,4.330733340286331
piPC3,4.7318028369214575
piPC4,5.178970608915471
piPC5,5.699607103245721
piPC6,5.806075791264557
piPC7,5.982754852597188
piPC8,6.024884211861475
piPC9,6.110843530783784
AATS0Z,31.547169811320753
AATS0d,3.358490566037736
AATS0i,170.87263046049205
AATS0m,127.21625342357194
AATS0p,1.4897613378618488
AATS0s,9.520980536791159
AATS0v,220.19753149089917
AATS1Z,32.05555555555556
AATS1d,4.018518518518518
AATS1i,150.88799572090835
AATS1m,123.98374939825183
AATS1p,1.8252327489999998
AATS1s,3.5411236854138086
AATS1v,269.8865158529267
AATS2Z,27.217391304347824
AATS2d,3.4456521739130435
AATS2i,158.98945479357306
AATS2m,104.86153495603165
AATS2p,1.5566124080553698
AATS2s,6.444712828770801
AATS2v,227.35545488041143
AATS3Z,21.959016393442624
AATS3d,3.0327868852459017
AATS3i,160.33290173033916
AATS3m,81.7105439181246
AATS3p,1.3784486351252623
AATS3s,4.0406926735478645
AATS3v,193.12626562020557
AATS4Z,20.932835820895523
AATS4d,2.746268656716418
AATS4i,166.77149369600687
AATS4m,76.57970454899103
AATS4p,1.2345991097449924
AATS4s,4.207924497880966
AATS4v,175.74235319916173
AATS5Z,23.408
AATS5d,2.728
AATS5i,164.26711213900472
AATS5m,87.9123239404672
AATS5p,1.2631125421050478
AATS5s,5.2027777777777775
AATS5v,184.00271898532944
AATS6Z,21.158730158730158
AATS6d,2.5714285714285716
AATS6i,168.36532111865586
AATS6m,78.89023186448253
AATS6p,1.1988148242831589
AATS6s,6.618190280227318
AATS6v,173.39367675635896
AATS7Z,18.47008547008547
AATS7d,2.5811965811965814
AATS7i,165.412523695936
AATS7m,66.96345304087521
AATS7p,1.195753480605376
AATS7s,4.275706974781048
AATS7v,168.86502621178693
AATS8Z,18.38532110091743
AATS8d,2.44954128440367
AATS8i,167.7238047134063
AATS8m,66.93059988337615
AATS8p,1.1366341128777797
AATS8s,4.518900781515461
AATS8v,163.30190276565003
AMID_C,1.2689155721667382
AMID_N,0.1774839246149549
AMID_O,0.2879568906477336
AMID_X,0.16353567370361896
AMID_h,0.7012212429369231
ATS0dv,550.4444444444445
ATS0pe,371.0978999999999
ATS0se,445.18334899999985
ATS1dv,396.3333333333333
ATS1pe,368.7766
ATS1se,439.05085199999996
ATS2dv,761.0
ATS2pe,640.9096000000001
ATS2se,762.7824979999999
ATS3dv,621.6666666666666
ATS3pe,800.2713000000001
ATS3se,977.4946359999999
ATS4dv,617.6666666666666
ATS4pe,901.0385
ATS4se,1103.9805379999998
ATS5dv,697.0
ATS5pe,844.3901
ATS5se,1029.580056
ATS6dv,791.6666666666666
ATS6pe,863.1878999999999
ATS6se,1047.8001959999997
ATS7dv,532.6666666666666
ATS7pe,765.1570999999999
ATS7se,940.9349960000001
ATS8dv,535.0
ATS8pe,719.8226
ATS8se,884.0327300000001
ATSC0Z,585.2075471698113
ATSC0c,1.6509904156542545
ATSC0d,38.45283018867924
ATSC0i,139.96049329383573
ATSC0m,2724.69099034744
ATSC0p,14.870362492358826
ATSC0s,233.33298069208274
ATSC0v,2468.448992018564
ATSC1Z,76.0338198647206
ATSC1c,-1.0380922540166089
ATSC1d,5.444286222855105
ATSC1i,2.4807885127606135
ATSC1m,321.8264328932134
ATSC1p,0.3827034865720625
ATSC1s,-41.7160168471809
ATSC1v,229.53525120180237
ATSC2Z,79.56425774296905
ATSC2c,0.1461455386844477
ATSC2d,-3.8237807048771844
ATSC2i,55.54935243468107
ATSC2m,403.26330905562605
ATSC2p,0.7399452417752775
ATSC2s,150.6397016058026
ATSC2v,-182.57918511714058
ATSC3Z,-4.232467070131728
ATSC3c,0.5118595344728153
ATSC3d,-0.023495906016379742
ATSC3i,-36.98908850627072
ATSC3m,15.750992316972315
ATSC3p,-2.1431596469654557
ATSC3s,3.330735129734382
ATSC3v,-194.81898184377462
ATSC4Z,-116.69455322178712
ATSC4c,-0.5708558539407598
ATSC4d,-1.258098967604131
ATSC4i,-25.92931524816791
ATSC4m,-549.6137260889412
ATSC4p,-0.1512973317900795
ATSC4s,-115.64465057811923
ATSC4v,27.38432570793131
ATSC5Z,123.15201139195446
ATSC5c,-0.10895235255353716
ATSC5d,-9.76610893556426
ATSC5i,-53.45076411913863
ATSC5m,576.3202002750268
ATSC5p,-4.423116780545787
ATSC5s,3.7491008472180103
ATSC5v,-176.67985594833902
ATSC6Z,60.26130295478819
ATSC6c,0.2862409698148855
ATSC6d,1.829120683517266
ATSC6i,46.53850779285312
ATSC6m,310.0743994606329
ATSC6p,0.623156184873875
ATSC6s,141.06832547841276
ATSC6v,-72.20005130090433
ATSC7Z,-17.9676041295835
ATSC7c,0.1262182609132621
ATSC7d,-1.6788892844428616
ATSC7i,-6.053881639174044
ATSC7m,-91.00466902872903
ATSC7p,-0.9939549022678892
ATSC7s,-43.8978549620781
ATSC7v,-138.90032026136026
ATSC8Z,0.6108935564257436
ATSC8c,-0.5406273235967846
ATSC8d,-2.572801708793164
ATSC8i,-28.281445487315892
ATSC8m,9.685727644423821
ATSC8p,-2.1533405536800476
ATSC8s,-35.605992410735425
ATSC8v,-13.059648046861618
AXp-0d,0.749478710959758
AXp-1d,0.4511158562741047
AXp-2d,0.310243603375813
AXp-3d,0.18877988957521546
AXp-4d,0.11964106214037863
AXp-5d,0.07841672685720318
AXp-6d,0.05110689554254421
AXp-7d,0.03303458295130259
GATS1Z,0.809589315908635
GATS1c,1.7145151612982987
GATS1d,1.2020499400283502
GATS1i,1.0307641232875353
GATS1m,0.7903342966864958
GATS1p,1.2407550438536565
GATS1s,0.7709008537139189
GATS1v,0.9441537744440998
GATS2Z,0.7939212299962993
GATS2c,0.8017113488378262
GATS2d,1.1832679097154073
GATS2i,0.8485665389981958
GATS2m,0.7812689155880246
GATS2p,1.0540304099629825
GATS2s,0.4334970159888931
GATS2v,1.038735263326847
GATS3Z,1.012027108166277
GATS3c,0.7871435887938395
GATS3d,1.0530253060699175
GATS3i,0.9426282583232448
GATS3m,0.9863555842897964
GATS3p,1.1651133146504808
GATS3s,0.6786959532522838
GATS3v,1.0682638677197216
GATS4Z,1.1823334321428711
GATS4c,1.1222912195566068
GATS4d,1.0545969856312158
GATS4i,0.9764538245542278
GATS4m,1.1644853730382314
GATS4p,1.0848075528956949
GATS4s,1.1589129768865294
GATS4v,0.9836078605368778
GATS5Z,0.9614366778436937
GATS5c,1.014552768591366
GATS5d,1.1629833169774288
GATS5i,1.0285409894022408
GATS5m,0.9425119323261715
GATS5p,1.1914902574752506
GATS5s,0.9561196519395092
GATS5v,1.0193682828554456
GATS6Z,0.9033832000687818
GATS6c,0.8887465199117468
GATS6d,0.885438571895883
GATS6i,0.7693246673793651
GATS6m,0.8991394780796038
GATS6p,0.9168480579466751
GATS6s,0.7808953904043562
GATS6v,0.972716531680491
GATS7Z,0.9033832000687818
GATS7c,1.0168518897300614
GATS7d,0.9766655762730346
GATS7i,0.7694691724748859
GATS7m,0.9045458922476916
GATS7p,0.9305262652487069
GATS7s,0.9138251122203904
GATS7v,1.0166295905537706
GATS8Z,0.930149103274309
GATS8c,1.298602894637404
GATS8d,0.9863150597365649
GATS8i,0.9400538921476029
GATS8m,0.9319241304510137
GATS8p,0.9817184768941009
GATS8s,0.9731914454000525
GATS8v,0.9898220274105665
MATS1Z,0.1275202046255697
MATS1c,-0.6171255227928834
MATS1d,0.13896158179769555
MATS1i,0.017396680502081128
MATS1m,0.11592752545331893
MATS1p,0.025259396679932152
MATS1s,-0.17547239955207417
MATS1v,0.09126564864422962
MATS2Z,0.07832423097195279
MATS2c,0.05099517101472073
MATS2d,-0.05728655544651625
MATS2i,0.22864493134976902
MATS2m,0.08526278143603996
MATS2p,0.02866593215505698
MATS2s,0.37192156450420877
MATS2v,-0.042610354687678195
MATS3Z,-0.0031419531748817175
MATS3c,0.13468594698699513
MATS3d,-0.0002654482858476274
MATS3i,-0.11481118617514828
MATS3m,0.0025113468747523238
MATS3p,-0.06261076454213814
MATS3s,0.006201260960234667
MATS3v,-0.03428649973836703
MATS4Z,-0.07886998140584157
MATS4c,-0.13675807469726278
MATS4d,-0.012940693978585986
MATS4i,-0.07327513962227433
MATS4m,-0.0797831879736824
MATS4p,-0.004024211380685773
MATS4s,-0.19602907496110972
MATS4v,0.004387821637970558
MATS5Z,0.08922723755481045
MATS5c,-0.027980657576617905
MATS5d,-0.1076859666339549
MATS5i,-0.16192515082763667
MATS5m,0.0896834781567108
MATS5p,-0.12611673158035613
MATS5s,0.006812662121340542
MATS5v,-0.030347906383447917
MATS6Z,0.043314561659931805
MATS6c,0.0729277084100054
MATS6d,0.02000872314905681
MATS6i,0.13986605127789
MATS6m,0.04786895867094727
MATS6p,0.017627092312125815
MATS6s,0.25430722958971186
MATS6v,-0.01230321669477086
MATS7Z,-0.013908178629612744
MATS7c,0.03463120855398503
MATS7d,-0.01977806295765078
MATS7i,-0.019593790900767787
MATS7m,-0.01512991285924629
MATS7p,-0.03027855411175568
MATS7s,-0.0852230706670716
MATS7v,-0.02548995668924827
MATS8Z,0.0005075805798959974
MATS8c,-0.1592219032598905
MATS8d,-0.03253324450126495
MATS8i,-0.098252929923831
MATS8m,0.0017284800400952005
MATS8p,-0.0704110037998429
MATS8s,-0.07419870706990249
MATS8v,-0.0025725077231543883
MAXsOH,9.42110773550459
MAXssO,5.436958933267381
MINsOH,9.42110773550459
MINssO,5.436958933267381
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,-4.539236908603548
SdssSe,0
SdsssP,0
SpAD_A,37.136329310875496
SpAD_D,401.53902645164663
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.0965186458818648
SssNH2,0
SsssAs,0
SsssCH,-1.6361561296414295
SsssNH,0
SssssB,0
SssssC,-4.746799321059432
SssssN,0
TMPC10,696
TMWC10,139.4059119229377
TSRW10,66.65312748885812
VE1_Dt,5.483020434746253
VE2_Dt,0.1768716269272985
VE3_Dt,2.8330582348340725
VR1_Dt,192.63204133238747
VR2_Dt,6.213936817173789
VR3_Dt,6.39218395907658
Xc-3dv,1.2905986722132645
Xc-4dv,0.06452976748688385
Xc-5dv,0.19134406476506555
Xc-6dv,0.02150992249562795
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.15137471507731048
Xch-7d,0.24759975994224812
Xp-0dv,17.040774864417134
Xp-1dv,10.557698255778028
Xp-2dv,8.318675400024418
Xp-3dv,5.656576388772412
Xp-4dv,3.8664315988918405
Xp-5dv,2.724056088448085
Xp-6dv,1.6261217872052316
Xp-7dv,0.9651130076599721
Xpc-4d,6.198682771770908
Xpc-5d,7.706016253674928
Xpc-6d,11.521549147237195
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,54
nFRing,0
nHBAcc,6
nHBDon,4
nHRing,0
nSpiro,0
naRing,2
piPC10,6.213920361985694
AATS0dv,10.385744234800839
AATS0pe,7.001847169811319
AATS0se,8.399685830188677
AATS1dv,7.3395061728395055
AATS1pe,6.8291962962962955
AATS1se,8.130571333333332
AATS2dv,8.271739130434783
AATS2pe,6.9664086956521745
AATS2se,8.291114108695652
AATS3dv,5.095628415300546
AATS3pe,6.5596008196721325
AATS3se,8.012251114754097
AATS4dv,4.609452736318407
AATS4pe,6.724167910447761
AATS4se,8.238660731343282
AATS5dv,5.576
AATS5pe,6.755120799999999
AATS5se,8.236640448
AATS6dv,6.283068783068782
AATS6pe,6.850697619047618
AATS6se,8.31587457142857
AATS7dv,4.552706552706552
AATS7pe,6.539804273504273
AATS7se,8.042179452991453
AATS8dv,4.908256880733945
AATS8pe,6.603877064220184
AATS8se,8.110392018348625
AATSC0Z,11.041651833392665
AATSC0c,0.031150762559514236
AATSC0d,0.7255250978996084
AATSC0i,2.640764024411995
AATSC0m,51.40926396881963
AATSC0p,0.28057287721431745
AATSC0s,4.402509069661939
AATSC0v,46.574509283369125
AATSC1Z,1.4080337011985296
AATSC1c,-0.0192239306299372
AATSC1d,0.1008201152380575
AATSC1i,0.045940528014085436
AATSC1m,5.959748757281729
AATSC1p,0.007087101603186342
AATSC1s,-0.77251883050335
AATSC1v,4.250652800033377
AATSC2Z,0.8648288885105331
AATSC2c,0.0015885384639613882
AATSC2d,-0.04156283374866505
AATSC2i,0.6037973090726203
AATSC2m,4.3832968375611525
AATSC2p,0.008042883062774757
AATSC2s,1.637388060932637
AATSC2v,-1.9845563599689193
AATSC3Z,-0.03469235303386662
AATSC3c,0.004195569954695207
AATSC3d,-0.00019258939357688312
AATSC3i,-0.30318925005139935
AATSC3m,0.12910649440141242
AATSC3p,-0.017566882352175867
AATSC3s,0.027301107620773625
AATSC3v,-1.5968769003588084
AATSC4Z,-0.8708548747894561
