DLiP-ID,I000TJ
ATS1m,5670.3514380000015
ATS1p,110.94321172000002
ATS1s,164.85493827160496
ATS1v,15621.191837364313
ATS2Z,2264.0
ATS2d,354.0
ATS2i,14869.132646966438
ATS2m,8473.307380000004
ATS2p,167.35574482679203
ATS2s,268.7561728395062
ATS2v,22853.672996328038
ATS3Z,2254.0
ATS3d,373.0
ATS3i,19882.79169102577
ATS3m,8038.6508969999995
ATS3p,182.82145664358393
ATS3s,354.54938271604937
ATS3v,23810.843106978984
ATS4Z,2207.0
ATS4d,359.0
ATS4i,20884.68348623634
ATS4m,7863.711418
ATS4p,173.97621890092304
ATS4s,316.69753086419746
ATS4v,22053.418830440423
ATS5Z,2143.0
ATS5d,341.0
ATS5i,19179.839476624657
ATS5m,7825.381807999998
ATS5p,161.793894458866
ATS5s,280.76234567901224
ATS5v,20682.38733227438
ATS6Z,2095.0
ATS6d,329.0
ATS6i,16227.87217722098
ATS6m,7521.5691750000005
ATS6p,162.43646963618798
ATS6s,267.3148148148147
ATS6v,21141.643769489514
ATS7Z,2013.0
ATS7d,346.0
ATS7i,17196.842996243646
ATS7m,7126.541974
ATS7p,163.55183215448994
ATS7s,304.9012345679012
ATS7v,21333.053286156348
ATS8Z,1922.0
ATS8d,326.0
ATS8i,18778.522701015885
ATS8m,6902.098254000001
ATS8p,157.777101689527
ATS8s,308.25925925925924
ATS8v,20902.480245794122
C1SP1,0
C1SP2,1
C1SP3,2
C2SP1,0
C2SP2,11
C2SP3,5
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.30434782608695654
GGI10,0.20386491174369964
JGI10,0.006795497058123321
JGT10,0.3932245625385498
Kier1,22.203125
Kier2,10.543388429752065
Kier3,6.035714285714286
MAXdO,11.98327815247066
MID_C,47.96779513259619
MID_N,5.784293440080177
MID_O,3.810172911822025
MID_X,0.0
MID_h,11.674742634375924
MINdO,11.98327815247066
MPC10,144
MWC01,32.0
MWC02,5.030437921392435
MWC03,5.8664680569332965
MWC04,6.732210706467206
MWC05,7.587310506022615
MWC06,8.45807992692373
MWC07,9.321971188147367
MWC08,10.195746634481015
MWC09,11.064745947854508
MWC10,11.940536857093155
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.7036000000000024
SRW02,4.174387269895637
SRW03,0.0
SRW04,5.484796933490655
SRW05,3.044522437723423
SRW06,6.966967138613983
SRW07,5.41610040220442
SRW08,8.52377150677636
SRW09,7.506042178518122
SRW10,10.12041180403642
SaaCH,18.748765114512803
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,6.499161721749205
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.23266483419712158
SdssS,0
SsCH3,1.6623045757686812
SsNH2,5.675456894121632
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.8179579729300146
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.715096906759683
VE1_D,5.296467398794324
VE2_A,0.1625895485089546
VE2_D,0.18263680685497669
VE3_A,2.6154802057318984
VE3_D,2.7317508067922383
VR1_A,265.1987555040668
VR1_D,185.36137550545143
VR2_A,9.144784672554028
VR2_D,6.391771569153498
VR3_A,6.645190302623694
VR3_D,6.28701803781329
WPath,2445
Xc-3d,1.8480746960913106
Xc-4d,0.0
Xc-5d,0.40236892706218247
Xc-6d,0.0
Xp-0d,20.216967702877938
Xp-1d,14.080520035918415
Xp-2d,12.773726975854045
Xp-3d,10.427217250129384
Xp-4d,8.36412169763283
Xp-5d,6.665445424630123
Xp-6d,4.444770503825896
Xp-7d,3.456286330870947
ZMIC0,94.62151349591791
ZMIC1,51.95316576449921
ZMIC2,37.67590507720486
ZMIC3,29.85051524594784
ZMIC4,27.107770844150675
ZMIC5,26.037149778815028
nAcid,0
nAtom,54
nBase,1
nRing,4
piPC1,3.7495040759303713
piPC2,4.307437777682809
piPC3,4.807090100850674
piPC4,5.32331481072132
piPC5,5.722358860229137
piPC6,5.805511404079978
piPC7,6.160745717281855
piPC8,6.481768535153176
piPC9,6.686055996709111
AATS0Z,25.62962962962963
AATS0d,3.2777777777777777
AATS0i,160.2067418131727
AATS0m,101.33044688888893
AATS0p,1.6404894559486107
AATS0s,3.517038815221257
AATS0v,227.3608085438565
AATS1Z,26.157894736842106
AATS1d,3.912280701754386
AATS1i,144.96018478041574
AATS1m,99.4798497894737
AATS1p,1.9463721354385968
AATS1s,2.8921918995018414
AATS1v,274.05599714674236
AATS2Z,22.86868686868687
AATS2d,3.5757575757575757
AATS2i,150.19325906026705
AATS2m,85.58896343434347
AATS2p,1.6904620689574952
AATS2s,2.7147088165606683
AATS2v,230.8451817810913
AATS3Z,17.748031496062993
AATS3d,2.937007874015748
AATS3i,156.55741488996668
AATS3m,63.296463755905506
AATS3p,1.4395390286896372
AATS3s,2.7917274229610185
AATS3v,187.4869535982597
AATS4Z,16.84732824427481
AATS4d,2.7404580152671754
AATS4i,159.42506478043006
AATS4m,60.0283314351145
AATS4p,1.3280627397017026
AATS4s,2.417538403543492
AATS4v,168.3467086293162
AATS5Z,18.008403361344538
AATS5d,2.865546218487395
AATS5i,161.17512165230804
AATS5m,65.75951099159663
AATS5p,1.3596125584778656
AATS5s,2.3593474426807752
AATS5v,173.8015742207931
AATS6Z,20.14423076923077
AATS6d,3.1634615384615383
AATS6i,156.03723247327864
AATS6m,72.32278052884615
AATS6p,1.561889131117192
AATS6s,2.570334757834757
AATS6v,203.28503624509148
AATS7Z,18.135135135135137
AATS7d,3.1171171171171173
AATS7i,154.92651347967248
AATS7m,64.20308084684685
AATS7p,1.4734399293197291
AATS7s,2.746857969080191
AATS7v,192.18966924465178
AATS8Z,16.427350427350426
AATS8d,2.786324786324786
AATS8i,160.5001940257768
AATS8m,58.99229276923078
AATS8p,1.348522236662624
AATS8s,2.6346945235834123
AATS8v,178.65367731447967
AMID_C,1.6540619011240065
AMID_N,0.19945839448552333
AMID_O,0.13138527282144913
AMID_X,0.0
AMID_h,0.4025773322198595
ATS0dv,350.44444444444446
ATS0pe,328.60589999999985
ATS0se,407.44565699999987
ATS1dv,350.3333333333333
ATS1pe,364.773
ATS1se,437.51091599999984
ATS2dv,461.0
ATS2pe,620.3061
ATS2se,756.1640319999998
ATS3dv,443.6666666666667
ATS3pe,783.8158000000002
ATS3se,969.6363379999999
ATS4dv,382.0
ATS4pe,789.4084999999998
ATS4se,988.3364500000001
ATS5dv,416.6666666666667
ATS5pe,716.1159000000001
ATS5se,897.956714
ATS6dv,406.6666666666667
ATS6pe,649.1975
ATS6se,800.999514
ATS7dv,416.33333333333337
ATS7pe,690.4155999999999
ATS7se,851.9665080000001
ATS8dv,391.0
ATS8pe,713.6305999999998
ATS8se,886.0995800000001
ATSC0Z,520.0
ATSC0c,0.7441995634835515
ATSC0d,30.314814814814817
ATSC0i,84.51396478969113
ATSC0m,2396.2454093333345
ATSC0p,15.35725568362083
ATSC0s,53.01611161916375
ATSC0v,2853.835040799423
ATSC1Z,31.0
ATSC1c,-0.4431172864378333
ATSC1d,8.649176954732507
ATSC1i,4.512154929770434
ATSC1m,145.75456770370388
ATSC1p,1.2243823943113445
ATSC1s,-5.045635475057438
ATSC1v,188.7099614015288
ATSC2Z,88.0
ATSC2c,0.11711188520061981
ATSC2d,-5.0216049382716035
ATSC2i,-8.187977522560155
ATSC2m,383.7745393333335
ATSC2p,-0.19115749247396868
ATSC2s,-0.5355075869193411
ATSC2v,-70.31391186546307
ATSC3Z,-158.0
ATSC3c,0.0018142587975863247
ATSC3d,-5.555212620027436
ATSC3i,-4.829722987578242
ATSC3m,-739.1665957654318
ATSC3p,-3.4220787576464766
ATSC3s,5.305583192678018
ATSC3v,-907.6672118103984
ATSC4Z,39.0
ATSC4c,-0.17854065922447634
ATSC4d,4.495541838134432
ATSC4i,-9.708319582577882
ATSC4m,143.17196995061747
ATSC4p,-2.1427864783460584
ATSC4s,-14.679873330247384
ATSC4v,-371.9139536385102
ATSC5Z,191.0
ATSC5c,0.3106765703071986
ATSC5d,3.3432784636488324
ATSC5i,21.238552556854877
ATSC5m,909.4262469135803
ATSC5p,5.1075836733251805
ATSC5s,8.953425568407408
ATSC5v,1159.994204907273
ATSC6Z,-257.0
ATSC6c,-0.25111674890324936
ATSC6d,-8.198902606310014
ATSC6i,-7.9879242078039265
ATSC6m,-1138.791893271605
ATSC6p,-4.306123653640084
ATSC6s,-3.15903999691405
ATSC6v,-419.00851564985936
ATSC7Z,-271.0
ATSC7c,0.043038122835246675
ATSC7d,-10.09156378600823
ATSC7i,-36.98628591237427
ATSC7m,-1247.6771249629626
ATSC7p,-6.956738395511155
ATSC7s,-0.48799055304351907
ATSC7v,-1305.8543797346592
ATSC8Z,26.0
ATSC8c,0.0936940243406276
ATSC8d,-0.6080246913580245
ATSC8i,20.063472193395203
ATSC8m,116.04142155555556
ATSC8p,2.376981078124915
ATSC8s,0.9501610950227765
ATSC8v,230.76753262021222
AXp-0d,0.6971368173406185
AXp-1d,0.44001625112245046
AXp-2d,0.29031197672395553
AXp-3d,0.18620030803802473
AXp-4d,0.11616835691156709
AXp-5d,0.07750517935616422
AXp-6d,0.04938633893139884
AXp-7d,0.03230174141000885
GATS1Z,0.782304318488529
GATS1c,1.5984957469705847
GATS1d,0.8588239076616402
GATS1i,1.0715159989754086
GATS1m,0.7842033173061973
GATS1p,0.8965362160849949
GATS1s,0.7623636070839472
GATS1v,0.8978236787542118
GATS2Z,0.8452408702408702
GATS2c,0.9606882696926158
GATS2d,1.3333148220136612
GATS2i,1.1056386996184726
GATS2m,0.8481059330932358
GATS2p,1.0066088618548394
GATS2s,0.724393900390462
GATS2v,0.9829308233940446
GATS3Z,1.1729179285281648
GATS3c,1.1528882109652479
GATS3d,1.0944208485851301
GATS3i,1.046261991003882
GATS3m,1.166483623767652
GATS3p,1.1120579494795524
GATS3s,1.0203793554446718
GATS3v,1.096352495664754
GATS4Z,1.0830299471520846
GATS4c,1.1147735468354336
GATS4d,0.8875060038144622
GATS4i,1.0393757161422867
GATS4m,1.0767506839661358
GATS4p,1.1105272563825108
GATS4s,1.2884804459896626
GATS4v,1.0355795079183316
GATS5Z,1.0577731092436975
GATS5c,0.9263892554871895
GATS5d,1.0210777041421333
GATS5i,0.9002644215050607
GATS5m,1.0300552808203032
GATS5p,0.9640353377341856
GATS5s,0.6506073980642797
GATS5v,0.8069691281189918
GATS6Z,1.7013313609467458
GATS6c,1.410767098385478
GATS6d,1.193564682110803
GATS6i,1.1913934256494787
GATS6m,1.6420540160958792
GATS6p,1.4178267991266758
GATS6s,0.8301017359698202
GATS6v,1.0574364275778814
GATS7Z,1.3998354123354124
GATS7c,1.135644657815803
GATS7d,1.2679258366491108
GATS7i,1.2570905256716425
GATS7m,1.379881765141937
GATS7p,1.3099162217932705
GATS7s,1.2047107671541601
GATS7v,1.188099044802231
GATS8Z,0.8240959894806049
GATS8c,1.1736959023271956
GATS8d,1.02358911705277
GATS8i,0.8992782530520426
GATS8m,0.8381130471176826
GATS8p,0.7904502103018284
GATS8s,0.8757523254151179
GATS8v,0.9018509033736435
MATS1Z,0.056477732793522264
MATS1c,-0.5640897208118495
MATS1d,0.2702954698903641
MATS1i,0.05057948827745544
MATS1m,0.0576248468244675
MATS1p,0.07553050099312379
MATS1s,-0.09016269898383973
MATS1v,0.06264477645484011
MATS2Z,0.09230769230769231
MATS2c,0.08583612950592769
MATS2d,-0.0903537513189315
MATS2i,-0.05284534418511698
MATS2m,0.08735815041887954
MATS2p,-0.006789476278553158
MATS2s,-0.005509552445279031
MATS2v,-0.013439123946338392
MATS3Z,-0.12919442761962446
MATS3c,0.0010365729360573832
MATS3d,-0.07791764270150409
MATS3i,-0.024298741725140505
MATS3m,-0.13115990007181075
MATS3p,-0.09474720871531435
MATS3s,0.04255154129811741
MATS3v,-0.13523459981040245
MATS4Z,0.03091603053435114
MATS4c,-0.09889405553835413
MATS4d,0.0611293233293075
MATS4i,-0.04735197004015568
MATS4m,0.024629135660402156
MATS4p,-0.05751587701857103
MATS4s,-0.11413974563769762
MATS4v,-0.05372000825770019
MATS5Z,0.16667744020685196
MATS5c,0.18943747204719133
MATS5d,0.050045430511850404
MATS5i,0.1140363314959148
MATS5m,0.17221976360175223
MATS5p,0.1509206522823132
MATS5s,0.07663517510703206
MATS5v,0.18444791566104446
MATS6Z,-0.25661982248520715
MATS6c,-0.17520507817745576
MATS6d,-0.14043043090080354
MATS6i,-0.04907562958732507
MATS6m,-0.24675927951039267
MATS6p,-0.14559058878384137
MATS6s,-0.030939099785574235
MATS6v,-0.07623499984574275
MATS7Z,-0.25353430353430356
MATS7c,0.028134207799163462
MATS7d,-0.1619475309151546
MATS7i,-0.21290361097684993
MATS7m,-0.25330379702705885
MATS7p,-0.22037526034338434
MATS7s,-0.004477899309064485
MATS7v,-0.22260589696948574
MATS8Z,0.023076923076923078
MATS8c,0.05810725774562511
MATS8d,-0.00925708378365678
MATS8i,0.10956844957283143
MATS8m,0.022350623592592538
MATS8p,0.07143647357996893
MATS8s,0.008271747523860172
MATS8v,0.03732104009372742
MAXaaN,4.644860008818342
MAXaaS,1.4912971886285376
MAXssO,6.222397171831696
MINaaN,4.644860008818342
MINaaS,1.4912971886285376
MINssO,6.222397171831696
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.76576795701213
SpAD_D,349.8532224417362
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.0622353952932055
SssNH2,0
SsssAs,0
SsssCH,-0.40838269526099036
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,911
TMWC10,137.19750774531533
TSRW10,80.23699967125901
VE1_Dt,5.292075297828819
VE2_Dt,0.1824853550975455
VE3_Dt,2.730921211758579
VR1_Dt,184.5909348776281
VR2_Dt,6.365204650952693
VR3_Dt,6.282852951016983
Xc-3dv,1.0979125692196037
Xc-4dv,0.0
Xc-5dv,0.14415267722680103
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.19245008972987526
Xch-6d,0.5936436964131621
Xch-7d,0.7497125583029878
Xp-0dv,17.245085402840978
Xp-1dv,10.67211614983826
Xp-2dv,8.522782584872338
Xp-3dv,6.111819579718557
Xp-4dv,4.523388642371643
Xp-5dv,3.070298582155162
Xp-6dv,1.8385671291009282
Xp-7dv,1.234079660398403
Xpc-4d,4.094130017586625
Xpc-5d,5.483905171810058
Xpc-6d,7.585743517291039
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,57
nFRing,1
nHBAcc,5
nHBDon,2
nHRing,1
nSpiro,0
naRing,3
piPC10,7.009168953599784
AATS0dv,6.489711934156379
AATS0pe,6.0852944444444415
AATS0se,7.545289944444442
AATS1dv,6.146198830409356
AATS1pe,6.399526315789474
AATS1se,7.6756301052631555
AATS2dv,4.656565656565657
AATS2pe,6.265718181818182
AATS2se,7.638020525252523
AATS3dv,3.493438320209974
AATS3pe,6.171777952755907
AATS3se,7.63493179527559
AATS4dv,2.9160305343511452
AATS4pe,6.026019083969464
AATS4se,7.5445530534351155
AATS5dv,3.5014005602240896
AATS5pe,6.017780672268908
AATS5se,7.545854739495798
AATS6dv,3.9102564102564106
AATS6pe,6.242283653846154
AATS6se,7.701918403846154
AATS7dv,3.750750750750751
AATS7pe,6.21996036036036
AATS7se,7.675373945945947
AATS8dv,3.341880341880342
AATS8pe,6.099406837606836
AATS8se,7.573500683760685
AATSC0Z,9.62962962962963
AATSC0c,0.013781473397843547
AATSC0d,0.5613854595336077
AATSC0i,1.5650734220313172
AATSC0m,44.37491498765434
AATSC0p,0.2843936237707561
AATSC0s,0.9817798447993288
AATSC0v,52.84879705184117
AATSC1Z,0.543859649122807
AATSC1c,-0.0077739874813654965
AATSC1d,0.15173994657425452
AATSC1i,0.07916061280299007
AATSC1m,2.5570976790123487
AATSC1p,0.02148039288265517
AATSC1s,-0.08851992061504277
AATSC1v,3.3107010772198033
AATSC2Z,0.8888888888888888
AATSC2c,0.001182948335359796
AATSC2d,-0.05072328220476367
AATSC2i,-0.08270684366222379
AATSC2m,3.8765104983165
AATSC2p,-0.00193088376236332
AATSC2s,-0.005409167544639809
AATSC2v,-0.7102415339945765
AATSC3Z,-1.2440944881889764
AATSC3c,1.4285502343199406e-05
AATSC3d,-0.04374183165375933
AATSC3i,-0.0380293148628208
AATSC3m,-5.820209415475841
AATSC3p,-0.026945502028712414
AATSC3s,0.04177624561163794
AATSC3v,-7.146985919766917
AATSC4Z,0.29770992366412213
AATSC4c,-0.0013629057956066897
AATSC4d,0.03431711326820178
