DLiP-ID,T004TB
AATSC5Z,-1.6785353757022472
AATSC5c,0.0008731231678972785
AATSC5d,0.03030909849016854
AATSC5i,-0.04019274260096554
AATSC5m,-7.9772206604525095
AATSC5p,-0.013574744701554118
AATSC5s,0.014946026572099862
AATSC5v,-8.578733638547925
AATSC6Z,1.0760128997093024
AATSC6c,7.847147072162249e-05
AATSC6d,-0.002299464026162791
AATSC6i,0.012145900589267598
AATSC6m,5.366142934297781
AATSC6p,0.011607294371264199
AATSC6s,0.11510652331646945
AATSC6v,8.204417701372195
AATSC7Z,-1.0939192708333334
AATSC7c,0.0007336761281147993
AATSC7d,-0.015849609375
AATSC7i,-0.12165350644474848
AATSC7m,-5.029987905585937
AATSC7p,-0.024390752947043477
AATSC7s,-0.23462037221230925
AATSC7v,-4.516180078954796
AATSC8Z,-0.376918979458042
AATSC8c,-0.0011350639430733446
AATSC8d,-0.001586060423951049
AATSC8i,0.11185821806216276
AATSC8m,-1.6357568427188065
AATSC8p,0.03527798839313171
AATSC8s,-0.4560555928076861
AATSC8v,3.406370863542907
ATS0are,398.3383000000001
ATS1are,417.0078
ATS2are,701.8839
ATS3are,893.2570000000001
ATS4are,1058.6999999999998
ATS5are,1132.145
ATS6are,1016.37
ATS7are,927.3100000000001
ATS8are,871.1030000000001
ATSC0dv,256.9375
ATSC0pe,7.958574999999996
ATSC0se,5.415253859374998
ATSC1dv,45.13042534722223
ATSC1pe,-0.49203671874999566
ATSC1se,0.024550457519531416
ATSC2dv,52.51562500000003
ATSC2pe,4.484387500000003
ATSC2se,3.361534058593749
ATSC3dv,-74.89756944444443
ATSC3pe,-1.1477374999999945
ATSC3se,-0.5448679492187491
ATSC4dv,-66.81814236111111
ATSC4pe,-1.2227328124999979
ATSC4se,-1.4092520908203112
ATSC5dv,-54.013671874999986
ATSC5pe,-2.980361718749988
ATSC5se,-0.7622136088867151
ATSC6dv,124.48046875
ATSC6pe,1.9106171874999895
ATSC6se,-0.0949468564453144
ATSC7dv,-77.36393229166669
ATSC7pe,-2.8848476562499963
ATSC7se,-2.2194458110351545
ATSC8dv,-88.46278211805556
ATSC8pe,-3.728087890624998
ATSC8se,-2.5766207170410143
AXp-0dv,0.5960831820291267
AXp-1dv,0.33765369887360225
AXp-2dv,0.19012742448605072
AXp-3dv,0.11261116341575245
AXp-4dv,0.06782759949102599
AXp-5dv,0.0346351597860133
AXp-6dv,0.02202017893152011
AXp-7dv,0.011655781575677373
BertzCT,1328.6502725446924
ECIndex,1061
ETA_eta,31.985071019793242
GATS1dv,0.6224836543493804
GATS1pe,0.7187598967722921
GATS1se,0.648423794291099
GATS2dv,0.8210897591826806
GATS2pe,0.4594419384123413
GATS2se,0.4070032185442876
GATS3dv,1.0569339711884103
GATS3pe,0.9045200459881322
GATS3se,0.891128150510557
GATS4dv,1.09118473975098
GATS4pe,1.05372872276349
GATS4se,1.1239011179028104
GATS5dv,1.1828937982229097
GATS5pe,1.4015415921071916
GATS5se,1.3977864735558736
GATS6dv,0.7634650087965924
GATS6pe,0.8168933479604309
GATS6se,0.8823758128883501
GATS7dv,1.1671320846509365
GATS7pe,1.275168356144159
GATS7se,1.348467314668567
GATS8dv,1.21492907481718
GATS8pe,1.3467313228514197
GATS8se,1.3960359746040092
LogEE_A,4.464963105895478
LogEE_D,251.42743910456284
MATS1dv,0.17032483269408594
MATS1pe,-0.0599512494575362
MATS1se,0.004396193581977601
MATS2dv,0.11679466240400325
MATS2pe,0.32198064890475314
MATS2se,0.3547158923279752
MATS3dv,-0.12955605406752732
MATS3pe,-0.06409508681586257
MATS3se,-0.044718777600217634
MATS4dv,-0.096765028847417
MATS4pe,-0.05716731309778556
MATS4se,-0.09683255570652548
MATS5dv,-0.07558509780555864
MATS5pe,-0.13464605539774077
MATS5se,-0.050607845615706935
MATS6dv,0.1802707427039197
MATS6pe,0.08932846967973436
MATS6se,-0.006523990154627823
MATS7dv,-0.1284694180923809
MATS7pe,-0.15465938730656334
MATS7se,-0.17486964981378728
MATS8dv,-0.1540909157060945
MATS8pe,-0.20964995117088928
MATS8se,-0.212949002627024
MAXaaCH,1.8933142954661712
MAXaasC,0.934048154447475
MAXdssC,-0.3234375377549559
MAXsCH3,1.8772166733914681
MAXssNH,2.717294562644887
MDEC-11,0.7142430351390436
MDEC-12,5.388529052391288
MDEC-13,6.9606584111709475
MDEC-22,12.290375538212643
MDEC-23,25.574828249728213
MDEC-33,10.478481319747386
MDEN-22,0.48274469230281497
MDEO-11,1.6150713810542083
MINaaCH,1.7591730602094724
MINaasC,0.10642947955931881
MINdssC,-1.256439194716125
MINsCH3,1.533237465247772
MINssNH,2.3627260221702238
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.303571428571429
SM1_Dzi,1.4545191904946573
SM1_Dzm,2.2991871333729694
SM1_Dzp,-6.541878845206732
SM1_Dzv,-2.7953673998489466
SddssSe,0
SpAD_Dt,691.1756832778833
SpAbs_A,42.616076568063505
SpAbs_D,502.8548782091256
SpMAD_A,1.2176021876589573
SpMAD_D,14.367282234546447
SpMax_A,2.4493868618549954
SpMax_D,251.42743910456284
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,132.98000000000002
TpiPC10,8.668836713090306
VAdjMat,6.20945336562895
VE1_DzZ,5.820677617439685
VE1_Dzi,5.831188126499327
VE1_Dzm,5.820657541056219
VE1_Dzp,5.797787007210212
VE1_Dzv,5.811332702446824
VE2_DzZ,0.166305074783991
VE2_Dzi,0.1666053750428379
VE2_Dzm,0.16630450117303483
VE2_Dzp,0.16565105734886318
VE2_Dzv,0.16603807721276642
VE3_DzZ,3.014179652574719
VE3_Dzi,3.0159837433772347
VE3_Dzm,3.0141762034199284
VE3_Dzp,3.010239262757838
VE3_Dzv,3.012572893855232
VR1_DzZ,234.86765081872983
VR1_Dzi,233.96164303070563
VR1_Dzm,234.8704556300192
VR1_Dzp,238.29451249486738
VR1_Dzv,236.45613066901487
VR2_DzZ,6.710504309106566
VR2_Dzi,6.684618372305875
VR2_Dzm,6.710584446571977
VR2_Dzp,6.808414642710496
VR2_Dzv,6.7558894476861395
VR3_DzZ,6.711785135984188
VR3_Dzi,6.707920151744737
VR3_Dzm,6.711797078005714
VR3_Dzp,6.726270324617203
VR3_Dzv,6.718525665221279
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.07638888888888888
Xch-7dv,0.14932403985361775
Xpc-4dv,3.1662621065203163
Xpc-5dv,5.106861118991587
Xpc-6dv,6.222944503116978
Zagreb1,180.0
Zagreb2,208.0
fragCpx,179.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,4
nBondsM,22
nBondsO,37
nBondsS,44
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,0
AATS0are,6.224035937500002
AATS1are,6.3183
AATS2are,6.266820535714286
AATS3are,6.2031736111111115
AATS4are,6.1552325581395335
AATS5are,6.360365168539325
AATS6are,5.909127906976744
AATS7are,6.1820666666666675
AATS8are,6.091629370629371
AATSC0dv,4.0146484375
AATSC0pe,0.12435273437499994
AATSC0se,0.08461334155273434
AATSC1dv,0.683794323442761
AATSC1pe,-0.0074551017992423585
AATSC1se,0.00037197662908380934
AATSC2dv,0.4688895089285717
AATSC2pe,0.04003917410714288
AATSC2se,0.030013696951729903
AATSC3dv,-0.5201220100308641
AATSC3pe,-0.007970399305555518
AATSC3se,-0.0037838052029079802
AATSC4dv,-0.3884775718669251
AATSC4pe,-0.007108911700581383
AATSC4se,-0.008193326109420414
AATSC5dv,-0.3034475948033707
AATSC5pe,-0.016743605161516784
AATSC5se,-0.00428209892632986
AATSC6dv,0.7237236555232558
AATSC6pe,0.011108239462209242
AATSC6se,-0.0005520166072402001
AATSC7dv,-0.5157595486111113
AATSC7pe,-0.019232317708333307
AATSC7se,-0.01479630540690103
AATSC8dv,-0.6186208539724165
AATSC8pe,-0.026070544689685303
AATSC8se,-0.018018326692594504
AETA_eta,0.9138591719940926
ATSC0are,8.522635937499999
ATSC1are,-0.8293354980468732
ATSC2are,5.1824917968749995
ATSC3are,-0.9929667968749977
ATSC4are,-1.5871918945312486
ATSC5are,-2.5321687011718668
ATSC6are,1.3947143554687447
ATSC7are,-3.175146728515622
ATSC8are,-4.064555297851561
BCUTZ-1h,16.013124071148248
BCUTZ-1l,5.675308427600408
BCUTc-1h,0.46084364589584226
BCUTc-1l,-0.36967372889448985
BCUTd-1h,4.044079893516672
BCUTd-1l,0.970609857430876
BCUTi-1h,14.5452742453402
BCUTi-1l,10.319750332640417
BCUTm-1h,32.06654458095321
BCUTm-1l,11.686481698044897
BCUTp-1h,2.9546011840221373
BCUTp-1l,0.7413855732897348
BCUTs-1h,7.015039527054503
BCUTs-1l,0.2989000693405878
BCUTv-1h,24.44183464232285
BCUTv-1l,14.699967945181522
BalabanJ,1.508046457995487
Diameter,19
ETA_beta,45.5
GATS1are,0.755050491624435
GATS2are,0.43395795058270353
GATS3are,0.8946135539419195
GATS4are,1.0712906341530013
GATS5are,1.4068289551686544
GATS6are,0.8281513959526925
GATS7are,1.2943481430975998
GATS8are,1.3606052273065317
HybRatio,0.23076923076923078
Lipinski,True
LogEE_Dt,345.58784163894165
MATS1are,-0.09436096123496772
MATS2are,0.3474774595143935
MATS3are,-0.05178193455936154
MATS4are,-0.06929581820158036
MATS5are,-0.10682641916769438
MATS6are,0.06089236767948581
MATS7are,-0.1589566045960569
MATS8are,-0.21344355022389264
MAXddssS,-4.041308134973999
MAXssCH2,-0.016799207936924576
MAXsssCH,-1.3277433078939913
MINddssS,-4.041308134973999
MINssCH2,-0.016799207936924576
MINsssCH,-1.3277433078939913
NsssssAs,0
RotRatio,0.21621621621621623
SM1_Dzpe,1.7887851897184825
SM1_Dzse,1.7346190845905671
SMR_VSA1,23.113398747313283
SMR_VSA2,0.0
SMR_VSA3,10.038883468458419
SMR_VSA4,0.0
SMR_VSA5,38.12935752666362
SMR_VSA6,12.36446058668352
SMR_VSA7,82.9174766514041
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,368.6480321921542
SpAD_Dzi,399.33421254309314
SpAD_Dzm,368.6702259862964
SpAD_Dzp,464.73763609611717
SpAD_Dzv,454.3372157344634
SpAbs_Dt,691.1756832778833
SpDiam_A,4.898773723709992
SpDiam_D,384.8249623613702
SpMAD_Dt,19.74787666508238
SpMax_Dt,345.58784163894165
SsssssAs,0
VE1_Dzpe,5.82834553881454
VE1_Dzse,5.8271788505843025
VE2_Dzpe,0.166524158251844
VE2_Dzse,0.16649082430240864
VE3_Dzpe,3.015496144503609
VE3_Dzse,3.0152959496097274
VMcGowan,372.96000000000134
VR1_Dzpe,234.09199896724294
VR1_Dzse,234.21988309581434
VR2_Dzpe,6.688342827635513
VR2_Dzse,6.6919966598804095
VR3_Dzpe,6.708477164566393
VR3_Dzse,6.709023313987957
mZagreb1,13.784722222222221
mZagreb2,7.652777777777777
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,13
nBondsKS,53
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.13316618652343748
AATSC1are,-0.012565689364346565
AATSC2are,0.046272248186383924
AATSC3are,-0.006895602756076372
AATSC4are,-0.009227859851925865
AATSC5are,-0.014225666860516106
AATSC6are,0.008108804392260143
AATSC7are,-0.021167644856770813
AATSC8are,-0.028423463621339583
AETA_beta,1.3
BCUTdv-1h,6.024083279642125
BCUTdv-1l,0.6442279493570717
BCUTpe-1h,3.537216521570178
BCUTpe-1l,2.2250287752233198
BCUTse-1h,3.7684359045373554
BCUTse-1l,2.420991141265167
ETA_alpha,16.700000000000003
ETA_dBeta,3.5
ETA_eta_B,0.9189740791778362
ETA_eta_F,41.27614804587785
ETA_eta_L,7.361692865711231
ETA_eta_R,73.26121906567109
ETA_psi_1,0.5604026845637589
LabuteASA,204.99276884232063
LogEE_DzZ,183.9944111494837
LogEE_Dzi,199.70866396270358
LogEE_Dzm,184.0050819732446
LogEE_Dzp,230.90186499290562
LogEE_Dzv,226.60953438726193
PEOE_VSA1,15.740104602853368
PEOE_VSA2,4.794537184071822
PEOE_VSA3,13.212334168400758
PEOE_VSA4,4.722094864452088
PEOE_VSA5,0.0
PEOE_VSA6,54.09438803938988
PEOE_VSA7,67.14202481740608
PEOE_VSA8,12.735058257360752
PEOE_VSA9,4.895483475517775
SM1_Dzare,1.9609845219659925
SpAD_Dzpe,400.3312782241974
SpAD_Dzse,399.45762665270644
SpAbs_DzZ,366.6077260697052
SpAbs_Dzi,397.9628087349124
SpAbs_Dzm,366.6338030967376
SpAbs_Dzp,468.345608831018
SpAbs_Dzv,456.0144361743728
SpDiam_Dt,502.5950936994127
SpMAD_DzZ,10.532800919775834
SpMAD_Dzi,11.40954892980266
SpMAD_Dzm,10.533435028179897
SpMAD_Dzp,13.278218174174777
SpMAD_Dzv,12.981063306698955
SpMax_DzZ,183.9944111494837
SpMax_Dzi,199.70866396270358
SpMax_Dzm,184.0050819732446
SpMax_Dzp,230.90186499290562
SpMax_Dzv,226.60953438726193
VE1_Dzare,5.829335289563558
VE2_Dzare,0.1665524368446731
VE3_Dzare,3.0156659468452522
VR1_Dzare,233.95505231520846
VR2_Dzare,6.684430066148813
VR3_Dzare,6.707891981279511
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4771428571428572
AETA_dBeta,0.1
AETA_eta_B,0.026256402262223894
AETA_eta_F,1.1793185155965098
AETA_eta_L,0.21033408187746375
AETA_eta_R,2.0931776875906025
BCUTare-1h,3.581270220904701
BCUTare-1l,2.172702035008718
ETA_beta_s,21.0
ETA_dPsi_A,0.1535973154362411
ETA_dPsi_B,0.0
ETA_eta_BR,1.1769740791778363
ETA_eta_FL,9.13354661748403
ETA_eta_RL,16.49523948319526
LogEE_Dzpe,200.2167472603764
LogEE_Dzse,199.77837387162722
PEOE_VSA10,6.041840829147961
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,15.355672072464749
SlogP_VSA2,38.61425699128471
SlogP_VSA3,21.238649960405414
SlogP_VSA4,20.771211599071872
SlogP_VSA5,22.253805966787983
SlogP_VSA6,65.55915416013387
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,399.2067812461315
SpAbs_Dzpe,398.6447093310345
SpAbs_Dzse,397.8221286586639
SpDiam_DzZ,284.9691152438993
SpDiam_Dzi,308.07604774277524
SpDiam_Dzm,284.98293973462404
SpDiam_Dzp,350.1135297497134
SpDiam_Dzv,345.87723927187994
SpMAD_Dzpe,11.438036520691353
SpMAD_Dzse,11.413075047220184
SpMax_Dzpe,200.2167472603764
SpMax_Dzse,199.77837387162722
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,35
AETA_beta_s,0.6
AETA_eta_BR,0.033627830833652464
AETA_eta_FL,0.26095847478525797
AETA_eta_RL,0.4712925566627217
DetourIndex,5854
EState_VSA1,22.034437270507397
EState_VSA2,17.347419610781856
EState_VSA3,22.37774074977455
EState_VSA4,16.690354475090988
EState_VSA5,7.04767198267719
EState_VSA6,44.1793097416893
EState_VSA7,37.255572541998674
EState_VSA8,15.355672072464749
EState_VSA9,0.0
ETA_beta_ns,24.5
ETA_shape_p,0.21956087824351295
ETA_shape_x,0.049900199600798396
ETA_shape_y,0.3293413173652694
GhoseFilter,False
LogEE_Dzare,199.6594187522648
SlogP_VSA10,10.481923458755384
SlogP_VSA11,0.0
SpAbs_Dzare,397.3578529825637
SpDiam_Dzpe,308.90560696365816
SpDiam_Dzse,308.1568708285648
SpMAD_Dzare,11.405908035603758
SpMax_Dzare,199.6594187522648
TopoPSA(NO),124.60000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,26.10115021968484
VSA_EState9,67.8568245819558
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7
EState_VSA10,23.113398747313283
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.022857142857142777
FilterItLogS,-7.149626924475958
SpDiam_Dzare,308.20379322557267
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6015624999999988
ETA_epsilon_2,0.8514285714285709
ETA_epsilon_3,0.43861386138613745
ETA_epsilon_4,0.5353658536585351
ETA_epsilon_5,0.7948717948717944
AETA_beta_ns_d,0.014285714285714285
ETA_dEpsilon_A,0.16294863861386133
ETA_dEpsilon_B,0.06619664634146372
ETA_dEpsilon_C,-0.09675199227239761
ETA_dEpsilon_D,0.05655677655677649
PetitjeanIndex,0.47368421052631576
TopoShapeIndex,0.9
CDK Descriptors
FMFDescriptor,0.6285714285714286
MDEDescriptor,"0.7142430351390436,5.388529052391288,6.9606584111709475,0.0,12.290375538212643,25.574828249728213,0.0,10.478481319747386,0.0,0.0,1.6150713810542083,0.0,0.0,0.0,0.0,0.0,0.48274469230281497,0.0,0.0"
APolDescriptor,75.30699700000001
BCUTDescriptor,"11.850000000000012,31.9720727855599,-0.33041135953756645,0.278231240998235,4.527455875056832,12.868532590614759"
BPolDescriptor,42.07500299999999
TPSADescriptor,132.98
ALOGPDescriptor,"4.592200000000002,21.088300840000016,131.60150000000002"
XLogPDescriptor,3.9470000000000005
VAdjMaDescriptor,6.20945336562895
WeightDescriptor,495.18279225999987
ChiPathDescriptor,"25.750347897697548,16.495239483195263,15.812070463520051,11.858032098838192,10.197104385013096,7.175113929550861,5.064721678421703,3.1362154178040464,20.250156560989947,11.380119840957708,8.837862303972022,5.9867235106897985,4.465115695316607,2.5686135565568358,1.6370749128920672,0.8378192391271895"
ChiChainDescriptor,"0.0,0.0,0.0,0.2222222222222222,0.40852061950714,0.0,0.0,0.0,0.07638888888888888,0.13655831464467016"
AtomCountDescriptor,64
BondCountDescriptor,37
SmallRingDescriptor,"3,3,3,3,0,0,0,3,0,0,0"
ChiClusterDescriptor,"3.4370382742947414,0.20412414523193154,0.6183905718408462,0.06804138174397717,1.33240971744925,0.025499585890087693,0.17872511424401075,0.006374896472521923"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,12,6,3,2,0,0"
ZagrebIndexDescriptor,180.0
LargestChainDescriptor,20
MannholdLogPDescriptor,3.33
WeightedPathDescriptor,"69.9040507622339,1.9972585932066826,24.472271116495676,12.279567073824825,8.725795292706527"
FractionalPSADescriptor,0.2685472962278902
WienerNumbersDescriptor,"4248.0,56.0"
AminoAcidCountDescriptor,"1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.094342314443014,10.486095154837002,13.69200111556412,2.3065315815547107,3.514208525278817,3.6897615775575283"
FractionalCSP3Descriptor,0.23076923076923078
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,1,0,0,10,1,0,0,2,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.47368421052631576
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"29.554419284149013,13.181203275186899,8.240473372781064"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,3166.09
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.23076923076923078
AutocorrelationDescriptorMass,"46.08003911998418,47.72322497617956,64.29139794871625,71.60982772503986,73.42766027833592"
PetitjeanShapeIndexDescriptor,"0.9,NaN"
RotatableBondsCountDescriptor,10
AutocorrelationDescriptorCharge,"0.6164975649894945,-0.37376416394525575,0.15885551013074617,0.006947177106438375,-0.2550945709804976"
EccentricConnectivityIndexDescriptor,1061
AutocorrelationDescriptorPolarizability,"2693.9194468634764,3135.0577144439403,4416.138427423723,4587.482178217672,4379.301496381875"
