DLiP-ID,C005GH
AATSC4v,-1.5851752127478183
AATSC5Z,-0.4111855103108748
AATSC5c,-0.0005515096277535152
AATSC5d,-0.016129319336316426
AATSC5i,-0.05415047502347347
AATSC5m,-2.0246425087232174
AATSC5p,-0.005686266151276626
AATSC5s,-0.17331572494651834
AATSC5v,-3.5518982001916837
AATSC6Z,-0.09361961755701194
AATSC6c,0.0032853978623041758
AATSC6d,-0.008381010836128222
AATSC6i,-0.05963099358850068
AATSC6m,-0.3162624273292556
AATSC6p,-0.014099390957957102
AATSC6s,0.03871196839054409
AATSC6v,-1.3705043744168965
AATSC7Z,0.46408767588668126
AATSC7c,-0.004395091623447375
AATSC7d,-0.046459400086565246
AATSC7i,0.056065040445931476
AATSC7m,2.0896230331602044
AATSC7p,0.0169061603906638
AATSC7s,-0.28699385993024346
AATSC7v,2.6483592024770903
AATSC8Z,-1.2412270081264587
AATSC8c,0.0027477456672693793
AATSC8d,-0.05134972831087821
AATSC8i,-0.09483754043356157
AATSC8m,-5.405237210299973
AATSC8p,-0.03880995014300331
AATSC8s,0.7242666671855058
AATSC8v,-3.395560785296315
ATS0are,306.68829999999997
ATS1are,328.5538
ATS2are,541.2520000000001
ATS3are,690.4239
ATS4are,715.5468
ATS5are,732.1488
ATS6are,695.1409
ATS7are,625.2850000000001
ATS8are,536.75
ATSC0dv,188.24489795918367
ATSC0pe,5.299481632653059
ATSC0se,3.53326963265306
ATSC1dv,12.774121893655435
ATSC1pe,-0.1386600999583485
ATSC1se,0.2626773286130776
ATSC2dv,24.473136193252834
ATSC2pe,2.466182882132447
ATSC2se,1.868934984173261
ATSC3dv,-41.286732380026834
ATSC3pe,-1.6650301957517673
ATSC3se,-1.174805216159933
ATSC4dv,-34.982923781757584
ATSC4pe,-1.1020017909204487
ATSC4se,-0.9801319950020824
ATSC5dv,-32.35119626081725
ATSC5pe,-1.008078592253225
ATSC5se,-0.5148867147022071
ATSC6dv,33.00846869359989
ATSC6pe,1.227201915868387
ATSC6se,0.5575122423990001
ATSC7dv,-21.28983293997872
ATSC7pe,-1.2990556434818827
ATSC7se,-0.90635337817576
ATSC8dv,31.99421537322412
ATSC8pe,1.9822526447313618
ATSC8se,1.424607277384423
AXp-0dv,0.5659869035645967
AXp-1dv,0.326022755014363
AXp-2dv,0.17914346921232518
AXp-3dv,0.09778985758497424
AXp-4dv,0.05327513482319385
AXp-5dv,0.029287602885473666
AXp-6dv,0.01679147959547853
AXp-7dv,0.009584156341300014
BertzCT,1319.1756746618494
ECIndex,789
ETA_eta,19.94194043276785
GATS1dv,0.6549024840438543
GATS1pe,0.6251409678468004
GATS1se,0.5261988624803661
GATS2dv,0.7941261500263592
GATS2pe,0.5281262372668127
GATS2se,0.5055552364863287
GATS3dv,1.0562642907829378
GATS3pe,1.0990563784619114
GATS3se,1.1240787079853043
GATS4dv,1.0507434920874343
GATS4pe,1.065712107450599
GATS4se,1.1089742113470262
GATS5dv,1.076127431721534
GATS5pe,1.1533745379597071
GATS5se,1.1871380931687978
GATS6dv,0.8969279225818232
GATS6pe,0.8500692384764785
GATS6se,0.8683772444121575
GATS7dv,1.0810559551950298
GATS7pe,1.1701655026079927
GATS7se,1.1705171514965587
GATS8dv,0.9267162844483887
GATS8pe,0.8948273168858075
GATS8se,0.9219375250507446
LogEE_A,4.335897173035944
LogEE_D,180.5185240053171
MATS1dv,0.06394411457290909
MATS1pe,-0.024655331948285907
MATS1se,0.07005490468642174
MATS2dv,0.07494515585939499
MATS2pe,0.26826810531787304
MATS2se,0.30492607746182465
MATS3dv,-0.09769912919305807
MATS3pe,-0.139956192025782
MATS3se,-0.14811276182429362
MATS4dv,-0.07918285003205246
MATS4pe,-0.08860273923427707
MATS4se,-0.11819688338544213
MATS5dv,-0.07197428319862549
MATS5pe,-0.0796656711208999
MATS5se,-0.061030246438290636
MATS6dv,0.07536911083722606
MATS6pe,0.09953455107600855
MATS6se,0.06782172887448212
MATS7dv,-0.05433065584333378
MATS7pe,-0.11775795930904362
MATS7se,-0.12323006718701847
MATS8dv,0.0968380149749782
MATS8pe,0.21311952692707242
MATS8se,0.2297290975445991
MAXaaCH,2.002234649416235
MAXaaaC,0.8517649281934998
MAXaasC,1.0263585495926768
MAXdssC,-0.2224239052921302
MAXsCH3,1.3922873218479175
MAXssNH,2.6388533793146887
MDEC-12,1.4553335088637973
MDEC-13,1.2519470170665958
MDEC-22,18.766224958615513
MDEC-23,25.805540619127708
MDEC-33,7.035363051008457
MDEN-22,0.5503212081491045
MDEO-11,0.5952753944880748
MINaaCH,1.445995895271689
MINaaaC,0.5669394075608003
MINaasC,0.09057321089337678
MINdssC,-0.2224239052921302
MINsCH3,1.3922873218479175
MINssNH,2.6149419479894904
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8035714285714288
SM1_Dzi,1.1082508187380549
SM1_Dzm,1.8006559751755822
SM1_Dzp,-4.377290316528427
SM1_Dzv,-1.9973784437328954
SddssSe,0
SpAD_Dt,657.8362100459523
SpAbs_A,38.6739991361326
SpAbs_D,361.03704801063424
SpMAD_A,1.2891333045377533
SpMAD_D,12.03456826702114
SpMax_A,2.47597099421065
SpMax_D,180.5185240053171
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,96.53999999999999
TpiPC10,9.364534689244172
VAdjMat,6.044394119358453
VE1_DzZ,5.354114852313128
VE1_Dzi,5.377890802698099
VE1_Dzm,5.354099438837155
VE1_Dzp,5.358750900843269
VE1_Dzv,5.371420715126944
VE2_DzZ,0.17847049507710425
VE2_Dzi,0.1792630267566033
VE2_Dzm,0.17846998129457184
VE2_Dzp,0.17862503002810898
VE2_Dzv,0.17904735717089812
VE3_DzZ,2.7764776852196245
VE3_Dzi,2.78090854186426
VE3_Dzm,2.776474806406117
VE3_Dzp,2.7773431957051233
VE3_Dzv,2.77970472739823
VR1_DzZ,196.64228375820153
VR1_Dzi,194.56159983315823
VR1_Dzm,196.64396440913364
VR1_Dzp,196.4206948045561
VR1_Dzv,195.17783531485648
VR2_DzZ,6.554742791940051
VR2_Dzi,6.485386661105275
VR2_Dzm,6.554798813637788
VR2_Dzp,6.547356493485203
VR2_Dzv,6.505927843828549
VR3_DzZ,6.379998548322998
VR3_Dzi,6.369361110238781
VR3_Dzm,6.380007095028813
VR3_Dzp,6.378871049732669
VR3_Dzv,6.372523407608049
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.10220270021168706
Xch-7dv,0.12764207523166352
Xpc-4dv,2.2035838697242243
Xpc-5dv,2.9404887854657713
Xpc-6dv,3.786732333896704
Zagreb1,160.0
Zagreb2,188.0
fragCpx,219.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,4
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,23
nBondsD,3
nBondsM,26
nBondsO,33
nBondsS,26
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,1
AATS0are,6.258944897959183
AATS1are,6.318342307692308
AATS2are,6.367670588235295
AATS3are,6.276580909090909
AATS4are,6.2221460869565215
AATS5are,6.2576820512820515
AATS6are,6.097727192982456
AATS7are,6.130245098039216
AATS8are,6.241279069767442
AATSC0dv,3.8417326114119117
AATSC0pe,0.10815268638067467
AATSC0se,0.07210754352353184
AATSC1dv,0.24565619026260452
AATSC1pe,-0.002666540383814394
AATSC1se,0.00505148708871303
AATSC2dv,0.2879192493323863
AATSC2pe,0.029013916260381727
AATSC2se,0.021987470402038363
AATSC3dv,-0.3753339307275167
AATSC3pe,-0.015136638143197883
AATSC3se,-0.010680047419635755
AATSC4dv,-0.30419933723267467
AATSC4pe,-0.009582624268873467
AATSC4se,-0.008522886913061585
AATSC5dv,-0.27650595094715597
AATSC5pe,-0.008616056344044658
AATSC5se,-0.004400741151300916
AATSC6dv,0.28954797099649027
AATSC6pe,0.010764929086564796
AATSC6se,0.004890458266657896
AATSC7dv,-0.20872385235273255
AATSC7pe,-0.012735839641979243
AATSC7se,-0.008885817433095687
AATSC8dv,0.3720257601537688
AATSC8pe,0.023049449357341417
AATSC8se,0.01656520089981887
AETA_eta,0.6647313477589284
ATSC0are,5.665799999999996
ATSC1are,-0.4376081632653062
ATSC2are,2.9275306122448965
ATSC3are,-1.734875510204081
ATSC4are,-1.3410367346938772
ATSC5are,-0.9807612244897954
ATSC6are,1.406461224489795
ATSC7are,-1.6342346938775505
ATSC8are,2.387704081632653
BCUTZ-1h,16.01312342196171
BCUTZ-1l,5.662153118470633
BCUTc-1h,0.4613524306161385
BCUTc-1l,-0.38303267592438445
BCUTd-1h,4.043827529148674
BCUTd-1l,0.9706324133843308
BCUTi-1h,14.548323396313583
BCUTi-1l,10.319765997953116
BCUTm-1h,32.06654428313695
BCUTm-1l,11.674575130237107
BCUTp-1h,2.954589987283406
BCUTp-1l,0.7516752800488408
BCUTs-1h,7.014577999340831
BCUTs-1l,0.2989383906018144
BCUTv-1h,24.44183333829684
BCUTv-1l,14.701063700660496
BalabanJ,1.353741711195655
Diameter,16
ETA_beta,46.0
GATS1are,0.6774248731253921
GATS2are,0.5120057808149205
GATS3are,1.1098938126365854
GATS4are,1.0867916883451743
GATS5are,1.1635806743293773
GATS6are,0.8357996548078873
GATS7are,1.1927706590419715
GATS8are,0.8806375585212624
HybRatio,0.043478260869565216
Lipinski,True
LogEE_Dt,328.91810502297614
MATS1are,-0.07278081444130376
MATS2are,0.29786354868114784
MATS3are,-0.13639877542768575
MATS4are,-0.1008504113928422
MATS5are,-0.07249570296271558
MATS6are,0.10669836191665226
MATS7are,-0.13856357962013569
MATS8are,0.24011367265198713
MAXddssS,-3.8302108003695277
MINddssS,-3.8302108003695277
NsssssAs,0
RotRatio,0.15151515151515152
SM1_Dzpe,1.2713433292533662
SM1_Dzse,1.237629484152691
SMR_VSA1,13.212334168400758
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,11.819220675208399
SMR_VSA6,10.038883468458419
SMR_VSA7,85.05961546161402
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,237.56776838403496
SpAD_Dzi,267.1398417729905
SpAD_Dzm,237.58046784199195
SpAD_Dzp,310.3045833912707
SpAD_Dzv,307.9987065921141
SpAbs_Dt,657.8362100459523
SpDiam_A,4.9519419884213
SpDiam_D,270.2593890142017
SpMAD_Dt,21.92787366819841
SpMax_Dt,328.91810502297614
SsssssAs,0
VE1_Dzpe,5.375415902840817
VE1_Dzse,5.373811854740658
VE2_Dzpe,0.1791805300946939
VE2_Dzse,0.1791270618246886
VE3_Dzpe,2.7804482369610795
VE3_Dzse,2.780149787965814
VMcGowan,303.79000000000076
VR1_Dzpe,194.67016661332744
VR1_Dzse,194.8175668500152
VR2_Dzpe,6.489005553777582
VR2_Dzse,6.4939188950005065
VR3_Dzpe,6.369918961844656
VR3_Dzse,6.370675854712188
mZagreb1,9.20138888888889
mZagreb2,6.486111111111111
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,14
nBondsKS,38
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.11562857142857136
AATSC1are,-0.00841554160125589
AATSC2are,0.03444153661464584
AATSC3are,-0.015771595547309825
AATSC4are,-0.011661188997338062
AATSC5are,-0.00838257456828885
AATSC6are,0.012337379162191183
AATSC7are,-0.016021908763505396
AATSC8are,0.027764000949216893
AETA_beta,1.5333333333333334
BCUTdv-1h,6.022474267467162
BCUTdv-1l,0.6442329553630195
BCUTpe-1h,3.5369239110855974
BCUTpe-1l,2.20975097921804
BCUTse-1h,3.7682400451442994
BCUTse-1l,2.405409251407063
ETA_alpha,14.533333333333333
ETA_dBeta,9.0
ETA_eta_B,0.4767233894422027
ETA_eta_F,36.74437529140034
ETA_eta_L,5.342808544923799
ETA_eta_R,56.68631572416819
ETA_psi_1,0.5868102288021537
LabuteASA,174.19881063277484
LogEE_DzZ,118.44303420922154
LogEE_Dzi,133.5906556874344
LogEE_Dzm,118.44901350620914
LogEE_Dzp,154.01535251551115
LogEE_Dzv,153.53329832585268
PEOE_VSA1,5.316788604006331
PEOE_VSA2,14.500610569471117
PEOE_VSA3,8.417796984328938
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,42.46456947923127
PEOE_VSA7,47.52510539416365
PEOE_VSA8,24.194191260452058
PEOE_VSA9,16.0995704678176
SM1_Dzare,1.3895559505374213
SpAD_Dzpe,267.7530760859026
SpAD_Dzse,266.63155814952023
SpAbs_DzZ,236.05821041417784
SpAbs_Dzi,266.17935773008423
SpAbs_Dzm,236.07324591527464
SpAbs_Dzp,312.40799534755064
SpAbs_Dzv,309.0639750954383
SpDiam_Dt,465.30343436192663
SpMAD_DzZ,7.918925612801165
SpMAD_Dzi,8.904661392433017
SpMAD_Dzm,7.919348928066398
SpMAD_Dzp,10.343486113042356
SpMAD_Dzv,10.26662355307047
SpMax_DzZ,118.44303420922154
SpMax_Dzi,133.5906556874344
SpMax_Dzm,118.44901350620914
SpMax_Dzp,154.01535251551115
SpMax_Dzv,153.53329832585268
VE1_Dzare,5.376213511807412
VE2_Dzare,0.17920711706024708
VE3_Dzare,2.780596606838295
VR1_Dzare,194.58336151751092
VR2_Dzare,6.4861120505836976
VR3_Dzare,6.369472953826836
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,22
nAromBond,23
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48444444444444446
AETA_dBeta,0.3
AETA_eta_B,0.015890779648073425
AETA_eta_F,1.2248125097133447
AETA_eta_L,0.17809361816412664
AETA_eta_R,1.889543857472273
BCUTare-1h,3.5809090725604036
BCUTare-1l,2.160312485692665
ETA_beta_s,18.5
ETA_dPsi_A,0.12718977119784625
ETA_dPsi_B,0.0
ETA_eta_BR,0.8207233894422027
ETA_eta_FL,9.094681628007095
ETA_eta_RL,14.437490172930893
LogEE_Dzpe,133.91891615392643
LogEE_Dzse,133.35703339089852
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,10.023291153407584
SlogP_VSA1,10.038883468458419
SlogP_VSA2,19.30895523462765
SlogP_VSA3,14.817828337479405
SlogP_VSA4,0.0
SlogP_VSA5,6.923737199690624
SlogP_VSA6,89.9550989371318
SlogP_VSA7,0.0
SlogP_VSA8,22.029827915475046
SlogP_VSA9,0.0
SpAD_Dzare,267.1149248972022
SpAbs_Dzpe,266.63026681769014
SpAbs_Dzse,265.5286215267074
SpDiam_DzZ,175.48210209303278
SpDiam_Dzi,202.69449608863283
SpDiam_Dzm,175.48909831802334
SpDiam_Dzp,232.4781863176719
SpDiam_Dzv,233.71420139346768
SpMAD_Dzpe,8.925102536196754
SpMAD_Dzse,8.887718604984007
SpMax_Dzpe,133.91891615392643
SpMax_Dzse,133.35703339089852
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,30
AETA_beta_s,0.6166666666666667
AETA_eta_BR,0.02735744631474009
AETA_eta_FL,0.3031560542669032
AETA_eta_RL,0.4812496724310298
DetourIndex,4817
EState_VSA1,10.023291153407584
EState_VSA2,10.80266320486928
EState_VSA3,16.891473266983386
EState_VSA4,16.513127197858786
EState_VSA5,19.056471336613843
EState_VSA6,24.395944776997908
EState_VSA7,48.53093654769288
EState_VSA8,15.022861989405627
EState_VSA9,0.0
ETA_beta_ns,27.5
ETA_shape_p,0.10321100917431192
ETA_shape_x,0.05733944954128441
ETA_shape_y,0.27522935779816515
GhoseFilter,True
LogEE_Dzare,133.60378098028565
SlogP_VSA10,11.374772549367124
SlogP_VSA11,0.0
SpAbs_Dzare,265.89675398007273
SpDiam_Dzpe,202.9496847579395
SpDiam_Dzse,201.7602968498013
SpMAD_Dzare,8.90383082990674
SpMax_Dzare,133.60378098028565
TopoPSA(NO),88.16
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,25.814899919104462
VSA_EState9,51.265310881265066
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.9166666666666666
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.01555555555555556
FilterItLogS,-6.88649339439678
SpDiam_Dzare,202.63258482640154
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6217687074829933
ETA_epsilon_2,0.8255555555555552
ETA_epsilon_3,0.44285714285714245
ETA_epsilon_4,0.5285024154589367
ETA_epsilon_5,0.792708333333333
AETA_beta_ns_d,0.03333333333333333
ETA_dEpsilon_A,0.17891156462585084
ETA_dEpsilon_B,0.09326629202405656
ETA_dEpsilon_C,-0.08564527260179428
ETA_dEpsilon_D,0.03284722222222214
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8
MDEDescriptor,"0.0,1.4553335088637973,1.2519470170665958,0.0,18.766224958615513,25.805540619127708,0.0,7.035363051008457,0.0,0.0,0.5952753944880748,0.0,0.0,0.0,0.0,0.0,0.5503212081491045,0.0,0.0"
APolDescriptor,61.75506699999996
BCUTDescriptor,"11.850000000000023,31.972072509278817,-0.28115918405883,0.24482780812426308,4.274647594373304,11.810520165677099"
BPolDescriptor,30.844932999999994
TPSADescriptor,96.54
ALOGPDescriptor,"3.687,13.593969,112.02039999999998"
XLogPDescriptor,4.0120000000000005
VAdjMaDescriptor,6.044394119358453
WeightDescriptor,417.11471262000003
ChiPathDescriptor,"21.13961743368831,14.437490172930895,13.551444721444927,10.701371040539463,9.229537721972534,7.611610026594172,5.161349052758808,3.962536458332931,16.366852296908416,9.645683898108398,7.157153484439109,4.928476951526207,3.514934113490961,2.4350721486144447,1.373583949532129,0.8807778343713226"
ChiChainDescriptor,"0.0,0.0,0.0,0.324284294838188,0.40566898688209935,0.0,0.0,0.0,0.10220270021168708,0.11062110828640004"
AtomCountDescriptor,49
BondCountDescriptor,33
SmallRingDescriptor,"4,4,3,3,0,0,0,4,0,0,0"
ChiClusterDescriptor,"2.548768442442347,0.20412414523193154,0.5956555871284034,0.10206207261596577,0.8700554249529153,0.025499585890087693,0.13580482908334698,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,17,3,1,0,0,0"
ZagrebIndexDescriptor,160.0
LargestChainDescriptor,17
MannholdLogPDescriptor,3.2199999999999998
WeightedPathDescriptor,"61.53771949192142,2.051257316397381,20.06302656636949,7.402243970485838,9.157574304821424"
FractionalPSADescriptor,0.23144712252801763
WienerNumbersDescriptor,"2597.0,49.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.900299091005402,8.000002525922483,11.210162012017193,1.6155285842984037,2.197171011730015,2.5685514314705884"
FractionalCSP3Descriptor,0.043478260869565216
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,1,5,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,29
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.168044077134986,10.29244001810774,5.688793335124966"
AromaticAtomsCountDescriptor,22
AromaticBondsCountDescriptor,23
FragmentComplexityDescriptor,1834.07
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.043478260869565216
AutocorrelationDescriptorMass,"39.531101048902286,43.05904102191442,56.93612277042142,59.85940235804034,59.77318612145028"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.41649955059429233,-0.218259781535103,0.042444063296463025,0.01986092393713101,-0.10504950000263756"
EccentricConnectivityIndexDescriptor,789
AutocorrelationDescriptorPolarizability,"2415.1496809866107,2858.9147960285973,4101.708978145592,4299.43434040684,3984.1913639883423"
