DLiP-ID,C000JU
MIC2,40.25355886130212
MIC3,43.85867372049004
MIC4,45.45635995139373
MIC5,46.17531061376133
MPC2,42
MPC3,60
MPC4,81
MPC5,105
MPC6,119
MPC7,141
MPC8,162
MPC9,176
Mare,0.9984000000000003
NaaN,2
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,1
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,3
NssS,1
NtCH,0
NtsC,0
RNCG,0.2075361000273435
RPCG,0.08868101025208813
SIC0,0.31808421056685426
SIC1,0.6130778626163221
SIC2,0.7230423935911824
SIC3,0.8218002830947292
SIC4,0.8683734112151571
SIC5,0.9099083188782532
SaaN,8.61693751574704
SaaO,0
SaaS,0
Sare,44.92800000000001
SdNH,0
SdSe,0
SddC,0
SdsN,4.802579837490551
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,16.324883046997492
SssS,1.580690875115478
StCH,0
StsC,0
TIC0,78.60922905128214
TIC1,151.51201011452824
TIC2,178.68791736096094
TIC3,203.09428931752763
TIC4,214.6040643218545
TIC5,224.86872682834488
Vabc,320.19295960005246
WPol,46
apol,53.43827399999999
bpol,28.575726
nRot,5
ABCGG,16.907233797693177
ATS0Z,1346.0
ATS0d,162.0
ATS0i,7246.254417994083
ATS0m,5339.839250000002
ATS0p,76.17174428728198
ATS0s,150.6423182441701
ATS0v,10825.534793540462
ATS1Z,1436.0
ATS1d,201.0
ATS1i,7052.266568648196
ATS1m,5538.601136000004
ATS1p,91.20433758000004
ATS1s,161.83024691358025
ATS1v,13331.545387605893
ATS2Z,2086.0
ATS2d,315.0
ATS2i,12270.300314288095
ATS2m,7930.180822999998
ATS2p,130.51098928249002
ATS2s,240.72839506172843
ATS2v,18931.465449225565
ATS3Z,2340.0
ATS3d,342.0
ATS3i,12962.854162616297
ATS3m,8926.059446000001
ATS3p,145.65187315339597
ATS3s,271.10493827160496
ATS3v,21054.706516324084
ATS4Z,2288.0
ATS4d,341.0
ATS4i,14977.335226243893
ATS4m,8539.136037000006
ATS4p,151.97062421454706
ATS4s,302.3179012345678
ATS4v,21506.031927313725
ATS5Z,2427.0
ATS5d,346.0
ATS5i,17814.84914810857
ATS5m,8993.709053000004
ATS5p,160.22657723558393
ATS5s,319.02469135802454
ATS5v,21558.872883552125
ATS6Z,2261.0
ATS6d,319.0
ATS6i,16895.285767715624
ATS6m,8362.004046
ATS6p,148.636837462131
ATS6s,283.3487654320988
ATS6v,19915.496096824998
ATS7Z,1899.0
ATS7d,278.0
ATS7i,14900.25388835469
ATS7m,6851.723425999996
ATS7p,130.60976332933902
ATS7s,259.07407407407413
ATS7v,17674.137950114422
ATS8Z,1442.0
ATS8d,232.0
ATS8i,11926.444695250215
ATS8m,5079.247213
ATS8p,115.83578581169797
ATS8s,212.5833333333334
ATS8v,15382.869236722217
C1SP1,0
C1SP2,1
C1SP3,1
C2SP1,0
C2SP2,11
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.21052631578947367
GGI10,0.1072339557188042
JGI10,0.006307879748164953
JGT10,0.38028891227862816
Kier1,20.28
Kier2,9.212018140589569
Kier3,4.16
MID_C,39.4846795911471
MID_N,8.550951624642941
MID_O,5.708676626592072
MID_X,0.0
MID_h,16.333739420445138
MPC10,196
MWC01,30.0
MWC02,4.976733742420574
MWC03,5.855071922202427
MWC04,6.748759547491679
MWC05,7.646353722445999
MWC06,8.548885638148727
MWC07,9.452894316810216
MWC08,10.35948733401834
MWC09,11.266781930260281
MWC10,12.175814448769291
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,7
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,3
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.3290000000000015
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.43372200355424
SRW05,2.3978952727983707
SRW06,6.974478911025045
SRW07,4.727387818712341
SRW08,8.61122983334262
SRW09,6.842683282238422
SRW10,10.297251130669952
SaaCH,13.391173838987694
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,5.218099519511407
SaasN,1.743287037037037
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0.8961694014025364
SdssS,0
SsCH3,4.904599184702449
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.436506041070465
VE1_D,5.118330484971876
VE2_A,0.16431503855816537
VE2_D,0.18956779573969912
VE3_A,2.4831189119774604
VE3_D,2.6260800817330545
VR1_A,240.50764966631817
VR1_D,168.59563849965414
VR2_A,8.907690728382155
VR2_D,6.244282907394598
VR3_A,6.476003669394615
VR3_D,6.120754949320859
WPath,1793
Xc-3d,1.4151218658504157
Xc-4d,0.0
Xc-5d,0.3832766380870198
Xc-6d,0.0
Xp-0d,18.802754140504845
Xp-1d,13.24504470051759
Xp-2d,11.274419717539116
Xp-3d,10.415518234441782
Xp-4d,8.850881317845012
Xp-5d,7.312120647505205
Xp-6d,5.3285090526541365
Xp-7d,3.988710871019405
ZMIC0,86.28668521086189
ZMIC1,53.335169066590595
ZMIC2,39.880774619648726
ZMIC3,31.948052700263364
ZMIC4,28.575690231854665
ZMIC5,26.571949430978023
nAcid,0
nAtom,45
nBase,0
nRing,4
piPC1,3.7013019741124933
piPC2,4.3208159036289855
piPC3,4.9724140812760576
piPC4,5.583731243588371
piPC5,6.11257537285704
piPC6,6.446116566068029
piPC7,6.886148525228078
piPC8,7.293570248167179
piPC9,7.664830442776813
AATS0Z,29.91111111111111
AATS0d,3.6
AATS0i,161.02787595542407
AATS0m,118.66309444444448
AATS0p,1.6927054286062662
AATS0s,3.3476070720926687
AATS0v,240.5674398564547
AATS1Z,29.916666666666668
AATS1d,4.1875
AATS1i,146.92222018017074
AATS1m,115.38752366666675
AATS1p,1.9000903662500008
AATS1s,3.3714634773662553
AATS1v,277.7405289084561
AATS2Z,26.40506329113924
AATS2d,3.9873417721518987
AATS2i,155.32025714288727
AATS2m,100.3820357341772
AATS2p,1.652037839018861
AATS2s,3.047194874199094
AATS2v,239.638803154754
AATS3Z,27.529411764705884
AATS3d,4.023529411764706
AATS3i,152.50416661901525
AATS3m,105.01246407058825
AATS3p,1.713551448863482
AATS3s,3.189469862018882
AATS3v,247.70242960381276
AATS4Z,23.833333333333332
AATS4d,3.5520833333333335
AATS4i,156.01390860670722
AATS4m,88.94933371875005
AATS4p,1.5830273355681985
AATS4s,3.1491448045267476
AATS4v,224.02116590951798
AATS5Z,21.864864864864863
AATS5d,3.1171171171171173
AATS5i,160.49413646944657
AATS5m,81.02440588288292
AATS5p,1.4434826777980534
AATS5s,2.8740963185407615
AATS5v,194.22408003200113
AATS6Z,21.740384615384617
AATS6d,3.0673076923076925
AATS6i,162.45467084341948
AATS6m,80.4038850576923
AATS6p,1.4292003602127983
AATS6s,2.7245073599240266
AATS6v,191.49515477716344
AATS7Z,20.86813186813187
AATS7d,3.0549450549450547
AATS7i,163.7390537181834
AATS7m,75.29366402197797
AATS7p,1.435272124498231
AATS7s,2.8469678469678477
AATS7v,194.22129615510354
AATS8Z,18.727272727272727
AATS8d,3.012987012987013
AATS8i,154.88889214610668
AATS8m,65.96424951948052
AATS8p,1.5043608546973763
AATS8s,2.7608225108225115
AATS8v,199.77752255483398
AMID_C,1.4623955404128555
AMID_N,0.31670191202381265
AMID_O,0.21143246765155824
AMID_X,0.0
AMID_h,0.6049533118683385
ATS0dv,406.44444444444446
ATS0pe,289.79109999999986
ATS0se,353.8076969999999
ATS1dv,424.0
ATS1pe,321.55070000000006
ATS1se,381.9251559999997
ATS2dv,588.3333333333333
ATS2pe,523.8276000000002
ATS2se,634.0800340000001
ATS3dv,613.0
ATS3pe,565.0260999999997
ATS3se,678.3598559999998
ATS4dv,601.3333333333334
ATS4pe,635.0408000000001
ATS4se,765.6475139999997
ATS5dv,581.6666666666666
ATS5pe,711.0648
ATS5se,871.2513219999997
ATS6dv,481.33333333333337
ATS6pe,660.2633999999999
ATS6se,812.9276139999996
ATS7dv,388.6666666666667
ATS7pe,592.1413999999999
ATS7se,727.3875460000002
ATS8dv,295.66666666666663
ATS8pe,487.2865
ATS8se,597.2216379999999
ATSC0Z,457.1111111111112
ATSC0c,1.0840538508031805
ATSC0d,26.799999999999997
ATSC0i,75.1095628856651
ATSC0m,2089.6431645777775
ATSC0p,12.712874773969203
ATSC0s,25.704039018442305
ATSC0v,2219.2678130844724
ATSC1Z,41.925925925925895
ATSC1c,-0.3453865507278168
ATSC1d,17.613333333333323
ATSC1i,-3.722150098324258
ATSC1m,192.4737049837042
ATSC1p,-0.6898383903124773
ATSC1s,1.343134176700702
ATSC1v,-74.66929946421676
ATSC2Z,55.38271604938271
ATSC2c,-0.26672968045857637
ATSC2d,9.817777777777772
ATSC2i,3.6043194175980298
ATSC2m,288.1275579412349
ATSC2p,2.8820887179001624
ATSC2s,-5.221835424816679
ATSC2v,810.3194026570976
ATSC3Z,72.34567901234566
ATSC3c,-0.04687900220030818
ATSC3d,-5.822222222222225
ATSC3i,-22.774305271943987
ATSC3m,322.6142729975312
ATSC3p,-1.0031011848603961
ATSC3s,-0.9849269250961126
ATSC3v,-78.87894024771705
ATSC4Z,-73.48148148148151
ATSC4c,-0.153552068067675
ATSC4d,-4.973333333333334
ATSC4i,-25.870034638607834
ATSC4m,-358.6687372992589
ATSC4p,-1.9529372269303578
ATSC4s,-5.634848854341316
ATSC4v,-747.3312481513661
ATSC5Z,90.70370370370368
ATSC5c,0.633628472254695
ATSC5d,0.026666666666666172
ATSC5i,-7.994250589365875
ATSC5m,394.1407625970371
ATSC5p,0.31907862275623966
ATSC5s,4.489204897627391
ATSC5v,-173.03114085264315
ATSC6Z,66.4320987654321
ATSC6c,-0.27371720432843305
ATSC6d,-4.671111111111113
ATSC6i,5.871934382383665
ATSC6m,319.3899411980247
ATSC6p,0.77096822277196
ATSC6s,5.537405205845992
ATSC6v,409.54593881694774
ATSC7Z,-219.0246913580247
ATSC7c,-0.17219485489145156
ATSC7d,-13.66222222222222
ATSC7i,41.342444543276365
ATSC7m,-980.1341017461724
ATSC7p,0.8727352056280391
ATSC7s,-7.620004403122835
ATSC7v,155.9866670174483
ATSC8Z,-321.45679012345676
ATSC8c,-0.05442018676025054
ATSC8d,-18.524444444444445
ATSC8i,-17.804220122708504
ATSC8m,-1483.678575588642
ATSC8p,-7.425179962721116
ATSC8s,-7.260861826618572
ATSC8v,-1374.444390216271
AXp-0d,0.6963983015001795
AXp-1d,0.44150149001725303
AXp-2d,0.2684385647033123
AXp-3d,0.1735919705740297
AXp-4d,0.10927013972648163
AXp-5d,0.06963924426195434
AXp-6d,0.044777386997093584
AXp-7d,0.028288729581697907
GATS1Z,0.6808155080213902
GATS1c,1.2734215713238963
GATS1d,0.4617537313432836
GATS1i,1.1409168417180664
GATS1m,0.6796024150150104
GATS1p,0.9837510454843834
GATS1s,0.7550856329479461
GATS1v,0.911325672651172
GATS2Z,0.9662221620523926
GATS2c,1.4304165816812326
GATS2d,0.9040241828830533
GATS2i,1.0156008574385982
GATS2m,0.94261867358039
GATS2p,0.9130028042559558
GATS2s,1.178866025167299
GATS2v,0.7108314389501755
GATS3Z,0.7915696759987415
GATS3c,1.1049906615794067
GATS3d,1.2941176470588236
GATS3i,1.2375335165272463
GATS3m,0.7895572611307896
GATS3p,0.9923435556503313
GATS3s,0.9736350605734023
GATS3v,0.9093896538804727
GATS4Z,0.8823529411764703
GATS4c,1.0813984708227018
GATS4d,1.111629353233831
GATS4i,1.2262861796488937
GATS4m,0.8930234239906959
GATS4p,0.9389655121626972
GATS4s,1.0633033184657403
GATS4v,1.0369010946147588
GATS5Z,0.9465240641711229
GATS5c,0.6761552999633992
GATS5d,0.9762000806776928
GATS5i,1.0837621863655342
GATS5m,0.944604076932641
GATS5p,0.9851121274375401
GATS5s,0.9042952479163154
GATS5v,0.9872598040132226
GATS6Z,1.1236116824352116
GATS6c,0.9529013900327039
GATS6d,1.1129448909299657
GATS6i,1.0436969284595223
GATS6m,1.1016071999305865
GATS6p,1.0680683475296375
GATS6s,0.8803291132363968
GATS6v,0.8971431046328573
GATS7Z,1.4951519069166124
GATS7c,1.1845540481802148
GATS7d,1.244874528456618
GATS7i,0.8300358849934952
GATS7m,1.4627584182744588
GATS7p,1.0928959983346709
GATS7s,1.308574566981912
GATS7v,0.9043520174757976
GATS8Z,1.4444753107854709
GATS8c,0.8951309797078407
GATS8d,1.4285714285714286
GATS8i,1.1721875060772888
GATS8m,1.4362819440818613
GATS8p,1.4025633842671827
GATS8s,1.0997028062631269
GATS8v,1.3316311513082957
MATS1Z,0.08598687408847829
MATS1c,-0.29869354835779
MATS1d,0.6161380597014923
MATS1i,-0.04645900712391148
MATS1m,0.08635163241312652
MATS1p,-0.05087153790283329
MATS1s,0.04898795437376426
MATS1v,-0.03154304669088566
MATS2Z,0.06901411050872905
MATS2c,-0.14015413348400227
MATS2d,0.20867183071981854
MATS2i,0.02733464635206868
MATS2m,0.07854130086910494
MATS2p,0.12913649621520146
MATS2s,-0.11571968181862745
MATS2v,0.20798496718796844
MATS3Z,0.08378849838428319
MATS3c,-0.022893969025734383
MATS3d,-0.11501316944688328
MATS3i,-0.1605253003845062
MATS3m,0.08173442934283873
MATS3p,-0.041772893849539486
MATS3s,-0.020285990896113677
MATS3v,-0.01881676411853779
MATS4Z,-0.07535245503159943
MATS4c,-0.06639663874021956
MATS4d,-0.08698694029850747
MATS4i,-0.1614518614002188
MATS4m,-0.08045678489944395
MATS4p,-0.07200883682092524
MATS4s,-0.10275954680030515
MATS4v,-0.1578500442828794
MATS5Z,0.08044383712832906
MATS5c,0.23695908416403982
MATS5d,0.0004033884630899482
MATS5i,-0.04314913143653526
MATS5m,0.07646606767894419
MATS5p,0.010175212193512724
MATS5s,0.07080396704054082
MATS5v,-0.031608514930710416
MATS6Z,0.06288330653303914
MATS6c,-0.10925225597253063
MATS6d,-0.07541618828932266
MATS6i,0.033827128542859644
MATS6m,0.06613453103061606
MATS6p,0.02624048654610343
MATS6s,0.09321463585648185
MATS6v,0.07984947843064702
MATS7Z,-0.23694220218284387
MATS7c,-0.07854895935871647
MATS7d,-0.25209119238969985
MATS7i,0.2721899209300375
MATS7m,-0.23194471997979707
MATS7p,0.03394766031323871
MATS7s,-0.1465969625550567
MATS7v,0.03475752834107865
MATS8Z,-0.41098182323267385
MATS8c,-0.029338030786877727
MATS8d,-0.40395425470052343
MATS8i,-0.13853181017596147
MATS8m,-0.41494399452296765
MATS8p,-0.341338286143576
MATS8s,-0.16508537061897338
MATS8v,-0.36194222113218627
MAXaaN,4.341017180020156
MAXdsN,4.802579837490551
MAXssO,5.495706375538175
MAXssS,1.580690875115478
MINaaN,4.275920335726884
MINdsN,4.802579837490551
MINssO,5.346630254348959
MINssS,1.580690875115478
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,36.30332687152474
SpAD_D,274.70915530800966
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.6882464096749811
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1139
TMWC10,134.03078260256754
TSRW10,76.3955221165143
VE1_Dt,5.158600478002634
VE2_Dt,0.19105927696306052
VE3_Dt,2.633917090522262
VR1_Dt,163.30875166995713
VR2_Dt,6.048472284072487
VR3_Dt,6.088894364140733
Xc-3dv,0.6317615078825098
Xc-4dv,0.0
Xc-5dv,0.1098426885938684
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.4110544158647975
Xch-7d,0.6546616851101063
Xp-0dv,15.986902790296941
Xp-1dv,9.252486666812995
Xp-2dv,6.662349720688307
Xp-3dv,5.1667619452561135
Xp-4dv,3.7267097976402233
Xp-5dv,2.6849995200476067
Xp-6dv,1.6360435004149767
Xp-7dv,1.0689421461461188
Xpc-4d,4.159986721065096
Xpc-5d,7.078924165901285
Xpc-6d,11.121314421088286
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,48
nFRing,1
nHBAcc,8
nHBDon,0
nHRing,2
nSpiro,0
naRing,3
piPC10,8.05245815870924
AATS0dv,9.0320987654321
AATS0pe,6.439802222222219
AATS0se,7.862393266666665
AATS1dv,8.833333333333334
AATS1pe,6.698972916666668
AATS1se,7.956774083333326
AATS2dv,7.447257383966244
AATS2pe,6.630729113924053
AATS2se,8.026329544303799
AATS3dv,7.211764705882353
AATS3pe,6.647365882352938
AATS3se,7.980704188235292
AATS4dv,6.263888888888889
AATS4pe,6.615008333333335
AATS4se,7.975494937499996
AATS5dv,5.24024024024024
AATS5pe,6.405989189189189
AATS5se,7.849111009009007
AATS6dv,4.628205128205129
AATS6pe,6.348686538461537
AATS6se,7.8166116730769195
AATS7dv,4.271062271062271
AATS7pe,6.50704835164835
AATS7se,7.993269736263738
AATS8dv,3.839826839826839
AATS8pe,6.328396103896104
AATS8se,7.756125168831167
AATSC0Z,10.158024691358026
AATSC0c,0.024090085573404012
AATSC0d,0.5955555555555555
AATSC0i,1.6691013974592244
AATSC0m,46.43651476839506
AATSC0p,0.2825083283104267
AATSC0s,0.5712008670764956
AATSC0v,49.31706251298828
AATSC1Z,0.8734567901234561
AATSC1c,-0.0071955531401628504
AATSC1d,0.36694444444444424
AATSC1i,-0.07754479371508871
AATSC1m,4.009868853827171
AATSC1p,-0.014371633131509944
AATSC1s,0.027981962014597957
AATSC1v,-1.555610405504516
AATSC2Z,0.7010470385997811
AATSC2c,-0.0033763250690959034
AATSC2d,0.12427566807313636
AATSC2i,0.04562429642529152
AATSC2m,3.647184277737151
AATSC2p,0.03648213566962231
AATSC2s,-0.0660991825926162
AATSC2v,10.257207628570855
AATSC3Z,0.8511256354393607
AATSC3c,-0.0005515176729448022
AATSC3d,-0.06849673202614381
AATSC3i,-0.26793300319934105
AATSC3m,3.7954620352650728
AATSC3p,-0.011801190410122307
AATSC3s,-0.01158737558936603
AATSC3v,-0.927987532326083
AATSC4Z,-0.7654320987654324
AATSC4c,-0.0015995007090382812
AATSC4d,-0.051805555555555556
AATSC4i,-0.26947952748549825
AATSC4m,-3.7361326802006136
