DLiP-ID,C0016I
DLiP-Mol-ID,31911
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H12BrNO/c18-15-6-2-1-4-12(15)8-10-14-11-9-13-5-3-7-16(20)17(13)19-14/h1-11,20H/b10-8+"
Standard Inchi Key(RDKit),XFDOYOJBVKGWCY-CSKARUKUSA-N
Canonical SMILES(RDKit),Oc1cccc2ccc(/C=C/c3ccccc3Br)nc12
SMILES(SDF),
MW(SDF),
MW(RDKit),326.193
MW Monoisotopic(RDKit),325.010226104
MolLogP(RDKit),4.8733
XLogP(SDF),
XLogP(CDK),4.818
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),2
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),33.12
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),20
QED Weighted(RDKit),0.728444384435925
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,52158.23001373886
qed,0.7284443844359249
Chi0,13.94938298937633
Chi1,9.737183443017884
TPSA,33.120000000000005
Chi0n,10.623244625095028
Chi0v,12.209241164209732
Chi1n,6.252537039846389
Chi1v,7.045535309403741
Chi2n,4.4398209997984015
Chi2v,5.294157898972922
Chi3n,3.059364776239214
Chi3v,3.7815352971541767
Chi4n,2.024763571016913
Chi4v,2.4417089156679794
MolMR,86.47780000000003
MolWt,326.19300000000004
fr_SH,0
Kappa1,12.881278899155532
Kappa2,5.470096635038197
Kappa3,2.581383849705705
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,795.8519254477179
MolLogP,4.873300000000003
NOCount,2
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,1.992212021881443
SMR_VSA1,5.106527394840706
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,70.32740261853236
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,1
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,125.09187239268903
NHOHCount,1
PEOE_VSA1,5.106527394840706
PEOE_VSA2,0.0
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,58.40416641555289
PEOE_VSA7,29.838572803915707
PEOE_VSA8,9.85894373029721
PEOE_VSA9,5.693927994848461
RingCount,3
SMR_VSA10,38.98490904369817
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,1
ExactMolWt,325.010226104
NumHDonors,1
PEOE_VSA10,11.266212550900168
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,0.0
SlogP_VSA2,10.090505915787915
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,11.257379486545457
SlogP_VSA6,59.07002313198691
SlogP_VSA7,0.0
SlogP_VSA8,23.054965145748817
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,1
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,5.749511833283905
