DLiP-ID,T000L5
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,1
NtCH,0
NtsC,1
RNCG,0.2541426725606784
RPCG,0.1984582605353862
SIC0,0.3070226571194534
SIC1,0.6740389368699617
SIC2,0.8256307144499037
SIC3,0.8858623826988026
SIC4,0.8962385297261841
SIC5,0.8962385297261841
SaaN,4.148996126228269
SaaO,0
SaaS,0
Sare,36.500000000000014
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,1.9926374471454738
StCH,0
StsC,2.0432062436621417
TIC0,59.178547934845355
TIC1,129.92085310496074
TIC2,159.14013405383437
TIC3,170.74977452827125
TIC4,172.74977452827122
TIC5,172.74977452827122
Vabc,265.72282720386806
WPol,46
apol,47.40030899999999
bpol,19.789690999999998
nRot,1
ABCGG,15.09201948523077
ATS0Z,1164.0
ATS0d,153.0
ATS0i,5739.523523457837
ATS0m,4626.626879000001
ATS0p,71.45227176303698
ATS0s,171.67009602194787
ATS0v,9994.020344235412
ATS1Z,1254.0
ATS1d,203.0
ATS1i,5768.292812978699
ATS1m,4870.148214000001
ATS1p,89.51251603000001
ATS1s,128.94444444444446
ATS1v,12772.664437060195
ATS2Z,1916.0
ATS2d,335.0
ATS2i,10547.641373078115
ATS2m,7267.969531999998
ATS2p,142.76147719939598
ATS2s,210.03703703703707
ATS2v,19893.5063937714
ATS3Z,2082.0
ATS3d,372.0
ATS3i,13681.62563260446
ATS3m,7814.130176999998
ATS3p,159.90623000333898
ATS3s,263.2777777777779
ATS3v,22344.35864832196
ATS4Z,2007.0
ATS4d,352.0
ATS4i,14148.240361905344
ATS4m,7519.3581349999995
ATS4p,159.282396823641
ATS4s,312.85802469135797
ATS4v,22178.719511329666
ATS5Z,1840.0
ATS5d,314.0
ATS5i,14816.78371949274
ATS5m,6767.132635
ATS5p,151.358054303037
ATS5s,275.93209876543216
ATS5v,20257.04450139537
ATS6Z,1576.0
ATS6d,259.0
ATS6i,14031.857637675666
ATS6m,5673.919529000001
ATS6p,131.664410844735
ATS6s,255.26543209876544
ATS6v,16847.356214832147
ATS7Z,1228.0
ATS7d,196.0
ATS7i,11199.67718354215
ATS7m,4385.995145000001
ATS7p,99.52621424988601
ATS7s,198.08641975308643
ATS7v,12351.24457139098
ATS8Z,875.0
ATS8d,131.0
ATS8i,7594.677553748572
ATS8m,3136.7868059999996
ATS8p,67.498602304792
ATS8s,126.60493827160494
ATS8v,8218.04590804751
C1SP1,1
C1SP2,1
C1SP3,4
C2SP1,0
C2SP2,7
C2SP3,0
C3SP2,6
C3SP3,0
C4SP3,0
FCSP3,0.21052631578947367
GGI10,0.0454035302520151
JGI10,0.007567255042002516
JGT10,0.3574848687831892
Kier1,16.193877551020407
Kier2,6.3106575963718825
Kier3,2.4056804733727812
MAXdO,11.983780248631438
MAXtN,9.363773746795934
MID_C,40.98151906942726
MID_N,6.055395658301473
MID_O,1.7859085910039414
MID_X,0.0
MID_h,9.849132622688781
MINdO,11.983780248631438
MINtN,9.363773746795934
MPC10,348
MWC01,28.0
MWC02,4.948759890378168
MWC03,5.872117789475416
MWC04,6.814542897259958
MWC05,7.760893195851024
MWC06,8.715224041915372
MWC07,9.670735486942808
MWC08,10.63052878474363
MWC09,11.590784251160798
MWC10,12.5536225829419
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,4
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.153480000000001
SRW02,4.04305126783455
SRW03,0.0
SRW04,5.41610040220442
SRW05,3.044522437723423
SRW06,7.009408932708637
SRW07,5.58724865840025
SRW08,8.706324840138741
SRW09,7.846589975291186
SRW10,10.462731842903445
SaaCH,10.33568029835391
SaaNH,0
SaaSe,0
SaaaC,4.258966836734695
SaasC,2.795814436885866
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,2.430595946712018
SsssP,0
VE1_A,4.145324168436819
VE1_D,4.817080955825277
VE2_A,0.17272184035153412
VE2_D,0.20071170649271988
VE3_A,2.297449729984908
VE3_D,2.4476368711354697
VR1_A,259.8322771278794
VR1_D,148.73432431800828
VR2_A,10.826344880328309
VR2_D,6.197263513250345
VR3_A,6.4355050722409635
VR3_D,5.87763039349041
WPath,1195
Xc-3d,1.4410877302121308
Xc-4d,0.0
Xc-5d,0.5475430646959346
Xc-6d,0.0
Xp-0d,16.258784066134833
Xp-1d,11.792024997884278
Xp-2d,10.665406661884608
Xp-3d,10.076047021660742
Xp-4d,9.541667011392635
Xp-5d,8.253539629023104
Xp-6d,6.25223115597655
Xp-7d,5.211842119053168
ZMIC0,72.73130020333062
ZMIC1,45.205770063881886
ZMIC2,30.23605529098139
ZMIC3,28.121585058638566
ZMIC4,27.94810109292889
ZMIC5,27.94810109292889
nAcid,0
nAtom,37
nBase,0
nRing,5
piPC1,3.7013019741124933
piPC2,4.403665809777363
piPC3,5.188781479479729
piPC4,5.9823607328585116
piPC5,6.682108597449809
piPC6,7.285206640635103
piPC7,7.93065574591455
piPC8,8.467750978771896
piPC9,8.933725477593583
AATS0Z,31.45945945945946
AATS0d,4.135135135135135
AATS0i,155.12225739075234
AATS0m,125.04396970270274
AATS0p,1.9311424800820804
AATS0s,4.63973232491751
AATS0v,270.1086579523084
AATS1Z,30.585365853658537
AATS1d,4.951219512195122
AATS1i,140.69006860923656
AATS1m,118.78410278048783
AATS1p,2.183232098292683
AATS1s,3.144986449864499
AATS1v,311.5284009039072
AATS2Z,26.61111111111111
AATS2d,4.652777777777778
AATS2i,146.49501907052937
AATS2m,100.94402127777775
AATS2p,1.9827982944360554
AATS2s,2.9171810699588483
AATS2v,276.29869991349165
AATS3Z,22.87912087912088
AATS3d,4.087912087912088
AATS3i,150.34753442422485
AATS3m,85.86956238461536
AATS3p,1.7572113187180107
AATS3s,2.8931623931623944
AATS3v,245.54240272881273
AATS4Z,21.351063829787233
AATS4d,3.74468085106383
AATS4i,150.51319533941856
AATS4m,79.99317164893617
AATS4p,1.6944935832302233
AATS4s,3.3282768584187017
AATS4v,235.94382458861347
AATS5Z,18.969072164948454
AATS5d,3.2371134020618557
AATS5i,152.7503476236365
AATS5m,69.76425396907216
AATS5p,1.5603923124024432
AATS5s,2.8446608120147645
AATS5v,208.83551032366358
AATS6Z,17.511111111111113
AATS6d,2.8777777777777778
AATS6i,155.9095293075074
AATS6m,63.04355032222223
AATS6p,1.4629378982748331
AATS6s,2.8362825788751715
AATS6v,187.1928468314683
AATS7Z,17.295774647887324
AATS7d,2.76056338028169
AATS7i,157.7419321625655
AATS7m,61.77457950704226
AATS7p,1.4017776654913523
AATS7s,2.789949573987133
AATS7v,173.96119114635184
AATS8Z,18.617021276595743
AATS8d,2.7872340425531914
AATS8i,161.58888412231005
AATS8m,66.74014480851064
AATS8p,1.4361404745700426
AATS8s,2.6937220908852115
AATS8v,174.85204059675553
AMID_C,1.707563294559469
AMID_N,0.25230815242922805
AMID_O,0.07441285795849756
AMID_X,0.0
AMID_h,0.4103805259453659
ATS0dv,332.44444444444446
ATS0pe,232.68230000000003
ATS0se,283.3103089999999
ATS1dv,369.6666666666667
ATS1pe,264.9195
ATS1se,314.6970919999999
ATS2dv,580.6666666666667
ATS2pe,459.2746000000001
ATS2se,553.0906759999998
ATS3dv,629.3333333333333
ATS3pe,568.1437000000001
ATS3se,691.2161739999999
ATS4dv,585.6666666666667
ATS4pe,584.2196999999999
ATS4se,709.754726
ATS5dv,446.66666666666663
ATS5pe,588.6234999999999
ATS5se,724.062264
ATS6dv,317.66666666666663
ATS6pe,541.4091
ATS6se,673.1392339999999
ATS7dv,219.33333333333331
ATS7pe,425.09900000000005
ATS7se,531.6809380000002
ATS8dv,130.33333333333331
ATS8pe,287.0272
ATS8se,357.69070999999997
ATSC0Z,364.43243243243234
ATSC0c,0.4848571846647386
ATSC0d,24.32432432432432
ATSC0i,62.65261185619476
ATSC0m,1658.4830830810806
ATSC0p,10.72823680910508
ATSC0s,56.959793126459786
ATSC0v,1835.4457422129485
ATSC1Z,24.872169466764078
ATSC1c,-0.1577372946126677
ATSC1d,11.775748721694667
ATSC1i,-4.973635518300684
ATSC1m,116.84648718042385
ATSC1p,0.41832864583048057
ATSC1s,3.7453654856057264
ATSC1v,67.77342274597584
ATSC2Z,-112.19284149013873
ATSC2c,-0.07372690144226186
ATSC2d,11.017531044558073
ATSC2i,6.423327938100201
ATSC2m,-477.9131381037251
ATSC2p,-1.1900878019596683
ATSC2s,11.457063670276886
ATSC2v,132.60088491908675
ATSC3Z,-56.25273922571216
ATSC3c,-0.10686019517380427
ATSC3d,-1.5273922571219885
ATSC3i,-3.198169477046819
ATSC3m,-219.3319011183346
ATSC3p,-1.7381367567222785
ATSC3s,13.816400985570159
ATSC3v,354.4099291856082
ATSC4Z,26.550036523009496
ATSC4c,0.05240983360571959
ATSC4d,-11.094229364499636
ATSC4i,-4.100682551285462
ATSC4m,112.89790668590214
ATSC4p,-0.8465829579152863
ATSC4s,32.363019175331495
ATSC4v,-160.18042048673155
ATSC5Z,45.244704163623055
ATSC5c,0.005712938626689312
ATSC5d,-8.823228634039445
ATSC5i,-25.344503796186743
ATSC5m,191.74069194959813
ATSC5p,-1.7272827372955646
ATSC5s,6.8247561876190534
ATSC5v,-339.7531172154326
ATSC6Z,11.16435354273189
ATSC6c,0.05214560115479337
ATSC6d,-4.248356464572679
ATSC6i,-2.440909323076079
ATSC6m,42.44257082980259
ATSC6p,-0.20454535964273957
ATSC6s,-1.7307317327337337
ATSC6v,-211.40324669022817
ATSC7Z,1.0080350620890854
ATSC7c,-0.12173970468744146
ATSC7d,-4.649379108838567
ATSC7i,-21.184444779520394
ATSC7m,9.711415439006398
ATSC7p,-1.0677403568772115
ATSC7s,-3.3329786242699155
ATSC7v,-176.48021485462746
ATSC8Z,-10.630387143900666
ATSC8c,0.14631358420871246
ATSC8d,-5.790357925493059
ATSC8i,18.70784489829664
ATSC8m,-52.44380858948146
ATSC8p,1.4608727050418953
ATSC8s,-6.925588250913576
ATSC8v,-27.003637328023743
AXp-0d,0.6774493360889514
AXp-1d,0.4211437499244385
AXp-2d,0.25393825385439545
AXp-3d,0.15501610802554988
AXp-4d,0.09638047486255187
AXp-5d,0.06024481481038762
AXp-6d,0.03656275529810848
AXp-7d,0.023061248314394548
GATS1Z,0.6445036936278591
GATS1c,1.2716619579802686
GATS1d,0.4873170731707318
GATS1i,0.9989332524475963
GATS1m,0.6399712455717195
GATS1p,0.769836489375356
GATS1s,0.4196899049920858
GATS1v,0.7509689810228273
GATS2Z,1.170998961732424
GATS2c,1.1860776850994974
GATS2d,0.8222222222222224
GATS2i,0.9481541909187761
GATS2m,1.1407502731262453
GATS2p,1.055215157248457
GATS2s,0.3842956950981742
GATS2v,0.8362230307346976
GATS3Z,0.980781455269738
GATS3c,1.0868251873621775
GATS3d,1.1059340659340662
GATS3i,0.9899477136874548
GATS3m,0.9705831756631457
GATS3p,1.0043324042429007
GATS3s,0.49018742089971695
GATS3v,0.857507777526507
GATS4Z,0.6173983981014538
GATS4c,0.7313085759069589
GATS4d,1.1808510638297873
GATS4i,0.9440469516290018
GATS4m,0.643928222993506
GATS4p,0.7945504987545637
GATS4s,0.4647124290947882
GATS4v,0.9534820399234658
GATS5Z,0.7276390192882287
GATS5c,0.7762638109212515
GATS5d,1.0375257731958765
GATS5i,1.06012669551032
GATS5m,0.7520457875478608
GATS5p,0.9177104117279241
GATS5s,0.5908613311369484
GATS5v,1.067967338432023
GATS6Z,0.9785078611687928
GATS6c,0.7531974127610245
GATS6d,0.9784444444444446
GATS6i,0.9405709331481277
GATS6m,0.9890675416191783
GATS6p,1.0091125493792743
GATS6s,0.9578279477719166
GATS6v,1.1088707193596317
GATS7Z,1.1895788853560405
GATS7c,0.8985894915898002
GATS7d,1.0839436619718312
GATS7i,1.1361431473813426
GATS7m,1.1823195595671718
GATS7p,1.179322826664235
GATS7s,1.1436773839863004
GATS7v,1.1526164311205336
GATS8Z,1.3062573767491183
GATS8c,0.8282172407377812
GATS8d,1.1493617021276596
GATS8i,0.8487605862535471
GATS8m,1.2931147561603569
GATS8p,1.0539695019264144
GATS8s,1.0991213776825857
GATS8v,1.0826930166947937
MATS1Z,0.06159061145639644
MATS1c,-0.29358808070182785
MATS1d,0.4368834688346884
MATS1i,-0.07163951592489187
MATS1m,0.06358028669103628
MATS1p,0.035189015840641394
MATS1s,0.05933947069138519
MATS1v,0.03332235875778346
MATS2Z,-0.15820396189722796
MATS2c,-0.07814143352249667
MATS2d,0.2327623456790124
MATS2i,0.05268538308755114
MATS2m,-0.14808366394022401
MATS2p,-0.05700590964866012
MATS2s,0.1033651527907819
MATS2v,0.037125652831663525
MATS3Z,-0.06276058560247226
MATS3c,-0.08961123431634116
MATS3d,-0.025531135531135563
MATS3i,-0.020754994628479285
MATS3m,-0.05377136840288895
MATS3p,-0.06587428648490828
MATS3s,0.0986249639480147
MATS3v,0.07850994291139653
MATS4Z,0.0286762246192493
MATS4c,0.04254737939739898
MATS4d,-0.17952718676122936
MATS4i,-0.025762668198776793
MATS4m,0.0267946885870619
MATS4p,-0.031060971908760622
MATS4s,0.22364258204080095
MATS4v,-0.03435118703253111
MATS5Z,0.04735662274035358
MATS5c,0.004494441302502354
MATS5d,-0.13836197021764035
MATS5i,-0.15430308254253208
MATS5m,0.044099456201864506
MATS5p,-0.06141367284204362
MATS5s,0.04570342292299684
MATS5v,-0.07060767141469916
MATS6Z,0.012594350505949406
MATS6c,0.044214330958356945
MATS6d,-0.07180246913580246
MATS6i,-0.016016649812374224
MATS6m,0.010520826308241058
MATS6p,-0.007838274972079323
MATS6s,-0.012491671872819651
MATS6v,-0.047351017597791076
MATS7Z,0.001441458003434387
MATS7c,-0.13084640166686748
MATS7d,-0.09960876369327075
MATS7i,-0.1762062387378942
MATS7m,0.003051510455453457
MATS7p,-0.051865752332197486
MATS7s,-0.03049351583206367
MATS7v,-0.05010693618207274
MATS8Z,-0.022963386077747016
MATS8c,0.2375607457621082
MATS8d,-0.18739952718676123
MATS8i,0.23506525794244265
MATS8m,-0.02489356199285687
MATS8p,0.10719829788523108
MATS8s,-0.09571767270504555
MATS8v,-0.011582027236473884
MAXaaN,4.148996126228269
MAXssS,1.9926374471454738
MAXtsC,2.0432062436621417
MINaaN,4.148996126228269
MINssS,1.9926374471454738
MINtsC,2.0432062436621417
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,32.88729010760194
SpAD_D,206.9635795995124
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.394433018514007
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1735
TMWC10,130.5572089206691
TSRW10,76.11597835720465
VE1_Dt,4.88376280059078
VE2_Dt,0.2034901166912825
VE3_Dt,2.461384725795357
VR1_Dt,140.27107878065817
VR2_Dt,5.844628282527424
VR3_Dt,5.819045564799887
Xc-3dv,0.681904718154148
Xc-4dv,0.0
Xc-5dv,0.18022628676285882
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.14271745004179703
Xch-6d,0.6606606654902241
Xch-7d,1.1812132486960338
Xp-0dv,13.689812419049648
Xp-1dv,9.117758214213652
Xp-2dv,7.311914197489556
Xp-3dv,5.862167877127546
Xp-4dv,4.779619887882089
Xp-5dv,3.6948527989554294
Xp-6dv,2.144899257594059
Xp-7dv,1.5451329757956949
Xpc-4d,4.411202492083048
Xpc-5d,8.617794612677013
Xpc-6d,14.920421423329177
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,41
nFRing,1
nHBAcc,5
nHBDon,0
nHRing,2
nSpiro,0
naRing,4
piPC10,9.322655185508943
AATS0dv,8.984984984984985
AATS0pe,6.288710810810811
AATS0se,7.657035378378376
AATS1dv,9.016260162601627
AATS1pe,6.461451219512195
AATS1se,7.67553882926829
AATS2dv,8.064814814814817
AATS2pe,6.37881388888889
AATS2se,7.681814944444442
AATS3dv,6.915750915750915
AATS3pe,6.243337362637363
AATS3se,7.5957821318681304
AATS4dv,6.23049645390071
AATS4pe,6.21510319148936
AATS4se,7.550582191489362
AATS5dv,4.6048109965635735
AATS5pe,6.068283505154638
AATS5se,7.464559422680413
AATS6dv,3.5296296296296292
AATS6pe,6.015656666666667
AATS6se,7.479324822222221
AATS7dv,3.089201877934272
AATS7pe,5.98730985915493
AATS7se,7.488463915492961
AATS8dv,2.7730496453900706
AATS8pe,6.106961702127659
AATS8se,7.610440638297872
AATSC0Z,9.849525200876549
AATSC0c,0.013104248234182124
AATSC0d,0.6574141709276843
AATSC0i,1.6933138339512097
AATSC0m,44.823867110299474
AATSC0p,0.2899523461920292
AATSC0s,1.5394538682826968
AATSC0v,49.60664168143104
AATSC1Z,0.6066382796771727
AATSC1c,-0.0038472510881138464
AATSC1d,0.2872133834559675
AATSC1i,-0.12130818337318741
AATSC1m,2.8499143214737526
AATSC1p,0.010203137703182453
AATSC1s,0.09135037769770064
AATSC1v,1.6530103108774594
AATSC2Z,-1.5582339095852602
AATSC2c,-0.001023984742253637
AATSC2d,0.153021264507751
AATSC2i,0.08921288802916945
AATSC2m,-6.637682473662848
AATSC2p,-0.016528997249439837
AATSC2s,0.1591258843094012
AATSC2v,1.8416789572095382
AATSC3Z,-0.6181619695133205
AATSC3c,-0.0011742878590527942
AATSC3d,-0.016784530298043828
AATSC3i,-0.03514471952798702
AATSC3m,-2.4102406716300506
AATSC3p,-0.019100403920025037
AATSC3s,0.15182858225901275
AATSC3v,3.8946146064352547
AATSC4Z,0.2824471970532925
AATSC4c,0.0005575514213374425
