DLiP-ID,C002ZP
AATSC4m,3.8878595698689256
AATSC4p,0.02215706003644252
AATSC4s,0.04838478772218842
AATSC4v,4.691082386598655
AATSC5Z,0.5420969785387956
AATSC5c,-0.004702974786618849
AATSC5d,0.01244481130264527
AATSC5i,0.030218763376911224
AATSC5m,2.668170693855337
AATSC5p,0.0201252337214044
AATSC5s,-0.13125023995085808
AATSC5v,5.450851261009449
AATSC6Z,-0.1287553572186306
AATSC6c,-0.0010766422161598086
AATSC6d,-0.09457170539894479
AATSC6i,0.03976175378323841
AATSC6m,-0.596993067672457
AATSC6p,0.008792738754614953
AATSC6s,0.16725498828366261
AATSC6v,0.9767019402841546
AATSC7Z,-0.5089373696267001
AATSC7c,0.003258918153716321
AATSC7d,-0.16491662507518468
AATSC7i,-0.04251344705123733
AATSC7m,-2.4627750580377135
AATSC7p,-0.017707191398311967
AATSC7s,0.05336084947580505
AATSC7v,-3.6366880836187
AATSC8Z,-1.285302237481443
AATSC8c,6.890565478655232e-05
AATSC8d,-0.13430780926868321
AATSC8i,0.01911233799673522
AATSC8m,-6.071778682942743
AATSC8p,-0.01778680598375535
AATSC8s,-0.20088546115309963
AATSC8v,-5.554634236079655
ATS0are,385.87449999999995
ATS1are,420.683
ATS2are,704.6358000000001
ATS3are,855.3748000000002
ATS4are,907.3715000000001
ATS5are,904.5449
ATS6are,1002.1799999999997
ATS7are,1085.5800000000002
ATS8are,1192.374
ATSC0dv,250.36065573770497
ATSC0pe,7.308324590163933
ATSC0se,4.827251672131145
ATSC1dv,74.51733404998654
ATSC1pe,-0.07889669443697093
ATSC1se,-0.31258568341843823
ATSC2dv,48.830959419510876
ATSC2pe,0.0037363880677370436
ATSC2se,-0.08059311905402247
ATSC3dv,84.75920451491534
ATSC3pe,1.3607832840634295
ATSC3se,0.6161258403654899
ATSC4dv,83.96963181940339
ATSC4pe,2.3377710292932137
ATSC4se,1.402571249664062
ATSC5dv,13.401773716742795
ATSC5pe,-0.7258433216877043
ATSC5se,-0.9250638376780504
ATSC6dv,-35.27573233001883
ATSC6pe,-0.27933340499863135
ATSC6se,0.1921027841977848
ATSC7dv,-102.25557645794143
ATSC7pe,-0.72428903520557
ATSC7se,-0.20425057242677497
ATSC8dv,-196.89250201558718
ATSC8pe,-3.971391776404175
ATSC8se,-2.226302273582378
AXp-0dv,0.5480906750938064
AXp-1dv,0.29008372819568273
AXp-2dv,0.1493375310875016
AXp-3dv,0.07565272661359074
AXp-4dv,0.03819199732055179
AXp-5dv,0.01935007853861303
AXp-6dv,0.009512389095441333
AXp-7dv,0.004981588415200368
BertzCT,1510.0653057471222
ECIndex,850
ETA_eta,29.52385675271324
GATS1dv,0.48852601039609933
GATS1pe,0.7339828094942744
GATS1se,0.8055041131108936
GATS2dv,0.8299952902956059
GATS2pe,0.9420387238831942
GATS2se,0.9848906898319749
GATS3dv,0.8405651591874744
GATS3pe,0.8765772554400747
GATS3se,0.8880748674527408
GATS4dv,0.9186746987951806
GATS4pe,0.9377938873820377
GATS4se,0.9362446413826656
GATS5dv,1.0365047145102146
GATS5pe,1.0925681746387441
GATS5se,1.1425676146975055
GATS6dv,1.113131013757547
GATS6pe,1.1322443479950448
GATS6se,1.1491272244648714
GATS7dv,1.1312252114046244
GATS7pe,1.0511130020605293
GATS7se,1.0625777043307731
GATS8dv,1.2726026169313382
GATS8pe,1.2936189476996574
GATS8se,1.3266628818931971
LogEE_A,4.519519579685359
LogEE_D,220.02000759542415
MATS1dv,0.27932364911149604
MATS1pe,-0.01013111997522661
MATS1se,-0.06076949396599626
MATS2dv,0.1091522051508787
MATS2pe,0.0002861129306110021
MATS2se,-0.009343322925155675
MATS3dv,0.15297373067147815
MATS3pe,0.0841331606563623
MATS3se,0.057672071160113664
MATS4dv,0.14509982576002434
MATS4pe,0.1383868637166324
MATS4se,0.12570012601058383
MATS5dv,0.02332372970141432
MATS5pe,-0.04327398168320115
MATS5se,-0.08349751714852323
MATS6dv,-0.056545259987317714
MATS6pe,-0.015338796815931185
MATS6se,0.015970553378334886
MATS7dv,-0.1483001103794058
MATS7pe,-0.035984430691773324
MATS7se,-0.015363278168102464
MATS8dv,-0.2565377763086757
MATS8pe,-0.17726097464801988
MATS8se,-0.15044314947387166
MAXaaCH,1.9751314598000205
MAXaaaC,0.6877550996549014
MAXaasC,0.9767675240691116
MAXaasN,1.8144980631141343
MAXdssC,-0.35903633366926946
MAXsCH3,1.6130904001422373
MAXssNH,2.924800563744016
MDEC-12,1.7111390324478744
MDEC-13,1.119992248899713
MDEC-22,19.499411608196944
MDEC-23,31.707294569428843
MDEC-33,14.642857105123397
MDEN-22,1.5162217176853325
MDEN-23,1.519671371303185
MDEO-11,0.16666666666666669
MDEO-12,0.6713783850074477
MDEO-22,0.09090909090909091
MINaaCH,1.4242878651117978
MINaaaC,0.40612735680692014
MINaasC,0.12874947271276604
MINaasN,1.8144980631141343
MINdssC,-0.47675391285735746
MINsCH3,1.6130904001422373
MINssNH,2.8930339033761654
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.7142857142857144
SM1_Dzi,1.8187846708014441
SM1_Dzm,1.7095632088057127
SM1_Dzp,-6.920086148265698
SM1_Dzv,-3.1926010534492466
SddssSe,0
SpAD_Dt,1005.3216490451341
SpAbs_A,47.86536375385908
SpAbs_D,440.0400151908483
SpMAD_A,1.3295934376071967
SpMAD_D,12.223333755301342
SpMax_A,2.572085068618774
SpMax_D,220.02000759542415
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,111.28
TpiPC10,10.040870180513018
VAdjMat,6.321928094887363
VE1_DzZ,5.858922205493917
VE1_Dzi,5.85251314154918
VE1_Dzm,5.858919399221806
VE1_Dzp,5.849893753375194
VE1_Dzv,5.859625045014966
VE2_DzZ,0.1627478390414977
VE2_Dzi,0.1625698094874772
VE2_Dzm,0.16274776108949462
VE2_Dzp,0.1624970487048665
VE2_Dzv,0.16276736236152684
VE3_DzZ,3.0488995081577492
VE3_Dzi,3.0478050113015374
VE3_Dzm,3.0488990291835143
VE3_Dzp,3.0473573447246953
VE3_Dzv,3.0490194615115
VR1_DzZ,265.4054794946384
VR1_Dzi,266.25102652724627
VR1_Dzm,265.4060542966504
VR1_Dzp,266.45188703143856
VR1_Dzv,265.3484947479902
VR2_DzZ,7.372374430406623
VR2_Dzi,7.395861847979063
VR2_Dzm,7.372390397129177
VR2_Dzp,7.401441306428849
VR2_Dzv,7.370791520777505
VR3_DzZ,6.862192613321263
VR3_Dzi,6.8653734179796615
VR3_Dzm,6.862194779069275
VR3_Dzp,6.866127536301897
VR3_Dzv,6.861977882015865
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06723455978466668
Xch-6dv,0.16470973286051638
Xch-7dv,0.20872204139393585
Xpc-4dv,1.5311677039688105
Xpc-5dv,2.1987029266462104
Xpc-6dv,2.9548552842056295
Zagreb1,190.0
Zagreb2,226.0
fragCpx,340.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,26
nBondsD,2
nBondsM,28
nBondsO,40
nBondsS,37
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,9
naHRing,3
AATS0are,6.325811475409835
AATS1are,6.472046153846153
AATS2are,6.464548623853212
AATS3are,6.336109629629631
AATS4are,6.435258865248228
AATS5are,6.461035
AATS6are,6.593289473684209
AATS7are,6.461785714285715
AATS8are,6.376331550802139
AATSC0dv,4.10427304488041
AATSC0pe,0.119808599838753
AATSC0se,0.07913527331362533
AATSC1dv,1.1464205238459468
AATSC1pe,-0.0012137952990303221
AATSC1se,-0.004809010514129819
AATSC2dv,0.44799045339000804
AATSC2pe,3.4278789612266454e-05
AATSC2se,-0.0007393864133396557
AATSC3dv,0.6278459593697433
AATSC3pe,0.010079876178247626
AATSC3se,0.0045638951138184435
AATSC4dv,0.5955293036837119
AATSC4pe,0.016579936377966054
AATSC4se,0.009947313827404696
AATSC5dv,0.0957269551195914
AATSC5pe,-0.0051845951549121735
AATSC5se,-0.006607598840557503
AATSC6dv,-0.23207718638170285
AATSC6pe,-0.001837719769727838
AATSC6se,0.0012638341065643736
AATSC7dv,-0.6086641455829847
AATSC7pe,-0.004311244257176012
AATSC7se,-0.0012157772168260414
AATSC8dv,-1.0529010802972576
AATSC8pe,-0.021237389178631952
AATSC8se,-0.011905359751777422
AETA_eta,0.8201071320198122
ATSC0are,7.867573770491802
ATSC1are,-0.2716441816715849
ATSC2are,0.04812719699007102
ATSC3are,1.3342432948132303
ATSC4are,2.638099973125519
ATSC5are,-1.1328184896532996
ATSC6are,-0.2781182477828223
ATSC7are,-0.7453507121741225
ATSC8are,-4.1109556570814085
BCUTZ-1h,8.025676886518738
BCUTZ-1l,5.693436893828532
BCUTc-1h,0.4626586738510778
BCUTc-1l,-0.5251958100308994
BCUTd-1h,3.3226053328842915
BCUTd-1l,0.9772379214752075
BCUTi-1h,14.55973751735361
BCUTi-1l,10.955267999890543
BCUTm-1h,16.01301096099936
BCUTm-1l,11.70592963531698
BCUTp-1h,2.000975603346471
BCUTp-1l,0.7475505781211942
BCUTs-1h,7.009362967678071
BCUTs-1l,1.355621851566475
BCUTv-1h,20.89654589166417
BCUTv-1l,14.701624700262977
BalabanJ,1.3840360844296289
Diameter,14
ETA_beta,49.75
GATS1are,0.7718751412489143
GATS2are,0.9590870443052498
GATS3are,0.891908453642235
GATS4are,0.9479469491806601
GATS5are,1.133076669601667
GATS6are,1.1648980130323807
GATS7are,1.0712142508871974
GATS8are,1.3073392808684352
HybRatio,0.18518518518518517
Lipinski,True
LogEE_Dt,501.8120996119294
MATS1are,-0.03240231665850724
MATS2are,0.003423364018366561
MATS3are,0.07662849070998776
MATS4are,0.14506450087737452
MATS5are,-0.06273664708610281
MATS6are,-0.01418648841840146
MATS7are,-0.0343985709185668
MATS8are,-0.17044732781554636
MAXssCH2,0.646422097573342
MINssCH2,0.3701220675368406
NsssssAs,0
RotRatio,0.225
SM1_Dzpe,1.8408047735618118
SM1_Dzse,1.695294166436178
SMR_VSA1,18.743088258997037
SMR_VSA2,0.0
SMR_VSA3,19.8518452936921
SMR_VSA4,0.0
SMR_VSA5,12.965578028838586
SMR_VSA6,25.57822451570936
SMR_VSA7,89.88035115098522
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,337.06633763554726
SpAD_Dzi,325.9539037477838
SpAD_Dzm,337.14468194318147
SpAD_Dzp,481.8327594025129
SpAD_Dzv,431.68289019518613
SpAbs_Dt,1005.3216490451342
SpDiam_A,4.981261401290817
SpDiam_D,277.1191480839215
SpMAD_Dt,27.925601362364837
SpMax_Dt,501.8120996119294
SsssssAs,0
VE1_Dzpe,5.858273532258666
VE1_Dzse,5.859005155267564
VE2_Dzpe,0.1627298203405185
VE2_Dzse,0.16275014320187678
VE3_Dzpe,3.0487887865737746
VE3_Dzse,3.0489136659129725
VMcGowan,354.4700000000013
VR1_Dzpe,265.48696760053684
VR1_Dzse,265.39516966382223
VR2_Dzpe,7.374637988903801
VR2_Dzse,7.372088046217284
VR3_Dzpe,6.862499598688957
VR3_Dzse,6.862153766982874
mZagreb1,9.722222222222221
mZagreb2,8.055555555555557
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,13
nBondsKS,52
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.1289766191883902
AATSC1are,-0.004179141256485921
AATSC2are,0.0004415339173401011
AATSC3are,0.009883283665283188
AATSC4are,0.018709928887415028
AATSC5are,-0.008091560640380711
AATSC6are,-0.001829725314360673
AATSC7are,-0.004436611381988824
AATSC8are,-0.02198372009134443
AETA_beta,1.3819444444444444
BCUTdv-1h,6.024423562518818
BCUTdv-1l,0.9975674237565817
BCUTpe-1h,3.4961531401639516
BCUTpe-1l,2.2361613748318576
BCUTse-1h,3.7089358391147775
BCUTse-1l,2.4309683093373278
ETA_alpha,16.833333333333332
ETA_dBeta,1.25
ETA_eta_B,0.262015219182679
ETA_eta_F,43.77514188994587
ETA_eta_L,7.432317228624816
ETA_eta_R,73.29899864265911
ETA_psi_1,0.5561674008810574
LabuteASA,206.65258632626163
LogEE_DzZ,168.52918829394517
LogEE_Dzi,162.92037714504056
LogEE_Dzm,168.56834914443021
LogEE_Dzp,239.76303200987886
LogEE_Dzv,215.30934492201817
PEOE_VSA1,24.35469074665741
PEOE_VSA2,9.589074368143644
PEOE_VSA3,9.967957041894417
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,42.46456947923127
PEOE_VSA7,36.249741388469445
PEOE_VSA8,20.26143591170303
PEOE_VSA9,23.841320836784156
SM1_Dzare,2.0711959050721265
SpAD_Dzpe,333.8610587885924
SpAD_Dzse,337.5277582871345
SpAbs_DzZ,335.54252811173785
SpAbs_Dzi,324.337206262627
SpAbs_Dzm,335.62507020202077
SpAbs_Dzp,486.44615016802334
SpAbs_Dzv,433.81129089748555
SpDiam_Dt,651.7734079120551
SpMAD_DzZ,9.362953823209645
SpMAD_Dzi,9.054275104105105
SpMAD_Dzm,9.365130053977262
SpMAD_Dzp,13.38424331673647
SpMAD_Dzv,11.991191394310725
SpMax_DzZ,168.52918829394517
SpMax_Dzi,162.92037714504056
SpMax_Dzm,168.56834914443021
SpMax_Dzp,239.76303200987886
SpMax_Dzv,215.30934492201817
VE1_Dzare,5.857793824462324
VE2_Dzare,0.16271649512395345
VE3_Dzare,3.048706897697242
VR1_Dzare,265.54078943908735
VR2_Dzare,7.376133039974649
VR3_Dzare,6.862702306882723
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,24
nAromBond,26
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46759259259259256
AETA_dBeta,0.034722222222222224
AETA_eta_B,0.007278200532852195
AETA_eta_F,1.2159761636096076
AETA_eta_L,0.20645325635068934
AETA_eta_R,2.0360832956294197
BCUTare-1h,3.5500709495169924
BCUTare-1l,2.1880435130064604
ETA_beta_s,24.25
ETA_dPsi_A,0.15783259911894254
ETA_dPsi_B,0.0
ETA_eta_BR,0.6920152191826789
ETA_eta_FL,10.2198811145656
ETA_eta_RL,17.652198343190417
LogEE_Dzpe,166.92066611563362
LogEE_Dzse,168.76066766919666
PEOE_VSA10,16.898014987148287
PEOE_VSA11,11.40742463964217
PEOE_VSA12,0.0
PEOE_VSA13,11.814359458703011
SlogP_VSA1,10.633577208012662
SlogP_VSA2,46.610852060091815
SlogP_VSA3,11.281619359712625
SlogP_VSA4,0.0
SlogP_VSA5,32.89704639333809
SlogP_VSA6,77.41035168577012
SlogP_VSA7,0.0
SlogP_VSA8,22.19727937361651
SlogP_VSA9,0.0
SpAD_Dzare,329.1493021667002
SpAbs_Dzpe,332.2247878787597
SpAbs_Dzse,336.0208301391914
SpDiam_DzZ,217.59179079238487
SpDiam_Dzi,210.65440955881797
SpDiam_Dzm,217.64031362914653
SpDiam_Dzp,306.700549905676
SpDiam_Dzv,275.7137778607677
SpMAD_Dzpe,9.273918299683123
SpMAD_Dzse,9.375771063531513
SpMax_Dzpe,166.92066611563362
SpMax_Dzse,168.76066766919666
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,1
nG12FaRing,1
nG12aHRing,0
nHeavyAtom,36
AETA_beta_s,0.6736111111111112
AETA_eta_BR,0.019222644977296637
AETA_eta_FL,0.2838855865157111
AETA_eta_RL,0.49033884286640045
DetourIndex,8892
EState_VSA1,5.907179729351506
EState_VSA2,17.230878639922942
EState_VSA3,54.132358550715615
EState_VSA4,5.563451491696996
EState_VSA5,6.263162995639057
EState_VSA6,19.242531678200752
EState_VSA7,59.16440326394584
EState_VSA8,10.633577208012662
EState_VSA9,19.12197093274781
ETA_beta_ns,25.5
ETA_shape_p,0.0693069306930693
ETA_shape_x,0.0
ETA_shape_y,0.32079207920792085
GhoseFilter,False
LogEE_Dzare,164.56026996418373
SlogP_VSA10,5.817862777835028
SlogP_VSA11,0.0
SpAbs_Dzare,327.3082391399694
SpDiam_Dzpe,215.59861963140656
SpDiam_Dzse,217.87867264582974
SpMAD_Dzare,9.143036171297227
SpMax_Dzare,164.56026996418373
TopoPSA(NO),111.28
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,7.102404549916656
VSA_EState9,75.56426211675002
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,1
AETA_beta_ns,0.7083333333333334
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03240740740740744
FilterItLogS,-7.40814741777536
SpDiam_Dzare,212.67483984582702
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6191256830601082
ETA_epsilon_2,0.8407407407407405
ETA_epsilon_3,0.44399999999999884
ETA_epsilon_4,0.5464135021097032
ETA_epsilon_5,0.8122807017543857
AETA_beta_ns_d,0.013888888888888888
ETA_dEpsilon_A,0.17512568306010934
ETA_dEpsilon_B,0.07271218095040499
ETA_dEpsilon_C,-0.10241350210970435
ETA_dEpsilon_D,0.02846003898635474
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.75
MDEDescriptor,"0.0,1.7111390324478744,1.119992248899713,0.0,19.499411608196944,31.707294569428843,0.0,14.642857105123397,0.0,0.0,0.16666666666666669,0.6713783850074477,0.09090909090909091,0.0,0.0,0.0,1.5162217176853325,1.519671371303185,0.0"
APolDescriptor,72.89782499999998
BCUTDescriptor,"11.849999999999994,15.997952072572238,-0.38391719503072413,0.27967945562035196,4.367196534409803,11.833466142243287"
BPolDescriptor,39.01817499999999
TPSADescriptor,111.28
ALOGPDescriptor,"2.9748000000000028,8.849435040000017,130.68830000000003"
XLogPDescriptor,4.029000000000001
VAdjMaDescriptor,6.321928094887363
WeightDescriptor,483.1906544800001
ChiPathDescriptor,"24.907202147189924,17.65219834319041,15.332669739279144,13.203779002314084,11.376083926769354,9.314960967549101,7.059292853685672,5.73130057496459,19.731264303377028,11.603349127827308,8.213564209812592,5.749607222632896,4.048351715978491,2.728361073944436,1.6646680917022347,1.1308205702504843"
ChiChainDescriptor,"0.0,0.0,0.20848759720736487,0.5427650165258309,0.9401856494828987,0.0,0.0,0.06723455978466668,0.16470973286051638,0.2087220413939359"
AtomCountDescriptor,61
BondCountDescriptor,40
SmallRingDescriptor,"5,5,3,3,0,0,2,3,0,0,0"
ChiClusterDescriptor,"1.8309708310858919,0.0,0.5371403926548994,0.0,0.7112985531653822,0.0,0.11802565086374196,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,5,15,2,3,1,0,0"
ZagrebIndexDescriptor,190.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.4399999999999995
WeightedPathDescriptor,"74.48659893453735,2.0690721926260376,27.099868831928912,10.86462988093519,16.23523895099371"
FractionalPSADescriptor,0.23030246750065408
WienerNumbersDescriptor,"3783.0,57.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.886959065794708,8.45442435805591,12.799180774588336,1.53116770396881,2.1987029266462113,2.7055670942714793"
FractionalCSP3Descriptor,0.18518518518518517
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,4,0,0,12,0,0,0,2,4,4,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,24
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"27.5625,13.375206611570247,6.604570637119114"
AromaticAtomsCountDescriptor,24
AromaticBondsCountDescriptor,26
FragmentComplexityDescriptor,2965.09
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.18518518518518517
AutocorrelationDescriptorMass,"40.89777764854618,43.820553127780265,61.145982724007766,64.69644562792564,67.88630841903704"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,11
AutocorrelationDescriptorCharge,"0.8830482464004151,-0.47843983755883307,0.008075007049944686,-0.15353202977059047,0.4444333683555495"
EccentricConnectivityIndexDescriptor,850
AutocorrelationDescriptorPolarizability,"2526.8090693994927,3035.468890648074,4402.584865608711,4688.721509210587,4787.880760775755"
