DLiP-ID,C0017Z
AATS5i,164.49681537058555
AATS5m,60.87254306666667
AATS5p,1.2487042039146377
AATS5s,3.3428571428571416
AATS5v,176.25566421274314
AATS6Z,16.385416666666668
AATS6d,2.7291666666666665
AATS6i,161.29413511932646
AATS6m,58.579401104166664
AATS6p,1.2951100484868228
AATS6s,3.014467592592592
AATS6v,175.25611189522087
AATS7Z,14.157894736842104
AATS7d,2.557894736842105
AATS7i,164.4215032150908
AATS7m,49.36668417894738
AATS7p,1.1931233670208417
AATS7s,2.808771929824562
AATS7v,158.95647508649824
AATS8Z,14.9875
AATS8d,2.5875
AATS8i,166.6058073498117
AATS8m,53.018947274999995
AATS8p,1.1693714029160247
AATS8s,3.1187500000000012
AATS8v,157.8310941513277
AMID_C,1.453469126975983
AMID_N,0.2967557868227445
AMID_O,0.27763097601400777
AMID_X,0.0
AMID_h,0.5743867628367523
ATS0dv,424.0
ATS0pe,304.6482999999998
ATS0se,371.85249199999987
ATS1dv,424.0
ATS1pe,328.63950000000006
ATS1se,390.5762839999998
ATS2dv,607.0
ATS2pe,531.3650000000002
ATS2se,642.0538640000001
ATS3dv,628.0
ATS3pe,604.2055999999995
ATS3se,728.48868
ATS4dv,545.0
ATS4pe,650.5763
ATS4se,786.6297679999998
ATS5dv,466.0
ATS5pe,682.4627999999998
ATS5se,836.9676319999999
ATS6dv,387.0
ATS6pe,598.3660000000001
ATS6se,736.975304
ATS7dv,314.0
ATS7pe,582.2701000000002
ATS7se,724.7569639999998
ATS8dv,338.0
ATS8pe,496.9243999999999
ATS8se,616.670496
ATSC0Z,355.2340425531916
ATSC0c,1.5178000254458412
ATSC0d,28.553191489361694
ATSC0i,72.29688029635015
ATSC0m,1682.4765779574464
ATSC0p,10.26150330337149
ATSC0s,57.32978723404257
ATSC0v,2229.313866549878
ATSC1Z,14.479402444545057
ATSC1c,-0.8877727662498748
ATSC1d,15.614757808963333
ATSC1i,-12.0751672854968
ATSC1m,68.83746246989644
ATSC1p,-0.9899600847400605
ATSC1s,-8.415333735727579
ATSC1v,-16.067155831824955
ATSC2Z,95.87822544137617
ATSC2c,0.18890134622407773
ATSC2d,7.164780443639652
ATSC2i,24.083249443753818
ATSC2m,463.4423429022188
ATSC2p,3.6350873932262555
ATSC2s,11.256035913686445
ATSC2v,756.2097962805119
ATSC3Z,22.355364418288836
ATSC3c,-0.06695195847978665
ATSC3d,-7.220009053870528
ATSC3i,-18.333943702423866
ATSC3m,111.759997912178
ATSC3p,0.1064327131425234
ATSC3s,-2.2478622805693877
ATSC3v,177.51747280402688
ATSC4Z,-125.53055681303755
ATSC4c,0.148293019802853
ATSC4d,-11.238569488456312
ATSC4i,-39.54640888893259
ATSC4m,-601.4513770176543
ATSC4p,-5.548178189564123
ATSC4s,-13.777475982093451
ATSC4v,-1122.6584550507305
ATSC5Z,-153.71435038478953
ATSC5c,-0.4257894663684089
ATSC5d,-6.299683114531463
ATSC5i,1.4028454306404283
ATSC5m,-715.2981586921682
ATSC5p,0.46599443075133173
ATSC5s,-28.752716161158894
ATSC5v,-351.21434747425667
ATSC6Z,-27.478044363965605
ATSC6c,0.6602599586246675
ATSC6d,-6.321412403802625
ATSC6i,-6.861609933554808
ATSC6m,-147.03203606201905
ATSC6p,-2.1730756768174038
ATSC6s,12.08939439666013
ATSC6v,-565.1296331127013
ATSC7Z,-41.3666817564509
ATSC7c,-0.5631029028624793
ATSC7d,0.13716613852421897
ATSC7i,-2.7458000948671675
ATSC7m,-193.3933280416481
ATSC7p,-0.21692264526237245
ATSC7s,-11.301342990795233
ATSC7v,-114.82116207155664
ATSC8Z,19.36758714350384
ATSC8c,0.1958139984213976
ATSC8d,4.143503847894975
ATSC8i,21.867932417857695
ATSC8m,84.91338147668608
ATSC8p,0.5807595646479744
ATSC8s,11.575184849856647
ATSC8v,96.74700400218939
AXp-0d,0.718094095486361
AXp-1d,0.4499853501088932
AXp-2d,0.283229384097449
AXp-3d,0.1826466043412583
AXp-4d,0.11810822138270058
AXp-5d,0.07267670364111592
AXp-6d,0.0481118059965712
AXp-7d,0.030853483050223066
GATS1Z,0.7505256055464828
GATS1c,1.5957208701150616
GATS1d,0.6082453845919888
GATS1i,1.3601868931042898
GATS1m,0.7544515901029829
GATS1p,1.153650380657414
GATS1s,0.8012380556849447
GATS1v,0.9566194000794631
GATS2Z,0.7696686332055579
GATS2c,1.0744943233526256
GATS2d,0.9968237704918035
GATS2i,0.8670218389242067
GATS2m,0.7647623449234393
GATS2p,0.7986209060261173
GATS2s,0.6673922960351331
GATS2v,0.746086600412589
GATS3Z,0.8694469162844818
GATS3c,1.1589980320143838
GATS3d,1.2746597664630455
GATS3i,1.2369289961112415
GATS3m,0.8674142340302873
GATS3p,0.9829579118852071
GATS3s,0.8629942149147936
GATS3v,0.890705787358064
GATS4Z,1.0901120150983246
GATS4c,1.0797157041011043
GATS4d,1.2411493658566262
GATS4i,1.3425392449427327
GATS4m,1.0904503228931608
GATS4p,1.2320727868832422
GATS4s,1.380048970166405
GATS4v,1.1625796217861764
GATS5Z,1.1863942318662006
GATS5c,1.1650497987559325
GATS5d,1.0433326236604927
GATS5i,1.0106541217009344
GATS5m,1.180035690182386
GATS5p,0.9084166681030158
GATS5s,1.3958781409514383
GATS5v,0.9956156158256692
GATS6Z,0.963097448490656
GATS6c,0.5669634501556384
GATS6d,1.0991911947342277
GATS6i,1.0824619255792989
GATS6m,0.9729532919398655
GATS6p,1.0879586912634922
GATS6s,0.4869739584407192
GATS6v,1.1217369140008209
GATS7Z,1.0304844526265347
GATS7c,1.000901411331417
GATS7d,0.9496587967683741
GATS7i,1.0004943884844593
GATS7m,1.0334997143477433
GATS7p,0.9749433587470188
GATS7s,0.8857800001953293
GATS7v,1.0294603204843928
GATS8Z,0.9598601461427883
GATS8c,0.8425401880938189
GATS8d,0.8155830849478392
GATS8i,0.8180299059700974
GATS8m,0.9645515885101643
GATS8p,0.90258379917594
GATS8s,0.7080682614791446
GATS8v,0.9573918316691677
MATS1Z,0.0390964962889804
MATS1c,-0.5610338179349438
MATS1d,0.5245445421089451
MATS1i,-0.16020474558768644
MATS1m,0.039244391862111476
MATS1p,-0.09253552063439427
MATS1s,-0.14079680242233586
MATS1v,-0.00691304790420822
MATS2Z,0.15856717177767124
MATS2c,0.073118684310238
MATS2d,0.14741989567809236
MATS2i,0.1957056651712766
MATS2m,0.16182833093914245
MATS2p,0.2081190036569743
MATS2s,0.11534878146842341
MATS2v,0.19928699228088737
MATS3Z,0.03250301447474425
MATS3c,-0.022782700205147992
MATS3d,-0.13059890928743387
MATS3i,-0.13097632533553102
MATS3m,0.03430787535476293
MATS3p,0.005356987210116751
MATS3s,-0.020250970241692076
MATS3v,0.04112693594508689
MATS4Z,-0.16947539677107057
MATS4c,0.04685737287512144
MATS4d,-0.18876790656650144
MATS4i,-0.2623368366319659
MATS4m,-0.17144439000790848
MATS4p,-0.2593051807126721
MATS4s,-0.1152553555596791
MATS4v,-0.24151728411252277
MATS5Z,-0.19369053323293858
MATS5c,-0.12557087378231202
MATS5d,-0.09875807252856438
MATS5i,0.008685579973105732
MATS5m,-0.19030344003133268
MATS5p,0.020327234433590084
MATS5s,-0.22449522395709062
MATS5v,-0.07051955944179054
MATS6Z,-0.03787022340680402
MATS6c,0.212974216623195
MATS6d,-0.10838922006954796
MATS6i,-0.04646576518285074
MATS6m,-0.0427848061988598
MATS6p,-0.10367892520117411
MATS6s,0.10324067630907953
MATS6v,-0.1241090605034236
MATS7Z,-0.05761165611681336
MATS7c,-0.1835470729160496
MATS7d,0.002376656992705308
MATS7i,-0.018789862887838807
MATS7m,-0.05686783736134254
MATS7p,-0.010458470004386758
MATS7s,-0.09752680085814833
MATS7v,-0.025481499030934045
MATS8Z,0.03203087565884041
MATS8c,0.07579438802471941
MATS8d,0.08525521609538005
MATS8i,0.17770352251478805
MATS8m,0.029650701989632586
MATS8p,0.033250122729930075
MATS8s,0.11861933259108058
MATS8v,0.02549612493069493
MAXaaN,4.472920547466002
MAXssO,5.307356941618617
MINaaN,4.282045169537053
MINssO,4.968039063251871
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.54209434283999
SpAD_D,318.1065039911175
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.3306440705913549
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,883
TMWC10,131.77848204328583
TSRW10,62.095372743561974
VE1_Dt,5.159350736399273
VE2_Dt,0.1910870643110842
VE3_Dt,2.6340625183077537
VR1_Dt,157.76009030362331
VR2_Dt,5.842966307541604
VR3_Dt,6.05432723627585
Xc-3dv,0.577452692053375
Xc-4dv,0.0
Xc-5dv,0.06504557740277428
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.19444444444444445
Xch-7d,0.43037091843739833
Xp-0dv,15.275979018369299
Xp-1dv,8.287945146656712
Xp-2dv,5.579614967114772
Xp-3dv,3.8827109491121248
Xp-4dv,2.568399216307024
Xp-5dv,1.6998249031168755
Xp-6dv,0.9474117172571827
Xp-7dv,0.5319665918722314
Xpc-4d,4.126171433149776
Xpc-5d,6.487827578016712
Xpc-6d,9.51959027958854
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,49
nFRing,1
nHBAcc,8
nHBDon,2
nHRing,1
nSpiro,0
naRing,3
piPC10,7.912000367579915
AATS0dv,9.02127659574468
AATS0pe,6.48187872340425
AATS0se,7.911755148936168
AATS1dv,8.653061224489797
AATS1pe,6.7069285714285725
AATS1se,7.970944571428568
AATS2dv,7.5875
AATS2pe,6.642062500000003
AATS2se,8.025673300000001
AATS3dv,6.9010989010989015
AATS3pe,6.639621978021973
AATS3se,8.00537010989011
AATS4dv,5.561224489795919
AATS4pe,6.638533673469388
AATS4se,8.026834367346936
AATS5dv,4.438095238095238
AATS5pe,6.4996457142857125
AATS5se,7.971120304761904
AATS6dv,4.03125
AATS6pe,6.232979166666667
AATS6se,7.676826083333334
AATS7dv,3.305263157894737
AATS7pe,6.129158947368423
AATS7se,7.6290206736842086
AATS8dv,4.225
AATS8pe,6.211554999999999
AATS8se,7.7083812
AATSC0Z,7.558171118153013
AATSC0c,0.03229361756267747
AATSC0d,0.6075147125396105
AATSC0i,1.5382314956670244
AATSC0m,35.7973739990946
AATSC0p,0.21832985751854236
AATSC0s,1.2197827071072886
AATSC0v,47.43220992659315
AATSC1Z,0.2954980090723481
AATSC1c,-0.018117811556119894
AATSC1d,0.3186685267135374
AATSC1i,-0.24643198541830205
AATSC1m,1.4048461728550292
AATSC1p,-0.020203267035511438
AATSC1s,-0.17174150481076692
AATSC1v,-0.3279011394249991
AATSC2Z,1.1984778180172022
AATSC2c,0.0023612668278009718
AATSC2d,0.08955975554549564
AATSC2i,0.3010406180469227
AATSC2m,5.793029286277735
AATSC2p,0.045438592415328195
AATSC2s,0.14070044892108055
AATSC2v,9.452622453506399
AATSC3Z,0.2456633452559213
AATSC3c,-0.0007357358074701829
AATSC3d,-0.07934075883374206
AATSC3i,-0.20147190881784469
AATSC3m,1.228131845188769
AATSC3p,0.0011695902543134439
AATSC3s,-0.024701783302960304
AATSC3v,1.9507414593849108
AATSC4Z,-1.2809240491126281
AATSC4c,0.001513194079620949
AATSC4d,-0.11467928049445217
AATSC4i,-0.40353478458094477
AATSC4m,-6.137258949159738
AATSC4p,-0.056614063158817576
AATSC4s,-0.14058648961319847
AATSC4v,-11.455698520925822
AATSC5Z,-1.4639461941408527
AATSC5c,-0.0040551377749372276
