DLiP-ID,C000W2
NsF,0
NsI,0
NtN,0
SMR,144.51099999999983
SdO,25.082029996057393
SdS,0
Spe,63.992156862745105
SsF,0
SsI,0
Sse,66.18572469045884
StN,0
fMF,0.48484848484848486
nBr,0
nCl,0
AMID,2.039896006116941
BIC0,0.23312264041382874
BIC1,0.542418184197445
BIC2,0.7288495604583619
BIC3,0.8762045610838977
BIC4,0.917819930547052
BIC5,0.9225733176640049
CIC0,4.558228094380585
CIC1,2.5864568068201423
CIC2,1.3979494319165218
CIC3,0.45855549252258054
CIC4,0.19325587124490085
CIC5,0.16295284094187057
GGI1,6.0
GGI2,3.7777777777777795
GGI3,2.125
GGI4,1.6666666666666667
GGI5,1.0625
GGI6,0.8726530612244897
GGI7,0.5868055555555555
GGI8,0.34089191232048366
GGI9,0.270625
JGI1,0.15000000000000002
JGI2,0.07127882599580715
JGI3,0.038636363636363635
JGI4,0.032679738562091505
JGI5,0.019675925925925923
JGI6,0.016465152098575277
JGI7,0.011975623582766439
JGI8,0.007747543461829175
JGI9,0.006939102564102564
MIC0,13.496555988932615
MIC1,31.321560527778978
MIC2,41.05775695603623
MIC3,44.590333537439385
MIC4,45.191179798111534
MIC5,45.22172525265699
MPC2,53
MPC3,67
MPC4,81
MPC5,100
MPC6,95
MPC7,105
MPC8,111
MPC9,116
Mare,0.9818787878787879
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.14955090507246996
RPCG,0.09913141403356238
SIC0,0.24587510272007357
SIC1,0.5720899802783431
SIC2,0.7687196757340339
SIC3,0.9241354082034526
SIC4,0.9680272551013909
SIC5,0.9730406658262108
SaaN,4.31575788011282
SaaO,0
SaaS,0
Sare,64.804
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.877228611428162
SsSH,0
SssO,5.846471945565421
SssS,0
StCH,0
StsC,0
TIC0,98.08695764853931
TIC1,228.22386262752852
TIC2,306.6653493711675
TIC3,368.6653493711676
TIC4,386.1751243754945
TIC5,388.1751243754945
Vabc,465.6509442032305
WPol,55
apol,75.94499699999999
bpol,35.985003000000006
nRot,12
ABCGG,20.603139818900292
ATS0Z,1512.0
ATS0d,215.0
ATS0i,10541.967923043223
ATS0m,5969.849637000001
ATS0p,102.763590240621
ATS0s,297.25
ATS0v,15202.441268499348
ATS1Z,1719.0
ATS1d,268.0
ATS1i,9979.701091555753
ATS1m,6535.0192959999995
ATS1p,128.978836656
ATS1s,227.3888888888889
ATS1v,18886.06187481481
ATS2Z,2428.0
ATS2d,406.0
ATS2i,17250.957649772794
ATS2m,9030.834753
ATS2p,186.41954176109402
ATS2s,375.1666666666667
ATS2v,26630.68028193384
ATS3Z,2693.0
ATS3d,468.0
ATS3i,23615.704654838984
ATS3m,9768.778883
ATS3p,214.604366714131
ATS3s,464.5
ATS3v,29796.480979589807
ATS4Z,2609.0
ATS4d,457.0
ATS4i,25689.799119607433
ATS4m,9276.073066999998
ATS4p,214.720473012376
ATS4s,503.94444444444446
ATS4v,29421.76377089171
ATS5Z,2691.0
ATS5d,461.0
ATS5i,26360.039096198616
ATS5m,9682.966617999999
ATS5p,220.983348008017
ATS5s,510.19444444444446
ATS5v,30266.864747279327
ATS6Z,2695.0
ATS6d,457.0
ATS6i,26739.235290792625
ATS6m,9629.251289000002
ATS6p,219.565418452319
ATS6s,539.5833333333334
ATS6v,30176.455665001133
ATS7Z,2513.0
ATS7d,422.0
ATS7i,25364.893521074577
ATS7m,8959.549845
ATS7p,207.42653259831897
ATS7s,560.2222222222223
ATS7v,28252.949094243984
ATS8Z,2224.0
ATS8d,386.0
ATS8i,23080.699255296968
ATS8m,7931.567728
ATS8p,194.38978072031898
ATS8s,441.4722222222222
ATS8v,25942.65975011814
C1SP1,0
C1SP2,3
C1SP3,2
C2SP1,0
C2SP2,19
C2SP3,2
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.16666666666666666
GGI10,0.16079991837567595
JGI10,0.005024997449239873
JGT10,0.36042327327670154
Kier1,29.97
Kier2,15.699537201851193
Kier3,9.2706616172867
MAXdO,13.015472176708775
MID_C,62.00157421690999
MID_N,6.21359216041634
MID_O,7.260985849000486
MID_X,0.0
MID_h,13.474578009416827
MINdO,12.06655781934862
MPC10,119
MWC01,40.0
MWC02,5.231108616854587
MWC03,6.056784013228625
MWC04,6.902742737158593
MWC05,7.744569809354496
MWC06,8.594709633844065
MWC07,9.442800389927742
MWC08,10.295293125858327
MWC09,11.146733953232388
MWC10,12.000947041682773
NaaCH,17
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,4.9356000000000035
SRW02,4.394449154672439
SRW03,0.0
SRW04,5.680172609017068
SRW05,0.0
SRW06,7.160069207596127
SRW07,0.0
SRW08,8.721439305625983
SRW09,0.0
SRW10,10.323545662947193
SaaCH,30.813259154531345
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.8821956877581547
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.1640007367541765
SdssS,0
SsCH3,1.9577402564600437
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.060071306108914
SssPH,0
SssSe,0
SsssB,0
SsssN,2.0117786810829186
SsssP,0
VE1_A,4.56061893806171
VE1_D,5.988275334283878
VE2_A,0.12325997129896513
VE2_D,0.16184527930496967
VE3_A,2.8257911659967916
VE3_D,3.098136266159798
VR1_A,1751.010433705044
VR1_D,258.53943726407664
VR2_A,47.32460631635254
VR2_D,6.987552358488558
VR3_A,8.776281110630467
VR3_D,6.8633810639122785
WPath,5292
Xc-3d,1.9724834040772086
Xc-4d,0.0
Xc-5d,0.5273516436051779
Xc-6d,0.0
Xp-0d,26.036958659186844
Xp-1d,18.00804039084698
Xp-2d,15.634128267346965
Xp-3d,12.91374079390017
Xp-4d,10.111560193840006
Xp-5d,8.253045762559198
Xp-6d,5.033445129660894
Xp-7d,3.6496387835992463
ZMIC0,120.28665310575532
ZMIC1,74.71822616799697
ZMIC2,39.92008614552739
ZMIC3,26.890818445811163
ZMIC4,24.818001733885506
ZMIC5,24.69544433632919
nAcid,1
nAtom,66
nBase,0
nRing,4
piPC1,4.007333185232471
piPC2,4.543294782270004
piPC3,5.059425458265688
piPC4,5.543222409643759
piPC5,6.0473721790462776
piPC6,6.010040932680917
piPC7,6.310429511161051
piPC8,6.537596984706117
piPC9,6.813135485806111
AATS0Z,22.90909090909091
AATS0d,3.257575757575758
AATS0i,159.72678671277612
AATS0m,90.45226722727274
AATS0p,1.5570240945548637
AATS0s,4.503787878787879
AATS0v,230.3400192196871
AATS1Z,24.91304347826087
AATS1d,3.8840579710144927
AATS1i,144.63334915298194
AATS1m,94.71042457971014
AATS1p,1.8692585022608696
AATS1s,3.2954911433172307
AATS1v,273.71104166398277
AATS2Z,21.29824561403509
AATS2d,3.56140350877193
AATS2i,151.32418991028766
AATS2m,79.21784871052631
AATS2p,1.6352591382552106
AATS2s,3.29093567251462
AATS2v,233.60245861345476
AATS3Z,17.834437086092716
AATS3d,3.0993377483443707
AATS3i,156.39539506515885
AATS3m,64.69389988741723
AATS3p,1.4212209716167616
AATS3s,3.076158940397351
AATS3v,197.32768860655503
AATS4Z,16.104938271604937
AATS4d,2.8209876543209877
AATS4i,158.579006911157
AATS4m,57.259710290123444
AATS4p,1.3254350185949135
AATS4s,3.1107681755829906
AATS4v,181.61582574624512
AATS5Z,16.11377245508982
AATS5d,2.7604790419161676
AATS5i,157.84454548621926
AATS5m,57.98183603592813
AATS5p,1.3232535808863293
AATS5s,3.0550565535595475
AATS5v,181.23871106155286
AATS6Z,15.946745562130177
AATS6d,2.7041420118343193
AATS6i,158.2203271644534
AATS6m,56.97781827810652
AATS6p,1.2992036594811776
AATS6s,3.1928007889546355
AATS6v,178.55890926036173
AATS7Z,15.70625
AATS7d,2.6375
AATS7i,158.5305845067161
AATS7m,55.997186531249994
AATS7p,1.2964158287394936
AATS7s,3.501388888888889
AATS7v,176.5809318390249
AATS8Z,15.129251700680273
AATS8d,2.6258503401360542
AATS8i,157.0115595598433
AATS8m,53.95624304761905
AATS8p,1.322379460682442
AATS8s,3.0032123960695385
AATS8v,176.48067857223222
AMID_C,1.6757182220786482
AMID_N,0.1679349232544957
AMID_O,0.1962428607837969
AMID_X,0.0
AMID_h,0.36417778403829265
ATS0dv,502.0
ATS0pe,410.4942
ATS0se,505.06270799999993
ATS1dv,496.0
ATS1pe,445.91999999999996
ATS1se,532.625016
ATS2dv,659.0
ATS2pe,727.6372
ATS2se,880.031036
ATS3dv,674.0
ATS3pe,945.1642999999999
ATS3se,1159.6112360000002
ATS4dv,635.0
ATS4pe,1006.9196
ATS4se,1243.874572
ATS5dv,667.0
ATS5pe,1022.7426
ATS5se,1268.0287119999998
ATS6dv,673.0
ATS6pe,1043.0259999999998
ATS6se,1292.909948
ATS7dv,657.0
ATS7pe,987.2692999999999
ATS7se,1225.522964
ATS8dv,548.0
ATS8pe,884.6406999999999
ATS8se,1101.7727280000001
ATSC0Z,471.9393939393939
ATSC0c,1.4072350450538507
ATSC0d,34.9848484848485
ATSC0i,98.09348623576017
ATSC0m,2248.6595575909087
ATSC0p,15.375066462893592
ATSC0s,96.28998316498318
ATSC0v,3343.2950662823596
ATSC1Z,15.639118457300263
ATSC1c,-0.7091486286214408
ATSC1d,10.288567493112943
ATSC1i,-9.424710641739532
ATSC1m,75.81019215495868
ATSC1p,-0.12990746073966275
ATSC1s,-7.187844352617083
ATSC1v,54.324074433250104
ATSC2Z,-31.046831955922876
ATSC2c,-0.12201442545044024
ATSC2d,-8.079889807162541
ATSC2i,-2.2226351785215273
ATSC2m,-153.1970485206611
ATSC2p,-1.290495666370884
ATSC2s,15.57487756351393
ATSC2v,-305.6602733183897
ATSC3Z,-60.28558310376493
ATSC3c,0.3381101142075738
ATSC3d,-8.662304866850324
ATSC3i,-7.4424260691483894
ATSC3m,-291.8976974276859
ATSC3p,-1.9473234070292453
ATSC3s,-1.7143722579328655
ATSC3v,-500.155953543443
ATSC4Z,-133.69972451790633
ATSC4c,-0.28649036308953957
ATSC4d,-4.5234159779614345
ATSC4i,-4.306471713251951
ATSC4m,-630.8951813140496
ATSC4p,-2.117001009199678
ATSC4s,-25.039638812366096
ATSC4v,-618.1510362121015
ATSC5Z,39.00183654729109
ATSC5c,0.2847843357759108
ATSC5d,-1.7495408631772276
ATSC5i,-6.121524079313626
ATSC5m,184.70735408057854
ATSC5p,-0.6862002482282825
ATSC5s,-1.8204456177941006
ATSC5v,99.86489388347148
ATSC6Z,-36.63269054178146
ATSC6c,-0.3878653053499812
ATSC6d,-3.5975665748393024
ATSC6i,-13.559216658626017
ATSC6m,-169.11450758884297
ATSC6p,-1.6501046692166792
ATSC6s,-18.690344097541075
ATSC6v,-206.88284250722438
ATSC7Z,-19.065197428833795
ATSC7c,0.009083805026436426
ATSC7d,-0.3875114784205686
ATSC7i,8.197563984544548
ATSC7m,-91.00191682644622
ATSC7p,1.1443608089584458
ATSC7s,24.566791653912865
ATSC7v,12.01331212816416
ATSC8Z,42.83195592286501
ATSC8c,0.37220641598372345
ATSC8d,-0.829889807162534
ATSC8i,-6.376668866759526
ATSC8m,191.35653595661162
ATSC8p,-0.6761424046398616
ATSC8s,21.82508800122437
ATSC8v,-69.76648467332791
AXp-0d,0.7037015853834282
AXp-1d,0.4502010097711745
AXp-2d,0.29498355221409367
AXp-3d,0.19274239990895775
AXp-4d,0.12483407646716058
AXp-5d,0.08253045762559198
AXp-6d,0.05298363294379888
AXp-7d,0.034758464605707105
GATS1Z,0.7854576468026422
GATS1c,1.4798459533909398
GATS1d,0.807803114467019
GATS1i,1.2066731537797377
GATS1m,0.7896594436069537
GATS1p,1.0238455189220348
GATS1s,0.6762671617837516
GATS1v,0.9309947816690813
GATS2Z,0.9278622265178808
GATS2c,1.1382753634843357
GATS2d,1.3445670260536569
GATS2i,1.110962550745006
GATS2m,0.9311463927972454
GATS2p,1.0294435977637162
GATS2s,0.54641740176654
GATS2v,0.9947461981903299
GATS3Z,1.0147292949618019
GATS3c,1.025381296848465
GATS3d,1.2550371566487595
GATS3i,1.0738259010501665
GATS3m,1.0151585141211656
GATS3p,1.025346124023734
GATS3s,0.8592036799059584
GATS3v,1.0201848889150607
GATS4Z,1.1103382180176837
GATS4c,1.1582991050143234
GATS4d,1.1182089408594384
GATS4i,1.026664023288628
GATS4m,1.106893207781573
GATS4p,1.0221166753394724
GATS4s,1.2779194278309165
GATS4v,1.0326839690450278
GATS5Z,0.9554472024232004
GATS5c,0.9601988298272405
GATS5d,1.034665186733505
GATS5i,0.9988790446595041
GATS5m,0.9551710055565447
GATS5p,1.0066425392947225
GATS5s,1.0591076081549773
GATS5v,0.9736237129087661
GATS6Z,1.0370464581007797
GATS6c,1.2462536411829854
GATS6d,1.0444081687044005
GATS6i,1.0179297830527836
GATS6m,1.0334784181335765
GATS6p,1.0259688996383192
GATS6s,1.3075376445134073
GATS6v,0.9981682557007333
GATS7Z,1.0316804048414023
GATS7c,1.1060723963206482
GATS7d,0.9870344304893889
GATS7i,0.914565074084787
GATS7m,1.0286588787157862
GATS7p,0.9586438019141627
GATS7s,1.1919336112507373
GATS7v,0.9769415036082818
GATS8Z,0.9299086913563422
GATS8c,0.7788880277935724
GATS8d,0.9163344852882682
GATS8i,0.97883692385288
GATS8m,0.9346369838136985
GATS8p,1.0301473233606926
GATS8s,0.7509420884860706
GATS8v,1.0228269484836197
MATS1Z,0.031697198787276434
MATS1c,-0.4820204570196632
MATS1d,0.28130001694691825
MATS1i,-0.09190152129134338
MATS1m,0.03224769912327733
MATS1p,-0.008081871422969787
MATS1s,-0.0714023323587458
MATS1v,0.0155421992744792
MATS2Z,-0.038086419335870196
MATS2c,-0.05019767719132941
MATS2d,-0.13371019580132665
MATS2i,-0.013117984047099688
MATS2m,-0.03944262162384862
MATS2p,-0.04859355059097325
MATS2s,0.09364457322031833
MATS2v,-0.05293018036404331
MATS3Z,-0.05583341908784977
MATS3c,0.10501673423065867
MATS3d,-0.10822322096948593
MATS3i,-0.03316204832467429
MATS3m,-0.056737990244253425
MATS3p,-0.0553589788561564
MATS3s,-0.007781996081517297
MATS3v,-0.06538795025521135
MATS4Z,-0.11541790924094765
MATS4c,-0.08294157858259539
MATS4d,-0.05267632292318304
MATS4i,-0.017885881551324773
MATS4m,-0.11430426153096851
MATS4p,-0.05609614076911031
MATS4s,-0.10594387905837523
MATS4v,-0.07532667803964195
MATS5Z,0.032660760410602965
MATS5c,0.07997917502616707
MATS5d,-0.019763850384981446
MATS5i,-0.024663054177345434
MATS5m,0.03246294697546276
MATS5p,-0.01763848716543463
MATS5s,-0.007471779783309871
MATS5v,0.011804989410054409
MATS6Z,-0.03031376068291639
MATS6c,-0.10763946300722806
MATS6d,-0.040159294348587074
MATS6i,-0.053982334451324984
MATS6m,-0.029370706080016053
MATS6p,-0.04191328710777358
MATS6s,-0.07580422589979767
MATS6v,-0.02416612391992215
MATS7Z,-0.016663991267497118
MATS7c,0.002662717636670025
MATS7d,-0.004569077522737105
MATS7i,0.03447216806524199
MATS7m,-0.016693630018020846
MATS7p,0.030702230447888366
MATS7s,0.1052425311974124
MATS7v,0.0014822177386748182
MATS8Z,0.040748185751763144
MATS8c,0.11875278782656462
MATS8d,-0.010650427342873043
MATS8i,-0.029186384284423522
MATS8m,0.03820728625596655
MATS8p,-0.019744574216401835
MATS8s,0.10176571623032586
MATS8v,-0.009369118546675445
MAXaaN,4.31575788011282
MAXsOH,9.877228611428162
MAXssO,5.846471945565421
MINaaN,4.31575788011282
MINsOH,9.877228611428162
MINssO,5.846471945565421
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,11
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,48.57186115760988
SpAD_D,593.4975368694395
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.3975470949967825
SssNH2,0
SsssAs,0
SsssCH,-0.9134132106811166
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,924
TMWC10,154.4156893211416
TSRW10,73.2796759398588
VE1_Dt,5.9747299316613445
VE2_Dt,0.1614791873421985
VE3_Dt,3.095871716724264
VR1_Dt,260.0796106479633
VR2_Dt,7.029178666161171
VR3_Dt,6.869320598597505
Xc-3dv,0.8352100590932782
Xc-4dv,0.0
Xc-5dv,0.11203379890293191
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.3707908118985982
Xch-7d,0.34274034792686364
Xp-0dv,20.580010846864376
Xp-1dv,12.03073637640458
Xp-2dv,8.581922456439631
Xp-3dv,5.934478669587259
Xp-4dv,3.891783380470727
Xp-5dv,2.620673143711382
Xp-6dv,1.3568651447266467
Xp-7dv,0.828675549359099
Xpc-4d,4.806378009641063
Xpc-5d,6.678952051766756
Xpc-6d,9.991383886026833
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,69
nFRing,0
nHBAcc,6
nHBDon,2
nHRing,1
nSpiro,0
naRing,4
piPC10,7.048413558657403
AATS0dv,7.606060606060606
AATS0pe,6.21960909090909
AATS0se,7.652465272727271
AATS1dv,7.188405797101449
AATS1pe,6.4626086956521736
AATS1se,7.719203130434782
AATS2dv,5.780701754385965
AATS2pe,6.382782456140351
AATS2se,7.71957049122807
AATS3dv,4.4635761589403975
AATS3pe,6.259366225165563
AATS3se,7.679544609271525
AATS4dv,3.919753086419753
AATS4pe,6.215553086419753
AATS4se,7.678238098765432
AATS5dv,3.9940119760479043
AATS5pe,6.124207185628743
AATS5se,7.592986299401196
AATS6dv,3.9822485207100593
AATS6pe,6.17175147928994
AATS6se,7.650354721893491
AATS7dv,4.10625
AATS7pe,6.170433125
AATS7se,7.659518525
AATS8dv,3.727891156462585
AATS8pe,6.017963945578231
AATS8se,7.495052571428572
AATSC0Z,7.150596877869604
AATSC0c,0.021321743106876526
AATSC0d,0.530073461891644
AATSC0i,1.486264942966063
AATSC0m,34.07059935743801
AATSC0p,0.23295555246808472
AATSC0s,1.4589391388633817
AATSC0v,50.655985852763024
AATSC1Z,0.22665389068551106
AATSC1c,-0.010277516356832475
AATSC1d,0.14910967381323106
AATSC1i,-0.1365900093005729
AATSC1m,1.0986984370283868
AATSC1p,-0.0018827168223139528
AATSC1s,-0.10417165728430555
AATSC1v,0.7873054265688421
AATSC2Z,-0.27234063119230595
AATSC2c,-0.0010703019776354408
AATSC2d,-0.07087622637861878
AATSC2i,-0.019496799811592344
AATSC2m,-1.3438337589531675
AATSC2p,-0.011320137424306
AATSC2s,0.1366217330132801
AATSC2v,-2.681230467705173
AATSC3Z,-0.39924227221036374
AATSC3c,0.0022391398291892305
AATSC3d,-0.05736625739635976
AATSC3i,-0.04928758986190986
AATSC3m,-1.9330973339581847
AATSC3p,-0.012896181503504935
AATSC3s,-0.011353458661807056
AATSC3v,-3.3122910830691588
AATSC4Z,-0.8253069414685577
AATSC4c,-0.001768459031416911
AATSC4d,-0.027922320851613794
AATSC4i,-0.026583158723777475
