DLiP-ID,J1005O
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,287.16337691200056
MZ,0.611111111111111
Mi,1.1345601952582673
Mm,0.5696425102386306
Mp,0.6505083119475337
Mv,0.6045876392079323
SZ,25.666666666666664
Si,47.651528200847224
Sm,23.92498543002248
Sp,27.321349101796415
Sv,25.39268084673316
nB,0
nC,16
nF,0
nH,21
nI,0
nN,3
nO,2
nP,0
nS,0
nX,0
ABC,15.722758127248062
AMW,6.837223259809537
IC0,1.5115185327664404
IC1,3.297079327540665
IC2,4.177566232096525
IC3,4.510899565429859
IC4,4.510899565429859
IC5,4.510899565429859
MID,41.77350844468276
Mpe,0.9617180205415499
Mse,0.9993583740852495
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,83.93320000000004
SdO,12.242557791635173
SdS,0
Spe,40.3921568627451
SsF,0
SsI,0
Sse,41.97305171158048
StN,0
fMF,0.30952380952380953
nBr,0
nCl,0
AMID,1.9892146878420363
BIC0,0.2692068824091893
BIC1,0.5872216764676348
BIC2,0.744039558246281
BIC3,0.8034074227642848
BIC4,0.8034074227642848
BIC5,0.8034074227642848
CIC0,3.8807988900123203
CIC1,2.095238095238096
CIC2,1.214751190682236
CIC3,0.881417857348902
CIC4,0.881417857348902
CIC5,0.881417857348902
GGI1,4.5
GGI2,3.333333333333335
GGI3,1.6666666666666665
GGI4,0.8172222222222225
GGI5,0.7777777777777779
GGI6,0.4351927437641724
GGI7,0.19968820861678005
GGI8,0.1491480851599899
GGI9,0.13530864197530867
JGI1,0.20454545454545453
JGI2,0.11111111111111116
JGI3,0.05376344086021505
JGI4,0.031431623931623937
JGI5,0.033816425120772944
JGI6,0.022904881250745912
JGI7,0.011746365212751766
JGI8,0.012429007096665824
JGI9,0.013530864197530868
MIC0,14.030291121756866
MIC1,30.590488370523165
MIC2,34.62173345602975
MIC3,34.95773345602974
MIC4,34.95773345602974
MIC5,34.95773345602974
MPC2,30
MPC3,39
MPC4,45
MPC5,47
MPC6,46
MPC7,50
MPC8,46
MPC9,44
Mare,0.9753333333333333
NaaN,1
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.22097178543993964
RPCG,0.15161708960048786
SIC0,0.2803096357757676
SIC1,0.6114401414154175
SIC2,0.7747255779953228
SIC3,0.8365419191337792
SIC4,0.8365419191337792
SIC5,0.8365419191337792
SaaN,3.8259595091990475
SaaO,5.040318863669333
SaaS,0
Sare,40.964
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,63.4837783761905
TIC1,138.47733175670794
TIC2,175.45778174805403
TIC3,189.45778174805406
TIC4,189.45778174805406
TIC5,189.45778174805406
Vabc,273.53128664366494
WPol,31
apol,45.626652999999976
bpol,25.951346999999995
nRot,5
ABCGG,13.891904175780855
ATS0Z,872.0
ATS0d,125.0
ATS0i,6916.60314998423
ATS0m,3430.087429
ATS0p,58.875679001829006
ATS0s,154.66666666666669
ATS0v,8591.753134632576
ATS1Z,999.0
ATS1d,151.0
ATS1i,6394.981428549297
ATS1m,3749.548821999999
ATS1p,73.84293850000003
ATS1s,133.5
ATS1v,10648.397448937962
ATS2Z,1406.0
ATS2d,239.0
ATS2i,11710.395908315088
ATS2m,5224.581941999997
ATS2p,104.55368192788598
ATS2s,206.80555555555566
ATS2v,14769.422426074496
ATS3Z,1524.0
ATS3d,255.0
ATS3i,14088.39162804669
ATS3m,5524.304571
ATS3p,117.00630428188599
ATS3s,256.19444444444446
ATS3v,16371.810524324748
ATS4Z,1436.0
ATS4d,252.0
ATS4i,15301.833497903197
ATS4m,4919.499302
ATS4p,126.59684718509399
ATS4s,281.49999999999994
ATS4v,16941.99818389587
ATS5Z,1302.0
ATS5d,226.0
ATS5i,17232.15442449487
ATS5m,4469.462291000003
ATS5p,122.99044721746998
ATS5s,295.4999999999999
ATS5v,15556.337248602145
ATS6Z,1039.0
ATS6d,209.0
ATS6i,16252.351917447555
ATS6m,3553.4701629999995
ATS6p,102.44066633995998
ATS6s,231.11111111111117
ATS6v,12747.711496537548
ATS7Z,919.0
ATS7d,162.0
ATS7i,10221.999993819183
ATS7m,3213.975869000001
ATS7p,78.86519703018794
ATS7s,168.38888888888889
ATS7v,10444.13433819773
ATS8Z,744.0
ATS8d,136.0
ATS8i,9976.404452770288
ATS8m,2478.978004000001
ATS8p,64.02848001418799
ATS8s,175.16666666666669
ATS8v,8347.870578105214
C1SP1,0
C1SP2,1
C1SP3,6
C2SP1,0
C2SP2,8
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.375
GGI10,0.10611570247933885
JGI10,0.008842975206611571
JGT10,0.5041221485334835
Kier1,17.355371900826448
Kier2,8.022222222222222
Kier3,4.260355029585799
MAXdO,12.242557791635173
MID_C,31.873514695676235
MID_N,6.1368346330766474
MID_O,3.7631591159298794
MID_X,0.0
MID_h,9.899993749006526
MINdO,12.242557791635173
MPC10,48
MWC01,22.0
MWC02,4.653960350157523
MWC03,5.493061443340548
MWC04,6.35088571671474
MWC05,7.20414929203594
MWC06,8.064321960910803
MWC07,8.92172453036431
MWC08,9.782731351400328
MWC09,10.641918757936217
MWC10,11.503410339401501
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,4
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.389940000000002
SRW02,3.8066624897703196
SRW03,0.0
SRW04,5.10594547390058
SRW05,2.3978952727983707
SRW06,6.5998704992128365
SRW07,4.727387818712341
SRW08,8.172164452111904
SRW09,6.762729506931879
SRW10,9.783295367207723
SaaCH,7.603989512471655
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.674849060504725
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.15694727891156424
SdssS,0
SsCH3,7.803396449897171
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.8426423532375913
SssPH,0
SssSe,0
SsssB,0
SsssN,2.2321198139749727
SsssP,0
VE1_A,4.091924771625839
VE1_D,4.513193198428174
VE2_A,0.1948535605536114
VE2_D,0.21491396182991304
VE3_A,2.1509528083941047
VE3_D,2.24894227397064
VR1_A,135.69012117716687
VR1_D,109.01012143306512
VR2_A,6.461434341769851
VR2_D,5.190958163479292
VR3_A,5.652311109931035
VR3_D,5.433378079831644
WPath,1021
Xc-3d,1.343189544674502
Xc-4d,0.0
Xc-5d,0.3936345532609665
Xc-6d,0.0
Xp-0d,15.405412915006313
Xp-1d,10.062080607913938
Xp-2d,8.660194878148696
Xp-3d,7.519760272308447
Xp-4d,5.741904259061524
Xp-5d,3.870278465964863
Xp-6d,2.28054657641618
Xp-7d,1.691671214420948
ZMIC0,70.47659711920774
ZMIC1,35.532356294800664
ZMIC2,26.53975868371695
ZMIC3,24.986420643945948
ZMIC4,24.986420643945948
ZMIC5,24.986420643945948
nAcid,0
nAtom,42
nBase,0
nRing,2
piPC1,3.3843902633457743
piPC2,3.9464244321454784
piPC3,4.484413984852291
piPC4,4.9536239282677474
piPC5,5.261718214099707
piPC6,5.358941988364472
piPC7,5.6447841338942455
piPC8,5.679959275682925
piPC9,5.853996845947653
AATS0Z,20.761904761904763
AATS0d,2.9761904761904763
AATS0i,164.68102738057692
AATS0m,81.6687483095238
AATS0p,1.4018018809959287
AATS0s,3.682539682539683
AATS0v,204.56555082458513
AATS1Z,23.232558139534884
AATS1d,3.511627906976744
AATS1i,148.72049833835572
AATS1m,87.19880981395346
AATS1p,1.7172776395348845
AATS1s,3.104651162790698
AATS1v,247.63714997530144
AATS2Z,19.0
AATS2d,3.22972972972973
AATS2i,158.2485933556093
AATS2m,70.60245867567563
AATS2p,1.4128875936200807
AATS2s,2.794669669669671
AATS2v,199.58678954154723
AATS3Z,17.517241379310345
AATS3d,2.9310344827586206
AATS3i,161.93553595455964
AATS3m,63.49775368965517
AATS3p,1.3449000492170804
AATS3s,2.944763729246488
AATS3v,188.18173016465227
AATS4Z,14.958333333333334
AATS4d,2.625
AATS4i,159.39409893649164
AATS4m,51.244784395833335
AATS4p,1.3187171581780623
AATS4s,2.932291666666666
AATS4v,176.47914774891532
AATS5Z,12.16822429906542
AATS5d,2.1121495327102804
AATS5i,161.04817219154086
AATS5m,41.77067561682245
AATS5p,1.1494434319389717
AATS5s,2.7616822429906533
AATS5v,145.38632942618827
AATS6Z,10.60204081632653
AATS6d,2.13265306122449
AATS6i,165.84032568824037
AATS6m,36.25989962244898
AATS6p,1.0453129218363262
AATS6s,2.3582766439909304
AATS6v,130.07868874017905
AATS7Z,14.359375
AATS7d,2.53125
AATS7i,159.71874990342474
AATS7m,50.21837295312501
AATS7p,1.2322687035966866
AATS7s,2.631076388888889
AATS7v,163.18959903433952
AATS8Z,12.4
AATS8d,2.2666666666666666
AATS8i,166.27340754617146
AATS8m,41.316300066666685
AATS8p,1.0671413335698
AATS8s,2.9194444444444447
AATS8v,139.13117630175356
AMID_C,1.5177864140798207
AMID_N,0.2922302206226975
AMID_O,0.17919805313951806
AMID_X,0.0
AMID_h,0.4714282737622155
ATS0dv,282.0
ATS0pe,257.072
ATS0se,319.0443399999999
ATS1dv,296.0
ATS1pe,277.93410000000006
ATS1se,333.02118399999983
ATS2dv,385.0
ATS2pe,460.9750999999999
ATS2se,564.8537120000001
ATS3dv,327.0
ATS3pe,549.1662000000002
ATS3se,674.318964
ATS4dv,290.0
ATS4pe,600.3305000000001
ATS4se,739.6585600000002
ATS5dv,290.0
ATS5pe,625.8821999999999
ATS5se,789.9730759999999
ATS6dv,216.0
ATS6pe,561.4177
ATS6se,717.9558600000004
ATS7dv,178.0
ATS7pe,387.44800000000004
ATS7se,482.24269200000015
ATS8dv,128.0
ATS8pe,369.3419999999999
ATS8se,462.062168
ATSC0Z,307.33333333333326
ATSC0c,0.6392426533481935
ATSC0d,24.404761904761905
ATSC0i,61.65303832534779
ATSC0m,1463.9566249761901
ATSC0p,9.309215573676402
ATSC0s,44.57142857142857
ATSC0v,2089.8788980478635
ATSC1Z,18.777777777777796
ATSC1c,-0.282407313736124
ATSC1d,14.109410430838997
ATSC1i,-10.705340316318278
ATSC1m,84.91779171485288
ATSC1p,-0.7627782418535144
ATSC1s,-0.6882086167800445
ATSC1v,-80.23426319233361
ATSC2Z,116.55555555555554
ATSC2c,-0.018507272048741842
ATSC2d,1.477324263038546
ATSC2i,-12.983789771631258
ATSC2m,551.3222576133786
ATSC2p,0.5964200372005222
ATSC2s,10.322562358276642
ATSC2v,451.7098157627713
ATSC3Z,6.000000000000003
ATSC3c,0.20516539635994954
ATSC3d,-13.290816326530614
ATSC3i,16.64763153352841
ATSC3m,35.26026371598644
ATSC3p,1.7868846744394684
ATSC3s,3.1218820861678
ATSC3v,313.37087047274537
ATSC4Z,-250.66666666666666
ATSC4c,-0.40422218514653296
ATSC4d,-10.210884353741497
ATSC4i,-4.392691136966974
ATSC4m,-1189.3610945170067
ATSC4p,-4.089592881676357
ATSC4s,-15.441043083900228
ATSC4v,-1251.8991389069777
ATSC5Z,34.55555555555558
ATSC5c,-0.008406689186823822
ATSC5d,7.159297052154198
ATSC5i,-16.515294862531672
ATSC5m,146.78009077494337
ATSC5p,-2.529639467010436
ATSC5s,17.679138321995467
ATSC5v,-363.5790717530678
ATSC6Z,141.88888888888886
ATSC6c,0.3222237538196196
ATSC6d,2.6507936507936516
ATSC6i,16.639048294158865
ATSC6m,678.763692079365
ATSC6p,3.784787143514844
ATSC6s,-3.3809523809523814
ATSC6v,914.9414630312485
ATSC7Z,-28.222222222222204
ATSC7c,-0.06745723695748448
ATSC7d,-6.616780045351472
ATSC7i,-23.61566850479571
ATSC7m,-140.2381225113378
ATSC7p,-2.911299552672594
ATSC7s,-2.227891156462586
ATSC7v,-474.689805211345
ATSC8Z,-95.6666666666667
ATSC8c,-0.17689515654309484
ATSC8d,1.1360544217687079
ATSC8i,-16.925285298771993
ATSC8m,-452.599624632653
ATSC8p,-2.1786692094925773
ATSC8s,-13.760770975056694
ATSC8v,-550.0680366021561
AXp-0d,0.7335910911907768
AXp-1d,0.45736730035972445
AXp-2d,0.2886731626049565
AXp-3d,0.19281436595662685
AXp-4d,0.12759787242358941
AXp-5d,0.08234635033967794
AXp-6d,0.049577099487308256
AXp-7d,0.03383342428841896
GATS1Z,0.854726832467336
GATS1c,1.55054739801126
GATS1d,0.6446511627906977
GATS1i,1.4419731810648888
GATS1m,0.862976386043582
GATS1p,1.2219817172992598
GATS1s,0.6016603309481218
GATS1v,1.099897091194854
GATS2Z,0.7400407457348891
GATS2c,1.236509466797205
GATS2d,1.2940540540540542
GATS2i,1.2396822490964106
GATS2m,0.7438768916995625
GATS2p,0.9900371063496594
GATS2s,0.5226073429198429
GATS2v,0.8804219547045997
GATS3Z,0.9898085122297855
GATS3c,1.2743275471964473
GATS3d,1.486896551724138
GATS3i,0.9758766872674424
GATS3m,0.985353068431741
GATS3p,0.8780058526730119
GATS3s,0.9214871508334153
GATS3v,0.8827818979917103
GATS4Z,1.3354460412147509
GATS4c,1.4757070136227404
GATS4d,1.1375000000000002
GATS4i,1.120367643897379
GATS4m,1.3326879251733734
GATS4p,1.1947970341807699
GATS4s,1.3213841220026115
GATS4v,1.2347605050886183
GATS5Z,0.8976828106310947
GATS5c,0.7255000198210753
GATS5d,0.6986915887850467
GATS5i,1.0264976547096902
GATS5m,0.9056561970591703
GATS5p,1.1280264312856936
GATS5s,0.9999904312112257
GATS5v,1.0851714351802915
GATS6Z,0.7691243525609812
GATS6c,0.39430512220465563
GATS6d,0.8828571428571428
GATS6i,0.7254162006859921
GATS6m,0.7697877432568435
GATS6p,0.7992150070356314
GATS6s,1.2766871438746439
GATS6v,0.8056735896044332
GATS7Z,1.018260235900217
GATS7c,1.014697306979772
GATS7d,1.18125
GATS7i,1.259674162502263
GATS7m,1.0222076611117328
GATS7p,1.2190961916124365
GATS7s,0.8124735688212251
GATS7v,1.1470549341979366
GATS8Z,1.2529013015184385
GATS8c,1.4666735521297631
GATS8d,0.84
GATS8i,1.1456309722312465
GATS8m,1.2452161394214682
GATS8p,1.0744377003499375
GATS8s,1.9072434413580246
GATS8v,1.1009060215765096
MATS1Z,0.05967815164203206
MATS1c,-0.43151016338473774
MATS1d,0.5646965399886554
MATS1i,-0.16960038300844305
MATS1m,0.05665670548862073
MATS1p,-0.08003243743543137
MATS1s,-0.015081494732657505
MATS1v,-0.037498991050649216
MATS2Z,0.21524887143108404
MATS2c,-0.016432144075489395
MATS2d,0.03435728411338161
MATS2i,-0.11952659882884771
MATS2m,0.2137444698572093
MATS2p,0.03636274905048465
MATS2s,0.13144635019635018
MATS2v,0.12267497490804298
MATS3Z,0.009424788690253578
MATS3c,0.15494173181529852
MATS3d,-0.26291000841042894
MATS3i,0.13035509449615512
MATS3m,0.011627527746568282
MATS3p,0.09266451871660861
MATS3s,0.033813488554867856
MATS3v,0.07238816054607312
MATS4Z,-0.35683297180043394
MATS4c,-0.27665113564516797
MATS4d,-0.1830487804878049
MATS4i,-0.03117125164669993
MATS4m,-0.3554377704733249
MATS4p,-0.19219631037363716
MATS4s,-0.1515647257834758
MATS4v,-0.2620754120171316
MATS5Z,0.04413404423540864
MATS5c,-0.005162080325079
MATS5d,0.11514930476407573
MATS5i,-0.10514711490307409
MATS5m,0.039355411278988936
MATS5p,-0.10666232688124627
MATS5s,0.15569334611390687
MATS5v,-0.06828782310521024
MATS6Z,0.19786179113727922
MATS6c,0.21603047570560388
MATS6d,0.04655052264808364
MATS6i,0.11566373517336999
MATS6m,0.19870720225853816
MATS6p,0.1742414943662489
MATS6s,-0.03250915750915752
MATS6v,0.1876270296029156
MATS7Z,-0.060263015184381756
MATS7c,-0.06925196796784476
MATS7d,-0.17792682926829262
MATS7i,-0.25137094419401046
MATS7m,-0.06286475044953072
MATS7p,-0.20523107627282905
MATS7s,-0.03280248397435899
MATS7v,-0.14905896459403872
MATS8Z,-0.21789587852494594
MATS8c,-0.19370830299197575
MATS8d,0.032585365853658545
MATS8i,-0.19216732915285017
MATS8m,-0.2164133361861113
MATS8p,-0.16382351816593746
MATS8s,-0.21611467236467247
MATS8v,-0.1842439894393779
MAXaaN,3.8259595091990475
MAXaaO,5.040318863669333
MINaaN,3.8259595091990475
MINaaO,5.040318863669333
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,26.670721715429643
SpAD_D,201.29757391296693
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.8911139243218968
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,438
TMWC10,115.61616374226192
TSRW10,68.35595088064595
VE1_Dt,4.525775055646894
VE2_Dt,0.2155130978879473
VE3_Dt,2.251726190229894
VR1_Dt,108.10298976316665
VR2_Dt,5.1477614172936494
VR3_Dt,5.425021726375677
Xc-3dv,0.597068839257254
Xc-4dv,0.0
Xc-5dv,0.1077445129337296
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.34382480480718575
Xch-7d,0.3678165632837489
Xp-0dv,12.934538411059242
Xp-1dv,7.156072371251566
Xp-2dv,4.8724588656823205
Xp-3dv,3.529984474985425
Xp-4dv,2.259516957697708
Xp-5dv,1.1454966702469536
Xp-6dv,0.5696395559267933
Xp-7dv,0.3584152801518336
Xpc-4d,3.5120914990813055
Xpc-5d,5.070802578100985
Xpc-6d,6.290968808777848
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,43
nFRing,0
nHBAcc,4
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,6.183052929766635
AATS0dv,6.714285714285714
AATS0pe,6.120761904761904
AATS0se,7.596293809523807
AATS1dv,6.883720930232558
AATS1pe,6.463583720930234
AATS1se,7.744678697674415
AATS2dv,5.202702702702703
AATS2pe,6.2293932432432415
AATS2se,7.633158270270272
AATS3dv,3.7586206896551726
AATS3pe,6.312255172413796
AATS3se,7.750792689655173
AATS4dv,3.0208333333333335
AATS4pe,6.253442708333335
AATS4se,7.704776666666668
AATS5dv,2.710280373831776
AATS5pe,5.8493663551401855
AATS5se,7.382925943925232
AATS6dv,2.204081632653061
AATS6pe,5.728752040816326
AATS6se,7.326080204081636
AATS7dv,2.78125
AATS7pe,6.053875000000001
AATS7se,7.535042062500002
AATS8dv,2.1333333333333333
AATS8pe,6.155699999999999
AATS8se,7.701036133333333
AATSC0Z,7.3174603174603154
AATSC0c,0.015220063174956989
AATSC0d,0.5810657596371882
AATSC0i,1.467929483936852
AATSC0m,34.856110118480714
AATSC0p,0.22164798984943815
AATSC0s,1.0612244897959182
AATSC0v,49.75902138209199
AATSC1Z,0.4366925064599487
AATSC1c,-0.006567611947351721
AATSC1d,0.32812582397299994
AATSC1i,-0.24896140270507622
AATSC1m,1.9748323654616948
AATSC1p,-0.017739028880314287
AATSC1s,-0.01600485155302429
AATSC1v,-1.8659130974961307
AATSC2Z,1.5750750750750748
AATSC2c,-0.0002500982709289438
AATSC2d,0.019963841392412782
AATSC2i,-0.17545661853555755
AATSC2m,7.45030077855917
AATSC2p,0.008059730232439489
AATSC2s,0.13949408592265733
AATSC2v,6.10418669949691
AATSC3Z,0.06896551724137934
AATSC3c,0.0023582229466660868
AATSC3d,-0.15276800375322544
AATSC3i,0.1913520865922806
AATSC3m,0.405290387540074
AATSC3p,0.020538904303901935
AATSC3s,0.035883702139859766
AATSC3v,3.6019640284223606
AATSC4Z,-2.611111111111111
AATSC4c,-0.004210647761943052
AATSC4d,-0.10636337868480726
AATSC4i,-0.045757199343405976
AATSC4m,-12.389178067885487
AATSC4p,-0.04259992585079539
AATSC4s,-0.16084419879062736
AATSC4v,-13.040616030281017
AATSC5Z,0.32294911734164095
AATSC5c,-7.856718866190489e-05
AATSC5d,0.06690931824443176
AATSC5i,-0.15434855011711843
AATSC5m,1.3717765492985363
