DLiP-ID,T004Y3
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,3
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,0.47130000000000033
SRW02,4.04305126783455
SRW03,0.0
SRW04,5.303304908059076
SRW05,0.0
SRW06,6.736966958001855
SRW07,0.0
SRW08,8.255568653283746
SRW09,0.0
SRW10,9.823740634445873
SaaCH,4.062353394856378
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.0883826790068643
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.8750200081448605
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,8.15978614322961
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.51687109370126
VE1_D,5.127936789433835
VE2_A,0.13025448495189854
VE2_D,0.18992358479384575
VE3_A,2.250823473485024
VE3_D,2.6279551659992153
VR1_A,2469.064753266282
VR1_D,153.7168769631269
VR2_A,91.446842713566
VR2_D,5.693217665300996
VR3_A,8.804846488526856
VR3_D,6.028364222101423
WPath,2404
Xc-3d,1.7271801834506852
Xc-4d,0.0
Xc-5d,0.08333333333333333
Xc-6d,0.0
Xp-0d,19.64805360212559
Xp-1d,12.973565548236332
Xp-2d,11.341816719691735
Xp-3d,8.227636584228945
Xp-4d,6.484241618412968
Xp-5d,5.124344077958664
Xp-6d,3.060689232768559
Xp-7d,2.0209324254811762
ZMIC0,90.06319559264328
ZMIC1,42.295062155834046
ZMIC2,27.165262510453516
ZMIC3,23.174490650625494
ZMIC4,23.174490650625494
ZMIC5,23.174490650625494
nAcid,1
nAtom,51
nBase,0
nRing,2
piPC1,3.6109179126442243
piPC2,4.0163830207523885
piPC3,4.334017415487521
piPC4,4.721841492791785
piPC5,5.17861843423319
piPC6,5.14166355650266
piPC7,5.222549363458917
piPC8,5.358059245920803
piPC9,5.499343112608628
AATS0Z,22.745098039215687
AATS0d,2.980392156862745
AATS0i,165.37023154396033
AATS0m,89.68745166666669
AATS0p,1.393580896399529
AATS0s,5.910675381263617
AATS0v,208.4637411828187
AATS1Z,24.096153846153847
AATS1d,3.6153846153846154
AATS1i,149.84438929063555
AATS1m,90.83485438461538
AATS1p,1.7246505978076927
AATS1s,3.3739316239316244
AATS1v,253.709922463206
AATS2Z,19.560439560439562
AATS2d,3.1648351648351647
AATS2i,156.30211436670103
AATS2m,71.81727942857144
AATS2p,1.4454757116350772
AATS2s,3.4126984126984126
AATS2v,202.91632510652266
AATS3Z,14.936
AATS3d,2.6
AATS3i,164.2062262886394
AATS3m,52.416518712000006
AATS3p,1.204770643939008
AATS3s,3.057777777777777
AATS3v,163.56204852250585
AATS4Z,14.683333333333334
AATS4d,2.45
AATS4i,164.78264709273523
AATS4m,51.26587773333333
AATS4p,1.1741363851627253
AATS4s,3.3622685185185186
AATS4v,159.13192628595075
AATS5Z,14.663636363636364
AATS5d,2.3727272727272726
AATS5i,164.44076592656072
AATS5m,51.48164149999999
AATS5p,1.145519175748873
AATS5s,3.9042929292929287
AATS5v,155.30591786244534
AATS6Z,14.32
AATS6d,2.34
AATS6i,164.34775272823427
AATS6m,50.10274985
AATS6p,1.12315518927527
AATS6s,3.8036111111111115
AATS6v,150.01208605262798
AATS7Z,13.659574468085106
AATS7d,2.3191489361702127
AATS7i,166.4081119822093
AATS7m,47.550023478723396
AATS7p,1.0935411690981385
AATS7s,3.23758865248227
AATS7v,146.83382130838092
AATS8Z,14.05813953488372
AATS8d,2.302325581395349
AATS8i,165.18392996515615
AATS8m,49.25534625581395
AATS8p,1.1225071930078838
AATS8s,3.3430232558139537
AATS8v,151.37166159610032
AMID_C,1.4395138284560391
AMID_N,0.2998681924932863
AMID_O,0.25586349150096704
AMID_X,0.0
AMID_h,0.5557316839942534
ATS0dv,386.0
ATS0pe,324.0083
ATS0se,398.72634799999986
ATS1dv,343.0
ATS1pe,340.97600000000006
ATS1se,407.60993599999995
ATS2dv,430.0
ATS2pe,579.4233999999999
ATS2se,704.5496639999999
ATS3dv,396.0
ATS3pe,779.0182
ATS3se,966.308796
ATS4dv,396.0
ATS4pe,748.4272000000001
ATS4se,929.0395439999999
ATS5dv,385.0
ATS5pe,683.0477
ATS5se,849.787468
ATS6dv,336.0
ATS6pe,618.7698999999999
ATS6se,771.2747079999999
ATS7dv,292.0
ATS7pe,579.2906999999999
ATS7se,724.993476
ATS8dv,304.0
ATS8pe,529.3887
ATS8se,661.522464
ATSC0Z,391.2941176470587
ATSC0c,1.367604604973267
ATSC0d,26.509803921568626
ATSC0i,75.04808144212058
ATSC0m,1854.444728627451
ATSC0p,11.021060562944156
ATSC0s,123.239651416122
ATSC0v,2447.6478509246413
ATSC1Z,-1.4567474048442879
ATSC1c,-0.9226278788756027
ATSC1d,3.793925413302577
ATSC1i,-8.118529262894072
ATSC1m,-3.0299537377930825
ATSC1p,0.08699885638101885
ATSC1s,-5.185526934085178
ATSC1v,52.57141388328502
ATSC2Z,-0.8581314878892852
ATSC2c,0.44539487907518616
ATSC2d,-5.733179546328334
ATSC2i,-22.043369809093306
ATSC2m,-23.089955237216284
ATSC2p,-3.2531447687254538
ATSC2s,31.605066427442438
ATSC2v,-610.2992725838345
ATSC3Z,-88.56401384083044
ATSC3c,-0.11236621820549435
ATSC3d,-2.7201076509034983
ATSC3i,0.3301380838761503
ATSC3m,-409.34435518492876
ATSC3p,0.31980062939789017
ATSC3s,-41.49369900465633
ATSC3v,-160.43014924880453
ATSC4Z,-90.33910034602077
ATSC4c,-0.1021113803606596
ATSC4d,-6.807381776239907
ATSC4i,2.265494737866393
ATSC4m,-425.50634279008074
ATSC4p,-1.0304089704321147
ATSC4s,-20.579680891964628
ATSC4v,-338.56113340462866
ATSC5Z,-17.359861591695513
ATSC5c,-0.16790013441322477
ATSC5d,-4.805459438677431
ATSC5i,-7.9273367881610275
ATSC5m,-88.13329037293346
ATSC5p,-1.6942261774274754
ATSC5s,42.757069930368665
ATSC5v,-260.54449623633775
ATSC6Z,4.207612456747391
ATSC6c,0.231519169270423
ATSC6d,-1.509419454056132
ATSC6i,-10.101843370649664
ATSC6m,5.080867103037347
ATSC6p,-1.9538229802703269
ATSC6s,38.148286983638755
ATSC6v,-391.0143510721179
ATSC7Z,6.477508650519026
ATSC7c,0.004158690500294031
ATSC7d,2.2368319876970393
ATSC7i,3.8522787075320526
ATSC7m,36.372475608227596
ATSC7p,1.027211692921024
ATSC7s,-13.670468623179113
ATSC7v,195.53715826446845
ATSC8Z,12.778546712802779
ATSC8c,-0.23201431042057735
ATSC8d,0.1991541714725104
ATSC8i,6.170060563220671
ATSC8m,63.28659560861203
ATSC8p,0.3376846882231469
ATSC8s,-3.0021572899312226
ATSC8v,122.89057946878597
AXp-0d,0.7277056889676145
AXp-1d,0.4633416267227261
AXp-2d,0.3150504644358815
AXp-3d,0.20067406302997426
AXp-4d,0.13233146160026465
AXp-5d,0.08990077329752043
AXp-6d,0.05885940832247229
AXp-7d,0.03886408510540724
GATS1Z,0.836720592996901
GATS1c,1.6873633193857087
GATS1d,1.03372496586254
GATS1i,1.4089882049611473
GATS1m,0.8421712745923423
GATS1p,1.148267769224849
GATS1s,0.6396707410273181
GATS1v,1.0260379301917932
GATS2Z,0.8832343243046793
GATS2c,0.7360030759273815
GATS2d,1.30575785161584
GATS2i,1.3364307894013967
GATS2m,0.8949444770378775
GATS2p,1.23760215661212
GATS2s,0.4512882418728583
GATS2v,1.1611456291271403
GATS3Z,1.0616055321707758
GATS3c,0.9464749079245132
GATS3d,1.0788461538461538
GATS3i,1.016411486151529
GATS3m,1.0600355008989404
GATS3p,0.9587875480092617
GATS3s,1.0214064737391058
GATS3v,0.9989280960702326
GATS4Z,1.07495865904991
GATS4c,0.9841537968150151
GATS4d,1.0845044378698225
GATS4i,0.9948088377461937
GATS4m,1.074487884584435
GATS4p,1.0010562598296446
GATS4s,1.0032489127936781
GATS4v,1.0253299610268234
GATS5Z,1.004243426447275
GATS5c,0.9924266441659902
GATS5d,1.028778913394298
GATS5i,1.023363436515127
GATS5m,1.0055497331676315
GATS5p,1.04132455509311
GATS5s,0.8318665154916858
GATS5v,1.0247446429836864
GATS6Z,0.9813589897775107
GATS6c,0.8503705100683822
GATS6d,0.9713387573964498
GATS6i,1.019860992801207
GATS6m,0.9852374680114011
GATS6p,1.065530185408936
GATS6s,0.8595492955256597
GATS6v,1.062822162332265
GATS7Z,0.999139596473945
GATS7c,0.9521862166170436
GATS7d,0.8928852448696967
GATS7i,0.8973008928858042
GATS7m,0.9959891868588983
GATS7p,0.8986701990800159
GATS7s,1.1145733697829237
GATS7v,0.9242459759248677
GATS8Z,0.974702485001888
GATS8c,0.9764473052399893
GATS8d,0.888219003715426
GATS8i,0.891452689981414
GATS8m,0.9733393434005656
GATS8p,0.9501978954218386
GATS8s,1.0485520668842585
GATS8v,0.9498358783646635
MATS1Z,-0.0036513020953790588
MATS1c,-0.6616569085541795
MATS1d,0.14036185707783347
MATS1i,-0.10609736514433034
MATS1m,-0.0016024664153140552
MATS1p,0.0077420681034548995
MATS1s,-0.041267605059214986
MATS1v,0.021065295457139584
MATS2Z,-0.0012290775970872354
MATS2c,0.1825212560291195
MATS2d,-0.12120423954743481
MATS2i,-0.164614154672864
MATS2m,-0.006978112727734098
MATS2p,-0.16542791084560587
MATS2s,0.1437258977344186
MATS2v,-0.13974063137156667
MATS3Z,-0.09234515935057128
MATS3c,-0.03352242077946048
MATS3d,-0.04186390532544378
MATS3i,0.0017948005549662364
MATS3m,-0.09006064960429615
MATS3p,0.011839029106966747
MATS3s,-0.13736998603426026
MATS3v,-0.026742205121045214
MATS4Z,-0.09812086590499101
MATS4c,-0.031732370961216984
MATS4d,-0.10913461538461539
MATS4i,0.012829578652663967
MATS4m,-0.09751716667211291
MATS4p,-0.0397351788362428
MATS4s,-0.07097037583750243
MATS4v,-0.058786431080194324
MATS5Z,-0.020569343464713296
MATS5c,-0.05692040483800934
MATS5d,-0.08404384077461001
MATS5i,-0.04897395817664352
MATS5m,-0.022034519353972905
MATS5p,-0.07127307391097144
MATS5s,0.16085514844022458
MATS5v,-0.049352647994216306
MATS6Z,0.005484064942874307
MATS6c,0.08633692508678249
MATS6d,-0.02903846153846154
MATS6i,-0.06864852531912712
MATS6m,0.0013973143456623425
MATS6p,-0.09041323330426161
MATS6s,0.15786823589725454
MATS6v,-0.08147304317957617
MATS7Z,0.00898146134261332
MATS7c,0.0016498268543012997
MATS7d,0.04577930253053003
MATS7i,0.027849694051005857
MATS7m,0.010641461791217024
MATS7p,0.05056836219586209
MATS7s,-0.06018319830861461
MATS7v,0.04334337115981398
MATS8Z,0.019366443384748792
MATS8c,-0.1006064773843969
MATS8d,0.0044550708683087905
MATS8i,0.048755269068301556
MATS8m,0.020238091973211806
MATS8p,0.018170199873678444
MATS8s,-0.014446236013190368
MATS8v,0.02977428779957554
MAXaaN,4.576326113551978
MAXsOH,8.676890975401527
MAXtCH,5.1630269135343365
MAXtsC,2.188432864439722
MINaaN,4.576326113551978
MINsOH,8.676890975401527
MINtCH,5.1630269135343365
MINtsC,2.188432864439722
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,8
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,33.72902346075984
SpAD_D,367.0087736321477
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.0371040063295265
SssNH2,0
SsssAs,0
SsssCH,-0.8929677135047112
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,498
TMWC10,128.05512783318883
TSRW10,61.162632421625105
VE1_Dt,5.106400657265016
VE2_Dt,0.18912595026907464
VE3_Dt,2.6237465566839555
VR1_Dt,154.6818341076405
VR2_Dt,5.7289568188015
VR3_Dt,6.034622097111461
Xc-3dv,0.5602002273211507
Xc-4dv,0.0
Xc-5dv,0.02282177322938192
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.15137471507731048
Xch-7d,0.2621886974951644
Xp-0dv,15.085427388642392
Xp-1dv,8.943023859869909
Xp-2dv,6.355561728575312
Xp-3dv,4.14983285237847
Xp-4dv,2.7769760439096
Xp-5dv,1.8380772572492112
Xp-6dv,0.9935177955566357
Xp-7dv,0.6156242489055617
Xpc-4d,2.7822769894272374
Xpc-5d,4.033683017500121
Xpc-6d,5.467586411819848
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,52
nFRing,1
nHBAcc,5
nHBDon,4
nHRing,2
nSpiro,0
naRing,1
piPC10,5.259771425684719
AATS0dv,7.568627450980392
AATS0pe,6.353103921568628
AATS0se,7.818163686274507
AATS1dv,6.596153846153846
AATS1pe,6.55723076923077
AATS1se,7.838652615384614
AATS2dv,4.725274725274725
AATS2pe,6.367290109890109
AATS2se,7.742303999999999
AATS3dv,3.168
AATS3pe,6.2321456
AATS3se,7.730470368000001
AATS4dv,3.3
AATS4pe,6.236893333333334
AATS4se,7.741996199999999
AATS5dv,3.5
AATS5pe,6.209524545454545
AATS5se,7.725340618181818
AATS6dv,3.36
AATS6pe,6.1876989999999985
AATS6se,7.712747079999999
AATS7dv,3.106382978723404
AATS7pe,6.162667021276595
AATS7se,7.712696553191489
AATS8dv,3.5348837209302326
AATS8pe,6.155682558139534
AATS8se,7.692121674418605
AATSC0Z,7.672433679354093
AATSC0c,0.026815776568103276
AATSC0d,0.5198000768935025
AATSC0i,1.471531008669031
AATSC0m,36.36166134563629
AATSC0p,0.21609922672439522
AATSC0s,2.416463753257294
AATSC0v,47.993095116169435
AATSC1Z,-0.02801437317008246
AATSC1c,-0.01774284382453082
AATSC1d,0.07296010410197264
AATSC1i,-0.1561255627479629
AATSC1m,-0.058268341111405435
AATSC1p,0.0016730549304042087
AATSC1s,-0.09972167180933035
AATSC1v,1.0109887285247119
AATSC2Z,-0.009430016350431706
AATSC2c,0.0048944492206064415
AATSC2d,-0.0630019730365751
AATSC2i,-0.24223483306695942
AATSC2m,-0.2537357718375416
AATSC2p,-0.035748843612367624
AATSC2s,0.34730842227958725
AATSC2v,-6.70658541300917
AATSC3Z,-0.7085121107266436
AATSC3c,-0.0008989297456439548
AATSC3d,-0.021760861207227988
AATSC3i,0.002641104671009202
AATSC3m,-3.27475484147943
AATSC3p,0.0025584050351831213
AATSC3s,-0.3319495920372506
AATSC3v,-1.2834411939904362
AATSC4Z,-0.7528258362168397
AATSC4c,-0.0008509281696721633
AATSC4d,-0.05672818146866589
AATSC4i,0.018879122815553276
AATSC4m,-3.5458861899173395
AATSC4p,-0.008586741420267623
