DLiP-ID,T003EL
ATS3pe,575.5187000000001
ATS3se,712.4521619999999
ATS4dv,321.33333333333337
ATS4pe,575.8872999999999
ATS4se,717.9972519999999
ATS5dv,403.66666666666663
ATS5pe,571.8009999999999
ATS5se,705.0490880000001
ATS6dv,413.3333333333333
ATS6pe,602.5253999999999
ATS6se,743.5987079999999
ATS7dv,323.66666666666663
ATS7pe,577.6451999999999
ATS7se,717.8229100000001
ATS8dv,257.6666666666667
ATS8pe,494.58029999999997
ATS8se,619.12731
ATSC0Z,455.6744186046511
ATSC0c,1.0196227284255097
ATSC0d,22.279069767441865
ATSC0i,68.61758591557444
ATSC0m,2081.4123279069768
ATSC0p,12.465327422026606
ATSC0s,88.45396688678343
ATSC0v,2180.2679228430916
ATSC1Z,13.170362358031337
ATSC1c,-0.6120023884927195
ATSC1d,4.714440237966467
ATSC1i,-2.2515932959003138
ATSC1m,63.34212223472166
ATSC1p,0.9983469277698676
ATSC1s,-5.790560240548223
ATSC1v,94.30951017103553
ATSC2Z,7.568415359653825
ATSC2c,0.17910406847684343
ATSC2d,-1.6533261222282316
ATSC2i,8.447346450012727
ATSC2m,29.709107179015923
ATSC2p,1.2714302751199145
ATSC2s,22.096059783919085
ATSC2v,-63.72253126562637
ATSC3Z,-153.18712817739322
ATSC3c,-0.11682894417189515
ATSC3d,1.6354786371011367
ATSC3i,14.050596518737489
ATSC3m,-691.7033452660896
ATSC3p,0.7959270267383547
ATSC3s,-26.14926950466681
ATSC3v,-303.9767337541233
ATSC4Z,137.8512709572742
ATSC4c,0.1161207682528704
ATSC4d,-0.6333153055705776
ATSC4i,-8.46140967030145
ATSC4m,620.1682413428881
ATSC4p,-1.0718354010881133
ATSC4s,-10.164985002830276
ATSC4v,335.63371498850375
ATSC5Z,-142.8923742563548
ATSC5c,-0.21672876260819393
ATSC5d,-4.125473228772309
ATSC5i,-5.7142241590396585
ATSC5m,-632.530753663602
ATSC5p,-2.343568823943862
ATSC5s,-10.808521048340367
ATSC5v,-247.3765366798134
ATSC6Z,36.238507301243914
ATSC6c,0.2962992595661551
ATSC6d,-4.878853434288804
ATSC6i,-17.297504905133806
ATSC6m,152.9437891146566
ATSC6p,-2.527756771260815
ATSC6s,2.4410097105097375
ATSC6v,-251.01334219406215
ATSC7Z,-107.4818820984316
ATSC7c,-0.27315084923369704
ATSC7d,-4.091941590048676
ATSC7i,-26.626736473570393
ATSC7m,-499.69938691508935
ATSC7p,-3.9299799882570285
ATSC7s,-21.552894791311953
ATSC7v,-591.060188285564
ATSC8Z,15.892374256354817
ATSC8c,0.39919652191351673
ATSC8d,-2.386154678204436
ATSC8i,0.8666432197552276
ATSC8m,71.14708638453205
ATSC8p,-0.39471614572127706
ATSC8s,-2.0510428652717745
ATSC8v,-102.86425234778406
AXp-0d,0.723483189656226
AXp-1d,0.4631887479247591
AXp-2d,0.3141133425284275
AXp-3d,0.19284652724963955
AXp-4d,0.1304360485570684
AXp-5d,0.08304077070331592
AXp-6d,0.055582165931508144
AXp-7d,0.03615453207565293
GATS1Z,0.7740275316191414
GATS1c,1.5593326057997328
GATS1d,0.9425887265135698
GATS1i,1.1951469593513437
GATS1m,0.7739585995468168
GATS1p,0.9086466645183366
GATS1s,0.670604942916955
GATS1v,0.9124556846849992
GATS2Z,1.0055608009254535
GATS2c,0.8042196485535533
GATS2d,1.2567849686847596
GATS2i,1.0596223185882119
GATS2m,0.9948138615566072
GATS2p,1.0254141779365125
GATS2s,0.492730440278088
GATS2v,0.9965526093178817
GATS3Z,1.4096162978019005
GATS3c,0.9048919409767776
GATS3d,1.0347984932377234
GATS3i,0.968622706740404
GATS3m,1.3787498131371207
GATS3p,1.1986561691202298
GATS3s,1.0836843493045973
GATS3v,1.078183865576149
GATS4Z,1.1232123815584016
GATS4c,0.7900432177960898
GATS4d,1.133111979745036
GATS4i,1.0863839001922824
GATS4m,1.0982207880805002
GATS4p,1.2640371038083964
GATS4s,0.8616071345842391
GATS4v,0.9676926612346156
GATS5Z,1.2017689873666195
GATS5c,1.0013539464017136
GATS5d,1.1393929661153042
GATS5i,1.0639585447138313
GATS5m,1.1861611830239482
GATS5p,1.1671101992689359
GATS5s,1.070668666668636
GATS5v,1.0425796134770817
GATS6Z,0.8295396549964276
GATS6c,0.8407394966929156
GATS6d,1.0800495824634653
GATS6i,1.0749207106586463
GATS6m,0.8406065635295863
GATS6p,1.0038058162229535
GATS6s,1.0165584540070356
GATS6v,1.0163393952724054
GATS7Z,1.0029798457065529
GATS7c,1.1682976322893577
GATS7d,0.9729948144656204
GATS7i,1.130986202105992
GATS7m,1.0127195792519341
GATS7p,1.0492622420569369
GATS7s,1.1133364515652622
GATS7v,1.0844025494669163
GATS8Z,0.8591254314434881
GATS8c,0.8349837700134642
GATS8d,0.9774994200881464
GATS8i,0.9080950091075591
GATS8m,0.8721998992882457
GATS8p,0.8882458590354093
GATS8s,0.9660313952656094
GATS8v,0.9967334582294171
MATS1Z,0.02824612358143024
MATS1c,-0.5865828866165745
MATS1d,0.20679920288479775
MATS1i,-0.032067883059903005
MATS1m,0.02974063702688681
MATS1p,0.07826968292401142
MATS1s,-0.06397628956495256
MATS1v,0.04227283777693585
MATS2Z,0.009919419777029195
MATS2c,0.10490638037262623
MATS2d,-0.0443197633959638
MATS2i,0.0735225955772444
MATS2m,0.008524470991065947
MATS2p,0.06091507977287257
MATS2s,0.14918785884863445
MATS2v,-0.01745497024900331
MATS3Z,-0.15712607231139972
MATS3c,-0.05355395783144381
MATS3d,0.03431061087410367
MATS3i,0.09570617424282148
MATS3m,-0.15532536462430388
MATS3p,0.029843529864733032
MATS3s,-0.13817290068146423
MATS3v,-0.06516450597294615
MATS4Z,0.13838745686369472
MATS4c,0.0520967936063027
MATS4d,-0.01300359792120106
MATS4i,-0.056408933621518054
MATS4m,0.13629879045985854
MATS4p,-0.03933371879266396
MATS4s,-0.05256903801787542
MATS4v,0.07042004798651057
MATS5Z,-0.148177228507942
MATS5c,-0.10043939936234782
MATS5d,-0.08749913969120647
MATS5i,-0.03935037736023837
MATS5m,-0.14359872588297518
MATS5p,-0.08883847295623894
MATS5s,-0.05773989920960102
MATS5v,-0.05361369050803774
MATS6Z,0.03562155506787792
MATS6c,0.13016321917971987
MATS6d,-0.09808846555323589
MATS6i,-0.11291333898412897
MATS6m,0.03291326340730134
MATS6p,-0.09082989550090483
MATS6s,0.012360880707949969
MATS6v,-0.05156846016328572
MATS7Z,-0.10906015776170236
MATS7c,-0.12386498498497318
MATS7d,-0.0849215435382854
MATS7i,-0.1794188267093016
MATS7m,-0.11100337951033025
MATS7p,-0.14577134317718174
MATS7s,-0.11266105181326326
MATS7v,-0.12534509664849422
MATS8Z,0.018514738071745356
MATS8c,0.20784073888777896
MATS8d,-0.05685713549318283
MATS8i,0.006704838872748789
MATS8m,0.018146063811471613
MATS8p,-0.016809880948697488
MATS8s,-0.012309512654955834
MATS8v,-0.025045980911378395
MAXaaN,4.061664260486063
MAXsOH,9.158138004163852
MAXssS,1.4369881162341476
MINaaN,4.061664260486063
MINsOH,9.158138004163852
MINssS,1.4369881162341476
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,29.811702738011405
SpAD_D,252.99986912592635
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.22360706026110044
SssNH2,0
SsssAs,0
SsssCH,-0.2504999947509876
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,499
TMWC10,121.32353656253851
TSRW10,57.60450180205247
VE1_Dt,4.832149704222802
VE2_Dt,0.20133957100928343
VE3_Dt,2.450760179340676
VR1_Dt,131.43868517967002
VR2_Dt,5.47661188248625
VR3_Dt,5.754009207834995
Xc-3dv,0.770401029515696
Xc-4dv,0.0
Xc-5dv,0.08333333333333333
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1853954059492991
Xch-7d,0.17677669529663687
Xp-0dv,14.046034628398964
Xp-1dv,8.290699822331216
Xp-2dv,6.37319487371909
Xp-3dv,4.39913314248066
Xp-4dv,3.3118468690115606
Xp-5dv,2.189068215013217
Xp-6dv,1.3561366230968157
Xp-7dv,0.8123282889425893
Xpc-4d,2.2661295985963807
Xpc-5d,3.76219641921203
Xpc-6d,5.117930072587994
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,44
nFRing,0
nHBAcc,5
nHBDon,3
nHRing,1
nSpiro,0
naRing,2
piPC10,6.28401754979436
AATS0dv,7.545219638242894
AATS0pe,6.334523255813952
AATS0se,7.7963603023255805
AATS1dv,6.56060606060606
AATS1pe,6.539204545454546
AATS1se,7.828273636363632
AATS2dv,4.902777777777778
AATS2pe,6.390829166666666
AATS2se,7.775026555555556
AATS3dv,3.6449275362318843
AATS3pe,6.255638043478262
AATS3se,7.744045239130434
AATS4dv,3.418439716312057
AATS4pe,6.126460638297871
AATS4se,7.6382686382978715
AATS5dv,4.435897435897435
AATS5pe,6.283527472527472
AATS5se,7.747792175824177
AATS6dv,4.305555555555555
AATS6pe,6.276306249999998
AATS6se,7.745819874999999
AATS7dv,3.480286738351254
AATS7pe,6.211238709677419
AATS7se,7.718525913978495
AATS8dv,3.1810699588477367
AATS8pe,6.105929629629629
AATS8se,7.643547037037036
AATSC0Z,10.597079502433747
AATSC0c,0.023712156475011854
AATSC0d,0.5181179015684154
AATSC0i,1.5957578119901032
AATSC0m,48.404937858301786
AATSC0p,0.28989133539596756
AATSC0s,2.0570689973670566
AATSC0v,50.70390518239748
AATSC1Z,0.2993264172279849
AATSC1c,-0.013909145193016352
AATSC1d,0.10714636904469242
AATSC1i,-0.051172574906825315
AATSC1m,1.439593687152765
AATSC1p,0.022689702903860628
AATSC1s,-0.13160364183064144
AATSC1v,2.1433979584326255
AATSC2Z,0.10511687999519201
AATSC2c,0.0024875565066228254
AATSC2d,-0.022962862808725438
AATSC2i,0.11732425625017677
AATSC2m,0.4126264885974434
AATSC2p,0.017658753821109922
AATSC2s,0.3068897192210984
AATSC2v,-0.8850351564670329
AATSC3Z,-1.6650774801890567
AATSC3c,-0.0012698798279553822
AATSC3d,0.017776941707621053
AATSC3i,0.15272387520366837
AATSC3m,-7.518514622457496
AATSC3p,0.008651380725416899
AATSC3s,-0.2842311902681175
AATSC3v,-3.304094932110036
AATSC4Z,1.4665028825241937
AATSC4c,0.0012353273218390468
AATSC4d,-0.006737396867772102
AATSC4i,-0.09001499649256861
AATSC4m,6.59753448237115
AATSC4p,-0.011402504266894821
AATSC4s,-0.10813813832798166
