DLiP-ID,I001IS
AATSC4d,-0.13392332004058924
AATSC4i,-0.1865604142710589
AATSC4m,-4.559155195606651
AATSC4p,-0.0216166488653613
AATSC4s,-0.36579638151540167
AATSC4v,-4.642724666524828
AATSC5Z,-1.0516251453755279
AATSC5c,0.0014856766702735593
AATSC5d,-0.05937442614923183
AATSC5i,-0.044379494262123446
AATSC5m,-4.975005320549603
AATSC5p,-0.023335444075875192
AATSC5s,0.0036846320213829472
AATSC5v,-7.590089994514906
AATSC6Z,-0.5623809442577463
AATSC6c,0.0015804176721777175
AATSC6d,0.00455326020823029
AATSC6i,-0.11927014075562115
AATSC6m,-2.6947137171851385
AATSC6p,-0.012346655688986418
AATSC6s,-0.08742904830590986
AATSC6v,-3.830419396318831
AATSC7Z,0.6645149190523436
AATSC7c,-0.0033002999383487993
AATSC7d,-0.007931418338455573
AATSC7i,-0.05827800731464101
AATSC7m,3.078497563968118
AATSC7p,0.003306550863620286
AATSC7s,0.10169914790525589
AATSC7v,2.8481796117621605
AATSC8Z,-0.023132954454494554
AATSC8c,0.0003620268955621337
AATSC8d,-0.029083559520604263
AATSC8i,0.1379896822573425
AATSC8m,-0.2294000099475762
AATSC8p,-0.004068655874012685
AATSC8s,0.24177514155401778
AATSC8v,-1.8862646613037137
ATS0are,396.6895999999999
ATS1are,418.004
ATS2are,724.7340000000002
ATS3are,957.2228
ATS4are,1046.1580000000001
ATS5are,1094.505
ATS6are,1110.6740000000002
ATS7are,1027.5610000000001
ATS8are,884.8049
ATSC0dv,277.74193548387103
ATSC0pe,9.380393548387092
ATSC0se,6.211094193548384
ATSC1dv,99.23829344432878
ATSC1pe,0.007571279916761612
ATSC1se,-0.228404944849117
ATSC2dv,70.1800208116545
ATSC2pe,0.7660440166493334
ATSC2se,0.2741657440166448
ATSC3dv,-8.637877211238289
ATSC3pe,0.5216800208116683
ATSC3se,0.12859698647241546
ATSC4dv,-141.684703433923
ATSC4pe,-4.180738085327758
ATSC4se,-3.106745244536957
ATSC5dv,-75.0665972944849
ATSC5pe,0.15253059313217404
ATSC5se,0.7332297273673126
ATSC6dv,-24.786680541103014
ATSC6pe,-0.8358519250780566
ATSC6se,-0.20184357127990715
ATSC7dv,30.328824141519252
ATSC7pe,0.8663049947970619
ATSC7se,0.2519087533819088
ATSC8dv,-3.8886576482830293
ATSC8pe,2.041189073881369
ATSC8se,1.7832742310093674
AXp-0dv,0.5664220493145738
AXp-1dv,0.30058111013249006
AXp-2dv,0.15675354885484682
AXp-3dv,0.08308745340931742
AXp-4dv,0.04559303654301165
AXp-5dv,0.024575659701161056
AXp-6dv,0.01254843930718853
AXp-7dv,0.006667203117738225
BertzCT,1266.9464125743482
ECIndex,1038
ETA_eta,32.21294495448204
GATS1dv,0.4122254980791565
GATS1pe,0.6151267257036258
GATS1se,0.6558173778661075
GATS2dv,0.7706428006125823
GATS2pe,0.7579735099953658
GATS2se,0.7693152991583908
GATS3dv,1.04212909914334
GATS3pe,0.965821908279447
GATS3se,1.0102017723275778
GATS4dv,1.2761634240122344
GATS4pe,1.3146411041354882
GATS4se,1.4200791505660038
GATS5dv,1.1201045296167242
GATS5pe,1.1033456243688389
GATS5se,1.1359178901349154
GATS6dv,0.972725512969415
GATS6pe,0.9347955344056682
GATS6se,0.9090171807727474
GATS7dv,0.9136283526456525
GATS7pe,0.8620516173996734
GATS7se,0.8213145279051866
GATS8dv,0.9844878698537232
GATS8pe,0.8861486497389388
GATS8se,0.8433649752309935
LogEE_A,4.480267674277844
LogEE_D,240.17672636461393
MATS1dv,0.3408130081300811
MATS1pe,0.0007698862730058322
MATS1se,-0.03507645696149206
MATS2dv,0.13863895655391437
MATS2pe,0.04480700456762077
MATS2se,0.024219117870900496
MATS3dv,-0.012941093936346832
MATS3pe,0.02314134336358124
MATS3se,0.008615254217281076
MATS4dv,-0.19644786864905028
MATS4pe,-0.1716317832834973
MATS4se,-0.1926208700399606
MATS5dv,-0.0985707453713192
MATS5pe,0.005930327364959232
MATS5se,0.04305411999139715
MATS6dv,-0.030235524837683964
MATS6pe,-0.0301890111280453
MATS6se,-0.01101000220420597
MATS7dv,0.03936201820489965
MATS7pe,0.033289939177056756
MATS7se,0.014619697471960085
MATS8dv,-0.00607035241181581
MATS8pe,0.09434476948461146
MATS8se,0.1244817457788298
MAXaaCH,1.85873445781645
MAXaaaC,0.3514588594539203
MAXaasC,0.6157218324310785
MAXdssC,-0.0628154347525598
MAXsCH3,1.8925113435079164
MAXssNH,2.45115116341178
MAXsssN,1.7461210223923205
MDEC-11,0.36840314986403866
MDEC-12,4.866251774920678
MDEC-13,6.4375802723473186
MDEC-22,12.1215564584386
MDEC-23,23.96359854363699
MDEC-33,13.205111321231398
MDEN-22,0.33333333333333337
MDEN-23,0.4051197205425127
MDEN-33,0.33333333333333337
MDEO-11,0.31282279570627786
MDEO-12,0.5723571212766659
MINaaCH,1.1940203317706022
MINaaaC,0.03278307073980158
MINaasC,-0.6056879984674584
MINdssC,-0.5208143950208981
MINsCH3,1.440651262107445
MINssNH,2.45115116341178
MINsssN,1.6970907869320566
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.904761904761905
SM1_Dzi,1.9472382788603375
SM1_Dzm,1.9348520032409964
SM1_Dzp,-8.400108997947434
SM1_Dzv,-3.4199360905065253
SddssSe,0
SpAD_Dt,822.9559560195513
SpAbs_A,45.633151399318216
SpAbs_D,480.35345272922785
SpMAD_A,1.3038043256948062
SpMAD_D,13.724384363692225
SpMax_A,2.475882351695394
SpMax_D,240.17672636461393
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,91.83999999999997
TpiPC10,8.859218896357536
VAdjMat,6.247927513443585
VE1_DzZ,5.830299329021577
VE1_Dzi,5.832584613624864
VE1_Dzm,5.830357271079012
VE1_Dzp,5.844518526949975
VE1_Dzv,5.83987511925519
VE2_DzZ,0.16657998082918793
VE2_Dzi,0.1666452746749961
VE2_Dzm,0.16658163631654319
VE2_Dzp,0.16698624362714215
VE2_Dzv,0.16685357483586258
VE3_DzZ,3.0158313104251158
VE3_Dzi,3.016223200568887
VE3_Dzm,3.0158412484688166
VE3_Dzp,3.0182671865363506
VE3_Dzv,3.0174723814176896
VR1_DzZ,239.50350991325698
VR1_Dzi,239.28690487429077
VR1_Dzm,239.47815569935008
VR1_Dzp,238.02330591901426
VR1_Dzv,238.39694255316513
VR2_DzZ,6.842957426093056
VR2_Dzi,6.836768710694022
VR2_Dzm,6.842233019981431
VR2_Dzp,6.8006658834004075
VR2_Dzv,6.811341215804718
VR3_DzZ,6.7313310404091276
VR3_Dzi,6.730426239280894
VR3_Dzm,6.731225173250733
VR3_Dzp,6.72513156140207
VR3_Dzv,6.726700078743439
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.11236707714719708
Xch-7dv,0.1644622451361495
Xpc-4dv,2.2710768947875173
Xpc-5dv,3.1371063831748014
Xpc-6dv,4.1534413420770235
Zagreb1,184.0
Zagreb2,220.0
fragCpx,254.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,3
nBondsM,20
nBondsO,38
nBondsS,45
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,9
naHRing,1
AATS0are,6.398219354838709
AATS1are,6.430830769230769
AATS2are,6.413575221238939
AATS3are,6.424314093959731
AATS4are,6.497875776397517
AATS5are,6.438264705882354
AATS6are,6.069256830601094
AATS7are,5.974191860465117
AATS8are,6.187446853146853
AATSC0dv,4.479708636836629
AATSC0pe,0.15129667013527567
AATSC0se,0.10017893860561909
AATSC1dv,1.5267429760665965
AATSC1pe,0.0001164812294886402
AATSC1se,-0.0035139222284479537
AATSC2dv,0.6210621310765885
AATSC2pe,0.0067791505898171095
AATSC2se,0.002426245522271193
AATSC3dv,-0.057972330276767035
AATSC3pe,0.0035012081933669015
AATSC3se,0.0008630670233048018
AATSC4dv,-0.8800292138752982
AATSC4pe,-0.02596731730017241
AATSC4se,-0.019296554313894144
AATSC5dv,-0.4415682193793229
AATSC5pe,0.0008972387831304356
AATSC5se,0.004313116043337133
AATSC6dv,-0.13544634175466128
AATSC6pe,-0.004567496858350036
AATSC6se,-0.0011029703348628807
AATSC7dv,0.1763303729158096
AATSC7pe,0.005036656946494546
AATSC7se,0.001464585775476214
AATSC8dv,-0.02719341012785335
AATSC8pe,0.014274049467701883
AATSC8se,0.012470449167897675
AETA_eta,0.920369855842344
ATSC0are,10.2888193548387
ATSC1are,-0.15325577523412479
ATSC2are,0.6357937565036514
ATSC3are,0.38604703433924376
ATSC4are,-4.701563163371462
ATSC5are,0.8014953173777486
ATSC6are,-0.669753902185238
ATSC7are,0.5948946930280725
ATSC8are,2.5653424557752285
BCUTZ-1h,9.004073732549877
BCUTZ-1l,5.663117281734641
BCUTc-1h,0.44959298955027893
BCUTc-1l,-0.5120392545459266
BCUTd-1h,3.2984515850992615
BCUTd-1l,0.9771642689764803
BCUTi-1h,17.42477413673603
BCUTi-1l,10.92526719499402
BCUTm-1h,19.000143653244326
BCUTm-1l,11.675706471330221
BCUTp-1h,2.019745723210246
BCUTp-1l,0.545844158335206
BCUTs-1h,8.001922686705695
BCUTs-1l,1.2576160484377314
BCUTv-1h,20.922953710000197
BCUTv-1l,13.304117691817147
BalabanJ,1.324763367473816
Diameter,18
ETA_beta,44.5
GATS1are,0.6341909531901238
GATS2are,0.7716446049923983
GATS3are,0.9825616180669228
GATS4are,1.3383341758209377
GATS5are,1.094345535779725
GATS6are,0.9142675178672918
GATS7are,0.858571457351188
GATS8are,0.869693967526598
HybRatio,0.3076923076923077
Lipinski,True
LogEE_Dt,411.47797800977565
MATS1are,-0.014207891762919603
MATS2are,0.03390501670144438
MATS3are,0.015612774941439388
MATS4are,-0.1759715852024981
MATS5are,0.028410456714699023
MATS6are,-0.022054149294660288
MATS7are,0.020841923383105938
MATS8are,0.10810243051880844
MAXssCH2,0.4138543876275591
MAXsssCH,-0.204651004392167
MINssCH2,0.376169135264554
MINsssCH,-0.8619415989153547
NsssssAs,0
RotRatio,0.13157894736842105
SM1_Dzpe,2.0389170454475565
SM1_Dzse,1.8685311733240928
SMR_VSA1,23.510889553690333
SMR_VSA2,0.0
SMR_VSA3,20.100586586654494
SMR_VSA4,0.0
SMR_VSA5,25.99328161627751
SMR_VSA6,26.681941200414915
SMR_VSA7,71.8023804468973
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,384.9104731935265
SpAD_Dzi,378.81389033557537
SpAD_Dzm,384.87150857997597
SpAD_Dzp,588.847253964803
SpAD_Dzv,502.51178847370636
SpAbs_Dt,822.9559560195512
SpDiam_A,4.951764703390788
SpDiam_D,367.1499739389283
SpMAD_Dt,23.513027314844322
SpMax_Dt,411.47797800977565
SsssssAs,0
VE1_Dzpe,5.8301584401255715
VE1_Dzse,5.830305479245365
VE2_Dzpe,0.1665759554321592
VE2_Dzse,0.16658015654986758
VE3_Dzpe,3.0158071451824124
VE3_Dzse,3.0158323652972925
VMcGowan,351.62000000000137
VR1_Dzpe,239.52011313097717
VR1_Dzse,239.51122833632428
VR2_Dzpe,6.843431803742205
VR2_Dzse,6.843177952466408
VR3_Dzpe,6.7314003614902935
VR3_Dzse,6.731363266653757
mZagreb1,12.194444444444443
mZagreb2,7.777777777777777
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,54
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.16594869927159195
AATSC1are,-0.0023577811574480734
AATSC2are,0.005626493420386296
AATSC3are,0.0025909196935519716
AATSC4are,-0.02920225567311467
AATSC5are,0.004714678337516169
AATSC6are,-0.0036598573889903715
AATSC7are,0.0034586900757446076
AATSC8are,0.017939457732693904
AETA_beta,1.2714285714285714
BCUTdv-1h,7.004067575651389
BCUTdv-1l,0.9930509284723101
BCUTpe-1h,3.9886875406447055
BCUTpe-1l,2.210426647927911
BCUTse-1h,4.00997652600983
BCUTse-1l,2.406096328944105
ETA_alpha,16.219047619047622
ETA_dBeta,-1.5
ETA_eta_B,0.6024440566852398
ETA_eta_F,39.977013813848174
ETA_eta_L,7.796677548886107
ETA_eta_R,72.18995876833021
ETA_psi_1,0.5356188079886778
LabuteASA,202.23151839965536
LogEE_DzZ,192.46768236659784
LogEE_Dzi,189.35988911930292
LogEE_Dzm,192.45016341794542
LogEE_Dzp,292.96598476066043
LogEE_Dzv,250.66961947848066
PEOE_VSA1,19.853471019507335
PEOE_VSA2,19.367590073162674
PEOE_VSA3,4.39041504767482
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,44.179309741689295
PEOE_VSA8,49.87030130733774
PEOE_VSA9,5.386224214464796
SM1_Dzare,2.275772055068154
SpAD_Dzpe,381.5722413514515
SpAD_Dzse,385.4702357835964
SpAbs_DzZ,383.28607243738713
SpAbs_Dzi,377.2004643330912
SpAbs_Dzm,383.22023886856914
SpAbs_Dzp,594.3320785192684
SpAbs_Dzv,504.7591750474678
SpDiam_Dt,593.5437256438262
SpMAD_DzZ,10.997442091243615
SpMAD_Dzi,10.823254009587867
SpMAD_Dzm,10.996328816570742
SpMAD_Dzp,16.82420725613723
SpMAD_Dzv,14.357479670677325
SpMax_DzZ,192.46768236659784
SpMax_Dzi,189.35988911930292
SpMax_Dzm,192.45016341794542
SpMax_Dzp,292.96598476066043
SpMax_Dzv,250.66961947848066
VE1_Dzare,5.829541217895748
VE2_Dzare,0.1665583205113071
VE3_Dzare,3.0157012724329415
VR1_Dzare,239.59422118428407
VR2_Dzare,6.84554917669383
VR3_Dzare,6.731709715849327
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46340136054421777
AETA_dBeta,-0.04285714285714286
AETA_eta_B,0.017212687333863996
AETA_eta_F,1.1422003946813764
AETA_eta_L,0.2227622156824602
AETA_eta_R,2.0625702505237204
BCUTare-1h,4.10773206771183
BCUTare-1l,2.1610227477067525
ETA_beta_s,23.0
ETA_dPsi_A,0.1783811920113222
ETA_dPsi_B,0.0
ETA_eta_BR,0.9464440566852398
ETA_eta_FL,9.015091956801749
ETA_eta_RL,16.811769505687856
LogEE_Dzpe,190.7936877413221
LogEE_Dzse,192.7472655311562
PEOE_VSA10,17.26066066917826
PEOE_VSA11,6.103966387748303
PEOE_VSA12,0.0
PEOE_VSA13,17.721539188054518
SlogP_VSA1,10.05365155780638
SlogP_VSA2,71.33308558801384
SlogP_VSA3,4.794537184071822
SlogP_VSA4,5.817220841045895
SlogP_VSA5,34.69392825407034
SlogP_VSA6,54.727780119305955
SlogP_VSA7,0.0
SlogP_VSA8,10.772448428929591
SlogP_VSA9,0.0
SpAD_Dzare,376.0077354782159
SpAbs_Dzpe,379.8406160418001
SpAbs_Dzse,383.87635192816634
SpDiam_DzZ,298.43119567588036
SpDiam_Dzi,293.728751077128
SpDiam_Dzm,298.4485180973919
SpDiam_Dzp,464.35366556536826
SpDiam_Dzv,394.4730456645301
SpMAD_Dzpe,10.9020640386129
SpMAD_Dzse,11.013435308102755
SpMax_Dzpe,190.7936877413221
SpMax_Dzse,192.7472655311562
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,35
AETA_beta_s,0.6571428571428571
AETA_eta_BR,0.027041258762435422
AETA_eta_FL,0.2575740559086214
AETA_eta_RL,0.4803362715910816
DetourIndex,6996
EState_VSA1,17.828366958145704
EState_VSA2,34.68586433044813
EState_VSA3,30.583944923899516
EState_VSA4,0.0
EState_VSA5,25.377249691213486
EState_VSA6,34.92265786677641
EState_VSA7,25.122838405075456
EState_VSA8,10.30076712495354
EState_VSA9,4.736862953800049
ETA_beta_ns,21.5
ETA_shape_p,0.17175572519083965
ETA_shape_x,0.0
ETA_shape_y,0.3884321785085143
GhoseFilter,True
LogEE_Dzare,188.00814140578032
SlogP_VSA10,4.39041504767482
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,374.08315948509767
SpDiam_Dzpe,295.71814002403937
SpDiam_Dzse,298.8649888794954
SpMAD_Dzare,10.743078156520454
SpMax_Dzare,188.00814140578032
TopoPSA(NO),91.83999999999997
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,14.60310876392344
VSA_EState9,73.56355790274324
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6142857142857143
EState_VSA10,18.774026599890284
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.036598639455782234
FilterItLogS,-5.380038599141721
SpDiam_Dzare,291.1472748989599
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6190476190476178
ETA_epsilon_2,0.8651700680272105
ETA_epsilon_3,0.4414141414141403
ETA_epsilon_4,0.5602756892230562
ETA_epsilon_5,0.8494708994708992
AETA_beta_ns_d,0.02857142857142857
ETA_dEpsilon_A,0.17763347763347753
ETA_dEpsilon_B,0.0587719298245617
ETA_dEpsilon_C,-0.11886154780891584
ETA_dEpsilon_D,0.01569916855631137
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7428571428571429
MDEDescriptor,"0.36840314986403866,4.866251774920678,6.4375802723473186,0.0,12.1215564584386,23.96359854363699,0.0,13.205111321231398,0.0,0.0,0.31282279570627786,0.5723571212766659,0.0,0.0,0.0,0.0,0.33333333333333337,0.4051197205425127,0.33333333333333337"
APolDescriptor,71.92841099999998
BCUTDescriptor,"11.850000000000012,18.998409107196053,-0.33288948113635997,0.25017981934306366,4.875988279158847,10.546429324427281"
BPolDescriptor,41.449588999999996
TPSADescriptor,91.83999999999997
ALOGPDescriptor,"2.0227000000000004,4.091315290000002,127.61969999999998"
XLogPDescriptor,3.0549999999999997
VAdjMaDescriptor,6.247927513443585
WeightDescriptor,478.20163378
ChiPathDescriptor,"25.112155217263343,16.811769505687856,15.079789566860311,13.354552814958687,10.707275757903892,8.761728697714334,5.620041639290709,4.149079427201253,19.824771726010084,11.422082185034622,8.464691638161728,6.148471552289488,4.331338471586103,2.9490791641393246,1.5434580347841884,0.94007563960109"
ChiChainDescriptor,"0.0,0.0,0.0,0.29370039165947565,0.48958348781482597,0.0,0.0,0.0,0.11236707714719708,0.1644622451361495"
AtomCountDescriptor,62
BondCountDescriptor,38
SmallRingDescriptor,"4,3,3,2,0,0,0,4,0,0,0"
ChiClusterDescriptor,"2.3470686226167876,0.0,0.8368810072806622,0.0,1.0402788723389587,0.0,0.21969663040560464,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,11,3,5,2,0,0"
ZagrebIndexDescriptor,184.0
LargestChainDescriptor,19
MannholdLogPDescriptor,3.33
WeightedPathDescriptor,"71.08663435374439,2.031046695821268,25.94603077199675,10.706943365042985,12.660279072196976"
FractionalPSADescriptor,0.19205287793360323
WienerNumbersDescriptor,"4062.0,62.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.397529992126402,10.081900263261035,14.999921593124489,2.271076894787517,3.137106383174801,3.827145136434357"
FractionalCSP3Descriptor,0.3076923076923077
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,3,0,0,9,2,0,0,3,4,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"28.019390581717452,12.697530864197532,6.357925493060629"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,3035.09
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.3076923076923077
AutocorrelationDescriptorMass,"41.039841486312355,41.90406432899242,60.976600119162974,71.49508542465648,69.73147745291583"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.8875148173003724,-0.4747854135455777,-0.06686342231080973,0.3458826558652814,-0.47094699765291664"
EccentricConnectivityIndexDescriptor,1038
AutocorrelationDescriptorPolarizability,"2343.3532919708814,2768.966183158664,3904.786514533,4245.256289061922,3892.6681276947725"
