DLiP-ID,C0005Q
DLiP-Mol-ID,30323
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C24H20N2O6/c1-15(27)31-19-11-7-17(8-12-19)23(29)25-21-5-3-4-6-22(21)26-24(30)18-9-13-20(14-10-18)32-16(2)28/h3-14H,1-2H3,(H,25,29)(H,26,30)"
Standard Inchi Key(RDKit),AIIXVAGTSFTWIF-UHFFFAOYSA-N
Canonical SMILES(RDKit),CC(=O)Oc1ccc(C(=O)Nc2ccccc2NC(=O)c2ccc(OC(C)=O)cc2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),432.432
MW Monoisotopic(RDKit),432.13213636
MolLogP(RDKit),4.0418
XLogP(SDF),
XLogP(CDK),3.534
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),110.8
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),32
QED Weighted(RDKit),0.449247534102821
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,11788870.380009927
qed,0.44924753410282087
Chi0,23.087211190881018
Chi1,15.312570843487293
TPSA,110.80000000000001
Chi0n,17.37769297305869
Chi0v,17.37769297305869
Chi1n,9.603077841136917
Chi1v,9.603077841136917
Chi2n,6.6898742552535575
Chi2v,6.6898742552535575
Chi3n,4.17963476123162
Chi3v,4.17963476123162
Chi4n,2.770715979113889
Chi4v,2.770715979113889
MolMR,117.85040000000001
MolWt,432.4320000000002
fr_SH,0
Kappa1,22.230272739899398
Kappa2,10.032512741864782
Kappa3,6.021428510354887
fr_ArN,0
fr_COO,0
fr_C_O,4
fr_C_S,0
fr_NH0,0
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1061.3667750047048
MolLogP,4.041800000000003
NOCount,8
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.6978641439506856
SMR_VSA1,28.651874643887382
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,13.847474399381248
SMR_VSA6,10.633577208012662
SMR_VSA7,83.92330780493333
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,2
fr_ether,2
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,183.7081474444096
NHOHCount,2
PEOE_VSA1,20.10730311561276
PEOE_VSA2,19.178148736287287
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,60.6636706846161
PEOE_VSA8,24.974377382775238
PEOE_VSA9,11.374772549367124
RingCount,3
SMR_VSA10,35.127742583973834
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,432.13213635999995
NumHDonors,2
PEOE_VSA10,11.49902366656781
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,11.814359458703011
PEOE_VSA14,11.938610575903699
SlogP_VSA1,20.10730311561276
SlogP_VSA2,23.75297003460671
SlogP_VSA3,9.589074368143644
SlogP_VSA4,0.0
SlogP_VSA5,34.56345175091888
SlogP_VSA6,72.79640482153933
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,2
fr_benzene,3
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,23.75297003460671
