DLiP-ID,C0007X
ATS4Z,976.0
ATS4d,157.0
ATS4i,10175.875445676034
ATS4m,3465.5083660000005
ATS4p,76.87170096788599
ATS4s,246.6666666666667
ATS4v,10513.795526152764
ATS5Z,740.0
ATS5d,132.0
ATS5i,8121.296014916788
ATS5m,2580.508413999999
ATS5p,63.12797482648998
ATS5s,176.00000000000006
ATS5v,8593.029226149474
ATS6Z,689.0
ATS6d,117.0
ATS6i,6736.27361296924
ATS6m,2478.663117999999
ATS6p,57.203657047640995
ATS6s,140.44444444444449
ATS6v,7889.681110105119
ATS7Z,731.0
ATS7d,115.0
ATS7i,6234.039508232892
ATS7m,2706.138779
ATS7p,52.926028779640994
ATS7s,150.55555555555557
ATS7v,7590.058304587005
ATS8Z,669.0
ATS8d,92.0
ATS8i,5696.620883623146
ATS8m,2395.7848600000007
ATS8p,43.115931280547
ATS8s,168.22222222222223
ATS8v,6422.28588620726
C1SP1,0
C1SP2,0
C1SP3,0
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.012345679012345678
JGI10,0.004115226337448559
JGT10,0.5293333733862791
Kier1,14.409972299168976
Kier2,6.437869822485207
Kier3,4.266666666666667
MID_C,28.966832939812587
MID_N,0.0
MID_O,7.037433487549519
MID_X,0.0
MID_h,7.037433487549519
MPC10,36
MWC01,19.0
MWC02,4.51085950651685
MWC03,5.313205979041787
MWC04,6.163314804034641
MWC05,6.9782137426306985
MWC06,7.827639546366422
MWC07,8.646641258603124
MWC08,9.4949928598676
MWC09,10.315961375454851
MWC10,11.163382173096926
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,2
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.679400000000001
SRW02,3.6635616461296463
SRW03,0.0
SRW04,4.962844630259907
SRW05,0.0
SRW06,6.440946540632921
SRW07,0.0
SRW08,8.003363058629947
SRW09,0.0
SRW10,9.605687801896062
SaaCH,8.661052965926704
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.8867224636768307
SaasN,0
SdCH2,0
SddsN,0
SdsCH,3.359756235827664
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.069090975769216
VE1_D,4.190143701596298
VE2_A,0.22606060976495643
VE2_D,0.23278576119979436
VE3_A,1.9912062919340094
VE3_D,2.020521694571759
VR1_A,81.21063077718931
VR1_D,85.88402228859033
VR2_A,4.511701709843851
VR2_D,4.771334571588351
VR3_A,4.984832824401704
VR3_D,5.040784472966251
WPath,672
Xc-3d,1.4570030804445206
Xc-4d,0.0
Xc-5d,0.16666666666666666
Xc-6d,0.0
Xp-0d,13.120955864630139
Xp-1d,8.541713895658193
Xp-2d,7.994471586960695
Xp-3d,5.966085258909635
Xp-4d,4.741982655066233
Xp-5d,3.4081763967873213
Xp-6d,2.1752268259735748
Xp-7d,1.2189208288206699
ZMIC0,61.84978646658485
ZMIC1,54.8568701357755
ZMIC2,37.57418298847328
ZMIC3,26.483181065813387
ZMIC4,21.51744466038472
ZMIC5,20.936066541263013
nAcid,0
nAtom,30
nBase,0
nRing,2
piPC1,3.295836866004329
piPC2,3.912023005428146
piPC3,4.430816798843313
piPC4,4.9505313700265505
piPC5,5.464361325821674
piPC6,5.564041365397364
piPC7,5.754851785628006
piPC8,6.0785019654252
piPC9,6.579077585826837
AATS0Z,25.733333333333334
AATS0d,3.4
AATS0i,157.86459842536627
AATS0m,101.85874886666666
AATS0p,1.5650923619396004
AATS0s,6.822222222222222
AATS0v,238.92682218397348
AATS1Z,26.193548387096776
AATS1d,3.903225806451613
AATS1i,144.5485852741226
AATS1m,99.8058852580645
AATS1p,1.8786544007741934
AATS1s,4.218637992831541
AATS1v,284.1812576777178
AATS2Z,25.043478260869566
AATS2d,3.869565217391304
AATS2i,142.85860850430436
AATS2m,95.13495326086954
AATS2p,1.8083870913043472
AATS2s,4.1256038647343
AATS2v,268.25809946749746
AATS3Z,19.64516129032258
AATS3d,2.935483870967742
AATS3i,151.43113951749828
AATS3m,71.27820077419351
AATS3p,1.46283204880158
AATS3s,4.358422939068101
AATS3v,209.47303360550154
AATS4Z,15.25
AATS4d,2.453125
AATS4i,158.99805383868804
AATS4m,54.14856821875001
AATS4p,1.2011203276232185
AATS4s,3.8541666666666674
AATS4v,164.27805509613694
AATS5Z,14.509803921568627
AATS5d,2.588235294117647
AATS5i,159.24109833170172
AATS5m,50.59820419607841
AATS5p,1.2378034279703918
AATS5s,3.450980392156864
AATS5v,168.49076914018576
AATS6Z,16.023255813953487
AATS6d,2.7209302325581395
AATS6i,156.65752588300558
AATS6m,57.64332832558137
AATS6p,1.3303176057590929
AATS6s,3.2661498708010344
AATS6v,183.48095604895624
AATS7Z,18.275
AATS7d,2.875
AATS7i,155.85098770582232
AATS7m,67.653469475
AATS7p,1.3231507194910248
AATS7s,3.7638888888888893
AATS7v,189.75145761467513
AATS8Z,18.583333333333332
AATS8d,2.5555555555555554
AATS8i,158.23946898953184
AATS8m,66.54957944444446
AATS8p,1.1976647577929722
AATS8s,4.672839506172839
AATS8v,178.39683017242388
AMID_C,1.609268496656255
AMID_N,0.0
AMID_O,0.39096852708608437
AMID_X,0.0
AMID_h,0.39096852708608437
ATS0dv,268.0
ATS0pe,196.44940000000003
ATS0se,239.59565600000008
ATS1dv,258.0
ATS1pe,207.77750000000003
ATS1se,248.069004
ATS2dv,338.0
ATS2pe,299.42100000000005
ATS2se,358.35300000000007
ATS3dv,340.0
ATS3pe,402.93510000000003
ATS3se,490.5234240000001
ATS4dv,249.0
ATS4pe,395.33260000000007
ATS4se,492.58446399999997
ATS5dv,177.0
ATS5pe,315.64700000000005
ATS5se,393.729688
ATS6dv,193.0
ATS6pe,263.70500000000004
ATS6se,327.773656
ATS7dv,208.0
ATS7pe,248.70199999999994
ATS7se,307.26314
ATS8dv,193.0
ATS8pe,240.264
ATS8se,294.18001600000014
ATSC0Z,225.8666666666667
ATSC0c,1.4910783938574248
ATSC0d,18.666666666666657
ATSC0i,40.99209826709941
ATSC0m,1067.2255154666668
ATSC0p,7.071616954379467
ATSC0s,76.53333333333339
ATSC0v,1458.5333240064278
ATSC1Z,-23.128888888888895
ATSC1c,-0.8544340654202885
ATSC1d,3.7777777777777755
ATSC1i,11.827383754609468
ATSC1m,-98.82135144888922
ATSC1p,1.9553603711936238
ATSC1s,-22.01777777777779
ATSC1v,239.0083115122859
ATSC2Z,-7.395555555555564
ATSC2c,0.04339304873469916
ATSC2d,-7.555555555555558
ATSC2i,-10.174640128083123
ATSC2m,-39.315845048889145
ATSC2p,-1.6675827334855755
ATSC2s,3.226666666666667
ATSC2v,-237.1972743078632
ATSC3Z,-110.92444444444445
ATSC3c,0.065250337098302
ATSC3d,-5.777777777777779
ATSC3i,-17.62672411155645
ATSC3m,-533.0584806311111
ATSC3p,-3.3633613050816944
ATSC3s,-10.56888888888889
ATSC3v,-842.0948991169173
ATSC4Z,24.817777777777778
ATSC4c,0.17455792413055965
ATSC4d,-3.555555555555553
ATSC4i,-6.956793478457734
ATSC4m,111.18143513777801
ATSC4p,-1.098386272631797
ATSC4s,13.684444444444448
ATSC4v,-92.79756303756182
ATSC5Z,-42.506666666666675
ATSC5c,-0.28420571487621726
ATSC5d,3.666666666666667
ATSC5i,5.730555371639349
ATSC5m,-192.65090015999988
ATSC5p,0.9001744087366383
ATSC5s,-18.128888888888884
ATSC5v,41.04025009275046
ATSC6Z,12.59111111111111
ATSC6c,0.0487035891488093
ATSC6d,3.1111111111111107
ATSC6i,3.8015339398964283
ATSC6m,63.476711897777854
ATSC6p,0.7353178144617643
ATSC6s,-9.319999999999995
ATSC6v,170.85609861702642
ATSC7Z,68.24444444444445
ATSC7c,0.18829056521394327
ATSC7d,-2.2222222222222237
ATSC7i,-5.734218273364027
ATSC7m,320.5012539777778
ATSC7p,-0.604253443627355
ATSC7s,7.9555555555555575
ATSC7v,175.75537221168133
ATSC8Z,-62.306666666666665
ATSC8c,-0.39571947852258255
ATSC8d,-3.0000000000000004
ATSC8i,-14.443359299822585
ATSC8m,-294.56691862666673
ATSC8p,-2.4200040951186272
ATSC8s,-25.90666666666667
ATSC8v,-445.1557392979093
AXp-0d,0.7289419924794521
AXp-1d,0.44956388924516805
AXp-2d,0.3074796764215652
AXp-3d,0.19886950863032116
AXp-4d,0.13172174041850648
AXp-5d,0.08312625358017857
AXp-6d,0.05878991421550202
AXp-7d,0.038091275900645934
GATS1Z,0.8532010511482652
GATS1c,1.380525041672638
GATS1d,0.9020737327188946
GATS1i,0.7527849725904484
GATS1m,0.8463441460668473
GATS1p,0.7367211505612528
GATS1s,1.1272526319733236
GATS1v,0.7288086806007282
GATS2Z,0.7424541861300753
GATS2c,0.5935564771690096
GATS2d,1.4860248447204978
GATS2i,1.1827554902051127
GATS2m,0.7527446835468159
GATS2p,1.1658984908411356
GATS2s,0.5985835479472802
GATS2v,1.0326483909230344
GATS3Z,1.1141314697033171
GATS3c,0.8052587542118196
GATS3d,1.0524193548387102
GATS3i,1.189443528621681
GATS3m,1.1192741485143805
GATS3p,1.2014913951435764
GATS3s,0.972425162039638
GATS3v,1.2074257476139705
GATS4Z,0.9509205283353009
GATS4c,0.7701451677377429
GATS4d,0.9831194196428577
GATS4i,1.0309003469577613
GATS4m,0.9561086062876935
GATS4p,1.0424883512182044
GATS4s,0.772641278310104
GATS4v,1.0464691608146868
GATS5Z,1.11149211750816
GATS5c,0.9901410377489157
GATS5d,0.7920168067226895
GATS5i,0.8746784595611721
GATS5m,1.1086988213639721
GATS5p,0.895846007815333
GATS5s,1.0335678987041965
GATS5v,0.9907953218535839
GATS6Z,0.913689904176162
GATS6c,0.7421612274486089
GATS6d,0.7587209302325585
GATS6i,0.9024808931087427
GATS6m,0.9161791329246831
GATS6p,0.9150544302347553
GATS6s,0.8283364395105738
GATS6v,0.941811427460166
GATS7Z,0.7254279811097992
GATS7c,0.6685677675411973
GATS7d,1.1457589285714294
GATS7i,1.0692890471577339
GATS7m,0.7309775041865235
GATS7p,1.0451460160673747
GATS7s,0.7088959059233443
GATS7v,0.9199607797739799
GATS8Z,1.250061491538764
GATS8c,1.4644288286953102
GATS8d,1.1004464285714293
GATS8i,1.2427389805408786
GATS8m,1.2422724473881808
GATS8p,1.2093922204888166
GATS8s,1.5864345399406363
GATS8v,1.1469126270279897
MATS1Z,-0.09909738355486156
MATS1c,-0.5545460786096315
MATS1d,0.19585253456221197
MATS1i,0.27922101405535504
MATS1m,-0.08960951976158675
MATS1p,0.26758862115905224
MATS1s,-0.27840845228728783
MATS1v,0.15858284632419695
MATS2Z,-0.02135413993121505
MATS2c,0.01897942757991643
MATS2d,-0.2639751552795034
MATS2i,-0.16187595040644656
MATS2m,-0.024025632950626305
MATS2p,-0.15379141201186006
MATS2s,0.027495833964550808
MATS2v,-0.10606125482527863
MATS3Z,-0.23763186959667898
MATS3c,0.021174435822629088
MATS3d,-0.14976958525345632
MATS3i,-0.20806595452627558
MATS3m,-0.2416841793491374
MATS3p,-0.2301358939623824
MATS3s,-0.06682027649769581
MATS3v,-0.2793664478278691
MATS4Z,0.05150531286894922
MATS4c,0.05487573777024614
MATS4d,-0.08928571428571427
MATS4i,-0.07955184244970366
MATS4m,0.04883344425854033
MATS4p,-0.07280775650288804
MATS4s,0.08381424216027872
MATS4v,-0.02982369820277442
MATS5Z,-0.11070213209250644
MATS5c,-0.11212008233023416
MATS5d,0.11554621848739503
MATS5i,0.08223328560858907
MATS5m,-0.10618567235819289
MATS5p,0.07487882354154464
MATS5s,-0.13933866229418584
MATS5v,0.016551780604955494
MATS6Z,0.03889239724334861
MATS6c,0.022788371411814837
MATS6d,0.11627906976744191
MATS6i,0.0647010788284481
MATS6m,0.041496457333904814
MATS6p,0.07254527953137288
MATS6s,-0.08496070010533982
MATS6v,0.08172725799658694
MATS7Z,0.22660861865407317
MATS7c,0.09470858439919193
MATS7d,-0.0892857142857144
MATS7i,-0.10491445636669854
MATS7m,0.22523443920680994
MATS7p,-0.06408577919931802
MATS7s,0.07796167247386757
MATS7v,0.09037608328116614
MATS8Z,-0.2298799685163321
MATS8c,-0.22115955368989404
MATS8d,-0.1339285714285715
MATS8i,-0.29362080153658426
MATS8m,-0.23000989821870116
MATS8p,-0.28517807062734
MATS8s,-0.28208478513356544
MATS8v,-0.2543398289060663
MAXsOH,9.321634962627027
MINsOH,9.161534640103362
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,22.27555952972164
SpAD_D,153.53939604405275
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,346
TMWC10,107.41421124561289
TSRW10,50.676403677548485
VE1_Dt,4.195679201300291
VE2_Dt,0.2330932889611273
VE3_Dt,2.021841899057853
VR1_Dt,85.58086831100452
VR2_Dt,4.7544926839446955
VR3_Dt,5.0372484220300695
Xc-3dv,0.4706207331034419
Xc-4dv,0.0
Xc-5dv,0.016666666666666666
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.13608276348795434
Xch-7d,0.36839057184084634
Xp-0dv,9.407656535516841
Xp-1dv,5.275195472804338
Xp-2dv,3.864228870775902
Xp-3dv,2.39256937581252
Xp-4dv,1.550842952069565
Xp-5dv,0.9628841901079784
Xp-6dv,0.4623444959745154
Xp-7dv,0.22408399557513345
Xpc-4d,2.5607200434311457
Xpc-5d,3.594165345821774
Xpc-6d,4.487921332440557
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,31
nFRing,0
nHBAcc,4
nHBDon,4
nHRing,0
nSpiro,0
naRing,2
piPC10,6.880384082186005
AATS0dv,8.933333333333334
AATS0pe,6.5483133333333345
AATS0se,7.986521866666669
AATS1dv,8.32258064516129
AATS1pe,6.7025000000000015
AATS1se,8.002225935483871
AATS2dv,7.3478260869565215
AATS2pe,6.509152173913044
AATS2se,7.790282608695653
AATS3dv,5.483870967741935
AATS3pe,6.498953225806452
AATS3se,7.911668129032259
AATS4dv,3.890625
AATS4pe,6.177071875000001
AATS4se,7.6966322499999995
AATS5dv,3.4705882352941178
AATS5pe,6.189156862745099
AATS5se,7.720189960784314
AATS6dv,4.488372093023256
AATS6pe,6.132674418604652
AATS6se,7.622643162790698
AATS7dv,5.2
AATS7pe,6.217549999999998
AATS7se,7.6815785000000005
AATS8dv,5.361111111111111
AATS8pe,6.674
AATS8se,8.171667111111114
AATSC0Z,7.52888888888889
AATSC0c,0.049702613128580826
AATSC0d,0.6222222222222219
AATSC0i,1.3664032755699802
AATSC0m,35.57418384888889
AATSC0p,0.23572056514598222
AATSC0s,2.551111111111113
AATSC0v,48.61777746688093
AATSC1Z,-0.7460931899641579
AATSC1c,-0.027562389207106082
AATSC1d,0.12186379928315405
AATSC1i,0.3815285082132086
AATSC1m,-3.1877855306093297
AATSC1p,0.06307614100624594
AATSC1s,-0.7102508960573481
AATSC1v,7.709945532654384
AATSC2Z,-0.16077294685990356
AATSC2c,0.0009433271464065034
AATSC2d,-0.16425120772946866
AATSC2i,-0.22118782887137223
AATSC2m,-0.8546922836715032
AATSC2p,-0.03625179855403425
AATSC2s,0.07014492753623189
AATSC2v,-5.156462484953548
AATSC3Z,-1.7891039426523299
AATSC3c,0.0010524247919080968
AATSC3d,-0.09318996415770611
AATSC3i,-0.28430200179929754
AATSC3m,-8.59771742953405
AATSC3p,-0.054247762985188616
AATSC3s,-0.17046594982078855
AATSC3v,-13.582175792208343
AATSC4Z,0.3877777777777778
AATSC4c,0.0027274675645399945
AATSC4d,-0.05555555555555552
AATSC4i,-0.1086998981009021
AATSC4m,1.7372099240277814
AATSC4p,-0.017162285509871828
AATSC4s,0.2138194444444445
AATSC4v,-1.4499619224619034
AATSC5Z,-0.8334640522875819
AATSC5c,-0.00557266107600426
AATSC5d,0.07189542483660132
AATSC5i,0.11236383081645783
AATSC5m,-3.777468630588233
AATSC5p,0.01765047860267918
AATSC5s,-0.3554684095860566
AATSC5v,0.804710786132362
AATSC6Z,0.2928165374677002
AATSC6c,0.001132641608111844
AATSC6d,0.07235142118863049
AATSC6i,0.08840776604410298
AATSC6m,1.4762026022739037
AATSC6p,0.01710041428980847
AATSC6s,-0.21674418604651152
