DLiP-ID,T003IC
RNCG,0.148534790167419
RPCG,0.09356269582939296
SIC0,0.274874154679344
SIC1,0.6300487955077118
SIC2,0.8136473192986904
SIC3,0.8638405049572115
SIC4,0.8692582075042128
SIC5,0.8692582075042128
SaaN,0
SaaO,0
SaaS,0
Sare,61.43200000000001
SdNH,7.364264768573161
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,8.950267026023123
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,101.47259001197258
TIC1,232.58892124169415
TIC2,300.3661837245149
TIC3,318.8955087374958
TIC4,320.89550873749573
TIC5,320.89550873749573
Vabc,420.21551249357566
WPol,51
apol,65.57558299999997
bpol,36.52641700000001
nRot,8
ABCGG,19.47109393850855
ATS0Z,1356.0
ATS0d,187.0
ATS0i,10412.24240102172
ATS0m,5374.904170149774
ATS0p,82.86186505031898
ATS0s,391.3125
ATS0v,12296.831722270403
ATS1Z,1452.0
ATS1d,232.0
ATS1i,9447.989712766757
ATS1m,5447.182239835203
ATS1p,107.34535924600004
ATS1s,208.74999999999997
ATS1v,15615.18588964756
ATS2Z,2196.0
ATS2d,380.0
ATS2i,17648.322632535386
ATS2m,8154.473989670401
ATS2p,165.6247502375841
ATS2s,371.4722222222223
ATS2v,23313.80390599596
ATS3Z,2664.0
ATS3d,454.0
ATS3i,25892.79558478188
ATS3m,9550.853964931197
ATS3p,208.74918804337602
ATS3s,506.52777777777777
ATS3v,28748.59694575989
ATS4Z,2794.0
ATS4d,467.0
ATS4i,32968.18703509095
ATS4m,9773.1452715152
ATS4p,218.29160895920504
ATS4s,683.4444444444442
ATS4v,29560.513251254826
ATS5Z,2571.0
ATS5d,437.0
ATS5i,32123.101278664395
ATS5m,8856.278701931204
ATS5p,211.84969239905402
ATS5s,655.9722222222223
ATS5v,28193.303740229472
ATS6Z,2293.0
ATS6d,417.0
ATS6i,32031.927087030883
ATS6m,7778.7559563728
ATS6p,201.13901112154397
ATS6s,593.7638888888888
ATS6v,26162.691231004865
ATS7Z,2223.0
ATS7d,389.0
ATS7i,27537.09855316946
ATS7m,7826.544548191998
ATS7p,190.03011031675192
ATS7s,511.38888888888886
ATS7v,24825.905615663636
ATS8Z,2037.0
ATS8d,352.0
ATS8i,27968.65285300735
ATS8m,6904.8009632496
ATS8p,174.46549326035603
ATS8s,609.3888888888891
ATS8v,22638.885150853697
C1SP1,0
C1SP2,4
C1SP3,5
C2SP1,0
C2SP2,4
C2SP3,5
C3SP2,2
C3SP3,1
C4SP3,1
FCSP3,0.5454545454545454
GGI10,0.17334965819814305
JGI10,0.006191059221362252
JGT10,0.6057720914772458
Kier1,27.24609375
Kier2,11.9234404536862
Kier3,7.239150507848569
MAXdO,13.200358471594942
MAXsF,14.358211692808556
MID_C,44.58527279922271
MID_N,7.625111762128002
MID_O,6.943219268791753
MID_X,1.7750130106956465
MID_h,16.343344041615403
MINdO,10.901709282321978
MINsF,14.358211692808556
MPC10,72
MWC01,32.0
MWC02,5.056245805348308
MWC03,5.8944028342648505
MWC04,6.776506992372183
MWC05,7.635786861395585
MWC06,8.519390774959724
MWC07,9.387398099095039
MWC08,10.27190824430491
MWC09,11.145088456325304
MWC10,12.030224093564296
NaaCH,3
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,4
NdssS,0
NsCH3,3
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.3576699999999997
SRW02,4.174387269895637
SRW03,0.0
SRW04,5.517452896464707
SRW05,0.0
SRW06,7.048386408721883
SRW07,0.0
SRW08,8.663023639627777
SRW09,0.0
SRW10,10.32137518064285
SaaCH,3.7130814585153993
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,-0.7835441424443728
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.8889817241644693
SdssS,0
SsCH3,5.34615408144178
SsNH2,5.3494031545557075
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.7785785687476707
SssPH,0
SssSe,0
SsssB,0
SsssN,1.7176627007552332
SsssP,0
VE1_A,4.620131043646484
VE1_D,5.468637463729177
VE2_A,0.14903648527891886
VE2_D,0.17640766012029604
VE3_A,2.6618251806081314
VE3_D,2.8304316043422064
VR1_A,296.0327299359718
VR1_D,193.74644290429868
VR2_A,9.549442901160381
VR2_D,6.249885254977377
VR3_A,6.821872133810308
VR3_D,6.3979524203524045
WPath,2956
Xc-3d,3.1082142231284795
Xc-4d,0.16666666666666666
Xc-5d,1.1125710800904902
Xc-6d,0.17955837819827097
Xp-0d,23.34457050376173
Xp-1d,14.46647004406711
Xp-2d,13.796842523354803
Xp-3d,10.72807029740039
Xp-4d,8.102046529421091
Xp-5d,5.783468888571593
Xp-6d,3.5947777680990547
Xp-7d,2.75113518216318
ZMIC0,101.68373461495332
ZMIC1,43.50044747941779
ZMIC2,30.73238825398417
ZMIC3,28.085268512218356
ZMIC4,27.957713792528455
ZMIC5,27.957713792528455
nAcid,1
nAtom,62
nBase,2
nRing,2
piPC1,3.6888794541139363
piPC2,4.182050142641207
piPC3,4.577284982498556
piPC4,4.922714412723786
piPC5,5.282886419517493
piPC6,5.449427714962415
piPC7,5.673430649721931
piPC8,5.288109189955513
piPC9,5.417072152124715
AATS0Z,21.870967741935484
AATS0d,3.0161290322580645
AATS0i,167.93939356486646
AATS0m,86.69200274435119
AATS0p,1.3364816943599835
AATS0s,6.311491935483871
AATS0v,198.33599552049037
AATS1Z,23.047619047619047
AATS1d,3.6825396825396823
AATS1i,149.96809067883743
AATS1m,86.46321015611434
AATS1p,1.70389459120635
AATS1s,3.313492063492063
AATS1v,247.86009348646922
AATS2Z,19.43362831858407
AATS2d,3.3628318584070795
AATS2i,156.17984630562287
AATS2m,72.16348663425134
AATS2p,1.4657057543149035
AATS2s,3.287364798426746
AATS2v,206.31684872562795
AATS3Z,16.444444444444443
AATS3d,2.802469135802469
AATS3i,159.83207151099927
AATS3m,58.955888672414794
AATS3p,1.2885752348356545
AATS3s,3.1267146776406034
AATS3v,177.46047497382648
AATS4Z,14.182741116751268
AATS4d,2.3705583756345177
AATS4i,167.35120322381195
AATS4m,49.609874474696454
AATS4p,1.108079233295457
AATS4s,3.4692611393118997
AATS4v,150.0533667576387
AATS5Z,13.25257731958763
AATS5d,2.252577319587629
AATS5i,165.58299628177522
AATS5m,45.650921143975275
AATS5p,1.092008723706464
AATS5s,3.3813001145475376
AATS5v,145.32630793932717
AATS6Z,12.00523560209424
AATS6d,2.183246073298429
AATS6i,167.7064245394287
AATS6m,40.72647097577382
AATS6p,1.0530838278614867
AATS6s,3.1087114601512504
AATS6v,136.97744100002546
AATS7Z,13.232142857142858
AATS7d,2.3154761904761907
AATS7i,163.91130091172298
AATS7m,46.586574691619035
AATS7p,1.1311316090282852
AATS7s,3.0439814814814814
AATS7v,147.77324771228353
AATS8Z,12.271084337349398
AATS8d,2.1204819277108435
AATS8i,168.48586056028523
AATS8m,41.5951865256
AATS8p,1.0509969473515424
AATS8s,3.6710174029451155
AATS8v,136.37882620996203
AMID_C,1.438234606426539
AMID_N,0.2459713471654194
AMID_O,0.22397481512231462
AMID_X,0.0572584842159886
AMID_h,0.5272046465037227
ATS0dv,448.0
ATS0pe,393.2361999999999
ATS0se,484.3771439999998
ATS1dv,399.0
ATS1pe,409.73100000000005
ATS1se,490.9699159999997
ATS2dv,554.0
ATS2pe,710.4023999999995
ATS2se,866.5996159999997
ATS3dv,567.0
ATS3pe,1011.581
ATS3se,1245.353008
ATS4dv,583.0
ATS4pe,1232.2176000000004
ATS4se,1532.2905480000002
ATS5dv,485.0
ATS5pe,1197.4559000000002
ATS5se,1496.4111720000003
ATS6dv,467.0
ATS6pe,1163.2404000000001
ATS6se,1464.11162
ATS7dv,446.0
ATS7pe,1004.4274000000001
ATS7se,1259.0324560000004
ATS8dv,441.0
ATS8pe,1021.6686000000002
ATS8se,1279.1734200000003
ATSC0Z,487.8709677419356
ATSC0c,1.4665934534827576
ATSC0d,41.43548387096773
ATSC0i,107.46741281960134
ATSC0m,2329.7262905588123
ATSC0p,13.504492698869175
ATSC0s,173.96830197132618
ATSC0v,2977.660690214071
ATSC1Z,-4.578563995837629
ATSC1c,-0.99625471477837
ATSC1d,15.234911550468256
ATSC1i,-2.448540427444206
ATSC1m,-16.851425831474657
ATSC1p,0.5583470447975778
ATSC1s,-12.577893759394142
ATSC1v,117.31840010062614
ATSC2Z,111.13839750260146
ATSC2c,0.463628879725804
ATSC2d,-8.97112382934443
ATSC2i,-0.034298532904725065
ATSC2m,521.6755622643657
ATSC2p,0.8639502132671126
ATSC2s,48.47578296623888
ATSC2v,337.77549740049875
ATSC3Z,-66.88865764828304
ATSC3c,-0.25883873883631103
ATSC3d,-14.52497398543184
ATSC3i,-60.77758963983892
ATSC3m,-320.186830767225
ATSC3p,-5.80396869167551
ATSC3s,-16.03847988206728
ATSC3v,-902.3224255224335
ATSC4Z,-75.46097814776275
ATSC4c,0.2387654579092744
ATSC4d,-8.22242455775234
ATSC4i,13.21034897880008
ATSC4m,-336.92040001840985
ATSC4p,-0.38278249666519354
ATSC4s,-17.245608235056075
ATSC4v,-197.3380048734486
ATSC5Z,-115.9510926118626
ATSC5c,-0.3118790286976785
ATSC5d,2.234131113423518
ATSC5i,-8.008254661551913
ATSC5m,-538.7603230315981
ATSC5p,-2.6885626088856505
ATSC5s,-34.639055093074326
ATSC5v,-649.9138718458835
ATSC6Z,-61.763787721123826
ATSC6c,0.0014433584790457255
ATSC6d,-0.29318418314256034
ATSC6i,19.453252057815845
ATSC6m,-284.33573438227313
ATSC6p,4.107820568488581
ATSC6s,-40.42889532026822
ATSC6v,351.8791509064022
ATSC7Z,122.44640998959409
ATSC7c,0.2537632355963309
ATSC7d,-5.680020811654524
ATSC7i,-24.20825765431647
ATSC7m,569.3746535595591
ATSC7p,-3.1649614631604805
ATSC7s,52.13898283038504
ATSC7v,-139.8025846095512
ATSC8Z,-95.29968782518208
ATSC8c,-0.1275460090779325
ATSC8d,3.1888657648283036
ATSC8i,27.26359032127219
ATSC8m,-491.234505981776
ATSC8p,-0.21307982489871713
ATSC8s,17.52696120938836
ATSC8v,-473.78389606027076
AXp-0d,0.7530506614116688
AXp-1d,0.4520771888770972
AXp-2d,0.2999313592033653
AXp-3d,0.1882117596035156
AXp-4d,0.12275828074880442
AXp-5d,0.0771129185142879
AXp-6d,0.04668542555972798
AXp-7d,0.0323662962607433
GATS1Z,0.8682851391460223
GATS1c,1.6886468725650015
GATS1d,1.0048131877637525
GATS1i,1.265322447891747
GATS1m,0.8704235236542336
GATS1p,1.1996171103672102
GATS1s,0.6736033218373744
GATS1v,1.0898157258664296
GATS2Z,0.7601567455348469
GATS2c,0.6710688887728984
GATS2d,1.6480466556664386
GATS2i,1.1087670783428312
GATS2m,0.7663813996199035
GATS2p,1.1093050165448475
GATS2s,0.4335036763670875
GATS2v,1.0244624943941225
GATS3Z,0.9794256369567131
GATS3c,0.9657364625266133
GATS3d,1.3358562922595623
GATS3i,1.2792786281798763
GATS3m,0.9818569632022628
GATS3p,1.2417055603039906
GATS3s,0.8121368716592479
GATS3v,1.1570244081944479
GATS4Z,1.0446924711723187
GATS4c,0.9820118012717567
GATS4d,1.0835755483675928
GATS4i,0.915881694596793
GATS4m,1.0382733901017527
GATS4p,0.9588984854597862
GATS4s,1.027905775898771
GATS4v,0.9799033239111589
GATS5Z,1.0653590115526081
GATS5c,1.0132110504837306
GATS5d,0.9751216928244375
GATS5i,0.9491512431712424
GATS5m,1.0607087847711003
GATS5p,1.0478149885473396
GATS5s,1.1063327786005797
GATS5v,1.0530125379743287
GATS6Z,1.0395418813549697
GATS6c,0.7819242823063595
GATS6d,0.9133608734019595
GATS6i,0.8528700835977151
GATS6m,1.0367887861281482
GATS6p,0.8645067314255069
GATS6s,1.1116686429361802
GATS6v,0.9365178363750224
GATS7Z,0.8372749556050929
GATS7c,0.5938367649044827
GATS7d,1.012115609186454
GATS7i,1.092032375818337
GATS7m,0.8465818523798777
GATS7p,1.1270556575245354
GATS7s,0.6038630766089884
GATS7v,1.0548746167902545
GATS8Z,1.0842475296584377
GATS8c,0.7158307723371581
GATS8d,0.807031942483832
GATS8i,1.030724295326033
GATS8m,1.0971838893785524
GATS8p,0.9998102137321065
GATS8s,1.0920417663504856
GATS8v,1.0415674627045288
MATS1Z,-0.009235819867927693
MATS1c,-0.6685159718590363
MATS1d,0.3618417394205638
MATS1i,-0.02242237570582098
MATS1m,-0.007118408264942941
MATS1p,0.04068900665471621
MATS1s,-0.07115229907884241
MATS1v,0.03877413019323288
MATS2Z,0.1249891750321238
MATS2c,0.17344987234130946
MATS2d,-0.11879213357354709
MATS2i,-0.00017511042257254997
MATS2m,0.1228595267696979
MATS2p,0.03510133933208181
MATS2s,0.15288608295634656
MATS2v,0.062239512253788445
MATS3Z,-0.05247158469410077
MATS3c,-0.06754546689090495
MATS3d,-0.13415894160671638
MATS3i,-0.21644290476229341
MATS3m,-0.05259872776995267
MATS3p,-0.16448392530916953
MATS3s,-0.03528334523596526
MATS3v,-0.11597468949376799
MATS4Z,-0.04867914243942125
MATS4c,0.05123741596960181
MATS4d,-0.06245294837114919
MATS4i,0.03868681352555175
MATS4m,-0.04551430026970852
MATS4p,-0.00892070668081407
MATS4s,-0.031198510124084537
MATS4v,-0.0208574393222179
MATS5Z,-0.07595560548264924
MATS5c,-0.06796203749431752
MATS5d,0.017231623681243063
MATS5i,-0.02381502495958008
MATS5m,-0.0739061643689645
MATS5p,-0.06362559248919035
MATS5s,-0.06363350885138987
MATS5v,-0.06975423155262245
MATS6Z,-0.0410948376492548
MATS6c,0.0003194646347128923
MATS6d,-0.002296817267500754
MATS6i,0.05875891157675072
MATS6m,-0.03961729920411389
MATS6p,0.09873963398289004
MATS6s,-0.07543624677428144
MATS6v,0.038359827893927556
MATS7Z,0.09262399088172685
MATS7c,0.06385594977002736
MATS7d,-0.050589445587499296
MATS7i,-0.08313217573790228
MATS7m,0.09019358243659471
MATS7p,-0.08649132687928741
MATS7s,0.11060501973681248
MATS7v,-0.017326961112936266
MATS8Z,-0.07295752701363505
MATS8c,-0.03248184827774126
MATS8d,0.02874401459477459
MATS8i,0.09475232053452746
MATS8m,-0.07875308334876249
MATS8p,-0.005893152209481513
MATS8s,0.03762877692903988
MATS8v,-0.059427668048347586
MAXdNH,7.364264768573161
MAXsOH,8.950267026023123
MINdNH,7.364264768573161
MINsOH,8.950267026023123
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.40958982079331
SpAD_D,397.64140318123486
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.7852871910226353
SssNH2,0
SsssAs,0
SsssCH,-0.46906198902144003
SsssNH,0
SssssB,0
SssssC,-0.9307083280843198
SssssN,0
TMPC10,690
TMWC10,139.71695216163022
TSRW10,66.72462539535286
VE1_Dt,5.472968690622895
VE2_Dt,0.17654737711686758
VE3_Dt,2.8312233029390756
VR1_Dt,193.75881009389138
VR2_Dt,6.250284196577142
VR3_Dt,6.398016250143105
Xc-3dv,1.6887895643057875
Xc-4dv,0.14433756729740643
Xc-5dv,0.3798302647892222
Xc-6dv,0.07738335014271937
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.15137471507731048
Xch-7d,0.25364688940716357
Xp-0dv,18.20387883765777
Xp-1dv,10.428736408866337
Xp-2dv,8.597723384095664
Xp-3dv,6.025688449561252
Xp-4dv,4.039267704336324
Xp-5dv,2.495082569497054
Xp-6dv,1.351924124563016
Xp-7dv,0.8840501659167225
Xpc-4d,6.7109679063587935
Xpc-5d,9.378721796631627
Xpc-6d,13.23458820069906
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,63
nFRing,0
nHBAcc,4
nHBDon,4
nHRing,1
nSpiro,0
naRing,1
piPC10,5.606031819312516
AATS0dv,7.225806451612903
AATS0pe,6.342519354838708
AATS0se,7.812534580645158
AATS1dv,6.333333333333333
AATS1pe,6.503666666666668
AATS1se,7.793173269841265
AATS2dv,4.902654867256637
AATS2pe,6.286746902654863
AATS2se,7.6690231504424755
AATS3dv,3.5
AATS3pe,6.244327160493827
AATS3se,7.687364246913581
AATS4dv,2.9593908629441623
AATS4pe,6.254911675126905
AATS4se,7.778124609137056
AATS5dv,2.5
AATS5pe,6.172453092783506
AATS5se,7.7134596494845376
AATS6dv,2.445026178010471
AATS6pe,6.090263874345551
AATS6se,7.665505863874345
AATS7dv,2.6547619047619047
AATS7pe,5.978734523809525
AATS7se,7.494240809523812
AATS8dv,2.6566265060240966
AATS8pe,6.1546301204819285
AATS8se,7.7058639759036165
AATSC0Z,7.868886576482832
AATSC0c,0.02365473312068964
AATSC0d,0.6683142559833505
AATSC0i,1.7333453680580861
AATSC0m,37.57623049288407
AATSC0p,0.21781439836885766
AATSC0s,2.805940354376229
AATSC0v,48.026785326033405
AATSC1Z,-0.07267561898154967
AATSC1c,-0.01581356690124397
AATSC1d,0.24182399286457548
AATSC1i,-0.03886572107054295
AATSC1m,-0.26748294970594694
AATSC1p,0.008862651504723457
AATSC1s,-0.1996491072919705
AATSC1v,1.8621968269940656
AATSC2Z,0.9835256416159421
AATSC2c,0.004102910440051363
AATSC2d,-0.07939047636587991
AATSC2i,-0.0003035268398648236
AATSC2m,4.616597896144829
AATSC2p,0.007645577108558519
AATSC2s,0.4289892297897246
AATSC2v,2.9891636938097235
AATSC3Z,-0.4128929484461916
AATSC3c,-0.0015977699928167348
AATSC3d,-0.08966033324340641
AATSC3i,-0.37517030641875876
AATSC3m,-1.9764619183162035
AATSC3p,-0.03582696723256488
AATSC3s,-0.0990029622349832
