DLiP-ID,C002X4
DLiP-Mol-ID,33286
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C18H17N3OS/c19-14-13-11-8-4-5-9-12(11)15(10-6-2-1-3-7-10)21-18(13)23-16(14)17(20)22/h1-3,6-7H,4-5,8-9,19H2,(H2,20,22)"
Standard Inchi Key(RDKit),YJJUECNDXYHTHL-UHFFFAOYSA-N
Canonical SMILES(RDKit),NC(=O)c1sc2nc(-c3ccccc3)c3c(c2c1N)CCCC3
SMILES(SDF),
MW(SDF),
MW(RDKit),323.421
MW Monoisotopic(RDKit),323.109233164
MolLogP(RDKit),3.5232
XLogP(SDF),
XLogP(CDK),3.363
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),82.0
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),23
QED Weighted(RDKit),0.756702209543872
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Importin subunit beta-1/Snurportin-1
Common Target Pref Name,Importin subunit beta-1/Snurportin-1
RDKit Descriptors
Ipc,322979.63287269353
qed,0.7567022095438718
Chi0,15.97432701575866
Chi1,11.16470379794645
TPSA,82.0
Chi0n,12.633589185501258
Chi0v,13.450085766428984
Chi1n,7.754726684094886
Chi1v,8.571223265022612
Chi2n,5.879913849744826
Chi2v,6.878984616507607
Chi3n,4.466385626016315
Chi3v,5.580367841276011
Chi4n,3.4311773053518086
Chi4v,4.409286510029482
MolMR,94.62830000000004
MolWt,323.42100000000016
fr_SH,0
Kappa1,14.208733122665903
Kappa2,5.350347178386568
Kappa3,2.1943703103991674
fr_ArN,1
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,2
fr_N_O,0
fr_azo,0
BertzCT,915.1565523965423
MolLogP,3.523200000000002
NOCount,4
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,2.073338357297166
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,5.733667477162185
SMR_VSA5,25.683286491704038
SMR_VSA6,5.733667477162185
SMR_VSA7,46.33588551940334
SMR_VSA8,0.0
SMR_VSA9,11.257379486545457
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,137.69035602117722
NHOHCount,4
PEOE_VSA1,11.46733495432437
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,11.336785877934737
PEOE_VSA6,30.33183534230805
PEOE_VSA7,36.81018947509803
PEOE_VSA8,10.949675706161791
PEOE_VSA9,11.381314269532023
RingCount,4
SMR_VSA10,33.14797251605517
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,323.10923316400005
NumHDonors,2
PEOE_VSA10,9.707543613321866
