DLiP-ID,T0086P
ATSC8c,0.1527879668864811
ATSC8d,-4.648148148148147
ATSC8i,-10.093435056660939
ATSC8m,377.62458862962944
ATSC8p,-0.64466761167026
ATSC8s,22.492798353909464
ATSC8v,95.36202949396451
AXp-0d,0.705760602662089
AXp-1d,0.44366112689753506
AXp-2d,0.2913996733124161
AXp-3d,0.1752223975780473
AXp-4d,0.11443419143687143
AXp-5d,0.07427615850315686
AXp-6d,0.04705410812899891
AXp-7d,0.030582873746293225
GATS1Z,0.6802637307242857
GATS1c,1.5579215652875504
GATS1d,0.6510057867181044
GATS1i,1.228843066471682
GATS1m,0.6858302058348265
GATS1p,1.0074734333114095
GATS1s,0.5981467313542084
GATS1v,0.8875952992564096
GATS2Z,0.6575754547984899
GATS2c,0.6938914409041622
GATS2d,1.0138614711183593
GATS2i,1.0297226438135174
GATS2m,0.6638191716659898
GATS2p,0.9775723563389274
GATS2s,0.544759173694419
GATS2v,0.8690682073528231
GATS3Z,1.071615150195908
GATS3c,1.54594764588617
GATS3d,1.0955497382198955
GATS3i,1.0715752123338478
GATS3m,1.0617343540792266
GATS3p,0.8526310880046953
GATS3s,1.4211684953525752
GATS3v,0.8789486878693653
GATS4Z,0.8469559192332928
GATS4c,0.6980320229407951
GATS4d,1.3007890273578646
GATS4i,1.0913015640815156
GATS4m,0.8509357389781721
GATS4p,0.9828326013328083
GATS4s,0.5052394878038937
GATS4v,0.9383614296864469
GATS5Z,1.1086720584718588
GATS5c,1.342127006759261
GATS5d,1.2775606518693314
GATS5i,1.036791442299008
GATS5m,1.1019975496954102
GATS5p,0.9458426363767503
GATS5s,0.8703327660420557
GATS5v,0.9425438776491278
GATS6Z,1.1443392674346093
GATS6c,0.8009344570063069
GATS6d,1.1477642564030002
GATS6i,1.1018572382745369
GATS6m,1.1486043066698395
GATS6p,1.2204311438912874
GATS6s,0.8615254432572204
GATS6v,1.2360183024484026
GATS7Z,1.1248808669357213
GATS7c,1.087187386932335
GATS7d,0.9471840950898546
GATS7i,0.9823320915395672
GATS7m,1.1263421106692162
GATS7p,1.0605852475799802
GATS7s,0.9097185101797585
GATS7v,1.105925888169828
GATS8Z,0.8833804962995212
GATS8c,0.8093939614074971
GATS8d,1.0307591623036652
GATS8i,0.9853836542540849
GATS8m,0.8898761766023657
GATS8p,1.044501339608819
GATS8s,0.8009469564609687
GATS8v,1.0155679010802754
MATS1Z,0.05563320578328715
MATS1c,-0.56996811086334
MATS1d,0.41857260953430697
MATS1i,-0.11097314607029735
MATS1m,0.05388632152710408
MATS1p,-0.03570592160358061
MATS1s,-0.04677218239532719
MATS1v,-0.0069753048968505295
MATS2Z,0.18777878487264218
MATS2c,0.3284583574399451
MATS2d,0.13552484765256193
MATS2i,0.03430141917915928
MATS2m,0.1839924717243002
MATS2p,-0.010983704929196508
MATS2s,0.13462924285873043
MATS2v,0.05399039516178556
MATS3Z,-0.1521114497170222
MATS3c,-0.40864413055167564
MATS3d,0.005684367988032844
MATS3i,-0.03541625460620394
MATS3m,-0.14501395554046942
MATS3p,0.08658015688464885
MATS3s,-0.2931401815041482
MATS3v,0.018042416005443557
MATS4Z,0.05690827595087286
MATS4c,0.2970069562348516
MATS4d,-0.18767052577243576
MATS4i,-0.025755219134656306
MATS4m,0.053169001008965384
MATS4p,-0.053406245866818046
MATS4s,0.1973553530280853
MATS4v,-0.027865315198469798
MATS5Z,-0.20301434203829857
MATS5c,-0.22474442971680306
MATS5d,-0.2620013273357423
MATS5i,0.030785006606766942
MATS5m,-0.19889803844445586
MATS5p,-0.026748951624417042
MATS5s,-0.14131655542311103
MATS5v,-0.06264821391827191
MATS6Z,-0.2194401628446035
MATS6c,0.21122193708793432
MATS6d,-0.2422527239281166
MATS6i,-0.11006396314842164
MATS6m,-0.22408005200138564
MATS6p,-0.25469367141748395
MATS6s,-0.047086222430411405
MATS6v,-0.2958098273808476
MATS7Z,-0.10136605913706485
MATS7c,-0.2033811436385431
MATS7d,-0.09707089288241114
MATS7i,-0.06111000318071447
MATS7m,-0.10070231334044265
MATS7p,-0.07176648576076491
MATS7s,-0.09057047822859544
MATS7v,-0.07590225910394692
MATS8Z,0.19255550718328257
MATS8c,0.1459458007787258
MATS8d,-0.131413612565445
MATS8i,-0.10167989075337251
MATS8m,0.18678264797886734
MATS8p,-0.0493658537066349
MATS8s,0.30558389824585924
MATS8v,0.03371907903891742
MAXaaN,4.359311696900982
MAXaaO,5.32767896510456
MINaaN,4.02743039808516
MINaaO,5.32767896510456
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,28.365547459489953
SpAD_D,197.0758042955633
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,651
TMWC10,120.14788451724971
TSRW10,69.95798328733676
VE1_Dt,4.636893498247409
VE2_Dt,0.21076788628397314
VE3_Dt,2.3225019976960297
VR1_Dt,119.80751347139106
VR2_Dt,5.445796066881412
VR3_Dt,5.574343760868579
Xc-3dv,0.5204089004395499
Xc-4dv,0.0
Xc-5dv,0.07426227343506094
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.39273156192534786
Xch-7d,0.46628461895999423
Xp-0dv,12.199589251754983
Xp-1dv,6.776140627497102
Xp-2dv,4.775066740776444
Xp-3dv,3.109506233869378
Xp-4dv,2.18247036367918
Xp-5dv,1.3738077044402703
Xp-6dv,0.7090062433098685
Xp-7dv,0.40889825077858344
Xpc-4d,2.84621977838871
Xpc-5d,5.205557475215203
Xpc-6d,7.714693131599073
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,38
nFRing,0
nHBAcc,5
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,7.447336894959841
AATS0dv,9.444444444444445
AATS0pe,6.456488888888889
AATS0se,7.839353555555554
AATS1dv,9.421052631578947
AATS1pe,6.655752631578948
AATS1se,7.8818157894736816
AATS2dv,7.918032786885246
AATS2pe,6.5265147540983595
AATS2se,7.8294357377049195
AATS3dv,6.514285714285714
AATS3pe,6.578064285714285
AATS3se,7.951665028571428
AATS4dv,6.816901408450704
AATS4pe,6.532766197183098
AATS4se,7.879940338028171
AATS5dv,6.0
AATS5pe,6.610007042253522
AATS5se,7.970072563380283
AATS6dv,4.905405405405405
AATS6pe,6.43237027027027
AATS6se,7.8247200540540565
AATS7dv,3.2837837837837838
AATS7pe,6.097283783783784
AATS7se,7.588163729729727
AATS8dv,3.5166666666666666
AATS8pe,6.104870000000001
AATS8se,7.613602666666667
AATSC0Z,7.089506172839505
AATSC0c,0.017448025919125164
AATSC0d,0.589506172839506
AATSC0i,1.654446285933249
AATSC0m,33.695545126543195
AATSC0p,0.21764963811534876
AATSC0s,1.2267661179698217
AATSC0v,47.135544728204124
AATSC1Z,0.3944119558154647
AATSC1c,-0.00994481837141836
AATSC1d,0.24675113710201424
AATSC1i,-0.18359910935433135
AATSC1m,1.8157289787199513
AATSC1p,-0.007771380915594334
AATSC1s,-0.057378528626091975
AATSC1v,-0.3287847959583594
AATSC2Z,1.331258854482898
AATSC2c,0.0057309499339654405
AATSC2d,0.0798927342643189
AATSC2i,0.05674985556319958
AATSC2m,6.19972663393038
AATSC2p,-0.0023905994030053923
AATSC2s,0.16515859362702107
AATSC2v,2.5448666860417593
AATSC3Z,-1.0783950617283948
AATSC3c,-0.007130033381564004
AATSC3d,0.003350970017636645
AATSC3i,-0.05859429089490044
AATSC3m,-4.886324282892416
AATSC3p,0.018844139813913943
AATSC3s,-0.35961444248481284
AATSC3v,0.8504391066294509
AATSC4Z,0.40345157363936707
AATSC4c,0.005182185070546164
AATSC4d,-0.11063293340288649
AATSC4i,-0.04261062664072907
AATSC4m,1.7915584728308138
AATSC4p,-0.011623850086012289
AATSC4s,0.24210886029482792
AATSC4v,-1.3134468109029793
AATSC5Z,-1.4392714310554684
AATSC5c,-0.003921346634877784
AATSC5d,-0.15445139975656408
