DLiP-ID,C0028X
DLiP-Mol-ID,29316
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C12H14N2OS/c1-9-3-5-11(6-4-9)16-8-10-7-12(15)14(2)13-10/h3-7,13H,8H2,1-2H3"
Standard Inchi Key(RDKit),SSPAKQIHOCWLBQ-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1ccc(SCc2cc(=O)n(C)[nH]2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),234.324
MW Monoisotopic(RDKit),234.082684068
MolLogP(RDKit),2.31412
XLogP(SDF),
XLogP(CDK),2.777
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),37.79
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),16
QED Weighted(RDKit),0.827544211450757
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,5589.577234676775
qed,0.8275442114507571
Chi0,11.543605595440512
Chi1,7.64786704554084
TPSA,37.79
Chi0n,9.357568303562362
Chi0v,10.174064884490088
Chi1n,5.0936214808874105
Chi1v,6.0792200405409
Chi2n,3.7803617005421404
Chi2v,4.829116490522797
Chi3n,2.3549182229855967
Chi3v,3.4157588845563183
Chi4n,1.4181741459521042
Chi4v,2.21675883858876
MolMR,66.77370000000002
MolWt,234.32400000000004
fr_SH,0
Kappa1,11.077000037901195
Kappa2,4.6148561852743555
Kappa3,2.5780817206562254
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,524.6969432653724
MolLogP,2.31412
NOCount,3
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,2.017989052296798
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,9.780484743446223
SMR_VSA4,7.04767198267719
SMR_VSA5,17.57207428195519
SMR_VSA6,0.0
SMR_VSA7,51.94301890797733
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,1
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,98.4751892511207
NHOHCount,1
PEOE_VSA1,0.0
PEOE_VSA2,14.575021927518044
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,11.761884949391115
PEOE_VSA6,17.696185628620217
PEOE_VSA7,19.056471336613843
PEOE_VSA8,29.456304128251826
PEOE_VSA9,0.0
RingCount,2
SMR_VSA10,11.761884949391115
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,234.082684068
NumHDonors,1
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052007
PEOE_VSA14,0.0
SlogP_VSA1,5.559266895052007
