DLiP-ID,T007ZL
C2SP3,2
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.3333333333333333
GGI10,0.2105907560453015
JGI10,0.008099644463280826
JGT10,0.5271353769379785
Kier1,26.253902185223726
Kier2,12.296376419686316
Kier3,7.828402366863905
MAXdO,12.552462574535987
MID_C,37.22046484132693
MID_N,9.856914616687742
MID_O,12.15090835124508
MID_X,0.0
MID_h,22.007822967932828
MINdO,10.876237402624401
MPC10,69
MWC01,31.0
MWC02,5.003946305945459
MWC03,5.82600010738045
MWC04,6.695798917058491
MWC05,7.545918151209323
MWC06,8.417814747435958
MWC07,9.278839788400875
MWC08,10.152103899823368
MWC09,11.018284821588498
MWC10,11.892682945534586
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,6
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,-1.7008299999999956
SRW02,4.143134726391533
SRW03,0.0
SRW04,5.459585514144159
SRW05,0.0
SRW06,6.953684210870537
SRW07,0.0
SRW08,8.536799721055155
SRW09,0.0
SRW10,10.172483624032427
SaaCH,5.913626840611176
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.4959145377363283
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-4.87661551824434
SdssS,0
SsCH3,0
SsNH2,5.382041239773837
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.3864138217015203
SssPH,0
SssSe,0
SsssB,0
SsssN,2.0065805657498683
SsssP,0
VE1_A,4.150567427635951
VE1_D,5.392231370202013
VE2_A,0.13835224758786505
VE2_D,0.17974104567340043
VE3_A,2.521857343114915
VE3_D,2.7835715712614464
VR1_A,428.08793820049004
VR1_D,184.00041943098236
VR2_A,14.269597940016334
VR2_D,6.133347314366079
VR3_A,7.1579409262305145
VR3_D,6.313550325790706
WPath,2694
Xc-3d,2.5858500517578746
Xc-4d,0.0
Xc-5d,0.6110908622816941
Xc-6d,0.0
Xp-0d,22.421920772951363
Xp-1d,14.095131908272991
Xp-2d,13.246054327421016
Xp-3d,9.668502107602647
Xp-4d,7.565954168867788
Xp-5d,6.279042645915049
Xp-6d,3.95614477853042
Xp-7d,2.57017338114417
ZMIC0,101.8594681803666
ZMIC1,49.14957495030921
ZMIC2,31.34354823754552
ZMIC3,25.896606524649055
ZMIC4,25.333385869360534
ZMIC5,25.333385869360534
nAcid,2
nAtom,51
nBase,2
nRing,2
piPC1,3.713572066704308
piPC2,4.182050142641207
piPC3,4.524502282920636
piPC4,4.898772200950862
piPC5,5.339039356067959
piPC6,5.360998695421185
piPC7,5.488421063784046
piPC8,5.350375992994279
piPC9,5.2552141261305305
AATS0Z,26.705882352941178
AATS0d,3.3137254901960786
AATS0i,167.05741993719076
AATS0m,105.70289752941179
AATS0p,1.3743039019966468
AATS0s,8.715686274509803
AATS0v,215.83076802738012
AATS1Z,26.807692307692307
AATS1d,3.980769230769231
AATS1i,152.7476699456923
AATS1m,102.26082528846153
AATS1p,1.6826263427307695
AATS1s,4.082264957264957
AATS1v,259.4497722452524
AATS2Z,23.79310344827586
AATS2d,3.6666666666666665
AATS2i,158.47687998334823
AATS2m,89.67223608045977
AATS2p,1.4859333461964828
AATS2s,4.524584929757343
AATS2v,222.50656645554446
AATS3Z,19.7
AATS3d,3.1416666666666666
AATS3i,162.3205585630366
AATS3m,71.62979818333332
AATS3p,1.3203602686040832
AATS3s,4.039583333333334
AATS3v,193.16519817052605
AATS4Z,18.50375939849624
AATS4d,2.7669172932330826
AATS4i,162.59598305664312
AATS4m,66.68565396992481
AATS4p,1.219503177509286
AATS4s,4.136382623224729
AATS4v,178.4677884174323
AATS5Z,18.659420289855074
AATS5d,2.449275362318841
AATS5i,166.57533906768788
AATS5m,68.12843601449275
AATS5p,1.0974648805925507
AATS5s,5.541465378421901
AATS5v,161.34834701971405
AATS6Z,17.055118110236222
AATS6d,2.4330708661417324
AATS6i,169.1047269046061
AATS6m,61.34912622047244
AATS6p,1.0467771329182758
AATS6s,4.890419947506563
AATS6v,152.0299810986572
AATS7Z,17.150943396226417
AATS7d,2.4622641509433962
AATS7i,168.60749147142866
AATS7m,60.40458313207547
AATS7p,1.0718645537805191
AATS7s,4.72562893081761
AATS7v,160.83666563337823
AATS8Z,20.5
AATS8d,2.577777777777778
AATS8i,165.80304631719758
AATS8m,75.8607602
AATS8p,1.1609198347159222
AATS8s,6.779629629629629
AATS8v,174.7357973098287
AMID_C,1.2406821613775643
AMID_N,0.3285638205562581
AMID_O,0.405030278374836
AMID_X,0.0
AMID_h,0.7335940989310943
ATS0dv,514.0
ATS0pe,347.72819999999996
ATS0se,421.28722399999987
ATS1dv,441.0
ATS1pe,355.99699999999996
ATS1se,422.33385999999996
ATS2dv,598.0
ATS2pe,586.4270999999999
ATS2se,703.1343959999999
ATS3dv,620.0
ATS3pe,800.8926
ATS3se,973.079944
ATS4dv,690.0
ATS4pe,879.2287
ATS4se,1074.7894079999999
ATS5dv,799.0
ATS5pe,917.2194999999999
ATS5se,1125.413936
ATS6dv,577.0
ATS6pe,836.112
ATS6se,1031.7101519999999
ATS7dv,505.0
ATS7pe,721.1067
ATS7se,886.419464
ATS8dv,615.0
ATS8pe,611.4108000000001
ATS8se,746.0805119999999
ATSC0Z,412.98039215686276
ATSC0c,2.159931743992891
ATSC0d,33.921568627450974
ATSC0i,75.54653811634051
ATSC0m,1941.9982203529412
ATSC0p,10.394145349232746
ATSC0s,191.16448801742922
ATSC0v,2245.3896712680485
ATSC1Z,-15.234909650134542
ATSC1c,-1.4677600241251203
ATSC1d,7.844675124951943
ATSC1i,-10.710840769615928
ATSC1m,-63.01201653633203
ATSC1p,0.33681876554110324
ATSC1s,-21.603443120167448
ATSC1v,108.22524206652075
ATSC2Z,35.19031141868514
ATSC2c,0.4319121031902685
ATSC2d,-7.160322952710495
ATSC2i,-1.0649702071816602
ATSC2m,153.2249653391006
ATSC2p,-0.43520755050552584
ATSC2s,51.677463795975925
ATSC2v,-87.88336017383843
ATSC3Z,-165.36562860438292
ATSC3c,0.4415941718561097
ATSC3d,-6.599769319492502
ATSC3i,16.899921656620844
ATSC3m,-771.9640988304498
ATSC3p,0.011378359978520824
ATSC3s,-69.57711777521463
ATSC3v,-440.14457160706485
ATSC4Z,-154.30180699730874
ATSC4c,-0.9822907538593945
ATSC4d,-10.462129950019222
ATSC4i,-36.46324904883065
ATSC4m,-722.5152051557092
ATSC4p,-4.353915960191589
ATSC4s,-93.39682387116066
ATSC4v,-846.2819389866759
ATSC5Z,134.70011534025375
ATSC5c,0.31670703967336
ATSC5d,-6.062283737024222
ATSC5i,-30.7605591904364
ATSC5m,608.7163382214535
ATSC5p,-2.4641769909965654
ATSC5s,91.04728950403691
ATSC5v,-164.9066415789127
ATSC6Z,77.48019992310647
ATSC6c,0.9887472801784353
ATSC6d,0.9011918492887354
ATSC6i,17.776836653501523
ATSC6m,361.2668871211071
ATSC6p,0.29506017897202663
ATSC6s,7.548453586227521
ATSC6v,231.93885674005782
ATSC7Z,-221.29257977700883
ATSC7c,-1.4206558412690014
ATSC7d,4.692425990003844
ATSC7i,7.6532777204995135
ATSC7m,-1004.7581846159169
ATSC7p,2.117862818900137
ATSC7s,-151.92738903840407
ATSC7v,-4.572335211859551
ATSC8Z,111.8973471741638
ATSC8c,0.4170577296104264
ATSC8d,3.295271049596309
ATSC8i,4.943432869816133
ATSC8m,509.96438808304515
ATSC8p,1.2642261952986065
ATSC8s,105.92105600410096
ATSC8v,278.5632722494013
AXp-0d,0.7473973590983788
AXp-1d,0.45468167446041907
AXp-2d,0.3080477750563027
AXp-3d,0.18593273283851244
AXp-4d,0.11821803388855918
AXp-5d,0.07948155247993732
AXp-6d,0.050719804852954097
AXp-7d,0.03295094078389962
GATS1Z,0.7625152480223224
GATS1c,1.680715335959801
GATS1d,0.9495887060915966
GATS1i,1.4738548588107558
GATS1m,0.7655961100226274
GATS1p,1.1288976842340401
GATS1s,0.736810646032164
GATS1v,0.9495764509066317
GATS2Z,0.7591298596262593
GATS2c,0.8001624511317063
GATS2d,1.3892764600358782
GATS2i,1.2390372911565526
GATS2m,0.7692541180029598
GATS2p,1.105551605792459
GATS2s,0.46674012969866857
GATS2v,1.01732163043084
GATS3Z,1.0694615895926314
GATS3c,0.8085217656952145
GATS3d,1.2221820809248558
GATS3i,1.0008788790648335
GATS3m,1.070761721032242
GATS3p,1.027035128524668
GATS3s,1.0129498857478245
GATS3v,1.0646644747091352
GATS4Z,1.0814473273678928
GATS4c,1.0290107155346293
GATS4d,1.1248859142074843
GATS4i,1.2068269775607072
GATS4m,1.0821901626371535
GATS4p,1.181790775187923
GATS4s,1.1597073517921155
GATS4v,1.1368827496009062
GATS5Z,0.8909255490002601
GATS5c,0.8448372698787151
GATS5d,0.9612968082432775
GATS5i,1.085481373024137
GATS5m,0.8946163752816958
GATS5p,1.0495962591663022
GATS5s,0.8537649578928147
GATS5v,1.0066059704198027
GATS6Z,0.9676156708689829
GATS6c,0.8411963624885177
GATS6d,0.9284966546811709
GATS6i,0.8044217492499774
GATS6m,0.966670909048615
GATS6p,0.9202064553127367
GATS6s,1.000624666202691
GATS6v,0.9347265893260486
GATS7Z,1.3169340115346784
GATS7c,1.44819082416212
GATS7d,0.8899552841094996
GATS7i,0.8317178347427293
GATS7m,1.301331100797986
GATS7p,0.8228447296046725
GATS7s,1.6774535510853388
GATS7v,0.9234634147752511
GATS8Z,0.8542240369702149
GATS8c,0.9333832696994177
GATS8d,0.8925818882466283
GATS8i,0.9112479269178594
GATS8m,0.8561616872920619
GATS8p,0.9045982315528979
GATS8s,0.823211616302636
GATS8v,0.8927123647253349
MATS1Z,-0.03618072649978447
MATS1c,-0.666471926170163
MATS1d,0.2268119164072922
MATS1i,-0.13905154788602755
MATS1m,-0.03182301937245069
MATS1p,0.03178149530233135
MATS1s,-0.11083644515084656
MATS1v,0.04727196743158269
MATS2Z,0.04995104764586658
MATS2c,0.11722122900339607
MATS2d,-0.1237392864261511
MATS2i,-0.008263686141522543
MATS2m,0.04625211828945723
MATS2p,-0.02454474696724865
MATS2s,0.15846921145072265
MATS2v,-0.022943826848971532
MATS3Z,-0.1701785205583515
MATS3c,0.08689048788731739
MATS3d,-0.0826878612716763
MATS3i,0.09507340618312608
MATS3m,-0.16894183453129766
MATS3p,0.0004652429640334316
MATS3s,-0.15468498025517258
MATS3v,-0.08330912238825902
MATS4Z,-0.14327160128028743
MATS4c,-0.1743887898802534
MATS4d,-0.11826676517884306
MATS4i,-0.1850799319218863
MATS4m,-0.14266475624191288
MATS4p,-0.16062376130813538
MATS4s,-0.18734556847531988
MATS4v,-0.1445246369181831
MATS5Z,0.12053956641468459
MATS5c,0.05418870586617341
MATS5d,-0.06604674541342048
MATS5i,-0.1504772161337839
MATS5m,0.11583964573539395
MATS5p,-0.08761413995769438
MATS5s,0.1760154916188231
MATS5v,-0.02714172939522063
MATS6Z,0.07534037117262343
MATS6c,0.18382802859703265
MATS6d,0.01066860862045424
MATS6i,0.09449446470676189
MATS6m,0.07470433163103693
MATS6p,0.011399564784489526
MATS6s,0.015856861252895902
MATS6v,0.04148090726966498
MATS7Z,-0.2578111702556513
MATS7c,-0.31645587659968
MATS7d,0.0665557857999782
MATS7i,0.04874131211882467
MATS7m,-0.2489298834803124
MATS7p,0.09803323884603754
MATS7s,-0.38237823754367445
MATS7v,-0.000979739578561415
MATS8Z,0.15353875858576269
MATS8c,0.10941675083168097
MATS8d,0.05504816955684008
MATS8i,0.037080171985051334
MATS8m,0.14880539893656855
MATS8p,0.06892291957947509
MATS8s,0.3139805533870118
MATS8v,0.0703007246186283
MAXdNH,7.397393939342216
MAXsOH,9.066511256776373
MINdNH,7.397393939342216
MINsOH,8.874728551630763
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,36.508299263383385
SpAD_D,372.017631470893
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-1.9086771058213852
SssNH2,0
SsssAs,0
SsssCH,-1.3601455156595847
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,667
TMWC10,136.831389684377
TSRW10,65.26568779649381
VE1_Dt,5.403849713870112
VE2_Dt,0.1801283237956704
VE3_Dt,2.78572389821468
VR1_Dt,182.03046550048862
VR2_Dt,6.06768218334962
VR3_Dt,6.302786354596111
Xc-3dv,0.8305978663132414
Xc-4dv,0.0
Xc-5dv,0.1427127622067635
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1388888888888889
Xch-7d,0.262423035507311
Xp-0dv,15.829731355389644
Xp-1dv,8.843109432029753
Xp-2dv,6.531482038127265
Xp-3dv,4.434147580591098
Xp-4dv,3.007674135376756
Xp-5dv,1.979944512301996
Xp-6dv,1.0820815310110394
Xp-7dv,0.5935959438318569
Xpc-4d,4.925891293858786
Xpc-5d,6.849255398014611
Xpc-6d,10.802733472650447
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,52
nFRing,0
nHBAcc,6
nHBDon,5
nHRing,1
nSpiro,0
naRing,1
piPC10,5.416933388508312
AATS0dv,10.07843137254902
AATS0pe,6.818199999999999
AATS0se,8.260533803921566
AATS1dv,8.48076923076923
AATS1pe,6.846096153846153
AATS1se,8.121804999999998
AATS2dv,6.873563218390805
AATS2pe,6.7405413793103435
AATS2se,8.082004551724138
AATS3dv,5.166666666666667
AATS3pe,6.674105
AATS3se,8.108999533333334
AATS4dv,5.18796992481203
AATS4pe,6.610742105263158
AATS4se,8.081123368421052
AATS5dv,5.7898550724637685
AATS5pe,6.646518115942029
AATS5se,8.155173449275361
AATS6dv,4.543307086614173
AATS6pe,6.58355905511811
AATS6se,8.123701984251968
AATS7dv,4.764150943396227
AATS7pe,6.802893396226415
AATS7se,8.362447773584906
AATS8dv,6.833333333333333
AATS8pe,6.793453333333335
AATS8se,8.289783466666666
AATSC0Z,8.09765474817378
AATSC0c,0.042351602823390025
AATSC0d,0.6651287966166858
AATSC0i,1.4813046689478533
AATSC0m,38.07839647750865
AATSC0p,0.20380677155358326
AATSC0s,3.7483232944593965
AATSC0v,44.027248456236244
AATSC1Z,-0.2929790317333566
AATSC1c,-0.028226154310098468
AATSC1d,0.15085913701830658
AATSC1i,-0.20597770710799862
AATSC1m,-1.211769548775616
AATSC1p,0.006477283952713524
AATSC1s,-0.4154508292339894
AATSC1v,2.081254655125399
AATSC2Z,0.4044863381458062
AATSC2c,0.004964506933221477
AATSC2d,-0.08230256267483328
AATSC2i,-0.012241036864157014
AATSC2m,1.7612064981505817
AATSC2p,-0.00500238563799455
AATSC2s,0.5939938367353554
AATSC2v,-1.0101535652165337
AATSC3Z,-1.3780469050365243
AATSC3c,0.0036799514321342475
AATSC3d,-0.054998077662437514
AATSC3i,0.14083268047184036
AATSC3m,-6.433034156920415
AATSC3p,9.481966648767354e-05
AATSC3s,-0.5798093147934552
AATSC3v,-3.6678714300588737
AATSC4Z,-1.16016396238578
AATSC4c,-0.007385644765860109
AATSC4d,-0.07866263120315205
AATSC4i,-0.27415976728444097
AATSC4m,-5.432445151546686
AATSC4p,-0.03273621022700443
AATSC4s,-0.7022317584297795
AATSC4v,-6.36302209764418
AATSC5Z,0.9760877923206793
AATSC5c,0.0022949785483576813
