DLiP-ID,P000K2
DLiP-Mol-ID,26582
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C10H12N4O/c1-13(2)10-11-6-7-8(12-10)4-5-14(3)9(7)15/h4-6H,1-3H3"
Standard Inchi Key(RDKit),YKBGUFTWJZHVCT-UHFFFAOYSA-N
Canonical SMILES(RDKit),CN(C)c1ncc2c(=O)n(C)ccc2n1
SMILES(SDF),
MW(SDF),
MW(RDKit),204.233
MW Monoisotopic(RDKit),204.101111004
MolLogP(RDKit),0.3945
XLogP(SDF),
XLogP(CDK),1.517
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),51.02
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),1
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),15
QED Weighted(RDKit),0.674136212175544
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,BRD9/H4
Common Target Pref Name,Bromodomain/Histone
RDKit Descriptors
Ipc,2754.415336419285
qed,0.6741362121755436
Chi0,10.999635521070495
Chi1,7.092224152875015
TPSA,51.02
Chi0n,8.929153480032573
Chi0v,8.929153480032573
Chi1n,4.590880302498982
Chi1v,4.590880302498982
Chi2n,3.595140587208713
Chi2v,3.595140587208713
Chi3n,2.2122883766421286
