DLiP-ID,C0007P
DLiP-Mol-ID,24684
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C11H8O5/c12-6-3-1-2-5-4-7(13)10(15)11(16)8(5)9(6)14/h1-4,13,15-16H,(H,12,14)"
Standard Inchi Key(RDKit),WDGFFVCWBZVLCE-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=c1c(O)cccc2cc(O)c(O)c(O)c12
SMILES(SDF),
MW(SDF),
MW(RDKit),220.18
MW Monoisotopic(RDKit),220.037173356
MolLogP(RDKit),1.0224
XLogP(SDF),
XLogP(CDK),2.58
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),4
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),97.99
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),0
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),16
QED Weighted(RDKit),0.496771669294241
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,4220.67290790774
qed,0.4967716692942413
Chi0,11.869879009073573
Chi1,7.519744507803579
TPSA,97.99000000000001
Chi0n,8.0065037492222
Chi0v,8.0065037492222
Chi1n,4.419918541277767
Chi1v,4.419918541277767
Chi2n,3.2972813544459383
Chi2v,3.2972813544459383
Chi3n,2.2742018287065893
Chi3v,2.2742018287065893
Chi4n,1.4810145216948565
Chi4v,1.4810145216948565
MolMR,56.877200000000016
MolWt,220.17999999999998
fr_SH,0
Kappa1,10.100230836013301
Kappa2,3.3032304812929754
Kappa3,1.2969826598689291
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,633.2788203927489
MolLogP,1.0223999999999998
NOCount,5
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,3.1398498157858965
SMR_VSA1,20.426109579362823
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,34.4887958498188
SMR_VSA8,0.0
SMR_VSA9,22.99804733313562
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,4
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,89.4620123199922
NHOHCount,4
PEOE_VSA1,20.426109579362823
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,17.518958351388015
PEOE_VSA8,0.0
PEOE_VSA9,5.386224214464796
RingCount,2
SMR_VSA10,10.772448428929591
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,3
ExactMolWt,220.037173356
NumHDonors,4
PEOE_VSA10,0.0
PEOE_VSA11,17.248535499851716
PEOE_VSA12,11.178302225184446
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,5.428790391900541
SlogP_VSA2,20.426109579362823
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,29.060005457918262
SlogP_VSA7,0.0
SlogP_VSA8,10.772448428929591
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,28.426837725036158
EState_VSA2,10.772448428929591
EState_VSA3,0.0
EState_VSA4,12.13273413692322
EState_VSA5,12.13273413692322
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,0.0
SlogP_VSA10,0.0
SlogP_VSA11,22.99804733313562
