DLiP-ID,J000A7
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.1820703505629335
RPCG,0.09695353860696825
SIC0,0.2735401891474176
SIC1,0.6177183915113028
SIC2,0.8100486417042573
SIC3,0.9423302501929544
SIC4,0.9730794347990434
SIC5,0.9730794347990434
SaaN,4.2043577625284465
SaaO,0
SaaS,0
Sare,55.592
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,5.862654179351059
SssS,0
StCH,0
StsC,0
TIC0,88.95851797424613
TIC1,200.88935671776554
TIC2,263.4374381244085
TIC3,306.4569881330623
TIC4,316.45698813306234
TIC5,316.45698813306234
Vabc,388.86732790408956
WPol,55
apol,65.317239
bpol,31.920760999999995
nRot,6
ABCGG,19.241153434887803
ATS0Z,1364.0
ATS0d,201.0
ATS0i,9069.176037582729
ATS0m,5431.896140149771
ATS0p,89.174153811527
ATS0s,260.0
ATS0v,13309.447819891564
ATS1Z,1585.0
ATS1d,257.0
ATS1i,8775.406572545104
ATS1m,6085.6123328352005
ATS1p,112.69435712000002
ATS1s,196.88888888888889
ATS1v,16744.17961540647
ATS2Z,2353.0
ATS2d,403.0
ATS2i,15513.89171663074
ATS2m,8890.474171670405
ATS2p,166.80086945624504
ATS2s,325.86111111111103
ATS2v,24427.567682793935
ATS3Z,2615.0
ATS3d,462.0
ATS3i,20809.274136552383
ATS3m,9681.3530849312
ATS3p,191.72068384288593
ATS3s,410.11111111111103
ATS3v,27581.602613829244
ATS4Z,2636.0
ATS4d,453.0
ATS4i,22214.50061988979
ATS4m,9589.9040443568
ATS4p,197.22612001549
ATS4s,481.5555555555555
ATS4v,27808.6283392456
ATS5Z,2585.0
ATS5d,450.0
ATS5i,24387.55836243427
ATS5m,9452.479557356803
ATS5p,200.19575614316798
ATS5s,477.5555555555556
ATS5v,28030.527660286876
ATS6Z,2515.0
ATS6d,425.0
ATS6i,21988.53791166927
ATS6m,9299.8476161376
ATS6p,197.109253464074
ATS6s,488.2222222222223
ATS6v,27739.577501526594
ATS7Z,2312.0
ATS7d,379.0
ATS7i,19935.716056370788
ATS7m,8424.9779736176
ATS7p,187.45272600403695
ATS7s,438.47222222222223
ATS7v,26008.229187835066
ATS8Z,1791.0
ATS8d,324.0
ATS8i,19734.642555403283
ATS8m,6238.287994372799
ATS8p,160.279243793282
ATS8s,354.1944444444444
ATS8v,21181.558474362282
C1SP1,0
C1SP2,4
C1SP3,4
C2SP1,0
C2SP2,16
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.15384615384615385
GGI10,0.10794612794612794
JGI10,0.004906642179369452
JGT10,0.3714465596448323
Kier1,24.68371073776479
Kier2,11.372781065088757
Kier3,5.555555555555555
MAXdO,13.456004403217712
MAXsF,14.710259906711649
MID_C,54.28832741082451
MID_N,8.567412882653045
MID_O,3.855857085918455
MID_X,1.7789729900122553
MID_h,14.202242958583755
MINdO,13.456004403217712
MINsF,14.710259906711649
MPC10,226
MWC01,37.0
MWC02,5.187385805840755
MWC03,6.056784013228625
MWC04,6.9440872082295275
MWC05,7.830822995135316
MWC06,8.727616178321068
MWC07,9.62331057957012
MWC08,10.52613179345847
MWC09,11.427487395138115
MWC10,12.3345494100184
NaaCH,14
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,7
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,5.180720000000004
SRW02,4.31748811353631
SRW03,0.0
SRW04,5.645446897643238
SRW05,2.3978952727983707
SRW06,7.1785454837637
SRW07,4.59511985013459
SRW08,8.808518618782816
SRW09,6.529418838262226
SRW10,10.492245967358542
SaaCH,24.723462298893363
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.523652614965192
SaasN,2.016751211912925
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.1927273948427446
SdssS,0
SsCH3,1.9470211427766373
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.3280405152422716
SssPH,0
SssSe,0
SsssB,0
SsssN,1.5827150817856985
SsssP,0
VE1_A,4.431871082229643
VE1_D,5.647143031733426
VE2_A,0.13429912370392857
VE2_D,0.17112554641616443
VE3_A,2.6827443295497795
VE3_D,2.925072227642335
VR1_A,1420.9011048136406
VR1_D,228.0557992813513
VR2_A,43.05760923677699
VR2_D,6.910781796404585
VR3_A,8.452968998661127
VR3_D,6.623512801174608
WPath,3384
Xc-3d,1.8873381573278125
Xc-4d,0.0
Xc-5d,0.5813070391222322
Xc-6d,0.0
Xp-0d,22.785881803630286
Xp-1d,16.114193540729627
Xp-2d,14.349987214569206
Xp-3d,12.709559881417198
Xp-4d,10.804980822608213
Xp-5d,8.566183362081665
Xp-6d,6.005178843570641
Xp-7d,4.68775105075385
ZMIC0,103.59464016383035
ZMIC1,60.57542811185401
ZMIC2,34.02266592307224
ZMIC3,25.50746781321886
ZMIC4,24.69848622556161
ZMIC5,24.69848622556161
nAcid,0
nAtom,56
nBase,0
nRing,5
piPC1,3.9219733362813143
piPC2,4.51906748693468
piPC3,5.094516778076958
piPC4,5.627396268270915
piPC5,6.06943780725903
piPC6,6.236736450495193
piPC7,6.646309342722192
piPC8,7.044741633845172
piPC9,7.445819053193986
AATS0Z,24.357142857142858
AATS0d,3.5892857142857144
AATS0i,161.94957209969158
AATS0m,96.99814535981734
AATS0p,1.592395603777268
AATS0s,4.642857142857143
AATS0v,237.66871106949222
AATS1Z,26.416666666666668
AATS1d,4.283333333333333
AATS1i,146.25677620908507
AATS1m,101.42687221392
AATS1p,1.8782392853333336
AATS1s,3.281481481481481
AATS1v,279.06966025677445
AATS2Z,23.297029702970296
AATS2d,3.99009900990099
AATS2i,153.60288828347268
AATS2m,88.02449674921193
AATS2p,1.6514937569925252
AATS2s,3.2263476347634756
AATS2v,241.85710577023698
AATS3Z,19.9618320610687
AATS3d,3.5267175572519083
AATS3i,158.84942088971286
AATS3m,73.90345866359694
AATS3p,1.4635166705563811
AATS3s,3.130619168787107
AATS3v,210.54658483839117
AATS4Z,18.82857142857143
AATS4d,3.2357142857142858
AATS4i,158.67500442778422
AATS4m,68.49931460254857
AATS4p,1.408758000110643
AATS4s,3.439682539682539
AATS4v,198.63305956604
AATS5Z,17.119205298013245
AATS5d,2.980132450331126
AATS5i,161.5070090227435
AATS5m,62.59920236660134
AATS5p,1.325799709557404
AATS5s,3.1626195732156
AATS5v,185.6326335118336
AATS6Z,18.093525179856115
AATS6d,3.0575539568345325
AATS6i,158.19092022783647
AATS6m,66.90537853336403
AATS6p,1.418052183194777
AATS6s,3.512390087929657
AATS6v,199.56530576637837
AATS7Z,18.0625
AATS7d,2.9609375
AATS7i,155.74778169039678
AATS7m,65.8201404188875
AATS7p,1.4644744219065386
AATS7s,3.425564236111111
AATS7v,203.18929052996145
AATS8Z,14.443548387096774
AATS8d,2.6129032258064515
AATS8i,159.15034318873614
AATS8m,50.308774148167736
AATS8p,1.2925745467200163
AATS8s,2.8564068100358417
AATS8v,170.81901995453453
AMID_C,1.6451008306310457
AMID_N,0.25961857220160744
AMID_O,0.11684415411874105
AMID_X,0.053908272424613796
AMID_h,0.43037099874496226
ATS0dv,484.0
ATS0pe,356.85900000000004
ATS0se,434.0880639999999
ATS1dv,496.0
ATS1pe,393.65049999999997
ATS1se,467.09151199999985
ATS2dv,705.0
ATS2pe,660.3523000000002
ATS2se,791.6248639999998
ATS3dv,724.0
ATS3pe,844.0426000000002
ATS3se,1024.41532
ATS4dv,741.0
ATS4pe,903.027
ATS4se,1096.837212
ATS5dv,746.0
ATS5pe,943.1532
ATS5se,1162.4534399999998
ATS6dv,709.0
ATS6pe,869.6522
ATS6se,1067.809432
ATS7dv,592.0
ATS7pe,805.3202
ATS7se,983.316268
ATS8dv,410.0
ATS8pe,757.1726
ATS8se,937.4154759999999
ATSC0Z,402.8571428571428
ATSC0c,1.031625832944616
ATSC0d,32.982142857142854
ATSC0i,109.75553147398546
ATSC0m,1935.4444104475529
ATSC0p,12.98948040825698
ATSC0s,86.15873015873018
ATSC0v,2765.3673872638674
ATSC1Z,25.510204081632605
ATSC1c,-0.5157068304080608
ATSC1d,12.644132653061217
ATSC1i,-19.725699262238884
ATSC1m,119.38714926170151
ATSC1p,-0.8602261593735736
ATSC1s,-4.178004535147392
ATSC1v,-16.508107884062078
ATSC2Z,5.775510204081559
ATSC2c,0.08379227914795627
ATSC2d,-0.6820790816326566
ATSC2i,-11.733161839183865
ATSC2m,26.453599057750385
ATSC2p,-1.100027941008329
ATSC2s,0.1184807256235822
ATSC2v,-144.5678811408689
ATSC3Z,-41.755102040816354
ATSC3c,-0.1919598996907659
ATSC3d,-12.761798469387756
ATSC3i,-9.264434397909529
ATSC3m,-189.407311572268
ATSC3p,-0.1436738553114601
ATSC3s,-9.264172335600911
ATSC3v,-9.814445954366633
ATSC4Z,-172.8571428571429
ATSC4c,0.14009323175227345
ATSC4d,-5.151785714285715
ATSC4i,-14.336932133152695
ATSC4m,-842.0785973433603
ATSC4p,-6.132824408221492
ATSC4s,-9.722222222222227
ATSC4v,-1436.80368231686
ATSC5Z,93.36734693877551
ATSC5c,0.0915903854303976
ATSC5d,7.53029336734694
ATSC5i,22.74395181500542
ATSC5m,456.77011368493515
ATSC5p,4.4600286103155495
ATSC5s,-10.99546485260771
ATSC5v,1019.9165382581281
ATSC6Z,82.55102040816325
ATSC6c,-0.3096691417265605
ATSC6d,-6.7056760204081645
ATSC6i,15.561412169996112
ATSC6m,425.39563079617403
ATSC6p,4.403455932118795
ATSC6s,28.78458049886622
ATSC6v,913.5738739828885
ATSC7Z,-106.2448979591837
ATSC7c,0.2684370396056533
ATSC7d,-12.959183673469386
ATSC7i,-13.941167839785821
ATSC7m,-518.8298724266244
ATSC7p,-2.8875353395339975
ATSC7s,-2.5493197278911626
ATSC7v,-790.4462478489693
ATSC8Z,-157.32653061224488
ATSC8c,-0.10518697438796903
ATSC8d,-2.0140306122448965
ATSC8i,-21.572400652724273
ATSC8m,-773.6393830849656
ATSC8p,-5.6911697592530155
ATSC8s,-22.89512471655329
ATSC8v,-1283.773553773787
AXp-0d,0.6904812667766753
AXp-1d,0.435518744344044
AXp-2d,0.27596129258786933
AXp-3d,0.1765216650196833
AXp-4d,0.11255188356883555
AXp-5d,0.07021461772198086
AXp-6d,0.04351578872152638
AXp-7d,0.028070365573376346
GATS1Z,0.7019651300236408
GATS1c,1.5096393361348284
GATS1d,0.6809240209348494
GATS1i,1.1817035958809854
GATS1m,0.7030432813214869
GATS1p,1.0259824015089183
GATS1s,0.5492527173913041
GATS1v,0.9045494298307408
GATS2Z,0.8522663436556424
GATS2c,1.2036372628283163
GATS2d,1.1722514969417897
GATS2i,1.0659914979586211
GATS2m,0.8489611358985393
GATS2p,0.9825153924974338
GATS2s,0.6128118684197084
GATS2v,0.927135557803954
GATS3Z,0.9921498565318609
GATS3c,1.405952445097838
GATS3d,1.3429658988993913
GATS3i,1.0508355854238531
GATS3m,0.9861116138922553
GATS3p,0.9460378045602402
GATS3s,0.9155057955076025
GATS3v,0.9237906678350037
GATS4Z,1.1331560283687947
GATS4c,1.14800902073173
GATS4d,1.0898754737412022
GATS4i,1.1083491998284511
GATS4m,1.1340921129988835
GATS4p,1.149887599697797
GATS4s,1.282096306190125
GATS4v,1.1374071451883976
GATS5Z,0.9299058287539338
GATS5c,1.0294517314524165
GATS5d,0.9331760470711411
GATS5i,0.8717609217809746
GATS5m,0.9257370307169798
GATS5p,0.8544420173309659
GATS5s,1.2626215795458426
GATS5v,0.848334067492104
GATS6Z,0.8991976631460791
GATS6c,1.0690404598337377
GATS6d,1.1037147542388397
GATS6i,0.9011174821562935
GATS6m,0.8926246943605186
GATS6p,0.8705344491556813
GATS6s,1.0316527544360972
GATS6v,0.8593322536578332
GATS7Z,1.05913397606383
GATS7c,0.6692444438440982
GATS7d,1.042230644288035
GATS7i,1.1289813959967754
GATS7m,1.0662894850145104
GATS7p,1.1216986040675714
GATS7s,1.1647100033967386
GATS7v,1.1112807668886784
GATS8Z,1.1637640128117137
GATS8c,0.7888983372950156
GATS8d,0.8136123094119497
GATS8i,1.0958264325627871
GATS8m,1.1729279647117268
GATS8p,1.2200551205919175
GATS8s,1.095316511457912
GATS8v,1.2304880314342894
MATS1Z,0.059101654846335595
MATS1c,-0.466570688399351
MATS1d,0.3578054502797327
MATS1i,-0.16774236703614373
MATS1m,0.057572310202296854
MATS1p,-0.061809843312770694
MATS1s,-0.045259150085973955
MATS1v,-0.00557161678749044
MATS2Z,0.007948879994382317
MATS2c,0.045034821719773646
MATS2d,-0.011466279275464153
MATS2i,-0.059272780039637527
MATS2m,0.007578281232283139
MATS2p,-0.04695464814401108
MATS2s,0.0007624564962023061
MATS2v,-0.02898582275850939
MATS3Z,-0.04430729251258734
MATS3c,-0.0795435623463527
MATS3d,-0.16540542327768987
MATS3i,-0.03608354722296483
MATS3m,-0.04183432529331642
MATS3p,-0.00472827467672534
MATS3s,-0.04596466160760997
MATS3v,-0.0015171540556337996
MATS4Z,-0.17163120567375892
MATS4c,0.05431939654027431
MATS4d,-0.062479696805630765
MATS4i,-0.0522504221540793
MATS4m,-0.174033124960409
MATS4p,-0.18885511091954257
MATS4s,-0.045136330140014745
MATS4v,-0.20782825297415172
MATS5Z,0.08595181062420744
MATS5c,0.03292598360202073
MATS5d,0.08467283620834933
MATS5i,0.07685118867307206
MATS5m,0.08752418149663777
MATS5p,0.12733768353783143
MATS5s,-0.04732878818195572
MATS5v,0.13678008742651743
MATS6Z,0.08255523240981683
MATS6c,-0.12093414775715286
MATS6d,-0.08190999988314711
MATS6i,0.05712100179388442
MATS6m,0.08854938508280957
MATS6p,0.1365762241999924
MATS6s,0.13459652322357296
MATS6v,0.13309571120773983
MATS7Z,-0.11538120567375891
MATS7c,0.11384089180110546
MATS7d,-0.17190037899296157
MATS7i,-0.055571330647257264
MATS7m,-0.11727956016786832
MATS7p,-0.09725536906334516
MATS7s,-0.012945030397936652
MATS7v,-0.1250539928353203
MATS8Z,-0.1763669640814459
MATS8c,-0.046047504209250974
MATS8d,-0.02757741411530466
MATS8i,-0.0887643142672609
MATS8m,-0.18051953647381233
MATS8p,-0.1978682454529416
MATS8s,-0.12000796348681864
MATS8v,-0.20965340966067095
MAXaaN,4.2043577625284465
MAXssO,5.862654179351059
MINaaN,4.2043577625284465
MINssO,5.862654179351059
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,43.8223413327568
SpAD_D,427.0930772544176
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.1807855405112662
SssNH2,0
SsssAs,0
SsssCH,-0.6763105963868055
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1352
TMWC10,148.65817537894043
TSRW10,82.9646790422798
VE1_Dt,5.686087093722604
VE2_Dt,0.17230566950674556
VE3_Dt,2.931944798805638
VR1_Dt,222.91931677458678
VR2_Dt,6.755130811351115
VR3_Dt,6.6007323662784705
Xc-3dv,0.7908324384335803
Xc-4dv,0.0
Xc-5dv,0.16248320496808139
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.49654538469374265
Xch-7d,0.6496701604212123
Xp-0dv,18.110569440654317
Xp-1dv,10.757908633769658
Xp-2dv,7.7993382155901525
Xp-3dv,5.765953361218773
Xp-4dv,4.039204714014156
Xp-5dv,2.6876590717337208
Xp-6dv,1.5489754876859705
Xp-7dv,1.0189911633495172
Xpc-4d,5.140628446193567
Xpc-5d,8.572683623990756
Xpc-6d,13.20834348566298
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,60
nFRing,1
nHBAcc,5
nHBDon,1
nHRing,2
nSpiro,0
naRing,4
piPC10,7.776784053383945
AATS0dv,8.642857142857142
AATS0pe,6.372482142857144
AATS0se,7.75157257142857
AATS1dv,8.266666666666667
AATS1pe,6.560841666666666
AATS1se,7.784858533333331
AATS2dv,6.98019801980198
AATS2pe,6.538141584158418
AATS2se,7.837869940594057
AATS3dv,5.526717557251908
AATS3pe,6.44307328244275
AATS3se,7.819964274809161
AATS4dv,5.292857142857143
AATS4pe,6.4501928571428575
AATS4se,7.834551514285714
AATS5dv,4.940397350993377
AATS5pe,6.2460476821192055
AATS5se,7.698367152317879
AATS6dv,5.100719424460432
AATS6pe,6.256490647482014
AATS6se,7.682082244604317
AATS7dv,4.625
AATS7pe,6.2915640625
AATS7se,7.68215834375
AATS8dv,3.306451612903226
AATS8pe,6.106230645161291
AATS8se,7.559802225806451
AATSC0Z,7.193877551020407
AATSC0c,0.018421889874011
AATSC0d,0.5889668367346939
AATSC0i,1.9599202048925974
AATSC0m,34.561507329420586
AATSC0p,0.23195500729030322
AATSC0s,1.5385487528344675
AATSC0v,49.381560486854774
AATSC1Z,0.4251700680272101
AATSC1c,-0.008595113840134345
AATSC1d,0.21073554421768695
AATSC1i,-0.3287616543706481
AATSC1m,1.9897858210283585
AATSC1p,-0.014337102656226227
AATSC1s,-0.0696334089191232
AATSC1v,-0.2751351314010346
AATSC2Z,0.05718326934734217
AATSC2c,0.0008296265262173888
AATSC2d,-0.0067532582339867
AATSC2i,-0.11616991919984024
AATSC2m,0.2619168223539642
AATSC2p,-0.010891365752557712
AATSC2s,0.001173076491322596
AATSC2v,-1.4313651598105832
AATSC3Z,-0.3187412369527966
AATSC3c,-0.0014653427457310374
AATSC3d,-0.09741830892662409
AATSC3i,-0.07072087326648495
AATSC3m,-1.4458573402463204
AATSC3p,-0.0010967469871103824
AATSC3s,-0.07071887279084665
AATSC3v,-0.0749194347661575
AATSC4Z,-1.2346938775510206
AATSC4c,0.0010006659410876674
AATSC4d,-0.036798469387755106
AATSC4i,-0.10240665809394782
