DLiP-ID,T004P5
DLiP-Mol-ID,20437
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C25H37N5O4/c31-23(32)15-22(19-3-1-9-27-16-19)28-24(33)20-4-2-12-30(17-20)25(34)18-7-13-29(14-8-18)21-5-10-26-11-6-21/h1,3,9,16,18,20-22,26H,2,4-8,10-15,17H2,(H,28,33)(H,31,32)/t20-,22+/m1/s1"
Standard Inchi Key(RDKit),OSWCPUORIOBICX-IRLDBZIGSA-N
Canonical SMILES(RDKit),O=C(O)C[C@H](NC(=O)[C@@H]1CCCN(C(=O)C2CCN(C3CCNCC3)CC2)C1)c1cccnc1
SMILES(SDF),
MW(SDF),
MW(RDKit),471.602
MW Monoisotopic(RDKit),471.284554664
MolLogP(RDKit),1.4162
XLogP(SDF),
XLogP(CDK),-0.125
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),9
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),114.87
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),34
QED Weighted(RDKit),0.55088294342644
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,58465548.938998826
qed,0.55088294342644
Chi0,23.9156383156272
Chi1,16.50804039084698
TPSA,114.87
Chi0n,19.82478956233355
Chi0v,19.82478956233355
Chi1n,12.666209443766997
Chi1v,12.666209443766997
Chi2n,9.860216882105563
Chi2v,9.860216882105563
Chi3n,7.589735627558963
Chi3v,7.589735627558963
Chi4n,5.631416547133373
Chi4v,5.631416547133373
MolMR,126.86620000000005
MolWt,471.60200000000026
fr_SH,0
Kappa1,24.59971834776945
Kappa2,11.750287706826766
Kappa3,6.326153585659142
fr_ArN,0
fr_COO,1
fr_C_O,3
fr_C_S,0
fr_NH0,3
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,836.9675737356209
MolLogP,1.416200000000002
NOCount,9
fr_Ar_N,1
fr_COO2,1
fr_urea,0
BalabanJ,1.2995053153862455
SMR_VSA1,19.49013894705617
SMR_VSA2,0.0
SMR_VSA3,25.417375190660824
SMR_VSA4,11.835812092322787
SMR_VSA5,57.02943301877799
SMR_VSA6,39.26853843547545
SMR_VSA7,30.08987277184637
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
